22.2385,LCA_APOLLO,30.785
22.2389,Send_APOLLO,,0.027
23.0005,Receive_APOLLO,,0.403
23.5027,Receive_APOLLO,,0.308
27.2803,Selection_APOLLO,,,1.096
33.3918,Control_APOLLO,,,,22.34
33.3926,Changes?_APOLLO,,,,,0.258
33.868,Control_APOLLO,,,,2.564
33.8684,Changes?_APOLLO,,,,,0.082
38.777,Control_APOLLO,,,,2.402
38.7774,Changes?_APOLLO,,,,,0.055
43.9494,Control_APOLLO,,,,2.535
43.9498,Changes?_APOLLO,,,,,0.075
49.0792,Control_APOLLO,,,,2.51
49.0796,Changes?_APOLLO,,,,,0.062
54.266,Control_APOLLO,,,,2.631
54.2664,Changes?_APOLLO,,,,,0.073
59.4538,Control_APOLLO,,,,2.631
59.4542,Changes?_APOLLO,,,,,0.081
64.6229,Control_APOLLO,,,,2.58
64.6233,Changes?_APOLLO,,,,,0.074
70.0941,Control_APOLLO,,,,2.976
70.0946,Changes?_APOLLO,,,,,0.078
75.0373,Control_APOLLO,,,,2.732
75.0401,Changes?_APOLLO,,,,,0.067
80.261,Control_APOLLO,,,,2.427
80.2614,Changes?_APOLLO,,,,,0.072
85.6878,Control_APOLLO,,,,3.675
85.6882,Changes?_APOLLO,,,,,0.076
90.6205,Control_APOLLO,,,,3.197
90.621,Changes?_APOLLO,,,,,0.074
96.0437,Control_APOLLO,,,,3.361
96.0443,Changes?_APOLLO,,,,,0.093
100.95,Control_APOLLO,,,,2.584
100.951,Changes?_APOLLO,,,,,0.077
106.049,Control_APOLLO,,,,2.256
106.049,Changes?_APOLLO,,,,,0.088
111.296,Control_APOLLO,,,,2.55
111.296,Changes?_APOLLO,,,,,0.073
116.409,Control_APOLLO,,,,2.518
116.41,Changes?_APOLLO,,,,,0.049
121.549,Control_APOLLO,,,,2.928
121.549,Changes?_APOLLO,,,,,0.053
126.633,Control_APOLLO,,,,2.34
126.633,Changes?_APOLLO,,,,,0.071
131.884,Control_APOLLO,,,,4.146
131.885,Changes?_APOLLO,,,,,0.068
136.776,Control_APOLLO,,,,2.335
136.777,Changes?_APOLLO,,,,,0.068
141.886,Control_APOLLO,,,,2.288
