21.401,LCA_HERMES,28.767
21.4014,Send_HERMES,,0.023
23.4283,Receive_HERMES,,1.74
23.9284,Receive_HERMES,,0.161
26.4427,Selection_HERMES,,,1.405
33.0558,Control_HERMES,,,,22.194
33.0564,Changes?_HERMES,,,,,0.189
33.5477,Control_HERMES,,,,2.732
33.5481,Changes?_HERMES,,,,,0.068
38.3568,Control_HERMES,,,,2.296
38.3573,Changes?_HERMES,,,,,0.071
43.4047,Control_HERMES,,,,2.388
43.4051,Changes?_HERMES,,,,,0.068
48.4644,Control_HERMES,,,,2.299
48.4647,Changes?_HERMES,,,,,0.061
53.5279,Control_HERMES,,,,2.441
53.5283,Changes?_HERMES,,,,,0.065
58.6385,Control_HERMES,,,,2.299
58.6389,Changes?_HERMES,,,,,0.071
63.7064,Control_HERMES,,,,2.809
63.7068,Changes?_HERMES,,,,,0.067
68.7822,Control_HERMES,,,,2.439
68.7826,Changes?_HERMES,,,,,0.057
73.8925,Control_HERMES,,,,2.918
73.8929,Changes?_HERMES,,,,,0.061
78.9948,Control_HERMES,,,,2.54
78.9952,Changes?_HERMES,,,,,0.049
84.0889,Control_HERMES,,,,2.81
84.0898,Changes?_HERMES,,,,,0.113
89.1962,Control_HERMES,,,,3.146
89.1967,Changes?_HERMES,,,,,0.072
94.3186,Control_HERMES,,,,3.401
94.3199,Changes?_HERMES,,,,,0.232
99.3778,Control_HERMES,,,,2.546
99.3781,Changes?_HERMES,,,,,0.063
104.453,Control_HERMES,,,,2.925
104.454,Changes?_HERMES,,,,,0.098
109.505,Control_HERMES,,,,2.575
109.506,Changes?_HERMES,,,,,0.064
114.545,Control_HERMES,,,,2.599
114.545,Changes?_HERMES,,,,,0.054
119.559,Control_HERMES,,,,2.278
119.56,Changes?_HERMES,,,,,0.078
124.611,Control_HERMES,,,,2.702
124.611,Changes?_HERMES,,,,,0.054
129.671,Control_HERMES,,,,2.825
129.672,Changes?_HERMES,,,,,0.073
134.766,Control_HERMES,,,,3.115
134.767,Changes?_HERMES,,,,,0.065
139.784,Control_HERMES,,,,2.246
139.784,Changes?_HERMES,,,,,0.052
144.811,Control_HERMES,,,,2.368
144.811,Changes?_HERMES,,,,,0.075
149.897,Control_HERMES,,,,3.061
149.898,Changes?_HERMES,,,,,0.062
154.911,Control_HERMES,,,,2.195
154.911,Changes?_HERMES,,,,,0.076
160.01,Control_HERMES,,,,2.951
160.01,Changes?_HERMES,,,,,0.061
165.071,Control_HERMES,,,,2.652
165.072,Changes?_HERMES,,,,,0.07
170.113,Control_HERMES,,,,2.405
170.114,Changes?_HERMES,,,,,0.067
175.13,Control_HERMES,,,,2.272
175.13,Changes?_HERMES,,,,,0.048
180.163,Control_HERMES,,,,2.347
180.164,Changes?_HERMES,,,,,0.059
185.219,Control_HERMES,,,,2.614
185.22,Changes?_HERMES,,,,,0.067
190.221,Control_HERMES,,,,2.394
190.221,Changes?_HERMES,,,,,0.049
195.27,Control_HERMES,,,,2.606
195.271,Changes?_HERMES,,,,,0.052
200.337,Control_HERMES,,,,2.841
200.338,Changes?_HERMES,,,,,0.058
205.389,Control_HERMES,,,,2.697
205.389,Changes?_HERMES,,,,,0.08
210.413,Control_HERMES,,,,2.482
210.414,Changes?_HERMES,,,,,0.054
215.541,Control_HERMES,,,,3.13
215.542,Changes?_HERMES,,,,,0.051
220.718,Control_HERMES,,,,3.188
220.719,Changes?_HERMES,,,,,0.054
225.759,Control_HERMES,,,,2.842
225.759,Changes?_HERMES,,,,,0.061
230.821,Control_HERMES,,,,2.997
230.822,Changes?_HERMES,,,,,0.138
235.876,Control_HERMES,,,,2.752
235.876,Changes?_HERMES,,,,,0.06
240.873,Control_HERMES,,,,2.191
240.874,Changes?_HERMES,,,,,0.058
245.906,Control_HERMES,,,,2.143
245.907,Changes?_HERMES,,,,,0.051
250.985,Control_HERMES,,,,2.873
250.985,Changes?_HERMES,,,,,0.052
255.99,Control_HERMES,,,,2.265
255.991,Changes?_HERMES,,,,,0.096
261.035,Control_HERMES,,,,2.239
261.036,Changes?_HERMES,,,,,0.055
266.069,Control_HERMES,,,,2.303
266.07,Changes?_HERMES,,,,,0.061
271.253,Control_HERMES,,,,3.349
271.254,Changes?_HERMES,,,,,0.086
276.307,Control_HERMES,,,,2.582
276.307,Changes?_HERMES,,,,,0.084
281.387,Control_HERMES,,,,2.515
281.387,Changes?_HERMES,,,,,0.07
286.465,Control_HERMES,,,,2.561
286.466,Changes?_HERMES,,,,,0.053
291.507,Control_HERMES,,,,2.85
