Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,19.6391,,0,0,6.94764e-310,6.94764e-310,-1,-1,-1,-1,-1,,269.788,481.79,0,5,101.143,2,,210.292,319.072,0,3.97533,102.333,2,,478.93,796.579,0,-1,-1,2,,238.192,273.77,0,4.51253,102.333,2,,506.836,751.089,0,-1,-1,2,,447.341,588.214,0,-1,-1,2,,666.542,1066.41,0,-1,-1,4,,
Normal,28.9897,,5,5,510.884,730.371,1.37232,3,4.3081,506.836,751.089,,254.673,470.827,10000,5,96.5714,4,,205.111,310.65,10000,3.98512,93,4,,459.784,775.478,10000,-1,-1,4,,227.396,265.544,10000,4.4885,93,4,,510.884,730.371,1.37232,-1,-1,3,,432.507,570.194,10000,-1,-1,4,,687.18,1035.02,2000,-1,-1,4,,
Normal,30.2016,,5,5,510.138,727.622,1.66667,3,0.45614,506.836,751.089,,6.94764e-310,6.94764e-310,1.4822e-323,4.93513,96.5714,1.9,,6.94764e-310,6.94764e-310,1.4822e-323,3.9481,93,-0.2,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-2.3,,6.94764e-310,6.94764e-310,1.4822e-323,4.54032,93,-4.4,,510.138,727.622,1.66667,-1,-1,3,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-8.6,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-10.7,,
Normal,35.4298,,5,5,507.147,721.194,1.76923,2.6,0.439968,506.836,751.089,,6.94764e-310,6.94764e-310,1.4822e-323,4.95771,97.0286,1.9,,6.94764e-310,6.94764e-310,1.4822e-323,4.00431,93.9333,-0.2,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-2.3,,6.94764e-310,6.94764e-310,1.4822e-323,4.38567,93.9333,-4.4,,507.147,721.194,1.76923,-1,-1,2.6,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-8.6,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-10.7,,
Normal,40.722,,5,5,506.84,734.539,1.57143,3.5,0.511402,506.836,751.089,,6.94764e-310,6.94764e-310,1.4822e-323,4.9802,96,1.9,,6.94764e-310,6.94764e-310,1.4822e-323,3.83092,91.1625,-0.2,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-2.3,,6.94764e-310,6.94764e-310,1.4822e-323,4.59711,90.375,-4.4,,506.84,734.539,1.57143,-1,-1,3.5,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-8.6,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-10.7,,
Normal,45.9221,,5,5,507.365,718.143,1.86957,2.3,0.655124,506.836,751.089,,6.94764e-310,6.94764e-310,1.4822e-323,4.94411,97.3714,1.9,,6.94764e-310,6.94764e-310,1.4822e-323,3.95529,94.6333,-0.2,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-2.3,,6.94764e-310,6.94764e-310,1.4822e-323,4.35082,94.6333,-4.4,,507.365,718.143,1.86957,-1,-1,2.3,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-8.6,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-10.7,,
Normal,50.9462,,5,5,508.555,728.167,1.66667,3,0.489568,506.836,751.089,,6.94764e-310,6.94764e-310,1.4822e-323,5.01,96.5714,1.9,,6.94764e-310,6.94764e-310,1.4822e-323,4.04654,93,-0.2,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-2.3,,6.94764e-310,6.94764e-310,1.4822e-323,4.43192,93,-4.4,,508.555,728.167,1.66667,-1,-1,3,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-8.6,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-10.7,,
Normal,55.9958,,5,5,507.19,733.794,1.58824,3.4,0.519898,506.836,751.089,,6.94764e-310,6.94764e-310,1.4822e-323,4.9808,96.1143,1.9,,6.94764e-310,6.94764e-310,1.4822e-323,3.98464,91.415,-0.2,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-2.3,,6.94764e-310,6.94764e-310,1.4822e-323,4.58233,90.65,-4.4,,507.19,733.794,1.58824,-1,-1,3.4,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-8.6,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-10.7,,
Normal,60.926,,5,5,507.593,718.456,1.86957,2.3,0.395826,506.836,751.089,,6.94764e-310,6.94764e-310,1.4822e-323,4.94646,97.3714,1.9,,6.94764e-310,6.94764e-310,1.4822e-323,3.95717,94.6333,-0.2,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-2.3,,6.94764e-310,6.94764e-310,1.4822e-323,4.35288,94.6333,-4.4,,507.593,718.456,1.86957,-1,-1,2.3,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-8.6,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-10.7,,
Normal,66.1308,,5,5,508.606,722.532,1.66667,3,0.414782,506.836,751.089,,6.94764e-310,6.94764e-310,1.4822e-323,4.82066,96.5714,1.9,,6.94764e-310,6.94764e-310,1.4822e-323,4.04935,93,-0.2,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-2.3,,6.94764e-310,6.94764e-310,1.4822e-323,4.62783,93,-4.4,,508.606,722.532,1.66667,-1,-1,3,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-8.6,,6.94764e-310,6.94764e-310,1.4822e-323,-1,-1,-10.7,,
