19.2523,LCA_HERMES,24.006
19.2527,Send_HERMES,,0.034
21.5137,Receive_HERMES,,0.448
21.514,Receive_HERMES,,0.112
24.2805,Selection_HERMES,,,1.431
391.549,Control_HERMES,,,,19.844
391.549,Changes?_HERMES,,,,,0.049
395.613,Control_HERMES,,,,15.074
395.613,Changes?_HERMES,,,,,0.051
400.745,Control_HERMES,,,,15.358
400.745,Changes?_HERMES,,,,,0.057
405.842,Control_HERMES,,,,15.674
405.842,Changes?_HERMES,,,,,0.06
411.589,Control_HERMES,,,,16.129
411.589,Changes?_HERMES,,,,,0.073
413.1,Receive_HERMES,,0.191
415.115,Receive_HERMES,,0.136
418.132,Selection_HERMES,,,1.004
421.181,Control_HERMES,,,,18.106
421.182,Changes?_HERMES,,,,,0.074
425.464,Control_HERMES,,,,15.712
425.465,Changes?_HERMES,,,,,0.092
425.718,Receive_HERMES,,0.171
428.233,Receive_HERMES,,0.218
430.75,Selection_HERMES,,,1.119
433.56,Control_HERMES,,,,20.203
433.56,Changes?_HERMES,,,,,0.054
437.754,Control_HERMES,,,,15.708
437.754,Changes?_HERMES,,,,,0.072
443.329,Control_HERMES,,,,17.324
443.33,Changes?_HERMES,,,,,0.114
448.552,Control_HERMES,,,,18.429
448.552,Changes?_HERMES,,,,,0.082
453.158,Control_HERMES,,,,15.138
453.159,Changes?_HERMES,,,,,0.072
453.16,Receive_HERMES,,0.095
458.197,Selection_HERMES,,,0.703
460.723,Control_HERMES,,,,17.325
460.723,Changes?_HERMES,,,,,0.076
463.486,Control_HERMES,,,,2.345
463.486,Changes?_HERMES,,,,,0.083
467.77,Receive_HERMES,,0.176
472.797,Selection_HERMES,,,1.264
475.261,Control_HERMES,,,,17.836
475.261,Changes?_HERMES,,,,,0.059
479.853,Control_HERMES,,,,14.763
479.853,Changes?_HERMES,,,,,0.055
485.261,Control_HERMES,,,,15.881
485.261,Changes?_HERMES,,,,,0.069
487.276,Receive_HERMES,,0.237
492.304,Selection_HERMES,,,0.872
494.558,Control_HERMES,,,,15.919
494.558,Changes?_HERMES,,,,,0.057
497.548,Control_HERMES,,,,2.32
497.548,Changes?_HERMES,,,,,0.067
502.577,Control_HERMES,,,,2.356
502.577,Changes?_HERMES,,,,,0.061
507.61,Control_HERMES,,,,2.16
507.61,Changes?_HERMES,,,,,0.079
512.632,Control_HERMES,,,,2.273
512.632,Changes?_HERMES,,,,,0.06
517.643,Control_HERMES,,,,2.126
517.643,Changes?_HERMES,,,,,0.053
522.669,Control_HERMES,,,,1.954
522.67,Changes?_HERMES,,,,,0.077
527.717,Control_HERMES,,,,2.1
527.717,Changes?_HERMES,,,,,0.067
532.747,Control_HERMES,,,,2.03
532.748,Changes?_HERMES,,,,,0.058
537.785,Control_HERMES,,,,2.122
537.785,Changes?_HERMES,,,,,0.076
542.834,Control_HERMES,,,,2.21
542.835,Changes?_HERMES,,,,,0.081
547.853,Control_HERMES,,,,1.986
547.854,Changes?_HERMES,,,,,0.061
552.886,Control_HERMES,,,,2.084
552.886,Changes?_HERMES,,,,,0.067
557.958,Control_HERMES,,,,2.318
557.959,Changes?_HERMES,,,,,0.081
562.505,Receive_HERMES,,0.175
567.539,Selection_HERMES,,,1.019
570.225,Control_HERMES,,,,16.763
570.226,Changes?_HERMES,,,,,0.085
572.49,Receive_HERMES,,0.275
577.523,Selection_HERMES,,,1.168
580.525,Control_HERMES,,,,17.059
580.526,Changes?_HERMES,,,,,0.1
582.822,Control_HERMES,,,,2.337
582.823,Changes?_HERMES,,,,,0.048
587.901,Control_HERMES,,,,2.341
587.902,Changes?_HERMES,,,,,0.081
592.938,Control_HERMES,,,,2.168
592.938,Changes?_HERMES,,,,,0.077
598.016,Control_HERMES,,,,2.159
598.016,Changes?_HERMES,,,,,0.071
603.067,Control_HERMES,,,,2.218
603.068,Changes?_HERMES,,,,,0.068
608.1,Control_HERMES,,,,2.02
608.1,Changes?_HERMES,,,,,0.062
613.134,Control_HERMES,,,,2.116
613.134,Changes?_HERMES,,,,,0.086
618.155,Control_HERMES,,,,2.11
618.155,Changes?_HERMES,,,,,0.055
623.209,Control_HERMES,,,,1.978
623.209,Changes?_HERMES,,,,,0.056
628.242,Control_HERMES,,,,2.367
628.242,Changes?_HERMES,,,,,0.067
633.271,Control_HERMES,,,,2.126
633.271,Changes?_HERMES,,,,,0.084
638.3,Control_HERMES,,,,1.946
638.302,Changes?_HERMES,,,,,0.112
643.338,Control_HERMES,,,,2.208
643.338,Changes?_HERMES,,,,,0.052
648.413,Control_HERMES,,,,2.397
648.413,Changes?_HERMES,,,,,0.071
655.404,Control_HERMES,,,,18.593
655.404,Changes?_HERMES,,,,,0.056
658.7,Control_HERMES,,,,2.241
658.7,Changes?_HERMES,,,,,0.083
663.744,Control_HERMES,,,,2.1
663.744,Changes?_HERMES,,,,,0.053
668.778,Control_HERMES,,,,2.181
668.778,Changes?_HERMES,,,,,0.052
673.822,Control_HERMES,,,,2.049
673.822,Changes?_HERMES,,,,,0.052
678.863,Control_HERMES,,,,2.021
678.864,Changes?_HERMES,,,,,0.066
683.935,Control_HERMES,,,,2.269
683.936,Changes?_HERMES,,,,,0.07
689.003,Control_HERMES,,,,2.088
689.003,Changes?_HERMES,,,,,0.055
694.051,Control_HERMES,,,,2.243
694.051,Changes?_HERMES,,,,,0.073
699.092,Control_HERMES,,,,2.307
699.092,Changes?_HERMES,,,,,0.086
704.139,Control_HERMES,,,,2.241
704.139,Changes?_HERMES,,,,,0.055
709.182,Control_HERMES,,,,2.087
709.182,Changes?_HERMES,,,,,0.064
714.237,Control_HERMES,,,,2.287
714.237,Changes?_HERMES,,,,,0.056
719.265,Control_HERMES,,,,1.932
719.265,Changes?_HERMES,,,,,0.052
724.321,Control_HERMES,,,,2.501
724.321,Changes?_HERMES,,,,,0.057
729.354,Control_HERMES,,,,2.077
729.355,Changes?_HERMES,,,,,0.065
734.396,Control_HERMES,,,,2.048
734.397,Changes?_HERMES,,,,,0.063
739.447,Control_HERMES,,,,2.186
739.447,Changes?_HERMES,,,,,0.063
744.478,Control_HERMES,,,,2.034
744.478,Changes?_HERMES,,,,,0.075
749.508,Control_HERMES,,,,2.047
749.508,Changes?_HERMES,,,,,0.059
754.55,Control_HERMES,,,,2.124
754.551,Changes?_HERMES,,,,,0.06
759.58,Control_HERMES,,,,1.928
759.58,Changes?_HERMES,,,,,0.054
764.632,Control_HERMES,,,,2.128
764.633,Changes?_HERMES,,,,,0.054
769.686,Control_HERMES,,,,2.294
769.687,Changes?_HERMES,,,,,0.054
774.724,Control_HERMES,,,,2.122
774.724,Changes?_HERMES,,,,,0.081
779.772,Control_HERMES,,,,2.285
779.772,Changes?_HERMES,,,,,0.051
784.813,Control_HERMES,,,,2.197
784.813,Changes?_HERMES,,,,,0.05
789.873,Control_HERMES,,,,2.15
789.873,Changes?_HERMES,,,,,0.055
794.935,Control_HERMES,,,,2.29
794.935,Changes?_HERMES,,,,,0.048
799.99,Control_HERMES,,,,2.169
799.99,Changes?_HERMES,,,,,0.066
805.018,Control_HERMES,,,,1.986
805.018,Changes?_HERMES,,,,,0.059
810.06,Control_HERMES,,,,2.056
810.061,Changes?_HERMES,,,,,0.071
815.235,Control_HERMES,,,,2.865
815.235,Changes?_HERMES,,,,,0.079
820.357,Control_HERMES,,,,3.033
820.358,Changes?_HERMES,,,,,0.08
825.423,Control_HERMES,,,,2.367
825.423,Changes?_HERMES,,,,,0.062
830.483,Control_HERMES,,,,2.331
830.484,Changes?_HERMES,,,,,0.056
835.529,Control_HERMES,,,,2.243
835.529,Changes?_HERMES,,,,,0.082
840.581,Control_HERMES,,,,2.184
840.582,Changes?_HERMES,,,,,0.056
845.632,Control_HERMES,,,,2.27
845.632,Changes?_HERMES,,,,,0.081
850.664,Control_HERMES,,,,2.016
850.665,Changes?_HERMES,,,,,0.065
855.701,Control_HERMES,,,,2.041
855.702,Changes?_HERMES,,,,,0.086
860.757,Control_HERMES,,,,2.728
860.757,Changes?_HERMES,,,,,0.09
865.815,Control_HERMES,,,,2.284
865.816,Changes?_HERMES,,,,,0.061
870.863,Control_HERMES,,,,2.285
870.864,Changes?_HERMES,,,,,0.084
875.913,Control_HERMES,,,,2.28
875.914,Changes?_HERMES,,,,,0.066
880.944,Control_HERMES,,,,2.009
880.944,Changes?_HERMES,,,,,0.053
885.998,Control_HERMES,,,,2.172
885.998,Changes?_HERMES,,,,,0.057
891.064,Control_HERMES,,,,2.32
891.064,Changes?_HERMES,,,,,0.056
896.117,Control_HERMES,,,,2.211
896.117,Changes?_HERMES,,,,,0.126
901.167,Control_HERMES,,,,2.156
901.167,Changes?_HERMES,,,,,0.056
906.225,Control_HERMES,,,,2.387
906.226,Changes?_HERMES,,,,,0.092
911.276,Control_HERMES,,,,2.505
911.276,Changes?_HERMES,,,,,0.049
916.348,Control_HERMES,,,,2.33
916.349,Changes?_HERMES,,,,,0.059
921.379,Control_HERMES,,,,1.843
921.379,Changes?_HERMES,,,,,0.072
926.414,Control_HERMES,,,,2.165
926.415,Changes?_HERMES,,,,,0.072
931.482,Control_HERMES,,,,2.217
931.482,Changes?_HERMES,,,,,0.069
934.763,Receive_HERMES,,0.206
939.804,Selection_HERMES,,,1.16
942.245,Control_HERMES,,,,16.427
942.246,Changes?_HERMES,,,,,0.067
943.758,Receive_HERMES,,0.211
948.798,Selection_HERMES,,,1.172
950.823,Control_HERMES,,,,15.699
950.824,Changes?_HERMES,,,,,0.063
955.7,Control_HERMES,,,,15.001
955.7,Changes?_HERMES,,,,,0.053
961.03,Control_HERMES,,,,15.717
961.03,Changes?_HERMES,,,,,0.058
965.939,Control_HERMES,,,,15.119
965.939,Changes?_HERMES,,,,,0.054
971.084,Control_HERMES,,,,15.608
971.084,Changes?_HERMES,,,,,0.084
976.222,Control_HERMES,,,,14.964
976.222,Changes?_HERMES,,,,,0.085
981.365,Control_HERMES,,,,15.262
981.366,Changes?_HERMES,,,,,0.058
986.739,Control_HERMES,,,,15.943
986.74,Changes?_HERMES,,,,,0.079
991.542,Control_HERMES,,,,14.994
991.542,Changes?_HERMES,,,,,0.07
991.545,Receive_HERMES,,0.086
996.58,Selection_HERMES,,,1.011
998.676,Control_HERMES,,,,15.754
998.677,Changes?_HERMES,,,,,0.057
