19.9282,LCA_ZEUS,26.6
19.9288,Send_ZEUS,,0.036
20.942,Receive_ZEUS,,0.426
21.4442,Receive_ZEUS,,0.163
24.9756,Selection_ZEUS,,,1.301
29.098,Control_ZEUS,,,,19.258
29.0987,Changes?_ZEUS,,,,,0.228
30.515,Control_ZEUS,,,,2.622
30.5154,Changes?_ZEUS,,,,,0.058
35.7996,Control_ZEUS,,,,2.953
35.8001,Changes?_ZEUS,,,,,0.07
40.8075,Control_ZEUS,,,,2.871
40.8079,Changes?_ZEUS,,,,,0.064
45.9434,Control_ZEUS,,,,3.067
45.944,Changes?_ZEUS,,,,,0.086
50.9254,Control_ZEUS,,,,2.458
50.9258,Changes?_ZEUS,,,,,0.089
56.162,Control_ZEUS,,,,2.594
56.1625,Changes?_ZEUS,,,,,0.075
61.3719,Control_ZEUS,,,,2.475
61.3722,Changes?_ZEUS,,,,,0.06
66.59,Control_ZEUS,,,,2.512
66.5905,Changes?_ZEUS,,,,,0.079
71.7209,Control_ZEUS,,,,2.435
71.7213,Changes?_ZEUS,,,,,0.067
76.8982,Control_ZEUS,,,,2.452
76.8986,Changes?_ZEUS,,,,,0.077
82.069,Control_ZEUS,,,,2.322
82.0694,Changes?_ZEUS,,,,,0.067
87.2372,Control_ZEUS,,,,2.163
87.2376,Changes?_ZEUS,,,,,0.073
92.5127,Control_ZEUS,,,,2.726
92.5132,Changes?_ZEUS,,,,,0.071
97.4966,Control_ZEUS,,,,2.413
97.497,Changes?_ZEUS,,,,,0.087
102.778,Control_ZEUS,,,,3.28
102.779,Changes?_ZEUS,,,,,0.171
108.016,Control_ZEUS,,,,2.961
108.016,Changes?_ZEUS,,,,,0.123
113.08,Control_ZEUS,,,,2.683
113.081,Changes?_ZEUS,,,,,0.104
118.205,Control_ZEUS,,,,2.878
118.205,Changes?_ZEUS,,,,,0.075
123.124,Control_ZEUS,,,,2.52
123.125,Changes?_ZEUS,,,,,0.073
130.439,Control_ZEUS,,,,18.17
130.439,Changes?_ZEUS,,,,,0.055
132.535,LCA,16.115
132.535,Send_ZEUS,,0.018
137.578,Selection_ZEUS,,,0.793
139.596,Control_ZEUS,,,,15.47
139.597,Changes?_ZEUS,,,,,0.085
142.92,Control_ZEUS,,,,2.116
142.92,Changes?_ZEUS,,,,,0.049
147.992,Control_ZEUS,,,,2.221
147.993,Changes?_ZEUS,,,,,0.051
153.091,Control_ZEUS,,,,2.309
153.092,Changes?_ZEUS,,,,,0.083
155.357,Receive_ZEUS,,0.22
160.379,Selection_ZEUS,,,0.67
162.719,Control_ZEUS,,,,16.274
162.72,Changes?_ZEUS,,,,,0.063
162.722,Receive_ZEUS,,0.106
164.989,Receive_ZEUS,,0.145
167.756,Selection_ZEUS,,,1.103
170.712,Control_ZEUS,,,,22.312
170.712,Changes?_ZEUS,,,,,0.078
173.304,Control_ZEUS,,,,2.317
173.304,Changes?_ZEUS,,,,,0.07
178.359,Control_ZEUS,,,,2.104
178.359,Changes?_ZEUS,,,,,0.071
183.412,Control_ZEUS,,,,2.112
183.413,Changes?_ZEUS,,,,,0.049
190.692,Control_ZEUS,,,,18.358
190.693,Changes?_ZEUS,,,,,0.068
192.81,LCA,16.638
192.81,Send_ZEUS,,0.015
197.847,Selection_ZEUS,,,1.23
199.774,Control_ZEUS,,,,16.109
199.774,Changes?_ZEUS,,,,,0.074
203.353,Control_ZEUS,,,,2.908
203.354,Changes?_ZEUS,,,,,0.056
208.534,Control_ZEUS,,,,3.557
208.534,Changes?_ZEUS,,,,,0.075
212.06,Receive_ZEUS,,0.242
217.095,Selection_ZEUS,,,1.135
221.136,Control_ZEUS,,,,20.014
221.137,Changes?_ZEUS,,,,,0.091
222.379,Control_ZEUS,,,,2.335
222.379,Changes?_ZEUS,,,,,0.064
227.543,Control_ZEUS,,,,2.568
227.543,Changes?_ZEUS,,,,,0.072
232.637,Control_ZEUS,,,,2.581
232.637,Changes?_ZEUS,,,,,0.091
235.151,Receive_ZEUS,,0.159
240.185,Selection_ZEUS,,,1.059
244.751,Control_ZEUS,,,,21.547
244.752,Changes?_ZEUS,,,,,0.09
250.267,Control_ZEUS,,,,25.744
250.267,Changes?_ZEUS,,,,,0.065
253.444,LCA,20.882
253.444,Send_ZEUS,,0.022
253.448,Receive_ZEUS,,0.151
255.207,Receive_ZEUS,,0.387
258.474,Selection_ZEUS,,,1.314
260.913,Control_ZEUS,,,,16.698
260.914,Changes?_ZEUS,,,,,0.068
263.982,Control_ZEUS,,,,2.467
263.982,Changes?_ZEUS,,,,,0.076
269.08,Control_ZEUS,,,,2.464
269.08,Changes?_ZEUS,,,,,0.071
274.117,Control_ZEUS,,,,2.208
274.118,Changes?_ZEUS,,,,,0.076
274.623,Receive_ZEUS,,0.152
279.65,Selection_ZEUS,,,1.478
282.892,Control_ZEUS,,,,22.405
282.892,Changes?_ZEUS,,,,,0.077
284.935,LCA,16.901
284.935,Send_ZEUS,,0.018
289.974,Selection_ZEUS,,,0.767
292.035,Control_ZEUS,,,,16.362
292.035,Changes?_ZEUS,,,,,0.103
294.784,LCA,17.619
294.785,Send_ZEUS,,0.019
299.811,Selection_ZEUS,,,0.783
302.277,Control_ZEUS,,,,19.068
302.277,Changes?_ZEUS,,,,,0.08
305.637,Control_ZEUS,,,,6.377
305.637,Changes?_ZEUS,,,,,0.056
310.443,Control_ZEUS,,,,2.169
310.443,Changes?_ZEUS,,,,,0.048
315.543,Control_ZEUS,,,,2.45
315.543,Changes?_ZEUS,,,,,0.051
320.761,Control_ZEUS,,,,3.366
320.762,Changes?_ZEUS,,,,,0.108
325.807,Control_ZEUS,,,,2.231
325.808,Changes?_ZEUS,,,,,0.053
330.87,Control_ZEUS,,,,2.213
330.871,Changes?_ZEUS,,,,,0.073
335.905,Control_ZEUS,,,,1.953
335.905,Changes?_ZEUS,,,,,0.052
340.965,Control_ZEUS,,,,2.337
340.965,Changes?_ZEUS,,,,,0.054
346.309,Control_ZEUS,,,,4.928
346.309,Changes?_ZEUS,,,,,0.067
351.116,Control_ZEUS,,,,2.307
351.116,Changes?_ZEUS,,,,,0.087
356.234,Control_ZEUS,,,,3.077
356.234,Changes?_ZEUS,,,,,0.08
361.404,Control_ZEUS,,,,3.244
361.405,Changes?_ZEUS,,,,,0.103
366.475,Control_ZEUS,,,,2.305
366.475,Changes?_ZEUS,,,,,0.053
371.54,Control_ZEUS,,,,2.277
371.54,Changes?_ZEUS,,,,,0.065
376.723,Control_ZEUS,,,,3.439
376.724,Changes?_ZEUS,,,,,0.204
381.764,Control_ZEUS,,,,2.358
381.764,Changes?_ZEUS,,,,,0.049
386.807,Control_ZEUS,,,,2.157
386.807,Changes?_ZEUS,,,,,0.059
391.854,Control_ZEUS,,,,2.227
391.855,Changes?_ZEUS,,,,,0.049
396.896,Control_ZEUS,,,,2.181
396.896,Changes?_ZEUS,,,,,0.052
402.176,Control_ZEUS,,,,4.878
402.177,Changes?_ZEUS,,,,,0.073
408.858,Control_ZEUS,,,,17.861
408.858,Changes?_ZEUS,,,,,0.059
411.622,LCA,18.424
411.623,Send_ZEUS,,0.034
415.145,Receive_ZEUS,,0.168
416.652,Selection_ZEUS,,,0.74
419.666,Control_ZEUS,,,,21.613
419.666,Changes?_ZEUS,,,,,0.075
424.341,Control_ZEUS,,,,19.135
424.342,Changes?_ZEUS,,,,,0.066
426.488,LCA,16.922
426.488,Send_ZEUS,,0.037
426.492,Receive_ZEUS,,0.125
431.526,Selection_ZEUS,,,1.155
433.93,Control_ZEUS,,,,17.113
433.93,Changes?_ZEUS,,,,,0.056
437.006,Control_ZEUS,,,,2.191
437.007,Changes?_ZEUS,,,,,0.061
442.205,Control_ZEUS,,,,2.904
442.205,Changes?_ZEUS,,,,,0.067
449.792,Control_ZEUS,,,,19.789
449.793,Changes?_ZEUS,,,,,0.084
451.793,LCA,16.629
451.793,Send_ZEUS,,0.024
456.837,Selection_ZEUS,,,1.315
459.244,Control_ZEUS,,,,17.011
459.244,Changes?_ZEUS,,,,,0.089
464.268,Control_ZEUS,,,,18.125
464.268,Changes?_ZEUS,,,,,0.052
466.216,LCA,16.595
466.216,Send_ZEUS,,0.022
471.245,Selection_ZEUS,,,1.059
473.569,Control_ZEUS,,,,17.205
473.569,Changes?_ZEUS,,,,,0.086
476.602,Control_ZEUS,,,,2.18
476.603,Changes?_ZEUS,,,,,0.071
483.659,Control_ZEUS,,,,17.782
483.66,Changes?_ZEUS,,,,,0.083
485.905,LCA,17.242
485.905,Send_ZEUS,,0.016
490.946,Selection_ZEUS,,,1.374
493.125,Control_ZEUS,,,,15.945
493.125,Changes?_ZEUS,,,,,0.083
496.431,Control_ZEUS,,,,2.15
496.431,Changes?_ZEUS,,,,,0.049
501.476,Control_ZEUS,,,,2.19
