39.118085,,-1.000000,-1.000000,-1.000000,,5.000000,4.428265,4.985898,,
42.271934,,5.000000,4.428265,4.985898,,5.000000,4.484156,4.982395,,
52.503935,,5.000000,4.484156,4.982395,,5.000000,4.424877,5.014861,,
62.431782,,5.000000,4.424877,5.014861,,5.000000,4.492127,4.980402,,
72.629192,,5.000000,4.492127,4.980402,,5.000000,4.412294,5.000600,,
82.964396,,5.000000,4.412294,5.000600,,5.000000,4.511822,5.002238,,
93.032489,,5.000000,4.511822,5.002238,,5.000000,4.463769,4.959743,,
102.958420,,5.000000,4.463769,4.959743,,5.000000,4.377633,4.974583,,
113.532805,,5.000000,4.377633,4.974583,,5.000000,4.508081,4.998090,,
123.310622,,5.000000,4.508081,4.998090,,5.000000,4.386015,4.984108,,
133.570016,,5.000000,4.386015,4.984108,,5.000000,4.479686,4.977429,,
143.138084,,5.000000,4.479686,4.977429,,5.000000,4.493822,4.993136,,
153.150458,,5.000000,4.493822,4.993136,,5.000000,4.379414,4.976607,,
163.240537,,5.000000,4.379414,4.976607,,5.000000,4.486330,4.984811,,
173.478174,,5.000000,4.486330,4.984811,,5.000000,4.456789,4.951988,,
183.276622,,5.000000,4.456789,4.951988,,5.000000,4.493584,4.992871,,
193.481630,,5.000000,4.493584,4.992871,,5.000000,4.386530,4.984693,,
203.445386,,5.000000,4.386530,4.984693,,5.000000,4.527493,5.019612,,
213.939648,,5.000000,4.527493,5.019612,,5.000000,4.391318,4.976827,,
223.903852,,5.000000,4.391318,4.976827,,5.000000,4.494579,4.983121,,
233.943082,,5.000000,4.494579,4.983121,,5.000000,4.399473,4.999401,,
243.954995,,5.000000,4.399473,4.999401,,5.000000,4.491454,4.990504,,
253.971478,,5.000000,4.491454,4.990504,,5.000000,4.489316,4.988129,,
264.007750,,5.000000,4.489316,4.988129,,5.000000,4.386640,4.984818,,
273.998055,,5.000000,4.386640,4.984818,,5.000000,4.488077,4.986752,,
284.258600,,5.000000,4.488077,4.986752,,5.000000,4.395675,4.981765,,
294.281571,,5.000000,4.395675,4.981765,,5.000000,4.498500,4.998334,,
304.287439,,5.000000,4.498500,4.998334,,5.000000,4.393347,4.992440,,
314.286879,,5.000000,4.393347,4.992440,,5.000000,4.493288,4.992542,,
324.524148,,5.000000,4.493288,4.992542,,5.000000,4.491384,4.979578,,
334.541529,,5.000000,4.491384,4.979578,,5.000000,4.398311,4.998081,,
344.557054,,5.000000,4.398311,4.998081,,5.000000,4.496257,4.995842,,
