Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,20.317,,0,0,6.94905e-310,6.94905e-310,-1,-1,-1,-1,-1,,179.768,363.11,0,3.5,102,2,,225.879,358.238,0,4.40314,102.333,2,,403.331,718.82,0,-1,-1,2,,207.744,251.568,0,3.97357,101.333,2,,385.16,611.807,0,-1,-1,2,,431.304,606.54,0,-1,-1,2,,607.673,968.552,0,-1,-1,2,,
Normal,30.1286,,4,4,207.761,238.976,0.802916,3.7,4.77005,207.744,251.568,,181.148,340.454,10000,3.5,90.6575,4,,225.466,343.387,2000,4.44837,89.825,4,,406.614,677.841,2000,-1,-1,4,,207.761,238.976,0.802916,3.99945,90.75,3.7,,387.192,573.429,2000,-1,-1,4,,431.51,576.363,2000,-1,-1,4,,612.658,910.817,2000,-1,-1,4,,
Normal,30.7158,,4,4,207.914,237.889,1.57143,3.5,0.33498,207.744,251.568,,6.94905e-310,6.94905e-310,1.4822e-323,3.5,93,1.9,,6.94905e-310,6.94905e-310,1.4822e-323,4.5,90.375,-0.2,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-2.3,,207.914,237.889,1.57143,3.97956,91.25,3.5,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-6.5,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-8.6,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-10.7,,
Normal,35.851,,4,4,214.808,233.796,1.66667,3,0.348162,207.744,251.568,,6.94905e-310,6.94905e-310,1.4822e-323,3.5,94,1.9,,6.94905e-310,6.94905e-310,1.4822e-323,4.5,93,-0.2,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-2.3,,214.808,233.796,1.66667,3.90474,96,3,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-6.5,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-8.6,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-10.7,,
Normal,40.9277,,4,4,214.395,233.365,1.66667,3,0.291632,207.744,251.568,,6.94905e-310,6.94905e-310,1.4822e-323,3.5,94,1.9,,6.94905e-310,6.94905e-310,1.4822e-323,4.5,93,-0.2,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-2.3,,214.395,233.365,1.66667,3.89687,96,3,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-6.5,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-8.6,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-10.7,,
Normal,46.0729,,4,4,208.142,235.666,1.64516,3.1,0.360081,207.744,251.568,,6.94905e-310,6.94905e-310,1.4822e-323,3.5,93.8,1.9,,6.94905e-310,6.94905e-310,1.4822e-323,4.5,91.475,-0.2,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-2.3,,208.142,235.666,1.64516,3.93891,92.25,3.1,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-6.5,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-8.6,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-10.7,,
Normal,51.1807,,4,4,210.119,243.505,1.5,4,0.323678,207.744,251.568,,6.94905e-310,6.94905e-310,1.4822e-323,3.5,89.9,1.9,,6.94905e-310,6.94905e-310,1.4822e-323,4.5,89,-0.2,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-2.3,,210.119,243.505,1.5,4.08243,90,4,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-6.5,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-8.6,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-10.7,,
Normal,56.317,,4,4,215.498,234.514,1.66667,3,0.354636,207.744,251.568,,6.94905e-310,6.94905e-310,1.4822e-323,3.5,94,1.9,,6.94905e-310,6.94905e-310,1.4822e-323,4.5,93,-0.2,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-2.3,,215.498,234.514,1.66667,3.91786,96,3,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-6.5,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-8.6,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-10.7,,
Normal,61.4397,,4,4,210.804,244.266,1.5,4,0.350836,207.744,251.568,,6.94905e-310,6.94905e-310,1.4822e-323,3.5,89.9,1.9,,6.94905e-310,6.94905e-310,1.4822e-323,4.5,89,-0.2,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-2.3,,210.804,244.266,1.5,4.09639,90,4,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-6.5,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-8.6,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-10.7,,
Normal,66.5394,,4,4,214.075,233.032,1.66667,3,0.309893,207.744,251.568,,6.94905e-310,6.94905e-310,1.4822e-323,3.5,94,1.9,,6.94905e-310,6.94905e-310,1.4822e-323,4.5,93,-0.2,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-2.3,,214.075,233.032,1.66667,3.89078,96,3,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-6.5,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-8.6,,6.94905e-310,6.94905e-310,1.4822e-323,-1,-1,-10.7,,
