20.1151,LCA_APOLLO,26.12
20.1154,Send_APOLLO,,0.026
21.8756,Receive_APOLLO,,0.313
22.3761,Receive_APOLLO,,0.17
25.1447,Selection_APOLLO,,,0.789
29.9327,Control_APOLLO,,,,20.315
29.9341,Changes?_APOLLO,,,,,0.286
30.6037,Control_APOLLO,,,,2.471
30.6041,Changes?_APOLLO,,,,,0.052
35.8094,Control_APOLLO,,,,2.66
35.8098,Changes?_APOLLO,,,,,0.072
40.9596,Control_APOLLO,,,,2.603
40.96,Changes?_APOLLO,,,,,0.06
46.2087,Control_APOLLO,,,,2.516
46.2094,Changes?_APOLLO,,,,,0.083
51.1398,Control_APOLLO,,,,2.464
51.1402,Changes?_APOLLO,,,,,0.075
56.3452,Control_APOLLO,,,,2.6
56.3457,Changes?_APOLLO,,,,,0.096
61.5167,Control_APOLLO,,,,2.463
61.517,Changes?_APOLLO,,,,,0.055
66.7685,Control_APOLLO,,,,2.611
66.769,Changes?_APOLLO,,,,,0.092
71.7157,Control_APOLLO,,,,2.636
71.7161,Changes?_APOLLO,,,,,0.072
76.9035,Control_APOLLO,,,,2.425
76.9039,Changes?_APOLLO,,,,,0.072
82.0621,Control_APOLLO,,,,2.495
82.0625,Changes?_APOLLO,,,,,0.08
87.1721,Control_APOLLO,,,,2.106
87.1725,Changes?_APOLLO,,,,,0.057
92.4848,Control_APOLLO,,,,2.694
92.4853,Changes?_APOLLO,,,,,0.083
97.348,Control_APOLLO,,,,2.444
97.3484,Changes?_APOLLO,,,,,0.053
102.464,Control_APOLLO,,,,2.744
102.464,Changes?_APOLLO,,,,,0.053
107.916,Control_APOLLO,,,,2.889
107.917,Changes?_APOLLO,,,,,0.098
113.069,Control_APOLLO,,,,4.324
113.069,Changes?_APOLLO,,,,,0.071
118.126,Control_APOLLO,,,,4.716
118.127,Changes?_APOLLO,,,,,0.048
123.147,Control_APOLLO,,,,3.989
123.148,Changes?_APOLLO,,,,,0.057
128.424,Control_APOLLO,,,,4.192
128.424,Changes?_APOLLO,,,,,0.07
133.26,Control_APOLLO,,,,4.328
133.26,Changes?_APOLLO,,,,,0.055
138.45,Control_APOLLO,,,,5.632
138.451,Changes?_APOLLO,,,,,0.08
143.487,Control_APOLLO,,,,3.321
143.488,Changes?_APOLLO,,,,,0.079
148.591,Control_APOLLO,,,,4.695
148.591,Changes?_APOLLO,,,,,0.076
153.703,Control_APOLLO,,,,5.051
153.704,Changes?_APOLLO,,,,,0.087
159.169,Control_APOLLO,,,,7.071
159.17,Changes?_APOLLO,,,,,0.219
163.737,Control_APOLLO,,,,1.983
163.738,Changes?_APOLLO,,,,,0.05
169.09,Control_APOLLO,,,,5.686
169.091,Changes?_APOLLO,,,,,0.2
174.161,Control_APOLLO,,,,5.007
174.162,Changes?_APOLLO,,,,,0.116
179.028,Control_APOLLO,,,,2.371
179.028,Changes?_APOLLO,,,,,0.066
184.268,Control_APOLLO,,,,3.654
184.269,Changes?_APOLLO,,,,,0.052
189.412,Control_APOLLO,,,,3.593
189.412,Changes?_APOLLO,,,,,0.055
194.578,Control_APOLLO,,,,3.137
194.578,Changes?_APOLLO,,,,,0.063
199.709,Control_APOLLO,,,,2.689
199.71,Changes?_APOLLO,,,,,0.247
204.786,Control_APOLLO,,,,2.23
204.786,Changes?_APOLLO,,,,,0.065
209.947,Control_APOLLO,,,,3.633
209.948,Changes?_APOLLO,,,,,0.048
215.02,Control_APOLLO,,,,2.161
215.02,Changes?_APOLLO,,,,,0.054
220.122,Control_APOLLO,,,,2.622
220.122,Changes?_APOLLO,,,,,0.052
225.211,Control_APOLLO,,,,2.358
225.211,Changes?_APOLLO,,,,,0.048
230.325,Control_APOLLO,,,,2.676
230.326,Changes?_APOLLO,,,,,0.056
235.392,Control_APOLLO,,,,2.178
235.392,Changes?_APOLLO,,,,,0.09
240.48,Control_APOLLO,,,,2.601
240.48,Changes?_APOLLO,,,,,0.065
245.562,Control_APOLLO,,,,2.311
245.562,Changes?_APOLLO,,,,,0.048
250.654,Control_APOLLO,,,,2.602
250.655,Changes?_APOLLO,,,,,0.053
255.729,Control_APOLLO,,,,2.227
255.73,Changes?_APOLLO,,,,,0.053
260.864,Control_APOLLO,,,,2.865
260.865,Changes?_APOLLO,,,,,0.066
266.047,Control_APOLLO,,,,3.425
266.047,Changes?_APOLLO,,,,,0.051
271.153,Control_APOLLO,,,,2.707
271.154,Changes?_APOLLO,,,,,0.058
276.463,Control_APOLLO,,,,5.437
276.464,Changes?_APOLLO,,,,,0.078
281.338,Control_APOLLO,,,,3.229
281.338,Changes?_APOLLO,,,,,0.048
