20.3159,LCA_HERMES,25.499
20.3163,Send_HERMES,,0.031
21.5886,Receive_HERMES,,0.373
22.5958,Receive_HERMES,,0.421
25.3576,Selection_HERMES,,,1.264
30.1277,Control_HERMES,,,,19.642
30.1284,Changes?_HERMES,,,,,0.22
30.7153,Control_HERMES,,,,2.519
30.7157,Changes?_HERMES,,,,,0.07
35.8504,Control_HERMES,,,,2.618
35.8509,Changes?_HERMES,,,,,0.087
40.9263,Control_HERMES,,,,2.525
40.9266,Changes?_HERMES,,,,,0.05
46.0722,Control_HERMES,,,,2.507
46.0727,Changes?_HERMES,,,,,0.091
51.1798,Control_HERMES,,,,2.441
51.1806,Changes?_HERMES,,,,,0.128
56.3156,Control_HERMES,,,,2.548
56.316,Changes?_HERMES,,,,,0.058
61.4383,Control_HERMES,,,,2.503
61.4386,Changes?_HERMES,,,,,0.052
66.5377,Control_HERMES,,,,2.613
66.5381,Changes?_HERMES,,,,,0.071
71.6813,Control_HERMES,,,,2.571
71.6817,Changes?_HERMES,,,,,0.072
76.7699,Control_HERMES,,,,2.728
76.7703,Changes?_HERMES,,,,,0.078
81.8728,Control_HERMES,,,,2.635
81.8733,Changes?_HERMES,,,,,0.068
86.91,Control_HERMES,,,,2.281
86.9104,Changes?_HERMES,,,,,0.077
92.0643,Control_HERMES,,,,2.977
92.0649,Changes?_HERMES,,,,,0.074
97.1168,Control_HERMES,,,,2.521
97.1172,Changes?_HERMES,,,,,0.054
102.161,Control_HERMES,,,,2.372
102.161,Changes?_HERMES,,,,,0.05
107.577,Control_HERMES,,,,3.564
107.578,Changes?_HERMES,,,,,0.069
112.595,Control_HERMES,,,,4.432
112.595,Changes?_HERMES,,,,,0.076
117.575,Control_HERMES,,,,3.049
117.577,Changes?_HERMES,,,,,0.477
122.756,Control_HERMES,,,,4.598
122.758,Changes?_HERMES,,,,,0.238
128.515,Control_HERMES,,,,3.844
128.515,Changes?_HERMES,,,,,0.098
133.082,Control_HERMES,,,,4.863
133.083,Changes?_HERMES,,,,,0.171
138.415,Control_HERMES,,,,5.711
138.419,Changes?_HERMES,,,,,0.602
143.104,Control_HERMES,,,,3.408
143.104,Changes?_HERMES,,,,,0.077
148.312,Control_HERMES,,,,3.718
148.312,Changes?_HERMES,,,,,0.068
153.591,Control_HERMES,,,,4.654
153.592,Changes?_HERMES,,,,,0.176
158.836,Control_HERMES,,,,4.881
158.837,Changes?_HERMES,,,,,0.076
163.367,Control_HERMES,,,,2.368
163.367,Changes?_HERMES,,,,,0.053
168.815,Control_HERMES,,,,6.211
168.815,Changes?_HERMES,,,,,0.091
173.901,Control_HERMES,,,,5.921
173.901,Changes?_HERMES,,,,,0.079
178.659,Control_HERMES,,,,2.307
178.659,Changes?_HERMES,,,,,0.062
183.767,Control_HERMES,,,,3.312
183.768,Changes?_HERMES,,,,,0.063
188.925,Control_HERMES,,,,4.294
188.928,Changes?_HERMES,,,,,0.434
194.391,Control_HERMES,,,,6.2
194.391,Changes?_HERMES,,,,,0.05
199.204,Control_HERMES,,,,2.343
199.204,Changes?_HERMES,,,,,0.076
204.264,Control_HERMES,,,,2.694
204.264,Changes?_HERMES,,,,,0.052
209.458,Control_HERMES,,,,4.803
209.459,Changes?_HERMES,,,,,0.137
214.474,Control_HERMES,,,,2.537
214.475,Changes?_HERMES,,,,,0.077
219.487,Control_HERMES,,,,2.289
219.487,Changes?_HERMES,,,,,0.052
224.548,Control_HERMES,,,,2.386
224.548,Changes?_HERMES,,,,,0.075
229.553,Control_HERMES,,,,2.187
229.553,Changes?_HERMES,,,,,0.052
234.642,Control_HERMES,,,,2.752
234.643,Changes?_HERMES,,,,,0.067
239.666,Control_HERMES,,,,2.384
239.666,Changes?_HERMES,,,,,0.069
244.725,Control_HERMES,,,,2.702
244.725,Changes?_HERMES,,,,,0.058
249.736,Control_HERMES,,,,2.226
249.736,Changes?_HERMES,,,,,0.05
254.832,Control_HERMES,,,,2.828
254.832,Changes?_HERMES,,,,,0.051
259.892,Control_HERMES,,,,2.425
259.892,Changes?_HERMES,,,,,0.056
264.956,Control_HERMES,,,,2.654
264.956,Changes?_HERMES,,,,,0.061
269.958,Control_HERMES,,,,2.305
269.959,Changes?_HERMES,,,,,0.083
275.045,Control_HERMES,,,,2.958
275.045,Changes?_HERMES,,,,,0.059
280.059,Control_HERMES,,,,2.368
280.059,Changes?_HERMES,,,,,0.056
285.212,Control_HERMES,,,,2.781
285.213,Changes?_HERMES,,,,,0.075
290.25,Control_HERMES,,,,2.836
290.252,Changes?_HERMES,,,,,0.371
295.322,Control_HERMES,,,,2.862
295.322,Changes?_HERMES,,,,,0.127
300.361,Control_HERMES,,,,2.492
300.362,Changes?_HERMES,,,,,0.063
305.37,Control_HERMES,,,,2.267
305.371,Changes?_HERMES,,,,,0.088
310.46,Control_HERMES,,,,2.738
310.46,Changes?_HERMES,,,,,0.051
315.474,Control_HERMES,,,,2.383
315.474,Changes?_HERMES,,,,,0.053
320.52,Control_HERMES,,,,2.407
320.52,Changes?_HERMES,,,,,0.079
325.545,Control_HERMES,,,,2.316
325.545,Changes?_HERMES,,,,,0.073
330.584,Control_HERMES,,,,2.392
330.584,Changes?_HERMES,,,,,0.057
335.624,Control_HERMES,,,,2.735
335.624,Changes?_HERMES,,,,,0.077
340.64,Control_HERMES,,,,2.232
340.641,Changes?_HERMES,,,,,0.079
345.668,Control_HERMES,,,,2.356
