20.7087,LCA_ZEUS,28.229
20.709,Send_ZEUS,,0.025
21.4661,Receive_ZEUS,,0.883
21.9665,Receive_ZEUS,,0.326
25.7321,Selection_ZEUS,,,0.995
30.2689,Control_ZEUS,,,,20.265
30.2696,Changes?_ZEUS,,,,,0.247
31.1114,Control_ZEUS,,,,2.374
31.1117,Changes?_ZEUS,,,,,0.05
36.239,Control_ZEUS,,,,2.39
36.2394,Changes?_ZEUS,,,,,0.053
41.3349,Control_ZEUS,,,,2.237
41.3353,Changes?_ZEUS,,,,,0.052
46.4728,Control_ZEUS,,,,2.528
46.4731,Changes?_ZEUS,,,,,0.048
51.6017,Control_ZEUS,,,,2.296
51.6021,Changes?_ZEUS,,,,,0.049
56.7327,Control_ZEUS,,,,2.236
56.7331,Changes?_ZEUS,,,,,0.065
61.8458,Control_ZEUS,,,,2.379
61.8462,Changes?_ZEUS,,,,,0.066
66.9957,Control_ZEUS,,,,2.5
66.9961,Changes?_ZEUS,,,,,0.048
72.1198,Control_ZEUS,,,,2.654
72.1203,Changes?_ZEUS,,,,,0.087
77.2464,Control_ZEUS,,,,2.506
77.2468,Changes?_ZEUS,,,,,0.056
82.3757,Control_ZEUS,,,,2.328
82.3762,Changes?_ZEUS,,,,,0.067
87.479,Control_ZEUS,,,,2.283
87.4794,Changes?_ZEUS,,,,,0.077
92.7119,Control_ZEUS,,,,2.768
92.7123,Changes?_ZEUS,,,,,0.066
97.8515,Control_ZEUS,,,,2.445
97.8521,Changes?_ZEUS,,,,,0.087
103.122,Control_ZEUS,,,,3.313
103.122,Changes?_ZEUS,,,,,0.073
108.09,Control_ZEUS,,,,2.791
108.09,Changes?_ZEUS,,,,,0.078
113.398,Control_ZEUS,,,,4.085
113.399,Changes?_ZEUS,,,,,0.304
118.381,Control_ZEUS,,,,4.274
118.381,Changes?_ZEUS,,,,,0.052
123.54,Control_ZEUS,,,,3.769
123.54,Changes?_ZEUS,,,,,0.051
128.85,Control_ZEUS,,,,3.739
128.85,Changes?_ZEUS,,,,,0.067
133.962,Control_ZEUS,,,,3.951
133.962,Changes?_ZEUS,,,,,0.055
138.955,Control_ZEUS,,,,4.011
138.956,Changes?_ZEUS,,,,,0.073
144.202,Control_ZEUS,,,,3.858
144.202,Changes?_ZEUS,,,,,0.06
149.146,Control_ZEUS,,,,2.745
149.149,Changes?_ZEUS,,,,,0.529
154.326,Control_ZEUS,,,,3.042
154.327,Changes?_ZEUS,,,,,0.083
159.748,Control_ZEUS,,,,4.335
159.748,Changes?_ZEUS,,,,,0.074
164.621,Control_ZEUS,,,,3.111
164.622,Changes?_ZEUS,,,,,0.065
169.857,Control_ZEUS,,,,4.353
