Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,20.1161,,0,0,6.94803e-310,6.94803e-310,-1,-1,-1,-1,-1,,263.055,492.721,0,5,101.143,2,,203.295,327.796,0,3.97013,102.333,2,,464.042,817.94,0,-1,-1,2,,231.244,280.361,0,4.50663,102.333,2,,492.005,770.132,0,-1,-1,2,,432.246,604.892,0,-1,-1,2,,644.616,1096.41,0,-1,-1,4,,
Normal,29.9342,,6,6,436.667,569.066,1.10597,3.6,4.78814,432.246,604.892,,254.673,470.827,10000,5,91,4,,204.899,310.344,10000,3.98081,90.91,4,,459.572,775.171,2000,-1,-1,4,,226.664,264.721,10000,4.47328,90.1,4,,481.337,729.549,2000,-1,-1,4,,436.667,569.066,1.10597,-1,-1,3.6,,686.236,1033.89,2000,-1,-1,4,,
Normal,30.6051,,6,6,440.128,572.663,1.55556,3.6,0.41718,432.246,604.892,,6.94803e-310,6.94803e-310,1.4822e-323,5,91,1.9,,6.94803e-310,6.94803e-310,1.4822e-323,3.96539,90.91,-0.2,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-2.3,,6.94803e-310,6.94803e-310,1.4822e-323,4.5602,90.1,-4.4,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-6.5,,440.128,572.663,1.55556,-1,-1,3.6,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-10.7,,
Normal,35.8109,,6,6,432.759,557.066,1.625,3.2,0.42593,432.246,604.892,,6.94803e-310,6.94803e-310,1.4822e-323,5,96.3429,1.9,,6.94803e-310,6.94803e-310,1.4822e-323,3.84838,91.92,-0.2,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-2.3,,6.94803e-310,6.94803e-310,1.4822e-323,4.42564,91.2,-4.4,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-6.5,,432.759,557.066,1.625,-1,-1,3.2,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-10.7,,
Normal,40.9601,,6,6,435.675,568.664,1.55556,3.6,0.358416,432.246,604.892,,6.94803e-310,6.94803e-310,1.4822e-323,5,91,1.9,,6.94803e-310,6.94803e-310,1.4822e-323,4.02479,90.91,-0.2,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-2.3,,6.94803e-310,6.94803e-310,1.4822e-323,4.4081,90.1,-4.4,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-6.5,,435.675,568.664,1.55556,-1,-1,3.6,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-10.7,,
Normal,46.2096,,6,6,442.474,577.26,1.55556,3.6,0.474368,432.246,604.892,,6.94803e-310,6.94803e-310,1.4822e-323,5,91,1.9,,6.94803e-310,6.94803e-310,1.4822e-323,4.09083,90.91,-0.2,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-2.3,,6.94803e-310,6.94803e-310,1.4822e-323,4.48044,90.1,-4.4,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-6.5,,442.474,577.26,1.55556,-1,-1,3.6,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-10.7,,
Normal,51.1414,,6,6,432.555,561.433,1.55556,3.6,0.38978,432.246,604.892,,6.94803e-310,6.94803e-310,1.4822e-323,5,91,1.9,,6.94803e-310,6.94803e-310,1.4822e-323,3.7883,90.91,-0.2,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-2.3,,6.94803e-310,6.94803e-310,1.4822e-323,4.58584,90.1,-4.4,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-6.5,,432.555,561.433,1.55556,-1,-1,3.6,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-10.7,,
Normal,56.3458,,6,6,438.188,571.841,1.55556,3.6,0.40894,432.246,604.892,,6.94803e-310,6.94803e-310,1.4822e-323,5,91,1.9,,6.94803e-310,6.94803e-310,1.4822e-323,4.04919,90.91,-0.2,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-2.3,,6.94803e-310,6.94803e-310,1.4822e-323,4.43483,90.1,-4.4,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-6.5,,438.188,571.841,1.55556,-1,-1,3.6,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-10.7,,
Normal,61.5172,,6,6,438.204,571.861,1.55556,3.6,0.394412,432.246,604.892,,6.94803e-310,6.94803e-310,1.4822e-323,5,91,1.9,,6.94803e-310,6.94803e-310,1.4822e-323,4.04934,90.91,-0.2,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-2.3,,6.94803e-310,6.94803e-310,1.4822e-323,4.43499,90.1,-4.4,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-6.5,,438.204,571.861,1.55556,-1,-1,3.6,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-10.7,,
Normal,66.7699,,6,6,432.359,559.699,1.58824,3.4,0.475758,432.246,604.892,,6.94803e-310,6.94803e-310,1.4822e-323,5,96.1143,1.9,,6.94803e-310,6.94803e-310,1.4822e-323,3.86811,91.415,-0.2,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-2.3,,6.94803e-310,6.94803e-310,1.4822e-323,4.44833,90.65,-4.4,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-6.5,,432.359,559.699,1.58824,-1,-1,3.4,,6.94803e-310,6.94803e-310,1.4822e-323,-1,-1,-10.7,,
