20.6754,LCA_HERMES,26.696
20.6758,Send_HERMES,,0.036
21.9385,Receive_HERMES,,0.295
22.4425,Receive_HERMES,,0.239
25.7164,Selection_HERMES,,,1.244
30.8697,Control_HERMES,,,,20.079
30.8704,Changes?_HERMES,,,,,0.198
31.5199,Control_HERMES,,,,2.688
31.5204,Changes?_HERMES,,,,,0.081
36.5426,Control_HERMES,,,,2.695
36.5431,Changes?_HERMES,,,,,0.091
41.4627,Control_HERMES,,,,2.411
41.4632,Changes?_HERMES,,,,,0.082
46.7531,Control_HERMES,,,,2.55
46.7536,Changes?_HERMES,,,,,0.074
51.7171,Control_HERMES,,,,2.639
51.7176,Changes?_HERMES,,,,,0.084
57.173,Control_HERMES,,,,2.65
57.1734,Changes?_HERMES,,,,,0.093
62.1936,Control_HERMES,,,,2.594
62.1942,Changes?_HERMES,,,,,0.088
67.0926,Control_HERMES,,,,2.58
67.0933,Changes?_HERMES,,,,,0.111
72.2074,Control_HERMES,,,,2.322
72.2078,Changes?_HERMES,,,,,0.073
77.3268,Control_HERMES,,,,2.576
77.3273,Changes?_HERMES,,,,,0.084
82.4375,Control_HERMES,,,,2.361
82.4379,Changes?_HERMES,,,,,0.077
87.5544,Control_HERMES,,,,2.495
87.5547,Changes?_HERMES,,,,,0.051
92.7308,Control_HERMES,,,,2.803
92.7312,Changes?_HERMES,,,,,0.074
97.8567,Control_HERMES,,,,2.399
97.8571,Changes?_HERMES,,,,,0.054
102.937,Control_HERMES,,,,2.34
102.937,Changes?_HERMES,,,,,0.067
108.028,Control_HERMES,,,,2.444
108.028,Changes?_HERMES,,,,,0.058
113.116,Control_HERMES,,,,2.149
113.116,Changes?_HERMES,,,,,0.049
118.209,Control_HERMES,,,,2.348
118.209,Changes?_HERMES,,,,,0.069
123.313,Control_HERMES,,,,2.419
123.313,Changes?_HERMES,,,,,0.073
128.88,Control_HERMES,,,,3.495
128.88,Changes?_HERMES,,,,,0.081
133.752,Control_HERMES,,,,3.081
133.752,Changes?_HERMES,,,,,0.073
138.653,Control_HERMES,,,,2.584
138.653,Changes?_HERMES,,,,,0.073
143.829,Control_HERMES,,,,2.509
143.83,Changes?_HERMES,,,,,0.069
148.939,Control_HERMES,,,,2.359
148.939,Changes?_HERMES,,,,,0.069
154.032,Control_HERMES,,,,2.408
154.032,Changes?_HERMES,,,,,0.058
159.13,Control_HERMES,,,,2.404
159.131,Changes?_HERMES,,,,,0.052
164.215,Control_HERMES,,,,2.323
164.215,Changes?_HERMES,,,,,0.058
169.426,Control_HERMES,,,,3.094
169.427,Changes?_HERMES,,,,,0.099
174.536,Control_HERMES,,,,3.025
174.537,Changes?_HERMES,,,,,0.053
179.711,Control_HERMES,,,,2.774
179.711,Changes?_HERMES,,,,,0.113
184.845,Control_HERMES,,,,2.642
184.845,Changes?_HERMES,,,,,0.053
189.914,Control_HERMES,,,,2.323
189.914,Changes?_HERMES,,,,,0.071
195.018,Control_HERMES,,,,2.529
