20.5184,LCA_ZEUS,28.041
20.519,Send_ZEUS,,0.025
22.5319,Receive_ZEUS,,0.351
22.5321,Receive_ZEUS,,0.062
25.5553,Selection_ZEUS,,,1.145
30.9931,Control_ZEUS,,,,20.721
30.9939,Changes?_ZEUS,,,,,0.24
31.5355,Control_ZEUS,,,,2.574
31.5361,Changes?_ZEUS,,,,,0.088
36.4737,Control_ZEUS,,,,2.697
36.4741,Changes?_ZEUS,,,,,0.071
41.5974,Control_ZEUS,,,,2.554
41.5981,Changes?_ZEUS,,,,,0.103
46.7445,Control_ZEUS,,,,2.624
46.745,Changes?_ZEUS,,,,,0.073
51.9008,Control_ZEUS,,,,2.686
51.9013,Changes?_ZEUS,,,,,0.062
57.1439,Control_ZEUS,,,,2.548
57.1444,Changes?_ZEUS,,,,,0.08
62.3247,Control_ZEUS,,,,2.656
62.3252,Changes?_ZEUS,,,,,0.085
67.5508,Control_ZEUS,,,,2.901
67.5512,Changes?_ZEUS,,,,,0.069
72.6829,Control_ZEUS,,,,2.83
72.6834,Changes?_ZEUS,,,,,0.079
77.7839,Control_ZEUS,,,,2.728
77.7845,Changes?_ZEUS,,,,,0.11
82.9324,Control_ZEUS,,,,2.992
82.9329,Changes?_ZEUS,,,,,0.08
88.0058,Control_ZEUS,,,,2.537
88.0063,Changes?_ZEUS,,,,,0.084
93.3767,Control_ZEUS,,,,2.848
93.3772,Changes?_ZEUS,,,,,0.071
98.1732,Control_ZEUS,,,,2.475
98.1737,Changes?_ZEUS,,,,,0.083
103.245,Control_ZEUS,,,,2.777
103.246,Changes?_ZEUS,,,,,0.071
108.315,Control_ZEUS,,,,2.5
108.315,Changes?_ZEUS,,,,,0.066
113.343,Control_ZEUS,,,,2.414
113.344,Changes?_ZEUS,,,,,0.09
118.385,Control_ZEUS,,,,2.594
118.386,Changes?_ZEUS,,,,,0.092
123.451,Control_ZEUS,,,,2.595
123.452,Changes?_ZEUS,,,,,0.064
128.757,Control_ZEUS,,,,3.419
128.758,Changes?_ZEUS,,,,,0.074
133.764,Control_ZEUS,,,,2.841
133.764,Changes?_ZEUS,,,,,0.087
138.588,Control_ZEUS,,,,2.629
138.589,Changes?_ZEUS,,,,,0.076
143.712,Control_ZEUS,,,,2.744
143.712,Changes?_ZEUS,,,,,0.069
148.761,Control_ZEUS,,,,2.493
148.761,Changes?_ZEUS,,,,,0.07
153.802,Control_ZEUS,,,,2.606
153.803,Changes?_ZEUS,,,,,0.056
158.835,Control_ZEUS,,,,2.605
158.835,Changes?_ZEUS,,,,,0.05
163.871,Control_ZEUS,,,,2.516
163.871,Changes?_ZEUS,,,,,0.058
169.073,Control_ZEUS,,,,3.348
169.073,Changes?_ZEUS,,,,,0.071
174.228,Control_ZEUS,,,,3.721
174.228,Changes?_ZEUS,,,,,0.079
179.33,Control_ZEUS,,,,2.532
179.331,Changes?_ZEUS,,,,,0.077
184.417,Control_ZEUS,,,,2.785
184.417,Changes?_ZEUS,,,,,0.077
189.446,Control_ZEUS,,,,2.64
189.446,Changes?_ZEUS,,,,,0.092
194.488,Control_ZEUS,,,,2.681
194.488,Changes?_ZEUS,,,,,0.065
199.681,Control_ZEUS,,,,2.734
199.682,Changes?_ZEUS,,,,,0.067
204.773,Control_ZEUS,,,,3.044
204.773,Changes?_ZEUS,,,,,0.088
210.009,Control_ZEUS,,,,3.887
210.011,Changes?_ZEUS,,,,,0.14
215.329,Control_ZEUS,,,,3.369
215.33,Changes?_ZEUS,,,,,0.093
220.2,Control_ZEUS,,,,3.07
220.201,Changes?_ZEUS,,,,,0.099
225.268,Control_ZEUS,,,,2.648
225.268,Changes?_ZEUS,,,,,0.078
230.601,Control_ZEUS,,,,2.977
230.601,Changes?_ZEUS,,,,,0.081
235.375,Control_ZEUS,,,,2.399
235.375,Changes?_ZEUS,,,,,0.07
240.404,Control_ZEUS,,,,2.436
240.405,Changes?_ZEUS,,,,,0.051
245.456,Control_ZEUS,,,,3.028
245.456,Changes?_ZEUS,,,,,0.089
250.502,Control_ZEUS,,,,2.545
250.503,Changes?_ZEUS,,,,,0.059
255.583,Control_ZEUS,,,,2.68
255.584,Changes?_ZEUS,,,,,0.076
260.669,Control_ZEUS,,,,2.691
260.669,Changes?_ZEUS,,,,,0.056
265.858,Control_ZEUS,,,,2.876
265.859,Changes?_ZEUS,,,,,0.055
270.991,Control_ZEUS,,,,3.299
270.991,Changes?_ZEUS,,,,,0.069
276.067,Control_ZEUS,,,,2.565
276.067,Changes?_ZEUS,,,,,0.064
281.2,Control_ZEUS,,,,3.648
281.202,Changes?_ZEUS,,,,,0.105
286.276,Control_ZEUS,,,,2.618
286.277,Changes?_ZEUS,,,,,0.12
291.406,Control_ZEUS,,,,2.574
291.407,Changes?_ZEUS,,,,,0.073
296.48,Control_ZEUS,,,,2.819
296.48,Changes?_ZEUS,,,,,0.091
301.578,Control_ZEUS,,,,2.591
301.579,Changes?_ZEUS,,,,,0.071
306.777,Control_ZEUS,,,,4.492
306.777,Changes?_ZEUS,,,,,0.091
311.853,Control_ZEUS,,,,3.103
311.854,Changes?_ZEUS,,,,,0.079
316.905,Control_ZEUS,,,,2.405
316.905,Changes?_ZEUS,,,,,0.055
322.061,Control_ZEUS,,,,3.025
322.061,Changes?_ZEUS,,,,,0.058
327.132,Control_ZEUS,,,,3.31
327.133,Changes?_ZEUS,,,,,0.068
332.235,Control_ZEUS,,,,2.755
332.236,Changes?_ZEUS,,,,,0.047
337.295,Control_ZEUS,,,,3.274
337.296,Changes?_ZEUS,,,,,0.068
342.343,Control_ZEUS,,,,2.83
342.343,Changes?_ZEUS,,,,,0.131
347.442,Control_ZEUS,,,,3.446
347.443,Changes?_ZEUS,,,,,0.049
352.502,Control_ZEUS,,,,3.233
352.502,Changes?_ZEUS,,,,,0.067
357.594,Control_ZEUS,,,,3.314
357.594,Changes?_ZEUS,,,,,0.063
363.032,Control_ZEUS,,,,3.743
363.033,Changes?_ZEUS,,,,,0.114
368.051,Control_ZEUS,,,,3.092
368.052,Changes?_ZEUS,,,,,0.085
372.834,Control_ZEUS,,,,2.416
372.835,Changes?_ZEUS,,,,,0.079
378.369,Control_ZEUS,,,,5.345
378.371,Changes?_ZEUS,,,,,0.356
383.04,Control_ZEUS,,,,3.295
383.044,Changes?_ZEUS,,,,,0.974
388.697,Control_ZEUS,,,,4.588
388.697,Changes?_ZEUS,,,,,0.067
393.245,Control_ZEUS,,,,2.555
393.246,Changes?_ZEUS,,,,,0.079
398.46,Control_ZEUS,,,,3.446
398.46,Changes?_ZEUS,,,,,0.079
403.846,Control_ZEUS,,,,4.629
403.846,Changes?_ZEUS,,,,,0.072
408.779,Control_ZEUS,,,,3.325
408.781,Changes?_ZEUS,,,,,0.238
414.238,Control_ZEUS,,,,3.7
414.238,Changes?_ZEUS,,,,,0.072
