Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,20.7911,,0,0,6.92825e-310,6.92825e-310,-1,-1,-1,-1,-1,,263.632,491.787,0,5,101.143,2,,204.08,327.3,0,3.97411,102.333,2,,462.834,820.32,0,-1,-1,2,,226.482,274.239,0,4.40375,102.333,2,,485.259,766.477,0,-1,-1,2,,425.71,601.325,0,-1,-1,2,,636.391,1096.08,0,-1,-1,4,,
Normal,31.0768,,6,6,434.632,566.57,1.10488,3.6,5.24341,425.71,601.325,,254.673,470.827,10000,5,91,4,,204.169,309.288,10000,3.96594,90.91,4,,458.841,774.115,2000,-1,-1,4,,225.384,263.282,10000,4.44666,90.1,4,,480.056,728.109,2000,-1,-1,4,,434.632,566.57,1.10488,-1,-1,3.6,,684.225,1031.4,2000,-1,-1,4,,
Normal,31.6473,,6,6,442.326,575.642,1.55556,3.6,0.567196,425.71,601.325,,6.92825e-310,6.92825e-310,1.4822e-323,5,91,1.9,,6.92825e-310,6.92825e-310,1.4822e-323,3.99936,90.91,-0.2,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-2.3,,6.92825e-310,6.92825e-310,1.4822e-323,4.5707,90.1,-4.4,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-6.5,,442.326,575.642,1.55556,-1,-1,3.6,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-10.7,,
Normal,36.6841,,6,6,435.862,570.375,1.55556,3.6,0.506237,425.71,601.325,,6.92825e-310,6.92825e-310,1.4822e-323,5,91,1.9,,6.92825e-310,6.92825e-310,1.4822e-323,4.11953,90.91,-0.2,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-2.3,,6.92825e-310,6.92825e-310,1.4822e-323,4.3157,90.1,-4.4,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-6.5,,435.862,570.375,1.55556,-1,-1,3.6,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-10.7,,
Normal,41.6315,,6,6,441.061,573.839,1.55556,3.6,0.420978,425.71,601.325,,6.92825e-310,6.92825e-310,1.4822e-323,5,91,1.9,,6.92825e-310,6.92825e-310,1.4822e-323,3.97423,90.91,-0.2,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-2.3,,6.92825e-310,6.92825e-310,1.4822e-323,4.57036,90.1,-4.4,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-6.5,,441.061,573.839,1.55556,-1,-1,3.6,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-10.7,,
Normal,46.8441,,6,6,427.17,556.325,1.55556,3.6,0.429297,425.71,601.325,,6.92825e-310,6.92825e-310,1.4822e-323,5,91,1.9,,6.92825e-310,6.92825e-310,1.4822e-323,3.84283,90.91,-0.2,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-2.3,,6.92825e-310,6.92825e-310,1.4822e-323,4.41926,90.1,-4.4,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-6.5,,427.17,556.325,1.55556,-1,-1,3.6,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-10.7,,
Normal,52.0333,,6,6,436.746,570.018,1.55556,3.6,0.414468,425.71,601.325,,6.92825e-310,6.92825e-310,1.4822e-323,5,91,1.9,,6.92825e-310,6.92825e-310,1.4822e-323,4.03519,90.91,-0.2,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-2.3,,6.92825e-310,6.92825e-310,1.4822e-323,4.41949,90.1,-4.4,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-6.5,,436.746,570.018,1.55556,-1,-1,3.6,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-10.7,,
Normal,57.3177,,6,6,446.854,581.353,1.55556,3.6,0.503897,425.71,601.325,,6.92825e-310,6.92825e-310,1.4822e-323,5,91,1.9,,6.92825e-310,6.92825e-310,1.4822e-323,4.04244,90.91,-0.2,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-2.3,,6.92825e-310,6.92825e-310,1.4822e-323,4.61993,90.1,-4.4,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-6.5,,446.854,581.353,1.55556,-1,-1,3.6,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-10.7,,
Normal,62.2994,,6,6,431.309,563.002,1.55556,3.6,0.452192,425.71,601.325,,6.92825e-310,6.92825e-310,1.4822e-323,5,91,1.9,,6.92825e-310,6.92825e-310,1.4822e-323,3.97348,90.91,-0.2,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-2.3,,6.92825e-310,6.92825e-310,1.4822e-323,4.37083,90.1,-4.4,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-6.5,,431.309,563.002,1.55556,-1,-1,3.6,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-10.7,,
Normal,67.5747,,6,6,434.821,564.569,1.55556,3.6,0.500931,425.71,601.325,,6.92825e-310,6.92825e-310,1.4822e-323,5,91,1.9,,6.92825e-310,6.92825e-310,1.4822e-323,3.82716,90.91,-0.2,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-2.3,,6.92825e-310,6.92825e-310,1.4822e-323,4.59259,90.1,-4.4,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-6.5,,434.821,564.569,1.55556,-1,-1,3.6,,6.92825e-310,6.92825e-310,1.4822e-323,-1,-1,-10.7,,
