19.7175,LCA_HERMES,24.829
19.7179,Send_HERMES,,0.03
20.4726,Receive_HERMES,,0.486
20.9768,Receive_HERMES,,0.387
24.7536,Selection_HERMES,,,1.273
28.9545,Control_HERMES,,,,18.84
28.956,Changes?_HERMES,,,,,0.38
30.3456,Control_HERMES,,,,2.634
30.346,Changes?_HERMES,,,,,0.073
35.5089,Control_HERMES,,,,2.463
35.5094,Changes?_HERMES,,,,,0.078
40.6231,Control_HERMES,,,,2.348
40.6234,Changes?_HERMES,,,,,0.051
45.7486,Control_HERMES,,,,2.516
45.749,Changes?_HERMES,,,,,0.073
50.8556,Control_HERMES,,,,2.223
50.8561,Changes?_HERMES,,,,,0.06
55.955,Control_HERMES,,,,2.241
55.9553,Changes?_HERMES,,,,,0.052
61.1382,Control_HERMES,,,,2.345
61.1387,Changes?_HERMES,,,,,0.071
66.2731,Control_HERMES,,,,2.553
66.2738,Changes?_HERMES,,,,,0.091
71.3593,Control_HERMES,,,,2.407
71.3596,Changes?_HERMES,,,,,0.054
76.4702,Control_HERMES,,,,2.369
76.4706,Changes?_HERMES,,,,,0.05
81.5736,Control_HERMES,,,,2.228
81.574,Changes?_HERMES,,,,,0.077
86.6787,Control_HERMES,,,,2.325
86.6791,Changes?_HERMES,,,,,0.074
91.9191,Control_HERMES,,,,2.619
91.9196,Changes?_HERMES,,,,,0.08
96.9917,Control_HERMES,,,,2.284
96.9921,Changes?_HERMES,,,,,0.056
102.064,Control_HERMES,,,,2.209
102.064,Changes?_HERMES,,,,,0.052
107.146,Control_HERMES,,,,2.312
107.146,Changes?_HERMES,,,,,0.068
112.244,Control_HERMES,,,,2.495
112.245,Changes?_HERMES,,,,,0.087
117.315,Control_HERMES,,,,2.081
117.315,Changes?_HERMES,,,,,0.054
122.398,Control_HERMES,,,,2.34
122.398,Changes?_HERMES,,,,,0.052
127.491,Control_HERMES,,,,2.342
127.491,Changes?_HERMES,,,,,0.051
132.628,Control_HERMES,,,,2.64
132.628,Changes?_HERMES,,,,,0.053
137.71,Control_HERMES,,,,2.298
137.711,Changes?_HERMES,,,,,0.117
142.773,Control_HERMES,,,,2.003
142.774,Changes?_HERMES,,,,,0.051
147.841,Control_HERMES,,,,2.102
147.842,Changes?_HERMES,,,,,0.053
152.935,Control_HERMES,,,,2.287
152.935,Changes?_HERMES,,,,,0.055
158.078,Control_HERMES,,,,2.414
158.079,Changes?_HERMES,,,,,0.069
163.176,Control_HERMES,,,,2.622
163.177,Changes?_HERMES,,,,,0.077
168.241,Control_HERMES,,,,2.393
168.242,Changes?_HERMES,,,,,0.054
173.319,Control_HERMES,,,,2.275
173.319,Changes?_HERMES,,,,,0.063
178.412,Control_HERMES,,,,2.492
178.414,Changes?_HERMES,,,,,0.267
183.511,Control_HERMES,,,,2.312
183.512,Changes?_HERMES,,,,,0.056
188.596,Control_HERMES,,,,2.248
188.596,Changes?_HERMES,,,,,0.054
193.714,Control_HERMES,,,,2.581
193.715,Changes?_HERMES,,,,,0.057
196.487,Receive_HERMES,,0.187
201.511,Selection_HERMES,,,1.125
204.24,Control_HERMES,,,,16.762
204.24,Changes?_HERMES,,,,,0.066
208.958,Control_HERMES,,,,16.343
208.958,Changes?_HERMES,,,,,0.076
214.02,Control_HERMES,,,,15.735
214.021,Changes?_HERMES,,,,,0.069
219.085,Control_HERMES,,,,15.795
219.085,Changes?_HERMES,,,,,0.054
224.161,Control_HERMES,,,,16.099
224.162,Changes?_HERMES,,,,,0.052
229.227,Control_HERMES,,,,16.036
229.227,Changes?_HERMES,,,,,0.059
234.269,Control_HERMES,,,,15.842
234.27,Changes?_HERMES,,,,,0.061
