19.5067,LCA_APOLLO,25.73
19.5072,Send_APOLLO,,0.026
20.516,Receive_APOLLO,,0.46
21.5231,Receive_APOLLO,,0.228
24.5411,Selection_APOLLO,,,0.952
28.9068,Control_APOLLO,,,,18.839
28.9076,Changes?_APOLLO,,,,,0.255
30.0466,Control_APOLLO,,,,2.333
30.047,Changes?_APOLLO,,,,,0.073
35.1675,Control_APOLLO,,,,2.444
35.1679,Changes?_APOLLO,,,,,0.055
40.2709,Control_APOLLO,,,,2.177
40.2712,Changes?_APOLLO,,,,,0.049
45.3747,Control_APOLLO,,,,2.232
45.375,Changes?_APOLLO,,,,,0.056
50.4731,Control_APOLLO,,,,2.222
50.4734,Changes?_APOLLO,,,,,0.049
55.5936,Control_APOLLO,,,,2.436
55.5939,Changes?_APOLLO,,,,,0.05
60.8092,Control_APOLLO,,,,2.382
60.8096,Changes?_APOLLO,,,,,0.072
65.9043,Control_APOLLO,,,,2.223
65.9046,Changes?_APOLLO,,,,,0.052
70.9943,Control_APOLLO,,,,2.284
70.9947,Changes?_APOLLO,,,,,0.051
76.1451,Control_APOLLO,,,,2.505
76.1459,Changes?_APOLLO,,,,,0.077
81.2763,Control_APOLLO,,,,2.353
81.2767,Changes?_APOLLO,,,,,0.051
86.3975,Control_APOLLO,,,,2.347
86.3992,Changes?_APOLLO,,,,,0.136
91.4991,Control_APOLLO,,,,2.378
91.4995,Changes?_APOLLO,,,,,0.067
96.5745,Control_APOLLO,,,,2.173
96.5749,Changes?_APOLLO,,,,,0.051
101.636,Control_APOLLO,,,,2.192
101.636,Changes?_APOLLO,,,,,0.058
106.731,Control_APOLLO,,,,2.509
106.731,Changes?_APOLLO,,,,,0.057
111.804,Control_APOLLO,,,,2.194
111.804,Changes?_APOLLO,,,,,0.049
116.891,Control_APOLLO,,,,2.31
116.891,Changes?_APOLLO,,,,,0.055
121.973,Control_APOLLO,,,,2.203
121.973,Changes?_APOLLO,,,,,0.06
127.102,Control_APOLLO,,,,2.465
127.103,Changes?_APOLLO,,,,,0.049
132.202,Control_APOLLO,,,,2.388
132.202,Changes?_APOLLO,,,,,0.055
137.267,Control_APOLLO,,,,2.006
137.267,Changes?_APOLLO,,,,,0.058
142.333,Control_APOLLO,,,,2.23
142.334,Changes?_APOLLO,,,,,0.054
147.403,Control_APOLLO,,,,2.319
147.404,Changes?_APOLLO,,,,,0.053
152.479,Control_APOLLO,,,,2.207
152.48,Changes?_APOLLO,,,,,0.05
157.608,Control_APOLLO,,,,2.539
157.609,Changes?_APOLLO,,,,,0.055
162.669,Control_APOLLO,,,,2.325
162.669,Changes?_APOLLO,,,,,0.066
167.706,Control_APOLLO,,,,2.006
167.707,Changes?_APOLLO,,,,,0.057
172.804,Control_APOLLO,,,,2.327
172.804,Changes?_APOLLO,,,,,0.048
177.865,Control_APOLLO,,,,2.102
177.866,Changes?_APOLLO,,,,,0.048
183.072,Control_APOLLO,,,,2.629
183.072,Changes?_APOLLO,,,,,0.079
188.146,Control_APOLLO,,,,2.379
188.146,Changes?_APOLLO,,,,,0.053
193.263,Control_APOLLO,,,,2.249
193.264,Changes?_APOLLO,,,,,0.053
196.542,Receive_APOLLO,,0.253
201.579,Selection_APOLLO,,,1.087
204.177,Control_APOLLO,,,,17.234
204.178,Changes?_APOLLO,,,,,0.066
207.028,Control_APOLLO,,,,2.525
207.028,Changes?_APOLLO,,,,,0.075
212.131,Control_APOLLO,,,,2.432
212.132,Changes?_APOLLO,,,,,0.069
217.242,Control_APOLLO,,,,2.488
217.242,Changes?_APOLLO,,,,,0.07
222.366,Control_APOLLO,,,,2.636
222.366,Changes?_APOLLO,,,,,0.05
227.449,Control_APOLLO,,,,2.28
227.449,Changes?_APOLLO,,,,,0.05
232.575,Control_APOLLO,,,,2.317
232.576,Changes?_APOLLO,,,,,0.071
237.682,Control_APOLLO,,,,2.511
237.682,Changes?_APOLLO,,,,,0.052
242.796,Control_APOLLO,,,,2.457
242.797,Changes?_APOLLO,,,,,0.054
247.93,Control_APOLLO,,,,2.54
247.93,Changes?_APOLLO,,,,,0.07
253.034,Control_APOLLO,,,,2.292
253.035,Changes?_APOLLO,,,,,0.056
258.146,Control_APOLLO,,,,2.312
258.147,Changes?_APOLLO,,,,,0.08
263.267,Control_APOLLO,,,,2.421
263.267,Changes?_APOLLO,,,,,0.06
268.442,Control_APOLLO,,,,2.735
268.442,Changes?_APOLLO,,,,,0.051
273.537,Control_APOLLO,,,,2.284
273.538,Changes?_APOLLO,,,,,0.062
278.655,Control_APOLLO,,,,2.265
278.655,Changes?_APOLLO,,,,,0.072
283.769,Control_APOLLO,,,,2.367
283.77,Changes?_APOLLO,,,,,0.064
288.967,Control_APOLLO,,,,2.546
288.968,Changes?_APOLLO,,,,,0.07
294.151,Control_APOLLO,,,,2.629
294.152,Changes?_APOLLO,,,,,0.09
