Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,19.5079,,0,0,6.94392e-310,6.94392e-310,-1,-1,-1,-1,-1,,266.254,487.536,0,5,101.143,2,,206.75,323.835,0,3.9751,102.333,2,,470.07,809.732,0,-1,-1,2,,234.692,277.388,0,4.51228,102.333,2,,498.03,762.809,0,-1,-1,2,,438.529,598.707,0,-1,-1,2,,653.025,1085.77,0,-1,-1,4,,
Normal,28.9082,,6,6,438.981,569.944,1.12222,3.5,4.36573,438.529,598.707,,254.673,470.827,10000,5,96,4,,204.062,309.133,10000,3.96377,91.1625,4,,458.735,773.96,2000,-1,-1,4,,228.523,266.81,10000,4.51195,90.375,4,,483.196,731.637,2000,-1,-1,4,,438.981,569.944,1.12222,-1,-1,3.5,,687.258,1034.77,2000,-1,-1,4,,
Normal,30.0482,,6,6,443.279,578.277,1.55556,3.6,0.384016,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,91,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,4.09866,90.91,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.489,90.1,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,443.279,578.277,1.55556,-1,-1,3.6,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,35.1689,,6,6,441.766,559.625,1.66667,3,0.333702,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.5714,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.86755,93,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.44769,93,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,441.766,559.625,1.66667,-1,-1,3,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,40.2725,,6,6,442.887,577.782,1.55556,3.6,0.308634,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,91,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,4.09485,90.91,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.48484,90.1,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,442.887,577.782,1.55556,-1,-1,3.6,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,45.3764,,6,6,438.934,556.295,1.68966,2.9,0.313272,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.6857,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.92218,93.2333,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.3144,93.2333,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.934,556.295,1.68966,-1,-1,2.9,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,50.4748,,6,6,439.287,566.787,1.60606,3.3,0.311276,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.2286,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.92127,91.6675,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.50947,90.925,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,439.287,566.787,1.60606,-1,-1,3.3,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,55.5953,,6,6,438.719,567.671,1.58824,3.4,0.340008,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.1143,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.92791,91.415,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.51709,90.65,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.719,567.671,1.58824,-1,-1,3.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,60.8106,,6,6,442.876,577.767,1.55556,3.6,0.427108,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,91,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,4.09474,90.91,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.48471,90.1,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,442.876,577.767,1.55556,-1,-1,3.6,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,65.906,,6,6,438.921,569.546,1.58824,3.4,0.313274,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.1143,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,4.03156,91.415,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.41552,90.65,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.921,569.546,1.58824,-1,-1,3.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,70.9958,,6,6,439.129,568.185,1.58824,3.4,0.316602,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.1143,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.93176,91.415,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.52153,90.65,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,439.129,568.185,1.58824,-1,-1,3.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,76.1472,,6,6,438.561,565.879,1.60606,3.3,0.358488,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.2286,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.91446,91.6675,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.50163,90.925,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.561,565.879,1.60606,-1,-1,3.3,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,81.2779,,6,6,441.598,576.152,1.55556,3.6,0.345146,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,91,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,4.08232,90.91,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.47111,90.1,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,441.598,576.152,1.55556,-1,-1,3.6,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,86.3995,,6,6,444.169,562.572,1.66667,3,0.325358,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.5714,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.88965,93,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.4731,93,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,444.169,562.572,1.66667,-1,-1,3,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,91.5005,,6,6,438.853,556.196,1.68966,2.9,0.325954,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.6857,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.92142,93.2333,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.31356,93.2333,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.853,556.196,1.68966,-1,-1,2.9,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,96.5762,,6,6,443.978,579.162,1.55556,3.6,0.286202,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,91,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,4.10546,90.91,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.49646,90.1,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,443.978,579.162,1.55556,-1,-1,3.6,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,101.638,,6,6,439.273,569.97,1.57143,3.5,0.278038,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.94517,91.1625,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.53694,90.375,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,439.273,569.97,1.57143,-1,-1,3.5,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,106.732,,6,6,441.237,560.478,1.66667,3,0.315324,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.5714,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.95417,93,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.34959,93,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,441.237,560.478,1.66667,-1,-1,3,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,111.806,,6,6,439.676,567.273,1.60606,3.3,0.292432,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.2286,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.92492,91.6675,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.51366,90.925,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,439.676,567.273,1.60606,-1,-1,3.3,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,116.892,,6,6,438.88,569.476,1.57143,3.5,0.304904,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.94146,91.1625,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.53268,90.375,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.88,569.476,1.57143,-1,-1,3.5,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,121.974,,6,6,438.726,567.679,1.58824,3.4,0.29516,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.1143,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.92797,91.415,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.51716,90.65,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.726,567.679,1.58824,-1,-1,3.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,127.104,,6,6,438.741,572.407,1.57143,3.5,0.346952,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,4.13545,91.1625,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.33238,90.375,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.741,572.407,1.57143,-1,-1,3.5,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,132.204,,6,6,439.312,563.654,1.64516,3.1,0.31526,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.4571,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.89777,92.1725,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.48243,91.475,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,439.312,563.654,1.64516,-1,-1,3.1,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,137.268,,6,6,439.289,566.789,1.60606,3.3,0.279642,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.2286,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.92129,91.6675,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.50948,90.925,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,439.289,566.789,1.60606,-1,-1,3.3,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,142.335,,6,6,438.659,570.811,1.55556,3.6,0.285036,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,91,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.95148,90.91,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.5442,90.1,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.659,570.811,1.55556,-1,-1,3.6,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,147.405,,6,6,440.659,559.767,1.66667,3,0.28992,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.5714,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.94873,93,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.34361,93,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,440.659,559.767,1.66667,-1,-1,3,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,152.481,,6,6,447.419,583.512,1.55556,3.6,0.292332,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,91,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,4.13894,90.91,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.53312,90.1,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,447.419,583.512,1.55556,-1,-1,3.6,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,157.61,,6,6,438.834,569.419,1.57143,3.5,0.34646,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.94103,91.1625,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.53218,90.375,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.834,569.419,1.57143,-1,-1,3.5,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,162.67,,6,6,438.715,553.346,1.74074,2.7,0.278188,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.9143,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.89964,93.7,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.2896,93.7,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.715,553.346,1.74074,-1,-1,2.7,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,167.708,,6,6,439.91,572.387,1.55556,3.6,0.269378,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,91,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.96332,90.91,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.55782,90.1,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,439.91,572.387,1.55556,-1,-1,3.6,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,172.805,,6,6,438.942,571.167,1.55556,3.6,0.308942,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,91,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.95416,90.91,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.54728,90.1,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.942,571.167,1.55556,-1,-1,3.6,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,177.867,,6,6,439.648,570.34,1.60606,3.3,0.272554,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.2286,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,4.11926,91.6675,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.31541,90.925,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,439.648,570.34,1.60606,-1,-1,3.3,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,183.072,,6,6,439.156,571.437,1.55556,3.6,0.423792,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,91,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.95618,90.91,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.54961,90.1,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,439.156,571.437,1.55556,-1,-1,3.6,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,188.147,,6,6,438.686,555.846,1.66667,3,0.288342,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,96.5714,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,3.83924,93,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.41513,93,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,438.686,555.846,1.66667,-1,-1,3,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
Normal,193.265,,6,6,447.288,583.346,1.55556,3.6,0.33068,438.529,598.707,,6.94392e-310,6.94392e-310,1.4822e-323,5,91,1.9,,6.94392e-310,6.94392e-310,1.4822e-323,4.13766,90.91,-0.2,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-2.3,,6.94392e-310,6.94392e-310,1.4822e-323,4.53172,90.1,-4.4,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-6.5,,447.288,583.346,1.55556,-1,-1,3.6,,6.94392e-310,6.94392e-310,1.4822e-323,-1,-1,-10.7,,
