Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,19.7187,,0,0,6.95292e-310,6.95292e-310,-1,-1,-1,-1,-1,,183.02,357.744,0,3.5,102,2,,234.685,361.595,0,4.51215,102.333,2,,414.765,717.759,0,-1,-1,2,,211.082,248.329,0,3.97499,101.333,2,,391.113,604.06,0,-1,-1,2,,442.823,607.402,0,-1,-1,2,,621.972,964.793,0,-1,-1,2,,
Normal,28.9562,,6,6,438.388,579.451,1.18959,3.6,4.20144,391.113,604.06,,181.148,340.454,10000,3.5,90.91,4,,228.643,348.028,10000,4.51444,90.1,4,,409.791,682.482,2000,-1,-1,4,,204.646,237.422,10000,3.97103,91,4,,394.883,571.876,1.19718,-1,-1,3.5,,438.388,579.451,1.18959,-1,-1,3.6,,614.437,913.904,2000,-1,-1,4,,
Normal,30.3461,,6,6,436.582,575.809,1.55556,3.6,0.385892,391.113,604.06,,6.95292e-310,6.95292e-310,1.4822e-323,3.5,90.91,1.9,,6.95292e-310,6.95292e-310,1.4822e-323,4.41554,90.1,-0.2,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-2.3,,6.95292e-310,6.95292e-310,1.4822e-323,4.03158,91,-4.4,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-6.5,,436.582,575.809,1.55556,-1,-1,3.6,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-10.7,,
Normal,35.5104,,6,6,430.33,569.539,1.55556,3.6,0.382466,391.113,604.06,,6.95292e-310,6.95292e-310,1.4822e-323,3.5,90.91,1.9,,6.95292e-310,6.95292e-310,1.4822e-323,4.45142,90.1,-0.2,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-2.3,,6.95292e-310,6.95292e-310,1.4822e-323,3.8708,91,-4.4,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-6.5,,430.33,569.539,1.55556,-1,-1,3.6,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-10.7,,
Normal,40.6248,,6,6,439.647,579.723,1.55556,3.6,0.325792,391.113,604.06,,6.95292e-310,6.95292e-310,1.4822e-323,3.5,90.91,1.9,,6.95292e-310,6.95292e-310,1.4822e-323,4.44812,90.1,-0.2,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-2.3,,6.95292e-310,6.95292e-310,1.4822e-323,4.06133,91,-4.4,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-6.5,,439.647,579.723,1.55556,-1,-1,3.6,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-10.7,,
Normal,45.7503,,6,6,435.406,576.041,1.55556,3.6,0.34774,391.113,604.06,,6.95292e-310,6.95292e-310,1.4822e-323,3.5,90.91,1.9,,6.95292e-310,6.95292e-310,1.4822e-323,4.50659,90.1,-0.2,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-2.3,,6.95292e-310,6.95292e-310,1.4822e-323,3.91877,91,-4.4,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-6.5,,435.406,576.041,1.55556,-1,-1,3.6,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-10.7,,
Normal,50.8575,,6,6,442.845,583.808,1.55556,3.6,0.323322,391.113,604.06,,6.95292e-310,6.95292e-310,1.4822e-323,3.5,90.91,1.9,,6.95292e-310,6.95292e-310,1.4822e-323,4.48214,90.1,-0.2,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-2.3,,6.95292e-310,6.95292e-310,1.4822e-323,4.09239,91,-4.4,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-6.5,,442.845,583.808,1.55556,-1,-1,3.6,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-10.7,,
Normal,55.9567,,6,6,434.988,575.505,1.55556,3.6,0.313812,391.113,604.06,,6.95292e-310,6.95292e-310,1.4822e-323,3.5,90.91,1.9,,6.95292e-310,6.95292e-310,1.4822e-323,4.50204,90.1,-0.2,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-2.3,,6.95292e-310,6.95292e-310,1.4822e-323,3.91482,91,-4.4,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-6.5,,434.988,575.505,1.55556,-1,-1,3.6,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-10.7,,
Normal,61.1397,,6,6,425.898,562.314,1.55556,3.6,0.394058,391.113,604.06,,6.95292e-310,6.95292e-310,1.4822e-323,3.5,90.91,1.9,,6.95292e-310,6.95292e-310,1.4822e-323,4.31114,90.1,-0.2,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-2.3,,6.95292e-310,6.95292e-310,1.4822e-323,3.91921,91,-4.4,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-6.5,,425.898,562.314,1.55556,-1,-1,3.6,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-10.7,,
Normal,66.2751,,6,6,448.536,592.634,1.55556,3.6,0.35227,391.113,604.06,,6.95292e-310,6.95292e-310,1.4822e-323,3.5,90.91,1.9,,6.95292e-310,6.95292e-310,1.4822e-323,4.63596,90.1,-0.2,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-2.3,,6.95292e-310,6.95292e-310,1.4822e-323,4.05646,91,-4.4,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-6.5,,448.536,592.634,1.55556,-1,-1,3.6,,6.95292e-310,6.95292e-310,1.4822e-323,-1,-1,-10.7,,
