Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,18.9335,,0,0,6.92866e-310,6.92866e-310,-1,-1,-1,-1,-1,,261.582,487.536,0,5,102,2,,239.364,361.271,0,4.50752,101.333,2,,498.026,847.145,0,-1,-1,2,,256.533,300.098,0,4.93681,102.333,2,,515.239,785.506,0,-1,-1,2,,492.985,658.816,0,-1,-1,2,,699.521,1145.85,0,-1,-1,4,,
Normal,28.4929,,4,4,257.154,289.038,0.909262,3.1,4.51669,256.533,300.098,,251.843,470.827,10000,5,93.8,4,,230.194,346.558,10000,4.4935,92.25,4,,482.037,811.385,2000,-1,-1,4,,257.154,289.038,0.909262,4.92556,92.1725,3.1,,502.657,753.866,2000,-1,-1,4,,481.008,629.597,2000,-1,-1,4,,732.851,1094.42,2000,-1,-1,4,,
Normal,29.2842,,4,4,256.725,291.659,1.57143,3.5,0.285248,256.533,300.098,,6.92866e-310,6.92866e-310,1.4822e-323,5,93,1.9,,6.92866e-310,6.92866e-310,1.4822e-323,4.5,91.25,-0.2,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-2.3,,256.725,291.659,1.57143,4.97458,91.1625,3.5,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-6.5,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-8.6,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-10.7,,
Normal,34.337,,4,4,260.812,299.349,1.51282,3.9,0.258684,256.533,300.098,,6.92866e-310,6.92866e-310,1.4822e-323,5,89.275,1.9,,6.92866e-310,6.92866e-310,1.4822e-323,4.5,90.25,-0.2,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-2.3,,260.812,299.349,1.51282,5.11874,90.1525,3.9,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-6.5,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-8.6,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-10.7,,
Normal,39.3899,,4,4,257.116,290.535,1.60606,3.3,0.264907,256.533,300.098,,6.92866e-310,6.92866e-310,1.4822e-323,5,93.4,1.9,,6.92866e-310,6.92866e-310,1.4822e-323,4.5,91.75,-0.2,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-2.3,,257.116,290.535,1.60606,4.95354,91.6675,3.3,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-6.5,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-8.6,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-10.7,,
Normal,44.4575,,4,4,256.792,290.181,1.60606,3.3,0.278984,256.533,300.098,,6.92866e-310,6.92866e-310,1.4822e-323,5,93.4,1.9,,6.92866e-310,6.92866e-310,1.4822e-323,4.5,91.75,-0.2,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-2.3,,256.792,290.181,1.60606,4.94692,91.6675,3.3,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-6.5,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-8.6,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-10.7,,
Normal,49.5254,,4,4,256.922,289.552,1.625,3.2,0.281026,256.533,300.098,,6.92866e-310,6.92866e-310,1.4822e-323,5,93.6,1.9,,6.92866e-310,6.92866e-310,1.4822e-323,4.5,92,-0.2,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-2.3,,256.922,289.552,1.625,4.93517,91.92,3.2,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-6.5,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-8.6,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-10.7,,
Normal,54.5752,,4,4,256.82,289.442,1.625,3.2,0.262878,256.533,300.098,,6.92866e-310,6.92866e-310,1.4822e-323,5,93.6,1.9,,6.92866e-310,6.92866e-310,1.4822e-323,4.5,92,-0.2,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-2.3,,256.82,289.442,1.625,4.9331,91.92,3.2,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-6.5,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-8.6,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-10.7,,
Normal,59.6347,,4,4,257.031,290.442,1.60606,3.3,0.27378,256.533,300.098,,6.92866e-310,6.92866e-310,1.4822e-323,5,93.4,1.9,,6.92866e-310,6.92866e-310,1.4822e-323,4.5,91.75,-0.2,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-2.3,,257.031,290.442,1.60606,4.9518,91.6675,3.3,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-6.5,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-8.6,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-10.7,,
Normal,64.6964,,4,4,256.981,289.617,1.625,3.2,0.270996,256.533,300.098,,6.92866e-310,6.92866e-310,1.4822e-323,5,93.6,1.9,,6.92866e-310,6.92866e-310,1.4822e-323,4.5,92,-0.2,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-2.3,,256.981,289.617,1.625,4.93638,91.92,3.2,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-6.5,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-8.6,,6.92866e-310,6.92866e-310,1.4822e-323,-1,-1,-10.7,,
