Type,Time,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA
Normal,1709.11,,206.071,690.517,1.04975,4,90.25,,197.232,442.126,0.864819,3.81382,90.1525,,403.876,1126.14,1.4094,-1,-1,,116.929,136.403,0.608597,2.24918,89.275,,326.734,820.42,1.20873,-1,-1,,317.264,572.029,1.01098,-1,-1,,525.624,1256.05,1.55556,-1,-1,,2,2,197.232,442.126,0.864819,3.9,2.24231,138.492
Normal,1719.1,,206.071,690.517,1.04821,4,90.25,,205.482,460.431,0.878361,3.98096,90.1525,,412.125,1144.45,1.42141,-1,-1,,103.793,121.641,0.596572,1.99048,89.275,,313.437,805.658,1.19518,-1,-1,,312.285,575.572,1.01251,-1,-1,,520.645,1259.59,1.55556,-1,-1,,2,2,205.482,460.431,0.878361,3.9,2.18138,138.492
Normal,1730.06,,206.071,690.517,1.04546,4,90.25,,206.752,463.248,0.878753,4.00674,90.1525,,413.395,1147.26,1.41908,-1,-1,,106.936,125.173,0.598878,2.05223,89.275,,316.618,809.19,1.19476,-1,-1,,316.747,581.92,1.01523,-1,-1,,525.107,1265.94,1.55556,-1,-1,,2,2,206.752,463.248,0.878753,3.9,2.90852,138.492
Normal,1740.05,,206.071,690.517,1.04924,4,90.25,,202.635,454.113,0.874022,3.9232,90.1525,,409.278,1138.13,1.41809,-1,-1,,107.315,125.599,0.599901,2.05968,89.275,,317.001,809.615,1.19952,-1,-1,,312.979,573.211,1.01149,-1,-1,,521.339,1257.23,1.55556,-1,-1,,2,2,202.635,454.113,0.874022,3.9,2.70601,138.492
Normal,1750.39,,206.071,690.517,1.041,4,90.25,,206.506,462.701,0.875332,4.00174,90.1525,,413.149,1146.72,1.41124,-1,-1,,116.711,136.158,0.606675,2.24488,89.275,,326.514,820.175,1.19814,-1,-1,,326.394,592.359,1.01965,-1,-1,,534.755,1276.38,1.55556,-1,-1,,2,2,206.506,462.701,0.875332,3.9,2.80176,138.492
Normal,1761.53,,206.071,690.517,1.04441,4,90.25,,204.578,458.425,0.874248,3.96262,90.1525,,411.221,1142.44,1.41353,-1,-1,,113.396,132.432,0.604411,2.17944,89.275,,323.157,816.449,1.19925,-1,-1,,321.094,584.357,1.01627,-1,-1,,529.455,1268.37,1.55556,-1,-1,,2,2,204.578,458.425,0.874248,3.9,3.84555,138.492
Normal,1771.11,,206.071,690.517,1.03842,4,90.25,,208.64,467.437,0.877295,4.04511,90.1525,,415.283,1151.45,1.41064,-1,-1,,117.943,137.542,0.607245,2.26921,89.275,,327.761,821.559,1.19615,-1,-1,,329.793,598.479,1.02221,-1,-1,,538.154,1282.5,1.55556,-1,-1,,2,2,208.64,467.437,0.877295,3.9,3.28957,138.492
Normal,1780.55,,206.071,690.517,1.05143,4,90.25,,204.887,459.11,0.879453,3.96888,90.1525,,411.53,1143.13,1.42569,-1,-1,,98.426,115.609,0.592322,1.88522,89.275,,308.003,799.626,1.19411,-1,-1,,306.251,568.219,1.00932,-1,-1,,514.611,1252.24,1.55556,-1,-1,,2,2,204.887,459.11,0.879453,3.9,2.65397,138.492
Normal,1790.63,,206.071,690.517,1.04948,4,90.25,,202.436,453.672,0.873833,3.91917,90.1525,,409.079,1137.69,1.41814,-1,-1,,107.207,125.477,0.599849,2.05756,89.275,,316.892,809.494,1.19972,-1,-1,,312.669,572.649,1.01124,-1,-1,,521.029,1256.67,1.55556,-1,-1,,2,2,202.436,453.672,0.873833,3.9,2.52618,138.492
Normal,1801.35,,206.071,690.517,1.04145,4,90.25,,205.029,459.425,0.873066,3.97176,90.1525,,411.672,1143.44,1.40942,-1,-1,,118.679,138.369,0.608498,2.28376,89.275,,328.506,822.386,1.20041,-1,-1,,326.897,591.294,1.0192,-1,-1,,535.257,1275.31,1.55556,-1,-1,,2,2,205.029,459.425,0.873066,3.9,3.17104,138.492
Normal,1811.56,,206.071,690.517,1.04982,4,90.25,,207.171,464.177,0.882418,4.01525,90.1525,,413.814,1148.19,1.42706,-1,-1,,97.1753,114.204,0.590934,1.86073,89.275,,306.737,798.221,1.19113,-1,-1,,307.288,571.881,1.01091,-1,-1,,515.648,1255.9,1.55556,-1,-1,,2,2,207.171,464.177,0.882418,3.9,3.16974,138.492
Normal,1821.38,,206.071,690.517,1.04955,4,90.25,,202.38,453.547,0.873779,3.91803,90.1525,,409.023,1137.56,1.41816,-1,-1,,107.177,125.444,0.599835,2.05697,89.275,,316.862,809.461,1.19977,-1,-1,,312.582,572.491,1.01118,-1,-1,,520.942,1256.51,1.55556,-1,-1,,2,2,202.38,453.547,0.873779,3.9,2.77883,138.492
Normal,1831.33,,206.071,690.517,1.03926,4,90.25,,209.913,470.262,0.880071,4.071,90.1525,,416.556,1154.28,1.41425,-1,-1,,113.649,132.717,0.603645,2.18444,89.275,,323.414,816.734,1.19338,-1,-1,,326.731,596.479,1.02137,-1,-1,,535.091,1280.5,1.55556,-1,-1,,2,2,209.913,470.262,0.880071,3.9,2.6637,138.492
Normal,1841.66,,206.071,690.517,1.04238,4,90.25,,202.336,453.451,0.868995,3.91715,90.1525,,408.979,1137.47,1.40627,-1,-1,,122.041,142.148,0.611653,2.35029,89.275,,331.91,826.165,1.20449,-1,-1,,327.586,589.098,1.01828,-1,-1,,535.946,1273.12,1.55556,-1,-1,,2,2,202.336,453.451,0.868995,3.9,2.78283,138.492
Normal,1852.44,,206.071,690.517,1.03905,4,90.25,,205.046,459.462,0.871496,3.9721,90.1525,,411.689,1143.48,1.40547,-1,-1,,123.705,144.018,0.612427,2.38326,89.275,,333.595,828.035,1.20195,-1,-1,,332.003,596.98,1.02158,-1,-1,,540.363,1281,1.55556,-1,-1,,2,2,205.046,459.462,0.871496,3.9,3.48725,138.492
Normal,1861.75,,206.071,690.517,1.04521,4,90.25,,205.918,461.397,0.877126,3.9898,90.1525,,412.561,1145.41,1.41721,-1,-1,,109.092,127.595,0.600746,2.09464,89.275,,318.8,811.612,1.19638,-1,-1,,318.088,582.492,1.01547,-1,-1,,526.448,1266.51,1.55556,-1,-1,,2,2,205.918,461.397,0.877126,3.9,2.76797,138.492
Normal,1871.38,,206.071,690.517,1.04378,4,90.25,,205.093,459.567,0.874729,3.97306,90.1525,,411.736,1143.58,1.41339,-1,-1,,113.687,132.759,0.604548,2.18518,89.275,,323.452,816.776,1.19877,-1,-1,,321.908,585.826,1.01689,-1,-1,,530.268,1269.84,1.55556,-1,-1,,2,2,205.093,459.567,0.874729,3.9,2.33641,138.492
Normal,1881.93,,206.071,690.517,1.05024,4,90.25,,203.821,456.744,0.876778,3.94725,90.1525,,410.464,1140.76,1.42184,-1,-1,,102.935,120.677,0.596161,1.97363,89.275,,312.568,804.694,1.19678,-1,-1,,309.741,570.921,1.0105,-1,-1,,518.101,1254.94,1.55556,-1,-1,,2,2,203.821,456.744,0.876778,3.9,2.74801,138.492
Normal,1893.11,,206.071,690.517,1.04869,4,90.25,,205.085,459.551,0.877984,3.97291,90.1525,,411.729,1143.57,1.42151,-1,-1,,103.589,121.411,0.596475,1.98646,89.275,,313.229,805.428,1.19556,-1,-1,,311.678,574.462,1.01203,-1,-1,,520.038,1258.48,1.55556,-1,-1,,2,2,205.085,459.551,0.877984,3.9,3.86124,138.492
Normal,1902.75,,206.071,690.517,1.05068,4,90.25,,203.459,455.941,0.876432,3.93991,90.1525,,410.102,1139.96,1.42193,-1,-1,,102.748,120.466,0.596071,1.96995,89.275,,312.378,804.483,1.19713,-1,-1,,309.186,569.907,1.01005,-1,-1,,517.546,1253.92,1.55556,-1,-1,,2,2,203.459,455.941,0.876432,3.9,3.34644,138.492
Normal,1912.93,,206.071,690.517,1.04549,4,90.25,,203.703,456.484,0.873428,3.94487,90.1525,,410.347,1140.5,1.41378,-1,-1,,112.901,131.876,0.604177,2.16968,89.275,,322.656,815.893,1.20008,-1,-1,,319.711,581.86,1.01521,-1,-1,,528.071,1265.88,1.55556,-1,-1,,2,2,203.703,456.484,0.873428,3.9,3.39011,138.492
Normal,1922.32,,206.071,690.517,1.04719,4,90.25,,202.321,453.417,0.872124,3.91684,90.1525,,408.964,1137.43,1.41416,-1,-1,,112.118,130.997,0.603807,2.15426,89.275,,321.865,815.014,1.2014,-1,-1,,317.525,577.913,1.01352,-1,-1,,525.886,1261.93,1.55556,-1,-1,,2,2,202.321,453.417,0.872124,3.9,2.56665,138.492
Normal,1932.87,,206.071,690.517,1.04718,4,90.25,,204.305,457.818,0.875607,3.95707,90.1525,,410.948,1141.84,1.41764,-1,-1,,108.219,126.614,0.600332,2.07746,89.275,,317.917,810.631,1.19792,-1,-1,,315.578,577.933,1.01352,-1,-1,,523.938,1261.95,1.55556,-1,-1,,2,2,204.305,457.818,0.875607,3.9,3.00672,138.492
Normal,1943.48,,206.071,690.517,1.05205,4,90.25,,204.376,457.977,0.878962,3.95852,90.1525,,411.019,1141.99,1.42582,-1,-1,,98.1748,115.327,0.592201,1.8803,89.275,,307.749,799.344,1.19461,-1,-1,,305.482,566.804,1.0087,-1,-1,,513.842,1250.82,1.55556,-1,-1,,2,2,204.376,457.977,0.878962,3.9,3.51249,138.492
Normal,1952.76,,206.071,690.517,1.03416,4,96.5714,,205.208,459.823,0.868523,3.9754,93,,411.851,1143.84,1.39766,-1,-1,,139.826,155.376,0.78686,2.58401,93,,343.826,839.393,1.20488,-1,-1,,342.399,608.699,1.02642,-1,-1,,550.759,1292.72,1.55556,-1,-1,,4,4,139.826,155.376,0.78686,3,2.73409,138.492
Normal,1963.08,,206.071,690.517,1.03764,4,90.25,,206.42,462.511,0.872937,4,90.1525,,413.063,1146.53,1.40552,-1,-1,,123.966,144.311,0.612362,2.38842,89.275,,333.858,828.328,1.2005,-1,-1,,333.652,600.322,1.02297,-1,-1,,542.013,1284.34,1.55556,-1,-1,,2,2,206.42,462.511,0.872937,3.9,3.00893,138.492
Normal,1972.39,,206.071,690.517,1.04644,4,90.25,,204.908,459.157,0.876177,3.96931,90.1525,,411.551,1143.17,1.41748,-1,-1,,108.545,126.981,0.600487,2.08389,89.275,,318.247,810.998,1.19734,-1,-1,,316.517,579.638,1.01426,-1,-1,,524.877,1263.66,1.55556,-1,-1,,2,2,204.908,459.157,0.876177,3.9,2.24206,138.492
Normal,1982.47,,206.071,690.517,1.04064,4,90.25,,205.694,460.902,0.873681,3.98527,90.1525,,412.337,1144.92,1.40923,-1,-1,,119.072,138.811,0.608681,2.29153,89.275,,328.904,822.828,1.19978,-1,-1,,327.966,593.212,1.02001,-1,-1,,536.326,1277.23,1.55556,-1,-1,,2,2,205.694,460.902,0.873681,3.9,2.28399,138.492
Normal,1992.44,,206.071,690.517,1.0489,4,90.25,,204.913,459.168,0.87782,3.96941,90.1525,,411.556,1143.18,1.42156,-1,-1,,103.499,121.31,0.596432,1.9847,89.275,,313.139,805.327,1.19572,-1,-1,,311.413,573.978,1.01182,-1,-1,,519.773,1258,1.55556,-1,-1,,2,2,204.913,459.168,0.87782,3.9,2.17482,138.492
Normal,2002.79,,206.071,690.517,1.04523,4,90.25,,206.945,463.676,0.878934,4.01066,90.1525,,413.588,1147.69,1.41903,-1,-1,,107.038,125.288,0.598926,2.05424,89.275,,316.721,809.305,1.19457,-1,-1,,317.045,582.464,1.01546,-1,-1,,525.405,1266.48,1.55556,-1,-1,,2,2,206.945,463.676,0.878934,3.9,2.30247,138.492
Normal,2013.42,,206.071,690.517,1.05952,4,90.25,,204.525,458.307,0.884182,3.96154,90.1525,,411.168,1142.32,1.43843,-1,-1,,83.0247,98.3018,0.579653,1.58462,89.275,,292.411,782.319,1.18946,-1,-1,,290.295,550.109,1.0013,-1,-1,,498.655,1234.13,1.55556,-1,-1,,2,2,204.525,458.307,0.884182,3.9,2.82991,138.492
Normal,2023.33,,206.071,690.517,1.04332,4,90.25,,203.508,456.05,0.871653,3.9409,90.1525,,410.151,1140.07,1.40986,-1,-1,,117.781,137.36,0.608079,2.26602,89.275,,327.597,821.377,1.20184,-1,-1,,324.454,586.91,1.01735,-1,-1,,532.815,1270.93,1.55556,-1,-1,,2,2,203.508,456.05,0.871653,3.9,2.58907,138.492
Normal,2033.32,,206.071,690.517,1.04824,4,90.25,,208.484,467.09,0.883668,4.04193,90.1525,,415.127,1151.11,1.42675,-1,-1,,97.8066,114.913,0.591236,1.87309,89.275,,307.376,798.93,1.18987,-1,-1,,309.251,575.504,1.01248,-1,-1,,517.611,1259.52,1.55556,-1,-1,,2,2,208.484,467.09,0.883668,3.9,2.43813,138.492
Normal,2043.72,,206.071,690.517,1.0551,4,90.25,,201.9,452.483,0.876565,3.90831,90.1525,,408.543,1136.5,1.42644,-1,-1,,96.9567,113.958,0.591609,1.85645,89.275,,306.515,797.975,1.19704,-1,-1,,301.752,559.941,1.00568,-1,-1,,510.112,1243.96,1.55556,-1,-1,,2,2,201.9,452.483,0.876565,3.9,2.60089,138.492
Normal,2053.99,,206.071,690.517,1.04362,4,90.25,,208.272,466.62,0.880176,4.03762,90.1525,,414.915,1150.64,1.41868,-1,-1,,107.74,126.077,0.599256,2.06805,89.275,,317.432,810.094,1.19332,-1,-1,,319.093,586.197,1.01705,-1,-1,,527.454,1270.21,1.55556,-1,-1,,2,2,208.272,466.62,0.880176,3.9,2.72512,138.492
Normal,2063.51,,206.071,690.517,1.04749,4,90.25,,206.071,461.738,0.878919,3.99292,90.1525,,412.714,1145.75,1.42126,-1,-1,,104.098,121.983,0.596717,1.99646,89.275,,313.745,806,1.19461,-1,-1,,313.187,577.221,1.01322,-1,-1,,521.548,1261.24,1.55556,-1,-1,,2,2,206.071,461.738,0.878919,3.9,2.22799,138.492
Normal,2073.52,,206.071,690.517,1.0449,4,90.25,,201.095,450.696,0.868473,3.89199,90.1525,,407.738,1134.71,1.40824,-1,-1,,119.261,139.024,0.609706,2.29528,89.275,,329.096,823.041,1.20503,-1,-1,,323.52,583.219,1.01578,-1,-1,,531.88,1267.24,1.55556,-1,-1,,2,2,201.095,450.696,0.868473,3.9,2.2136,138.492
Normal,2083.39,,206.071,690.517,1.05255,4,90.25,,206.033,461.654,0.882237,3.99215,90.1525,,412.676,1145.67,1.42959,-1,-1,,93.8902,110.512,0.588432,1.79647,89.275,,303.411,794.529,1.19134,-1,-1,,302.815,565.666,1.0082,-1,-1,,511.175,1249.68,1.55556,-1,-1,,2,2,206.033,461.654,0.882237,3.9,2.05983,138.492
Normal,2093.62,,206.071,690.517,1.04018,4,90.25,,209.143,468.553,0.879362,4.05533,90.1525,,415.786,1152.57,1.41446,-1,-1,,113.223,132.238,0.603448,2.17603,89.275,,322.982,816.255,1.1941,-1,-1,,325.522,594.291,1.02046,-1,-1,,533.882,1278.31,1.55556,-1,-1,,2,2,209.143,468.553,0.879362,3.9,2.18676,138.492
Normal,2103.84,,206.071,690.517,1.0477,4,90.25,,201.911,452.508,0.871737,3.90854,90.1525,,408.555,1136.52,1.41428,-1,-1,,111.887,130.736,0.603696,2.14969,89.275,,321.63,814.753,1.20179,-1,-1,,316.878,576.744,1.01301,-1,-1,,525.238,1260.76,1.55556,-1,-1,,2,2,201.911,452.508,0.871737,3.9,2.16395,138.492
Normal,2114.27,,206.071,690.517,1.04948,4,90.25,,202.436,453.672,0.873833,3.91917,90.1525,,409.079,1137.69,1.41814,-1,-1,,107.207,125.477,0.599849,2.05756,89.275,,316.892,809.494,1.19972,-1,-1,,312.669,572.649,1.01124,-1,-1,,521.029,1256.67,1.55556,-1,-1,,2,2,202.436,453.672,0.873833,3.9,2.39336,138.492
Normal,2124.81,,206.071,690.517,1.0492,4,90.25,,202.668,454.186,0.874054,3.92387,90.1525,,409.311,1138.2,1.41808,-1,-1,,107.333,125.619,0.59991,2.06003,89.275,,317.02,809.635,1.19949,-1,-1,,313.03,573.305,1.01153,-1,-1,,521.39,1257.32,1.55556,-1,-1,,2,2,202.668,454.186,0.874054,3.9,2.73404,138.492
Normal,2134.82,,206.071,690.517,1.04529,4,90.25,,205.854,461.257,0.877067,3.98852,90.1525,,412.498,1145.27,1.41722,-1,-1,,109.058,127.557,0.60073,2.09397,89.275,,318.766,811.574,1.19644,-1,-1,,317.99,582.314,1.0154,-1,-1,,526.35,1266.33,1.55556,-1,-1,,2,2,205.854,461.257,0.877067,3.9,2.72063,138.492
Normal,2144.62,,206.071,690.517,1.04727,4,90.25,,206.25,462.135,0.879089,3.99656,90.1525,,412.894,1146.15,1.42121,-1,-1,,104.191,122.088,0.596761,1.99828,89.275,,313.839,806.105,1.19444,-1,-1,,313.462,577.723,1.01343,-1,-1,,521.822,1261.74,1.55556,-1,-1,,2,2,206.25,462.135,0.879089,3.9,2.51091,138.492
Normal,2154.59,,206.071,690.517,1.04835,4,90.25,,205.362,460.164,0.878247,3.97852,90.1525,,412.005,1144.18,1.42144,-1,-1,,103.731,121.571,0.596543,1.98926,89.275,,313.374,805.588,1.19529,-1,-1,,312.101,575.235,1.01236,-1,-1,,520.461,1259.25,1.55556,-1,-1,,2,2,205.362,460.164,0.878247,3.9,2.42564,138.492
Normal,2164.66,,206.071,690.517,1.04048,4,90.25,,206.929,463.641,0.875723,4.01034,90.1525,,413.572,1147.66,1.41112,-1,-1,,116.955,136.432,0.606789,2.2497,89.275,,326.761,820.449,1.19774,-1,-1,,327.068,593.573,1.02016,-1,-1,,535.429,1277.59,1.55556,-1,-1,,2,2,206.929,463.641,0.875723,3.9,2.27624,138.492
Normal,2175.03,,206.071,690.517,1.04623,4,90.25,,205.085,459.551,0.876344,3.97291,90.1525,,411.729,1143.57,1.41743,-1,-1,,108.641,127.089,0.600533,2.08578,89.275,,318.345,811.106,1.19717,-1,-1,,316.793,580.14,1.01447,-1,-1,,525.153,1264.16,1.55556,-1,-1,,2,2,205.085,459.551,0.876344,3.9,2.57967,138.492
Normal,2185.07,,206.071,690.517,1.04516,4,90.25,,203.969,457.074,0.873677,3.95026,90.1525,,410.612,1141.09,1.4137,-1,-1,,113.051,132.045,0.604248,2.17264,89.275,,322.808,816.061,1.19983,-1,-1,,320.131,582.618,1.01553,-1,-1,,528.491,1266.64,1.55556,-1,-1,,2,2,203.969,457.074,0.873677,3.9,2.48923,138.492
Normal,2195.23,,206.071,690.517,1.05266,4,90.25,,200.839,450.128,0.873083,3.88681,90.1525,,407.482,1134.15,1.42054,-1,-1,,103.933,121.799,0.597482,1.99323,89.275,,313.578,805.816,1.2005,-1,-1,,307.744,565.427,1.0081,-1,-1,,516.105,1249.44,1.55556,-1,-1,,2,2,200.839,450.128,0.873083,3.9,2.61976,138.492
Normal,2204.84,,206.071,690.517,1.04376,4,90.25,,203.146,455.247,0.871315,3.93356,90.1525,,409.789,1139.26,1.40996,-1,-1,,117.568,137.12,0.607979,2.2618,89.275,,327.381,821.137,1.20218,-1,-1,,323.873,585.867,1.01691,-1,-1,,532.234,1269.88,1.55556,-1,-1,,2,2,203.146,455.247,0.871315,3.9,2.05374,138.492
Normal,2215.61,,206.071,690.517,1.04949,4,90.25,,204.432,458.1,0.877362,3.95964,90.1525,,411.075,1142.12,1.42168,-1,-1,,103.25,121.031,0.596313,1.97982,89.275,,312.887,805.048,1.19619,-1,-1,,310.676,572.631,1.01124,-1,-1,,519.036,1256.65,1.55556,-1,-1,,2,2,204.432,458.1,0.877362,3.9,2.7277,138.492
Normal,2225.06,,206.071,690.517,1.04243,4,90.25,,201.13,450.774,0.866923,3.89271,90.1525,,407.773,1134.79,1.40425,-1,-1,,124.324,144.713,0.613678,2.39551,89.275,,334.22,828.73,1.20656,-1,-1,,328.68,588.987,1.01823,-1,-1,,537.041,1273,1.55556,-1,-1,,2,2,201.13,450.774,0.866923,3.9,2.15694,138.492
Normal,2235.45,,206.071,690.517,1.04725,4,90.25,,207.271,464.4,0.880868,4.01729,90.1525,,413.914,1148.42,1.42297,-1,-1,,102.223,119.876,0.595005,1.95965,89.275,,311.846,803.893,1.19266,-1,-1,,312.499,577.776,1.01346,-1,-1,,520.859,1261.79,1.55556,-1,-1,,2,2,207.271,464.4,0.880868,3.9,2.33768,138.492
Normal,2245.43,,206.071,690.517,1.048,4,90.25,,203.639,456.342,0.874977,3.94357,90.1525,,410.282,1140.36,1.41782,-1,-1,,107.858,126.209,0.600161,2.07037,89.275,,317.552,810.226,1.19856,-1,-1,,314.542,576.051,1.01271,-1,-1,,522.902,1260.07,1.55556,-1,-1,,2,2,203.639,456.342,0.874977,3.9,2.17543,138.492
Normal,2255.58,,206.071,690.517,1.04275,4,90.25,,207.014,463.83,0.877392,4.01207,90.1525,,413.657,1147.85,1.41503,-1,-1,,112.045,130.915,0.602899,2.15282,89.275,,321.791,814.932,1.19609,-1,-1,,322.184,588.245,1.01792,-1,-1,,530.544,1272.26,1.55556,-1,-1,,2,2,207.014,463.83,0.877392,3.9,2.10505,138.492
Normal,2266.07,,206.071,690.517,1.04599,4,90.25,,203.296,455.58,0.873044,3.93661,90.1525,,409.939,1139.6,1.41389,-1,-1,,112.67,131.617,0.604069,2.16514,89.275,,322.423,815.634,1.20047,-1,-1,,319.067,580.697,1.01471,-1,-1,,527.428,1264.71,1.55556,-1,-1,,2,2,203.296,455.58,0.873044,3.9,2.43267,138.492
Normal,2276.22,,206.071,690.517,1.04095,4,90.25,,206.545,462.79,0.875369,4.00255,90.1525,,413.188,1146.81,1.41123,-1,-1,,116.734,136.184,0.606686,2.24533,89.275,,326.537,820.2,1.1981,-1,-1,,326.458,592.473,1.0197,-1,-1,,534.818,1276.49,1.55556,-1,-1,,2,2,206.545,462.79,0.875369,3.9,2.3429,138.492
Normal,2286.21,,206.071,690.517,1.04553,4,90.25,,203.664,456.396,0.87339,3.94407,90.1525,,410.307,1140.41,1.41379,-1,-1,,112.878,131.851,0.604167,2.16924,89.275,,322.634,815.868,1.20012,-1,-1,,319.649,581.747,1.01516,-1,-1,,528.009,1265.76,1.55556,-1,-1,,2,2,203.664,456.396,0.87339,3.9,2.19072,138.492
Normal,2296.66,,206.071,690.517,1.05286,4,90.25,,206.702,463.137,0.88363,4.00573,90.1525,,413.345,1147.15,1.43129,-1,-1,,91.9524,108.335,0.586738,1.75861,89.275,,301.449,792.351,1.18995,-1,-1,,301.528,564.972,1.0079,-1,-1,,509.888,1248.99,1.55556,-1,-1,,2,2,206.702,463.137,0.88363,3.9,2.40661,138.492
Normal,2307.33,,206.071,690.517,1.04723,4,90.25,,207.288,464.438,0.880884,4.01764,90.1525,,413.931,1148.46,1.42296,-1,-1,,102.231,119.886,0.595009,1.95982,89.275,,311.855,803.903,1.19264,-1,-1,,312.525,577.824,1.01348,-1,-1,,520.885,1261.84,1.55556,-1,-1,,2,2,207.288,464.438,0.880884,3.9,2.87202,138.492
Normal,2317.37,,206.071,690.517,1.04614,4,90.25,,203.169,455.299,0.872925,3.93404,90.1525,,409.812,1139.32,1.41393,-1,-1,,112.598,131.536,0.604034,2.16372,89.275,,322.35,815.553,1.20059,-1,-1,,318.867,580.335,1.01455,-1,-1,,527.227,1264.35,1.55556,-1,-1,,2,2,203.169,455.299,0.872925,3.9,2.73957,138.492
Normal,2326.9,,206.071,690.517,1.05238,4,90.25,,201.067,450.634,0.873303,3.89143,90.1525,,407.71,1134.65,1.42048,-1,-1,,104.054,121.934,0.597541,1.9956,89.275,,313.701,805.951,1.20027,-1,-1,,308.097,566.068,1.00838,-1,-1,,516.457,1250.09,1.55556,-1,-1,,2,2,201.067,450.634,0.873303,3.9,2.25647,138.492
Normal,2337.13,,206.071,690.517,1.05077,4,90.25,,205.422,460.298,0.879966,3.97975,90.1525,,412.066,1144.32,1.42556,-1,-1,,98.6894,115.906,0.592449,1.89038,89.275,,308.27,799.922,1.19359,-1,-1,,307.058,569.704,1.00997,-1,-1,,515.418,1253.72,1.55556,-1,-1,,2,2,205.422,460.298,0.879966,3.9,2.43313,138.492
Normal,2347.45,,206.071,690.517,1.05516,4,90.25,,201.847,452.365,0.876513,3.90723,90.1525,,408.49,1136.38,1.42645,-1,-1,,96.9306,113.929,0.591597,1.85594,89.275,,306.489,797.946,1.19709,-1,-1,,301.671,559.794,1.00562,-1,-1,,510.032,1243.81,1.55556,-1,-1,,2,2,201.847,452.365,0.876513,3.9,2.5086,138.492
Normal,2357.69,,206.071,690.517,1.04602,4,90.25,,205.259,459.935,0.876507,3.97643,90.1525,,411.902,1143.95,1.41738,-1,-1,,108.735,127.195,0.600578,2.08763,89.275,,318.44,811.212,1.19701,-1,-1,,317.063,580.63,1.01468,-1,-1,,525.423,1264.65,1.55556,-1,-1,,2,2,205.259,459.935,0.876507,3.9,2.69532,138.492
Normal,2367.59,,206.071,690.517,1.05298,4,90.25,,206.601,462.912,0.883532,4.00367,90.1525,,413.244,1146.93,1.43131,-1,-1,,91.9063,108.283,0.586716,1.75771,89.275,,301.403,792.3,1.19005,-1,-1,,301.379,564.695,1.00778,-1,-1,,509.739,1248.71,1.55556,-1,-1,,2,2,206.601,462.912,0.883532,3.9,2.3497,138.492
Normal,2378.07,,206.071,690.517,1.05321,4,90.25,,203.431,455.88,0.87805,3.93935,90.1525,,410.074,1139.9,1.42605,-1,-1,,97.7096,114.804,0.591976,1.87119,89.275,,307.278,798.821,1.19553,-1,-1,,304.058,564.184,1.00755,-1,-1,,512.418,1248.2,1.55556,-1,-1,,2,2,203.431,455.88,0.87805,3.9,2.68434,138.492
Normal,2388.47,,206.071,690.517,1.04556,4,90.25,,206.668,463.062,0.878674,4.00504,90.1525,,413.311,1147.08,1.4191,-1,-1,,106.892,125.123,0.598857,2.05136,89.275,,316.573,809.14,1.19484,-1,-1,,316.617,581.685,1.01513,-1,-1,,524.978,1265.7,1.55556,-1,-1,,2,2,206.668,463.062,0.878674,3.9,2.84627,138.492
Normal,2398.44,,206.071,690.517,1.0503,4,90.25,,203.773,456.639,0.876733,3.94629,90.1525,,410.417,1140.66,1.42185,-1,-1,,102.911,120.649,0.59615,1.97315,89.275,,312.543,804.666,1.19682,-1,-1,,309.668,570.789,1.01044,-1,-1,,518.029,1254.81,1.55556,-1,-1,,2,2,203.773,456.639,0.876733,3.9,2.67592,138.492
Normal,2408.42,,206.071,690.517,1.05502,4,90.25,,206.986,463.768,0.885586,4.0115,90.1525,,413.629,1147.78,1.43538,-1,-1,,87.0664,102.844,0.582663,1.6633,89.275,,296.503,786.861,1.18802,-1,-1,,296.868,560.111,1.00576,-1,-1,,505.228,1244.13,1.55556,-1,-1,,2,2,206.986,463.768,0.885586,3.9,2.43434,138.492
Normal,2418.73,,206.071,690.517,1.04525,4,90.25,,206.921,463.623,0.878912,4.01018,90.1525,,413.564,1147.64,1.41903,-1,-1,,107.025,125.273,0.59892,2.05399,89.275,,316.709,809.29,1.1946,-1,-1,,317.008,582.397,1.01543,-1,-1,,525.368,1266.41,1.55556,-1,-1,,2,2,206.921,463.623,0.878912,3.9,2.52504,138.492
Normal,2429.33,,206.071,690.517,1.04139,4,90.25,,205.078,459.533,0.873111,3.97275,90.1525,,411.721,1143.55,1.40941,-1,-1,,118.707,138.401,0.608512,2.28433,89.275,,328.535,822.418,1.20036,-1,-1,,326.975,591.434,1.01926,-1,-1,,535.336,1275.45,1.55556,-1,-1,,2,2,205.078,459.533,0.873111,3.9,3.05227,138.492
