25.933677,213.249,654.822,1.55283,201.056,434.867,1.36713,411.335,1079,1.91093,97.3222,115.103,1.09717,307.533,760.702,1.64221,295.372,542.275,1.45781,504.704,1184.5,2
269.089039,5.39254,19.9781,1.43472,5.38655,14.9854,1.32608,10.7791,29.9636,2.152,5.33262,20.9927,1.4568,10.7252,35.9708,2.28272,10.7192,30.9781,2.17408,16.1117,45.9563,3
311.988591,213.249,658.322,1.56223,208.053,441.048,1.37667,418.336,1085.19,1.92678,89.44,98.8339,1.08441,299.646,744.427,1.63577,294.486,528.69,1.45152,503.817,1170.92,2
1327.043149,213.249,658.322,1.53854,208.053,441.048,1.3608,418.336,1085.19,1.88773,138.492,150.296,1.12295,348.73,795.923,1.6511,343.57,580.186,1.47462,552.918,1222.43,2
