26.163746,266.254,817.582,1.56819,195.52,423.25,1.29415,458.833,1230.23,1.85497,195.52,218.125,1.15159,458.833,1026.65,1.71349,388.093,633.739,1.44043,650.514,1438.91,2
170.093894,5.39254,17.9781,1.32129,5.38655,24.9854,1.44652,10.7791,39.9636,2.21419,5.33262,18.9927,1.33942,10.7252,33.9708,2.1071,10.7192,40.9781,2.23232,16.1117,55.9563,3
213.433137,266.254,821.082,1.56298,208.053,441.048,1.30241,471.374,1248.05,1.85574,208.098,223.321,1.15312,471.419,1031.86,1.70751,413.221,653.258,1.44791,675.65,1458.45,2
