Type,Time,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA
Normal,675.18,,206.071,690.517,1.01155,4,90.25,,248.803,556.553,0.92513,4.86929,90.1525,,455.446,1240.57,1.43187,-1,-1,,98.5725,115.774,0.585768,1.88809,89.275,,308.151,799.791,1.14806,-1,-1,,350.685,665.828,1.04882,-1,-1,,559.045,1349.84,1.55556,-1,-1,,2,2,248.803,556.553,0.92513,3.9,1.84627,182.621
Normal,687.444,,206.071,690.517,1.00526,4,90.25,,251.682,562.941,0.924732,4.92896,90.1525,,458.325,1246.96,1.42524,-1,-1,,107.848,126.197,0.59234,2.07016,89.275,,317.541,810.214,1.1484,-1,-1,,362.977,682.638,1.05505,-1,-1,,571.338,1366.65,1.55556,-1,-1,,2,2,251.682,562.941,0.924732,3.9,3.96608,182.621
Normal,696.03,,206.071,690.517,1.00608,4,90.25,,255.079,570.477,0.930924,4.99947,90.1525,,461.722,1254.49,1.43224,-1,-1,,99.1703,116.446,0.585343,1.8998,89.275,,308.756,800.463,1.14222,-1,-1,,357.618,680.423,1.05424,-1,-1,,565.978,1364.44,1.55556,-1,-1,,2,2,255.079,570.477,0.930924,3.9,2.55141,182.621
Normal,706.242,,206.071,690.517,1.00632,4,90.25,,252.711,565.224,0.927272,4.95031,90.1525,,459.354,1249.24,1.42883,-1,-1,,103.266,121.048,0.588759,1.98012,89.275,,312.902,805.065,1.14587,-1,-1,,359.377,679.772,1.054,-1,-1,,567.737,1363.79,1.55556,-1,-1,,2,2,252.711,565.224,0.927272,3.9,2.66221,182.621
Normal,716.366,,206.071,690.517,1.00513,4,90.25,,254.74,569.726,0.929587,4.99244,90.1525,,461.383,1253.74,1.42996,-1,-1,,102.129,119.771,0.587615,1.95782,89.275,,311.752,803.788,1.14354,-1,-1,,360.272,682.998,1.05518,-1,-1,,568.633,1367.01,1.55556,-1,-1,,2,2,254.74,569.726,0.929587,3.9,2.57107,182.621
Normal,727.699,,206.071,690.517,1.00868,4,90.25,,252.466,564.681,0.928804,4.94523,90.1525,,459.109,1248.7,1.4327,-1,-1,,98.1181,115.263,0.584911,1.87919,89.275,,307.691,799.28,1.14436,-1,-1,,353.918,673.444,1.05166,-1,-1,,562.279,1357.46,1.55556,-1,-1,,2,2,252.466,564.681,0.928804,3.9,3.79405,182.621
Normal,736.428,,206.071,690.517,1.00581,4,90.25,,253.226,566.367,0.927687,4.961,90.1525,,459.869,1250.38,1.42873,-1,-1,,103.484,121.293,0.588848,1.9844,89.275,,313.123,805.31,1.14545,-1,-1,,360.117,681.16,1.05451,-1,-1,,568.477,1365.18,1.55556,-1,-1,,2,2,253.226,566.367,0.927687,3.9,2.44446,182.621
Normal,746.589,,206.071,690.517,1.00572,4,90.25,,254.143,568.401,0.929106,4.98003,90.1525,,460.786,1252.42,1.43007,-1,-1,,101.881,119.492,0.587514,1.95295,89.275,,311.501,803.509,1.14403,-1,-1,,359.419,681.393,1.05459,-1,-1,,567.779,1365.41,1.55556,-1,-1,,2,2,254.143,568.401,0.929106,3.9,2.3638,182.621
Normal,756.689,,206.071,690.517,1.00768,4,90.25,,251.353,562.21,0.926171,4.92213,90.1525,,457.996,1246.23,1.42908,-1,-1,,102.692,120.403,0.588523,1.96885,89.275,,312.321,804.42,1.14698,-1,-1,,357.425,676.113,1.05265,-1,-1,,565.786,1360.13,1.55556,-1,-1,,2,2,251.353,562.21,0.926171,3.9,2.30567,182.621
Normal,766.73,,206.071,690.517,1.00625,4,90.25,,252.784,565.387,0.927331,4.95183,90.1525,,459.427,1249.4,1.42881,-1,-1,,103.297,121.083,0.588772,1.98073,89.275,,312.934,805.1,1.14581,-1,-1,,359.482,679.97,1.05407,-1,-1,,567.842,1363.99,1.55556,-1,-1,,2,2,252.784,565.387,0.927331,3.9,2.24962,182.621
Normal,776.789,,206.071,690.517,1.00486,4,90.25,,254.181,568.486,0.928456,4.98083,90.1525,,460.824,1252.5,1.42856,-1,-1,,103.888,121.747,0.589013,1.99233,89.275,,313.532,805.764,1.14467,-1,-1,,361.489,683.733,1.05545,-1,-1,,569.849,1367.75,1.55556,-1,-1,,2,2,254.181,568.486,0.928456,3.9,2.26997,182.621
Normal,787.532,,206.071,690.517,1.00962,4,90.25,,253.672,567.356,0.931542,4.97025,90.1525,,460.315,1251.37,1.43636,-1,-1,,93.5228,110.099,0.581256,1.78929,89.275,,303.039,794.116,1.14163,-1,-1,,350.482,670.955,1.05074,-1,-1,,558.842,1354.97,1.55556,-1,-1,,2,2,253.672,567.356,0.931542,3.9,2.95359,182.621
Normal,797.425,,206.071,690.517,1.00172,4,90.25,,254.04,568.173,0.925649,4.9779,90.1525,,460.683,1252.19,1.42265,-1,-1,,111.767,130.602,0.594894,2.14733,89.275,,321.509,814.619,1.14745,-1,-1,,369.323,692.275,1.05856,-1,-1,,577.683,1376.29,1.55556,-1,-1,,2,2,254.04,568.173,0.925649,3.9,2.60095,182.621
Normal,807.694,,206.071,690.517,1.01371,4,90.25,,251.735,563.058,0.931712,4.93006,90.1525,,458.378,1247.08,1.44059,-1,-1,,87.7294,103.589,0.577066,1.67622,89.275,,297.174,787.606,1.1415,-1,-1,,342.664,660.147,1.04668,-1,-1,,551.024,1344.16,1.55556,-1,-1,,2,2,251.735,563.058,0.931712,3.9,2.72863,182.621
Normal,817.2,,206.071,690.517,1.00898,4,90.25,,254.307,568.766,0.932062,4.98345,90.1525,,460.951,1252.78,1.43626,-1,-1,,93.7659,110.372,0.581356,1.79404,89.275,,303.285,794.389,1.14111,-1,-1,,351.369,672.638,1.05136,-1,-1,,559.729,1356.66,1.55556,-1,-1,,2,2,254.307,568.766,0.932062,3.9,2.20072,182.621
Normal,827.412,,206.071,690.517,1.00369,4,90.25,,254.11,568.328,0.927384,4.97935,90.1525,,460.753,1252.34,1.42634,-1,-1,,106.839,125.064,0.591227,2.05032,89.275,,316.52,809.081,1.14573,-1,-1,,364.404,686.892,1.0566,-1,-1,,572.765,1370.91,1.55556,-1,-1,,2,2,254.11,568.328,0.927384,3.9,2.17115,182.621
Normal,837.544,,206.071,690.517,1.00728,4,90.25,,254.672,569.576,0.931251,4.99103,90.1525,,461.316,1253.59,1.43375,-1,-1,,97.1074,114.128,0.583842,1.8594,89.275,,306.668,798.145,1.1419,-1,-1,,355.12,677.203,1.05305,-1,-1,,563.48,1361.22,1.55556,-1,-1,,2,2,254.672,569.576,0.931251,3.9,2.08484,182.621
Normal,847.701,,206.071,690.517,1.0009,4,90.25,,251.924,563.477,0.921564,4.93397,90.1525,,458.567,1247.49,1.41775,-1,-1,,117.963,137.565,0.599789,2.26962,89.275,,327.782,821.582,1.15153,-1,-1,,373.462,694.542,1.05937,-1,-1,,581.822,1378.56,1.55556,-1,-1,,2,2,251.924,563.477,0.921564,3.9,2.10759,182.621
Normal,857.893,,206.071,690.517,1.00592,4,90.25,,256.046,572.623,0.932362,5.01957,90.1525,,462.689,1256.64,1.43352,-1,-1,,97.6504,114.738,0.584064,1.87003,89.275,,307.218,798.755,1.14078,-1,-1,,357.055,680.861,1.0544,-1,-1,,565.415,1364.88,1.55556,-1,-1,,2,2,256.046,572.623,0.932362,3.9,2.13927,182.621
Normal,868.032,,206.071,690.517,1.00622,4,90.25,,250.726,560.819,0.923961,4.90913,90.1525,,457.369,1244.84,1.42542,-1,-1,,107.425,125.722,0.592168,2.06184,89.275,,317.113,809.739,1.14918,-1,-1,,361.585,680.041,1.0541,-1,-1,,569.945,1364.06,1.55556,-1,-1,,2,2,250.726,560.819,0.923961,3.9,2.09281,182.621
Normal,878.341,,206.071,690.517,1.00334,4,90.25,,256.546,573.733,0.931035,5.02996,90.1525,,463.189,1257.75,1.42964,-1,-1,,102.879,120.614,0.58792,1.97253,89.275,,312.511,804.631,1.14208,-1,-1,,362.852,687.846,1.05695,-1,-1,,571.212,1371.86,1.55556,-1,-1,,2,2,256.546,573.733,0.931035,3.9,2.24046,182.621
Normal,888.194,,206.071,690.517,1.00519,4,90.25,,253.841,567.732,0.928183,4.97377,90.1525,,460.484,1251.75,1.42862,-1,-1,,103.744,121.586,0.588954,1.98951,89.275,,313.387,805.603,1.14495,-1,-1,,361,682.817,1.05512,-1,-1,,569.361,1366.83,1.55556,-1,-1,,2,2,253.841,567.732,0.928183,3.9,2.06378,182.621
Normal,898.52,,206.071,690.517,1.00432,4,90.25,,252.618,565.017,0.925483,4.94837,90.1525,,459.261,1249.03,1.42506,-1,-1,,108.262,126.663,0.592509,2.07831,89.275,,317.96,810.68,1.14764,-1,-1,,364.34,685.179,1.05598,-1,-1,,572.701,1369.2,1.55556,-1,-1,,2,2,252.618,565.017,0.925483,3.9,2.28465,182.621
Normal,908.469,,206.071,690.517,1.0038,4,90.25,,253.14,566.177,0.925902,4.95922,90.1525,,459.784,1250.19,1.42496,-1,-1,,108.494,126.923,0.592603,2.08287,89.275,,318.195,810.94,1.14722,-1,-1,,365.102,686.6,1.0565,-1,-1,,573.462,1370.62,1.55556,-1,-1,,2,2,253.14,566.177,0.925902,3.9,2.15212,182.621
Normal,919.513,,206.071,690.517,1.00832,4,90.25,,245.729,549.733,0.9175,4.80566,90.1525,,452.372,1233.75,1.42103,-1,-1,,112.29,131.19,0.596574,2.15764,89.275,,322.038,815.206,1.15566,-1,-1,,361.472,674.422,1.05202,-1,-1,,569.832,1358.44,1.55556,-1,-1,,2,2,245.729,549.733,0.9175,3.9,2.99933,182.621
Normal,928.803,,206.071,690.517,1.00914,4,90.25,,254.149,568.413,0.931932,4.98015,90.1525,,460.792,1252.43,1.43628,-1,-1,,93.705,110.304,0.581331,1.79285,89.275,,303.223,794.321,1.14124,-1,-1,,351.147,672.217,1.05121,-1,-1,,559.508,1356.23,1.55556,-1,-1,,2,2,254.149,568.413,0.931932,3.9,2.24984,182.621
Normal,938.958,,206.071,690.517,1.00505,4,90.25,,253.984,568.049,0.928298,4.97674,90.1525,,460.627,1252.07,1.4286,-1,-1,,103.804,121.653,0.588979,1.99069,89.275,,313.447,805.67,1.14483,-1,-1,,361.205,683.202,1.05526,-1,-1,,569.566,1367.22,1.55556,-1,-1,,2,2,253.984,568.049,0.928298,3.9,2.35779,182.621
Normal,949.083,,206.071,690.517,0.999528,4,90.25,,256.255,573.088,0.927399,5.02392,90.1525,,462.898,1257.1,1.42223,-1,-1,,112.774,131.733,0.595297,2.16718,89.275,,322.528,815.75,1.14568,-1,-1,,372.576,698.321,1.06073,-1,-1,,580.936,1382.34,1.55556,-1,-1,,2,2,256.255,573.088,0.927399,3.9,2.33148,182.621
Normal,959.183,,206.071,690.517,1.00474,4,90.25,,252.196,564.082,0.925145,4.93963,90.1525,,458.84,1248.1,1.42514,-1,-1,,108.076,126.454,0.592433,2.07465,89.275,,317.772,810.471,1.14798,-1,-1,,363.727,684.036,1.05556,-1,-1,,572.087,1368.05,1.55556,-1,-1,,2,2,252.196,564.082,0.925145,3.9,2.30957,182.621
Normal,969.129,,206.071,690.517,1.00636,4,90.25,,252.673,565.14,0.927241,4.94952,90.1525,,459.316,1249.16,1.42883,-1,-1,,103.25,121.03,0.588752,1.97981,89.275,,312.886,805.047,1.1459,-1,-1,,359.322,679.67,1.05396,-1,-1,,567.683,1363.69,1.55556,-1,-1,,2,2,252.673,565.14,0.927241,3.9,2.15339,182.621
Normal,979.952,,206.071,690.517,1.00861,4,90.25,,250.436,560.177,0.925425,4.90313,90.1525,,457.08,1244.19,1.42924,-1,-1,,102.304,119.968,0.588364,1.96125,89.275,,311.929,803.985,1.14774,-1,-1,,356.109,673.645,1.05174,-1,-1,,564.47,1357.66,1.55556,-1,-1,,2,2,250.436,560.177,0.925425,3.9,2.77836,182.621
Normal,989.373,,206.071,690.517,1.00337,4,90.25,,253.57,567.129,0.926245,4.96813,90.1525,,460.213,1251.15,1.42488,-1,-1,,108.684,127.137,0.59268,2.08661,89.275,,318.387,811.154,1.14687,-1,-1,,365.727,687.766,1.05692,-1,-1,,574.088,1371.78,1.55556,-1,-1,,2,2,253.57,567.129,0.926245,3.9,2.13524,182.621
Normal,999.618,,206.071,690.517,1.00427,4,90.25,,250.613,560.57,0.922189,4.9068,90.1525,,457.257,1244.59,1.42171,-1,-1,,112.358,131.267,0.59586,2.15899,89.275,,322.107,815.283,1.15093,-1,-1,,366.466,685.336,1.05604,-1,-1,,574.827,1369.35,1.55556,-1,-1,,2,2,250.613,560.57,0.922189,3.9,2.19074,182.621
Normal,1010.22,,206.071,690.517,1.00981,4,90.25,,254.24,568.616,0.932633,4.98205,90.1525,,460.883,1252.63,1.43765,-1,-1,,91.9401,108.321,0.579974,1.75837,89.275,,301.437,792.338,1.14054,-1,-1,,349.453,670.437,1.05054,-1,-1,,557.813,1354.45,1.55556,-1,-1,,2,2,254.24,568.616,0.932633,3.9,2.56044,182.621
Normal,1020.14,,206.071,690.517,1.00431,4,90.25,,252.63,565.043,0.925493,4.94862,90.1525,,459.273,1249.06,1.42506,-1,-1,,108.267,126.669,0.592511,2.07842,89.275,,317.966,810.686,1.14763,-1,-1,,364.358,685.212,1.05599,-1,-1,,572.718,1369.23,1.55556,-1,-1,,2,2,252.63,565.043,0.925493,3.9,2.37282,182.621
Normal,1031.4,,206.071,690.517,1.00616,4,90.25,,255.802,572.081,0.932165,5.01449,90.1525,,462.445,1256.1,1.43356,-1,-1,,97.5538,114.629,0.584025,1.86814,89.275,,307.12,798.646,1.14098,-1,-1,,356.71,680.21,1.05416,-1,-1,,565.071,1364.23,1.55556,-1,-1,,2,2,255.802,572.081,0.932165,3.9,3.45654,182.621
Normal,1040.86,,206.071,690.517,1.00177,4,90.25,,253.993,568.067,0.925612,4.97691,90.1525,,460.636,1252.08,1.42266,-1,-1,,111.745,130.577,0.594885,2.1469,89.275,,321.487,814.594,1.14749,-1,-1,,369.253,692.144,1.05851,-1,-1,,577.613,1376.16,1.55556,-1,-1,,2,2,253.993,568.067,0.925612,3.9,2.67634,182.621
Normal,1050.9,,206.071,690.517,1.01122,4,90.25,,249.943,559.082,0.926734,4.8929,90.1525,,456.586,1243.1,1.43314,-1,-1,,97.1023,114.122,0.58449,1.8593,89.275,,306.663,798.139,1.14645,-1,-1,,350.345,666.704,1.04915,-1,-1,,558.706,1350.72,1.55556,-1,-1,,2,2,249.943,559.082,0.926734,3.9,2.49474,182.621
Normal,1061.95,,206.071,690.517,1.00685,4,90.25,,254.306,568.762,0.930299,4.98341,90.1525,,460.949,1252.78,1.43238,-1,-1,,98.8589,116.096,0.585216,1.8937,89.275,,308.441,800.113,1.14285,-1,-1,,356.523,678.358,1.05348,-1,-1,,564.883,1362.37,1.55556,-1,-1,,2,2,254.306,568.762,0.930299,3.9,3.50841,182.621
Normal,1071.05,,206.071,690.517,1.00316,4,90.25,,253.781,567.598,0.926414,4.97252,90.1525,,460.424,1251.62,1.42484,-1,-1,,108.778,127.242,0.592718,2.08846,89.275,,318.482,811.259,1.1467,-1,-1,,366.036,688.341,1.05713,-1,-1,,574.396,1372.36,1.55556,-1,-1,,2,2,253.781,567.598,0.926414,3.9,2.55507,182.621
Normal,1081.17,,206.071,690.517,1.00639,4,90.25,,252.646,565.079,0.927219,4.94895,90.1525,,459.289,1249.1,1.42884,-1,-1,,103.238,121.017,0.588748,1.97958,89.275,,312.875,805.034,1.14592,-1,-1,,359.283,679.596,1.05393,-1,-1,,567.643,1363.61,1.55556,-1,-1,,2,2,252.646,565.079,0.927219,3.9,2.57331,182.621
Normal,1091.68,,206.071,690.517,1.00286,4,90.25,,257.037,574.822,0.931426,5.04017,90.1525,,463.68,1258.84,1.42955,-1,-1,,103.083,120.843,0.588002,1.97654,89.275,,312.718,804.86,1.14168,-1,-1,,363.554,689.165,1.05743,-1,-1,,571.914,1373.18,1.55556,-1,-1,,2,2,257.037,574.822,0.931426,3.9,2.96844,182.621
Normal,1101.1,,206.071,690.517,1.01257,4,90.25,,249.946,559.088,0.927829,4.89296,90.1525,,456.589,1243.11,1.43557,-1,-1,,93.9383,110.566,0.582073,1.79741,89.275,,303.46,794.583,1.14537,-1,-1,,347.145,663.154,1.04781,-1,-1,,555.506,1347.17,1.55556,-1,-1,,2,2,249.946,559.088,0.927829,3.9,2.36895,182.621
Normal,1112.15,,206.071,690.517,1.00585,4,90.25,,251.093,561.634,0.924257,4.91675,90.1525,,457.736,1245.65,1.42535,-1,-1,,107.587,125.905,0.592234,2.06504,89.275,,317.277,809.922,1.14888,-1,-1,,362.12,681.039,1.05446,-1,-1,,570.481,1365.06,1.55556,-1,-1,,2,2,251.093,561.634,0.924257,3.9,3.25475,182.621
Normal,1121.98,,206.071,690.517,1.00931,4,90.25,,253.98,568.039,0.931794,4.97665,90.1525,,460.623,1252.06,1.43631,-1,-1,,93.6405,110.232,0.581304,1.79159,89.275,,303.158,794.249,1.14138,-1,-1,,350.912,671.771,1.05104,-1,-1,,559.272,1355.79,1.55556,-1,-1,,2,2,253.98,568.039,0.931794,3.9,3.03232,182.621
Normal,1131.72,,206.071,690.517,0.997499,4,90.25,,253.294,566.516,0.92098,4.9624,90.1525,,459.937,1250.53,1.4138,-1,-1,,123.639,143.944,0.603708,2.38195,89.275,,333.528,827.961,1.15208,-1,-1,,380.589,703.96,1.06274,-1,-1,,588.95,1387.98,1.55556,-1,-1,,2,2,253.294,566.516,0.92098,3.9,2.6946,182.621
Normal,1141.66,,206.071,690.517,1.00752,4,90.25,,249.446,557.98,0.922924,4.88261,90.1525,,456.089,1242,1.42566,-1,-1,,106.858,125.085,0.591935,2.0507,89.275,,316.539,809.102,1.15023,-1,-1,,359.721,676.565,1.05282,-1,-1,,568.081,1360.58,1.55556,-1,-1,,2,2,249.446,557.98,0.922924,3.9,2.39742,182.621
Normal,1151.96,,206.071,690.517,1.01086,4,90.25,,255.326,571.025,0.93528,5.0046,90.1525,,461.969,1255.04,1.44133,-1,-1,,87.3179,103.126,0.576296,1.6682,89.275,,296.757,787.143,1.1379,-1,-1,,345.868,667.651,1.0495,-1,-1,,554.228,1351.67,1.55556,-1,-1,,2,2,255.326,571.025,0.93528,3.9,2.50405,182.621
Normal,1161.85,,206.071,690.517,1.00286,4,90.25,,254.086,568.275,0.926657,4.97885,90.1525,,460.729,1252.29,1.42478,-1,-1,,108.913,127.394,0.592773,2.09112,89.275,,318.619,811.411,1.14645,-1,-1,,366.48,689.169,1.05743,-1,-1,,574.84,1373.19,1.55556,-1,-1,,2,2,254.086,568.275,0.926657,3.9,2.35861,182.621
Normal,1172.12,,206.071,690.517,1.0098,4,90.25,,251.354,562.213,0.927894,4.92216,90.1525,,457.997,1246.23,1.43289,-1,-1,,97.6703,114.76,0.584726,1.87042,89.275,,307.238,798.777,1.14528,-1,-1,,352.344,670.473,1.05056,-1,-1,,560.704,1354.49,1.55556,-1,-1,,2,2,251.354,562.213,0.927894,3.9,2.46686,182.621
Normal,1182.04,,206.071,690.517,1.00405,4,90.25,,254.996,570.294,0.92911,4.99775,90.1525,,461.639,1254.31,1.42841,-1,-1,,104.232,122.135,0.589153,1.9991,89.275,,313.881,806.151,1.14401,-1,-1,,362.659,685.928,1.05625,-1,-1,,571.019,1369.95,1.55556,-1,-1,,2,2,254.996,570.294,0.92911,3.9,2.38088,182.621
Normal,1192.85,,206.071,690.517,1.00208,4,90.25,,255.738,571.939,0.928681,5.01316,90.1525,,462.381,1255.96,1.42603,-1,-1,,107.547,125.859,0.591513,2.06424,89.275,,317.236,809.876,1.14442,-1,-1,,366.762,691.298,1.0582,-1,-1,,575.123,1375.32,1.55556,-1,-1,,2,2,255.738,571.939,0.928681,3.9,3.01688,182.621
Normal,1202.57,,206.071,690.517,1.01124,4,90.25,,244.042,545.99,0.917054,4.77078,90.1525,,450.685,1230.01,1.42348,-1,-1,,108.715,127.172,0.594154,2.08722,89.275,,318.419,811.189,1.15613,-1,-1,,356.151,666.661,1.04913,-1,-1,,564.512,1350.68,1.55556,-1,-1,,2,2,244.042,545.99,0.917054,3.9,2.6774,182.621
Normal,1212.61,,206.071,690.517,0.999029,4,90.25,,254.72,569.682,0.924523,4.99202,90.1525,,461.363,1253.7,1.41885,-1,-1,,117.036,136.523,0.598664,2.2513,89.275,,326.843,820.54,1.14855,-1,-1,,375.343,699.705,1.06122,-1,-1,,583.703,1383.72,1.55556,-1,-1,,2,2,254.72,569.682,0.924523,3.9,2.50116,182.621
Normal,1222.81,,206.071,690.517,1.00077,4,90.25,,254.104,568.314,0.924967,4.97922,90.1525,,460.747,1252.33,1.42102,-1,-1,,113.975,133.083,0.596513,2.19086,89.275,,323.744,817.1,1.14812,-1,-1,,371.622,694.897,1.0595,-1,-1,,579.982,1378.91,1.55556,-1,-1,,2,2,254.104,568.314,0.924967,3.9,2.65543,182.621
Normal,1232.9,,206.071,690.517,1.00259,4,90.25,,255.218,570.786,0.928268,5.00236,90.1525,,461.861,1254.8,1.42613,-1,-1,,107.32,125.605,0.591422,2.05979,89.275,,317.007,809.622,1.14484,-1,-1,,366.009,689.891,1.05769,-1,-1,,574.369,1373.91,1.55556,-1,-1,,2,2,255.218,570.786,0.928268,3.9,2.55275,182.621
Normal,1243.87,,206.071,690.517,1.00203,4,90.25,,252.842,565.515,0.923967,4.95303,90.1525,,459.485,1249.53,1.42127,-1,-1,,113.391,132.426,0.596278,2.17934,89.275,,323.152,816.443,1.14913,-1,-1,,369.759,691.441,1.05825,-1,-1,,578.119,1375.46,1.55556,-1,-1,,2,2,252.842,565.515,0.923967,3.9,3.43355,182.621
Normal,1253.11,,206.071,690.517,1.00537,4,90.25,,254.495,569.182,0.92939,4.98734,90.1525,,461.138,1253.2,1.43,-1,-1,,102.027,119.657,0.587574,1.95582,89.275,,311.649,803.674,1.14374,-1,-1,,359.922,682.338,1.05494,-1,-1,,568.282,1366.36,1.55556,-1,-1,,2,2,254.495,569.182,0.92939,3.9,2.44509,182.621
Normal,1263.38,,206.071,690.517,1.0096,4,90.25,,249.45,557.989,0.924619,4.88269,90.1525,,456.093,1242.01,1.42943,-1,-1,,101.888,119.5,0.588191,1.95308,89.275,,311.507,803.517,1.14855,-1,-1,,354.693,670.988,1.05075,-1,-1,,563.054,1355.01,1.55556,-1,-1,,2,2,249.45,557.989,0.924619,3.9,2.47296,182.621
Normal,1273.46,,206.071,690.517,1.00439,4,90.25,,254.646,569.518,0.92883,4.99049,90.1525,,461.29,1253.54,1.42848,-1,-1,,104.085,121.969,0.589093,1.9962,89.275,,313.731,805.986,1.14429,-1,-1,,362.157,684.987,1.05591,-1,-1,,570.518,1369,1.55556,-1,-1,,2,2,254.646,569.518,0.92883,3.9,2.53359,182.621
Normal,1283.93,,206.071,690.517,1.00813,4,90.25,,247.968,554.7,0.921005,4.85199,90.1525,,454.611,1238.72,1.42435,-1,-1,,108.319,126.727,0.593254,2.07943,89.275,,318.018,810.744,1.15215,-1,-1,,359.709,674.927,1.05221,-1,-1,,568.069,1358.94,1.55556,-1,-1,,2,2,247.968,554.7,0.921005,3.9,2.90281,182.621
Normal,1293.74,,206.071,690.517,1.0043,4,90.25,,250.58,560.496,0.922162,4.90611,90.1525,,457.223,1244.51,1.42171,-1,-1,,112.343,131.249,0.595854,2.15869,89.275,,322.092,815.266,1.15096,-1,-1,,366.417,685.245,1.056,-1,-1,,574.778,1369.26,1.55556,-1,-1,,2,2,250.58,560.496,0.922162,3.9,2.52199,182.621
Normal,1304.02,,206.071,690.517,1.00764,4,90.25,,253.513,567.003,0.929656,4.96695,90.1525,,460.156,1251.02,1.43251,-1,-1,,98.5393,115.737,0.585085,1.88744,89.275,,308.118,799.754,1.1435,-1,-1,,355.4,676.24,1.0527,-1,-1,,563.761,1360.26,1.55556,-1,-1,,2,2,253.513,567.003,0.929656,3.9,2.73282,182.621
Normal,1313.74,,206.071,690.517,1.00271,4,90.25,,254.231,568.597,0.926773,4.98187,90.1525,,460.874,1252.61,1.42475,-1,-1,,108.977,127.467,0.592799,2.09239,89.275,,318.685,811.484,1.14634,-1,-1,,366.692,689.564,1.05757,-1,-1,,575.052,1373.58,1.55556,-1,-1,,2,2,254.231,568.597,0.926773,3.9,2.42303,182.621
Normal,1324.08,,206.071,690.517,1.0091,4,90.25,,249.949,559.095,0.925026,4.89302,90.1525,,456.592,1243.11,1.42933,-1,-1,,102.098,119.736,0.588279,1.95721,89.275,,311.721,803.753,1.14814,-1,-1,,355.409,672.331,1.05125,-1,-1,,563.769,1356.35,1.55556,-1,-1,,2,2,249.949,559.095,0.925026,3.9,2.53897,182.621
Normal,1336.47,,206.071,690.517,1.00254,4,90.25,,257.224,575.238,0.931463,5.04407,90.1525,,463.867,1259.26,1.42927,-1,-1,,103.491,121.302,0.58828,1.98455,89.275,,313.131,805.319,1.14164,-1,-1,,364.156,690.04,1.05775,-1,-1,,572.517,1374.06,1.55556,-1,-1,,2,2,257.224,575.238,0.931463,3.9,2.83321,182.621
Normal,1346.62,,206.071,690.517,0.998733,4,90.25,,252.06,563.778,0.920015,4.93679,90.1525,,458.703,1247.8,1.41405,-1,-1,,123.019,143.247,0.603461,2.36966,89.275,,332.9,827.264,1.15306,-1,-1,,378.717,700.525,1.06152,-1,-1,,587.077,1384.54,1.55556,-1,-1,,2,2,252.06,563.778,0.920015,3.9,2.85863,182.621
Normal,1357.13,,206.071,690.517,1.00333,4,90.25,,251.546,562.639,0.922935,4.92614,90.1525,,458.189,1246.66,1.42152,-1,-1,,112.79,131.752,0.596035,2.1675,89.275,,322.544,815.769,1.15018,-1,-1,,367.844,687.891,1.05697,-1,-1,,576.204,1371.91,1.55556,-1,-1,,2,2,251.546,562.639,0.922935,3.9,3.22288,182.621
Normal,1366.6,,206.071,690.517,0.999794,4,90.25,,250.026,559.267,0.917616,4.89463,90.1525,,456.669,1243.28,1.41271,-1,-1,,124.417,144.818,0.604819,2.39737,89.275,,334.315,828.835,1.15546,-1,-1,,378.082,697.585,1.06047,-1,-1,,586.443,1381.6,1.55556,-1,-1,,2,2,250.026,559.267,0.917616,3.9,2.67966,182.621
Normal,1376.69,,206.071,690.517,1.00115,4,90.25,,254.618,569.455,0.926107,4.9899,90.1525,,461.261,1253.47,1.42254,-1,-1,,112.03,130.897,0.595,2.15251,89.275,,321.775,814.914,1.14699,-1,-1,,370.172,693.852,1.05912,-1,-1,,578.532,1377.87,1.55556,-1,-1,,2,2,254.618,569.455,0.926107,3.9,2.55124,182.621
Normal,1387.1,,206.071,690.517,1.00407,4,90.25,,252.874,565.586,0.925689,4.9537,90.1525,,459.518,1249.6,1.42501,-1,-1,,108.376,126.791,0.592555,2.08055,89.275,,318.076,810.808,1.14743,-1,-1,,364.714,685.877,1.05623,-1,-1,,573.075,1369.89,1.55556,-1,-1,,2,2,252.874,565.586,0.925689,3.9,2.86733,182.621
Normal,1398.39,,206.071,690.517,0.999827,4,90.25,,250.971,561.364,0.91916,4.91422,90.1525,,457.614,1245.38,1.41428,-1,-1,,122.472,142.632,0.603243,2.35882,89.275,,332.346,826.649,1.15392,-1,-1,,377.066,697.495,1.06043,-1,-1,,585.426,1381.51,1.55556,-1,-1,,2,2,250.971,561.364,0.91916,3.9,3.98204,182.621
