Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,29.7772,,0,0,6.93541e-310,6.93541e-310,-1,-1,-1,-1,-1,,179.768,363.11,0,3.5,102,2,,231.915,366.374,0,4.5196,102.333,2,,409.37,726.952,0,-1,-1,2,,208.171,252.002,0,3.98155,101.333,2,,385.588,612.24,0,-1,-1,2,,437.77,615.106,0,-1,-1,2,,614.142,977.115,0,-1,-1,2,,
Normal,44.8775,,4,4,208.619,238.037,0.849731,3.4,10.0589,208.171,252.002,,181.148,340.454,10000,3.5,93.2,4,,225.749,343.801,2000,4.45425,90.65,4,,406.897,678.254,2000,-1,-1,4,,208.619,238.037,0.849731,3.98228,91.5,3.4,,386.348,572.491,2000,-1,-1,4,,430.948,575.838,2000,-1,-1,4,,612.097,910.292,2000,-1,-1,4,,
Normal,46.0832,,4,4,208.618,237.415,1.60606,3.3,1.19736,208.171,252.002,,6.93541e-310,6.93541e-310,1.4822e-323,3.5,93.4,1.9,,6.93541e-310,6.93541e-310,1.4822e-323,4.5,90.925,-0.2,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-2.3,,208.618,237.415,1.60606,3.97089,91.75,3.3,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-6.5,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-8.6,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-10.7,,
Normal,50.7852,,4,4,208.673,240.616,1.52632,3.8,0.687181,208.171,252.002,,6.93541e-310,6.93541e-310,1.4822e-323,3.5,90.405,1.9,,6.93541e-310,6.93541e-310,1.4822e-323,4.5,89.55,-0.2,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-2.3,,208.673,240.616,1.52632,4.02949,90.5,3.8,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-6.5,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-8.6,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-10.7,,
Normal,55.8343,,4,4,210.636,229.449,1.66667,3,0.508572,208.171,252.002,,6.93541e-310,6.93541e-310,1.4822e-323,3.5,94,1.9,,6.93541e-310,6.93541e-310,1.4822e-323,4.5,93,-0.2,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-2.3,,210.636,229.449,1.66667,3.82541,96,3,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-6.5,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-8.6,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-10.7,,
Normal,60.8501,,4,4,208.327,237.718,1.58824,3.4,0.493422,208.171,252.002,,6.93541e-310,6.93541e-310,1.4822e-323,3.5,93.2,1.9,,6.93541e-310,6.93541e-310,1.4822e-323,4.5,90.65,-0.2,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-2.3,,208.327,237.718,1.58824,3.97643,91.5,3.4,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-6.5,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-8.6,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-10.7,,
Normal,65.9894,,4,4,208.219,237.6,1.58824,3.4,0.601779,208.171,252.002,,6.93541e-310,6.93541e-310,1.4822e-323,3.5,93.2,1.9,,6.93541e-310,6.93541e-310,1.4822e-323,4.5,90.65,-0.2,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-2.3,,208.219,237.6,1.58824,3.97428,91.5,3.4,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-6.5,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-8.6,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-10.7,,
Normal,71.2851,,4,4,210.627,244.069,1.5,4,0.765999,208.171,252.002,,6.93541e-310,6.93541e-310,1.4822e-323,3.5,89.9,1.9,,6.93541e-310,6.93541e-310,1.4822e-323,4.5,89,-0.2,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-2.3,,210.627,244.069,1.5,4.09279,90,4,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-6.5,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-8.6,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-10.7,,
Normal,76.5154,,4,4,208.541,237.33,1.60606,3.3,0.958011,208.171,252.002,,6.93541e-310,6.93541e-310,1.4822e-323,3.5,93.4,1.9,,6.93541e-310,6.93541e-310,1.4822e-323,4.5,90.925,-0.2,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-2.3,,208.541,237.33,1.60606,3.96934,91.75,3.3,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-6.5,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-8.6,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-10.7,,
Normal,81.374,,4,4,208.744,239.427,1.55556,3.6,0.575517,208.171,252.002,,6.93541e-310,6.93541e-310,1.4822e-323,3.5,90.91,1.9,,6.93541e-310,6.93541e-310,1.4822e-323,4.5,90.1,-0.2,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-2.3,,208.744,239.427,1.55556,4.00771,91,3.6,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-6.5,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-8.6,,6.93541e-310,6.93541e-310,1.4822e-323,-1,-1,-10.7,,
