30.0772,LCA_ZEUS,44.862
30.0781,Send_ZEUS,,0.028
31.5929,Receive_ZEUS,,0.376
31.5934,Receive_ZEUS,,0.09
35.1283,Selection_ZEUS,,,1.315
45.0068,Control_ZEUS,,,,26.74
45.0083,Changes?_ZEUS,,,,,0.335
46.2183,Control_ZEUS,,,,3.232
46.219,Changes?_ZEUS,,,,,0.07
51.0023,Control_ZEUS,,,,2.7
51.0029,Changes?_ZEUS,,,,,0.07
55.9163,Control_ZEUS,,,,2.551
55.9169,Changes?_ZEUS,,,,,0.071
61.0199,Control_ZEUS,,,,2.424
61.0205,Changes?_ZEUS,,,,,0.084
66.1949,Control_ZEUS,,,,2.465
66.1956,Changes?_ZEUS,,,,,0.086
71.6759,Control_ZEUS,,,,3.538
71.6765,Changes?_ZEUS,,,,,0.074
76.8273,Control_ZEUS,,,,3.207
76.8281,Changes?_ZEUS,,,,,0.109
81.6713,Control_ZEUS,,,,2.467
81.672,Changes?_ZEUS,,,,,0.081
86.7666,Control_ZEUS,,,,2.498
86.7671,Changes?_ZEUS,,,,,0.05
91.9081,Control_ZEUS,,,,2.539
91.9087,Changes?_ZEUS,,,,,0.064
97.0567,Control_ZEUS,,,,2.529
97.0573,Changes?_ZEUS,,,,,0.068
102.078,Control_ZEUS,,,,2.256
102.079,Changes?_ZEUS,,,,,0.072
107.492,Control_ZEUS,,,,2.803
107.493,Changes?_ZEUS,,,,,0.088
113.018,Control_ZEUS,,,,3.425
113.019,Changes?_ZEUS,,,,,0.112
117.295,Control_ZEUS,,,,2.508
117.296,Changes?_ZEUS,,,,,0.088
122.409,Control_ZEUS,,,,2.601
122.409,Changes?_ZEUS,,,,,0.049
127.428,Control_ZEUS,,,,2.348
127.428,Changes?_ZEUS,,,,,0.069
132.473,Control_ZEUS,,,,2.392
132.473,Changes?_ZEUS,,,,,0.069
137.499,Control_ZEUS,,,,2.578
137.5,Changes?_ZEUS,,,,,0.068
142.517,Control_ZEUS,,,,2.324
142.517,Changes?_ZEUS,,,,,0.086
147.726,Control_ZEUS,,,,2.647
147.727,Changes?_ZEUS,,,,,0.065
153.527,Control_ZEUS,,,,3.032
153.527,Changes?_ZEUS,,,,,0.072
