29.7699,LCA_APOLLO,41.821
29.7706,Send_APOLLO,,0.027
31.5388,Receive_APOLLO,,0.413
31.5395,Receive_APOLLO,,0.097
34.805,Selection_APOLLO,,,0.983
44.6416,Control_APOLLO,,,,25.684
44.6429,Changes?_APOLLO,,,,,0.273
46.0266,Control_APOLLO,,,,3.848
46.0274,Changes?_APOLLO,,,,,0.082
50.615,Control_APOLLO,,,,2.526
50.6155,Changes?_APOLLO,,,,,0.057
55.4498,Control_APOLLO,,,,2.339
55.4504,Changes?_APOLLO,,,,,0.058
60.5655,Control_APOLLO,,,,2.26
60.5661,Changes?_APOLLO,,,,,0.072
65.8302,Control_APOLLO,,,,2.547
65.8308,Changes?_APOLLO,,,,,0.074
70.7012,Control_APOLLO,,,,2.495
70.7026,Changes?_APOLLO,,,,,0.096
76.2946,Control_APOLLO,,,,4.738
76.2959,Changes?_APOLLO,,,,,0.088
80.8465,Control_APOLLO,,,,2.404
80.8471,Changes?_APOLLO,,,,,0.058
85.812,Control_APOLLO,,,,2.19
85.8125,Changes?_APOLLO,,,,,0.052
91.2502,Control_APOLLO,,,,2.495
91.2508,Changes?_APOLLO,,,,,0.072
96.2886,Control_APOLLO,,,,2.44
96.2892,Changes?_APOLLO,,,,,0.063
101.287,Control_APOLLO,,,,2.217
101.288,Changes?_APOLLO,,,,,0.077
106.954,Control_APOLLO,,,,2.781
106.955,Changes?_APOLLO,,,,,0.074
112.706,Control_APOLLO,,,,3.68
112.707,Changes?_APOLLO,,,,,0.081
116.665,Control_APOLLO,,,,2.172
116.666,Changes?_APOLLO,,,,,0.05
121.924,Control_APOLLO,,,,2.305
121.925,Changes?_APOLLO,,,,,0.071
126.906,Control_APOLLO,,,,2.282
126.907,Changes?_APOLLO,,,,,0.049
132.16,Control_APOLLO,,,,2.404
132.161,Changes?_APOLLO,,,,,0.097
137.18,Control_APOLLO,,,,2.356
137.181,Changes?_APOLLO,,,,,0.076
142.178,Control_APOLLO,,,,2.408
142.178,Changes?_APOLLO,,,,,0.06
147.667,Control_APOLLO,,,,2.554
147.668,Changes?_APOLLO,,,,,0.077
153.53,Control_APOLLO,,,,3.101
153.53,Changes?_APOLLO,,,,,0.075
157.793,Control_APOLLO,,,,2.457
157.794,Changes?_APOLLO,,,,,0.081
162.811,Control_APOLLO,,,,2.713
162.812,Changes?_APOLLO,,,,,0.1
167.839,Control_APOLLO,,,,2.49
167.84,Changes?_APOLLO,,,,,0.08
172.895,Control_APOLLO,,,,2.398
172.896,Changes?_APOLLO,,,,,0.065
177.929,Control_APOLLO,,,,2.361
177.93,Changes?_APOLLO,,,,,0.11
182.949,Control_APOLLO,,,,2.289
182.949,Changes?_APOLLO,,,,,0.083
187.946,Control_APOLLO,,,,2.281
187.946,Changes?_APOLLO,,,,,0.05
192.963,Control_APOLLO,,,,2.212
192.964,Changes?_APOLLO,,,,,0.073
198.031,Control_APOLLO,,,,2.52
198.031,Changes?_APOLLO,,,,,0.054
203.045,Control_APOLLO,,,,2.313
203.046,Changes?_APOLLO,,,,,0.082
208.05,Control_APOLLO,,,,2.431
