Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,26.5164,,0,0,6.93427e-310,6.93427e-310,-1,-1,-1,-1,-1,,241.311,520.734,0,5,102,2,,218.941,389.017,0,4.51432,101.333,2,,451.407,916.638,0,-1,-1,2,,242.302,326.933,0,5.05174,102.333,2,,474.914,853.16,0,-1,-1,2,,452.434,720.18,0,-1,-1,2,,635.794,1251.25,0,-1,-1,4,,
Normal,42.1417,,6,6,485.232,632.296,1.08914,3.9,10.5896,452.434,720.18,,251.843,470.827,10000,5,89.275,4,,228.698,344.397,10000,4.46274,90.25,4,,480.541,809.224,2000,-1,-1,4,,255.182,293.898,10000,5.01651,90.1525,4,,507.025,758.726,2000,-1,-1,4,,485.232,632.296,1.08914,-1,-1,3.9,,735.723,1097.12,2000,-1,-1,4,,
Normal,42.9129,,6,6,478.471,624.327,1.51282,3.9,0.764463,452.434,720.18,,6.93427e-310,6.93427e-310,1.4822e-323,5,89.275,1.9,,6.93427e-310,6.93427e-310,1.4822e-323,4.4338,90.25,-0.2,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-2.3,,6.93427e-310,6.93427e-310,1.4822e-323,4.90548,90.1525,-4.4,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-6.5,,478.471,624.327,1.51282,-1,-1,3.9,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-10.7,,
Normal,53.1342,,6,6,488.559,636.196,1.51282,3.9,0.931681,452.434,720.18,,6.93427e-310,6.93427e-310,1.4822e-323,5,89.275,1.9,,6.93427e-310,6.93427e-310,1.4822e-323,4.47574,90.25,-0.2,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-2.3,,6.93427e-310,6.93427e-310,1.4822e-323,5.0725,90.1525,-4.4,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-6.5,,488.559,636.196,1.51282,-1,-1,3.9,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-10.7,,
Normal,63.089,,6,6,486.232,634.085,1.51282,3.9,0.675394,452.434,720.18,,6.93427e-310,6.93427e-310,1.4822e-323,5,89.275,1.9,,6.93427e-310,6.93427e-310,1.4822e-323,4.5049,90.25,-0.2,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-2.3,,6.93427e-310,6.93427e-310,1.4822e-323,4.99457,90.1525,-4.4,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-6.5,,486.232,634.085,1.51282,-1,-1,3.9,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-10.7,,
Normal,73.7168,,6,6,481.158,626.828,1.51282,3.9,1.08246,452.434,720.18,,6.93427e-310,6.93427e-310,1.4822e-323,5,89.275,1.9,,6.93427e-310,6.93427e-310,1.4822e-323,4.40411,90.25,-0.2,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-2.3,,6.93427e-310,6.93427e-310,1.4822e-323,4.99132,90.1525,-4.4,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-6.5,,481.158,626.828,1.51282,-1,-1,3.9,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-10.7,,
Normal,83.5775,,6,6,488.55,637.023,1.51282,3.9,0.786267,452.434,720.18,,6.93427e-310,6.93427e-310,1.4822e-323,5,89.275,1.9,,6.93427e-310,6.93427e-310,1.4822e-323,4.52761,90.25,-0.2,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-2.3,,6.93427e-310,6.93427e-310,1.4822e-323,5.01974,90.1525,-4.4,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-6.5,,488.55,637.023,1.51282,-1,-1,3.9,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-10.7,,
Normal,93.5834,,6,6,482.319,629.043,1.51282,3.9,0.705939,452.434,720.18,,6.93427e-310,6.93427e-310,1.4822e-323,5,89.275,1.9,,6.93427e-310,6.93427e-310,1.4822e-323,4.46151,90.25,-0.2,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-2.3,,6.93427e-310,6.93427e-310,1.4822e-323,4.95724,90.1525,-4.4,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-6.5,,482.319,629.043,1.51282,-1,-1,3.9,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-10.7,,
Normal,103.651,,6,6,479.713,624.998,1.51282,3.9,0.521172,452.434,720.18,,6.93427e-310,6.93427e-310,1.4822e-323,5,89.275,1.9,,6.93427e-310,6.93427e-310,1.4822e-323,4.39013,90.25,-0.2,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-2.3,,6.93427e-310,6.93427e-310,1.4822e-323,4.97548,90.1525,-4.4,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-6.5,,479.713,624.998,1.51282,-1,-1,3.9,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-10.7,,
Normal,113.828,,6,6,483.116,630.054,1.51282,3.9,0.63106,452.434,720.18,,6.93427e-310,6.93427e-310,1.4822e-323,5,89.275,1.9,,6.93427e-310,6.93427e-310,1.4822e-323,4.46931,90.25,-0.2,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-2.3,,6.93427e-310,6.93427e-310,1.4822e-323,4.9659,90.1525,-4.4,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-6.5,,483.116,630.054,1.51282,-1,-1,3.9,,6.93427e-310,6.93427e-310,1.4822e-323,-1,-1,-10.7,,
