25.5173,LCA_HERMES,32.415
25.5179,Send_HERMES,,0.032
27.0374,Receive_HERMES,,0.38
28.0458,Receive_HERMES,,0.161
30.5659,Selection_HERMES,,,1.162
41.764,Control_HERMES,,,,25.814
41.7659,Changes?_HERMES,,,,,0.239
42.5933,Control_HERMES,,,,2.82
42.5941,Changes?_HERMES,,,,,0.082
52.9013,Control_HERMES,,,,3.084
52.9019,Changes?_HERMES,,,,,0.074
62.6875,Control_HERMES,,,,2.963
62.6882,Changes?_HERMES,,,,,0.088
72.7022,Control_HERMES,,,,3.468
72.7028,Changes?_HERMES,,,,,0.075
82.8306,Control_HERMES,,,,4.309
82.8332,Changes?_HERMES,,,,,0.39
93.1436,Control_HERMES,,,,3.409
93.1443,Changes?_HERMES,,,,,0.072
102.671,Control_HERMES,,,,2.604
102.672,Changes?_HERMES,,,,,0.058
112.676,Control_HERMES,,,,2.691
112.677,Changes?_HERMES,,,,,0.062
122.995,Control_HERMES,,,,2.612
122.996,Changes?_HERMES,,,,,0.076
133.861,Control_HERMES,,,,3.801
133.862,Changes?_HERMES,,,,,0.106
143.549,Control_HERMES,,,,3.394
143.55,Changes?_HERMES,,,,,0.102
153.36,Control_HERMES,,,,2.867
153.36,Changes?_HERMES,,,,,0.073
164.847,Control_HERMES,,,,5.33
164.848,Changes?_HERMES,,,,,0.083
173.54,Control_HERMES,,,,2.638
173.541,Changes?_HERMES,,,,,0.078
183.802,Control_HERMES,,,,2.924
183.802,Changes?_HERMES,,,,,0.086
193.769,Control_HERMES,,,,2.695
193.77,Changes?_HERMES,,,,,0.189
203.994,Control_HERMES,,,,2.784
203.994,Changes?_HERMES,,,,,0.079
214.472,Control_HERMES,,,,2.849
214.472,Changes?_HERMES,,,,,0.072
224.47,Control_HERMES,,,,2.811
224.471,Changes?_HERMES,,,,,0.081
234.929,Control_HERMES,,,,3.131
234.93,Changes?_HERMES,,,,,0.074
245.385,Control_HERMES,,,,3.306
245.385,Changes?_HERMES,,,,,0.072
255.268,Control_HERMES,,,,2.476
255.269,Changes?_HERMES,,,,,0.083
265.673,Control_HERMES,,,,3.144
265.674,Changes?_HERMES,,,,,0.073
275.523,Control_HERMES,,,,2.6
275.523,Changes?_HERMES,,,,,0.077
285.571,Control_HERMES,,,,2.505
285.572,Changes?_HERMES,,,,,0.079
295.806,Control_HERMES,,,,2.761
295.815,Changes?_HERMES,,,,,0.269
305.947,Control_HERMES,,,,2.999
305.947,Changes?_HERMES,,,,,0.078
316.08,Control_HERMES,,,,3.005
316.082,Changes?_HERMES,,,,,0.097
326.085,Control_HERMES,,,,2.486
326.085,Changes?_HERMES,,,,,0.087
336.28,Control_HERMES,,,,2.6
336.281,Changes?_HERMES,,,,,0.074
346.54,Control_HERMES,,,,2.419
346.541,Changes?_HERMES,,,,,0.084
356.728,Control_HERMES,,,,2.532
356.729,Changes?_HERMES,,,,,0.104
366.908,Control_HERMES,,,,2.451
366.908,Changes?_HERMES,,,,,0.071
377.111,Control_HERMES,,,,2.673
377.112,Changes?_HERMES,,,,,0.063
387.289,Control_HERMES,,,,2.484
387.29,Changes?_HERMES,,,,,0.066
397.589,Control_HERMES,,,,2.606
397.589,Changes?_HERMES,,,,,0.081
407.548,Control_HERMES,,,,2.459
407.548,Changes?_HERMES,,,,,0.059
417.699,Control_HERMES,,,,2.376
417.7,Changes?_HERMES,,,,,0.055
427.855,Control_HERMES,,,,2.526
427.856,Changes?_HERMES,,,,,0.067
438.018,Control_HERMES,,,,2.434
438.019,Changes?_HERMES,,,,,0.082
448.191,Control_HERMES,,,,2.52
448.192,Changes?_HERMES,,,,,0.064
458.387,Control_HERMES,,,,2.847
458.388,Changes?_HERMES,,,,,0.073
468.548,Control_HERMES,,,,2.426
468.548,Changes?_HERMES,,,,,0.064
478.69,Control_HERMES,,,,2.341
478.691,Changes?_HERMES,,,,,0.069
488.841,Control_HERMES,,,,2.504
488.842,Changes?_HERMES,,,,,0.078
499.184,Control_HERMES,,,,2.605
499.184,Changes?_HERMES,,,,,0.073
509.111,Control_HERMES,,,,2.515
509.112,Changes?_HERMES,,,,,0.06
519.253,Control_HERMES,,,,2.332
519.253,Changes?_HERMES,,,,,0.068
529.399,Control_HERMES,,,,2.328
529.399,Changes?_HERMES,,,,,0.066
539.549,Control_HERMES,,,,2.571
539.549,Changes?_HERMES,,,,,0.066
549.709,Control_HERMES,,,,2.481
549.709,Changes?_HERMES,,,,,0.076
559.849,Control_HERMES,,,,2.272
559.849,Changes?_HERMES,,,,,0.077
570.006,Control_HERMES,,,,2.385
570.007,Changes?_HERMES,,,,,0.066
580.182,Control_HERMES,,,,2.739
580.183,Changes?_HERMES,,,,,0.065
590.347,Control_HERMES,,,,2.382
590.347,Changes?_HERMES,,,,,0.056
600.506,Control_HERMES,,,,2.391
600.506,Changes?_HERMES,,,,,0.069
610.683,Control_HERMES,,,,2.533
610.683,Changes?_HERMES,,,,,0.067
620.818,Control_HERMES,,,,2.391
620.819,Changes?_HERMES,,,,,0.064
630.946,Control_HERMES,,,,2.413
630.947,Changes?_HERMES,,,,,0.088
641.089,Control_HERMES,,,,2.44
641.089,Changes?_HERMES,,,,,0.058
651.227,Control_HERMES,,,,2.389
651.228,Changes?_HERMES,,,,,0.074
661.349,Control_HERMES,,,,2.352
661.349,Changes?_HERMES,,,,,0.066
671.493,Control_HERMES,,,,2.598
671.494,Changes?_HERMES,,,,,0.059
681.682,Control_HERMES,,,,2.394
681.683,Changes?_HERMES,,,,,0.065
691.833,Control_HERMES,,,,2.452
691.833,Changes?_HERMES,,,,,0.079
702.008,Control_HERMES,,,,2.387
