26.5148,LCA_ZEUS,38.369
26.5153,Send_ZEUS,,0.029
27.0193,Receive_ZEUS,,0.329
27.5207,Receive_ZEUS,,0.164
31.5508,Selection_ZEUS,,,1.023
42.1403,Control_ZEUS,,,,26.836
42.1416,Changes?_ZEUS,,,,,0.267
42.912,Control_ZEUS,,,,2.894
42.9127,Changes?_ZEUS,,,,,0.08
53.1335,Control_ZEUS,,,,3.012
53.1341,Changes?_ZEUS,,,,,0.078
63.0882,Control_ZEUS,,,,2.858
63.0889,Changes?_ZEUS,,,,,0.073
73.7117,Control_ZEUS,,,,5.848
73.7156,Changes?_ZEUS,,,,,0.536
83.5767,Control_ZEUS,,,,4.17
83.5774,Changes?_ZEUS,,,,,0.079
93.5827,Control_ZEUS,,,,2.972
93.5833,Changes?_ZEUS,,,,,0.061
103.648,Control_ZEUS,,,,2.613
103.649,Changes?_ZEUS,,,,,0.054
113.827,Control_ZEUS,,,,2.676
113.827,Changes?_ZEUS,,,,,0.084
123.851,Control_ZEUS,,,,2.483
123.851,Changes?_ZEUS,,,,,0.051
134.572,Control_ZEUS,,,,4.571
134.572,Changes?_ZEUS,,,,,0.074
145.148,Control_ZEUS,,,,5.491
145.148,Changes?_ZEUS,,,,,0.076
154.246,Control_ZEUS,,,,3.183
154.246,Changes?_ZEUS,,,,,0.081
165.472,Control_ZEUS,,,,5.192
165.473,Changes?_ZEUS,,,,,0.08
174.546,Control_ZEUS,,,,2.901
174.546,Changes?_ZEUS,,,,,0.059
184.61,Control_ZEUS,,,,2.77
184.611,Changes?_ZEUS,,,,,0.053
194.754,Control_ZEUS,,,,3.456
194.755,Changes?_ZEUS,,,,,0.056
204.812,Control_ZEUS,,,,2.555
204.813,Changes?_ZEUS,,,,,0.055
214.98,Control_ZEUS,,,,2.99
214.981,Changes?_ZEUS,,,,,0.086
225.024,Control_ZEUS,,,,3.05
225.025,Changes?_ZEUS,,,,,0.052
235.211,Control_ZEUS,,,,3.098
235.211,Changes?_ZEUS,,,,,0.088
245.809,Control_ZEUS,,,,4.031
245.809,Changes?_ZEUS,,,,,0.084
255.46,Control_ZEUS,,,,2.796
255.46,Changes?_ZEUS,,,,,0.077
265.932,Control_ZEUS,,,,3.878
265.932,Changes?_ZEUS,,,,,0.071
275.795,Control_ZEUS,,,,2.639
275.795,Changes?_ZEUS,,,,,0.08
285.882,Control_ZEUS,,,,2.915
285.882,Changes?_ZEUS,,,,,0.077
296.145,Control_ZEUS,,,,3.043
296.145,Changes?_ZEUS,,,,,0.068
306.125,Control_ZEUS,,,,2.732
306.125,Changes?_ZEUS,,,,,0.114
316.252,Control_ZEUS,,,,2.614
316.253,Changes?_ZEUS,,,,,0.067
326.353,Control_ZEUS,,,,2.566
