Time,CPU Usage
21:51:30,0.90
21:51:34,1.70
21:51:38,1.50
21:51:42,1.20
21:51:46,1.10
21:51:50,1.00
21:51:54,0.90
21:51:58,2.20
21:52:02,1.00
21:52:06,1.00
21:52:10,1.00
21:52:14,1.00
21:52:18,2.00
21:52:22,1.00
21:52:26,1.00
21:52:30,0.90
21:52:34,0.90
21:52:38,1.80
21:52:42,0.90
21:52:46,1.00
21:52:50,0.90
21:52:54,1.00
21:52:58,1.00
21:53:02,2.10
21:53:06,1.00
21:53:10,1.00
21:53:14,7.70
21:53:18,0.90
21:53:22,1.00
21:53:26,8.10
21:53:30,1.80
21:53:34,1.00
21:53:38,1.00
21:53:42,0.90
21:53:46,0.90
21:53:50,2.00
21:53:54,1.10
21:53:58,1.10
21:54:02,1.10
21:54:06,1.10
21:54:10,2.10
21:54:14,1.30
21:54:18,6.80
21:54:22,1.00
21:54:26,1.00
21:54:30,1.00
21:54:34,1.90
21:54:38,1.00
21:54:42,1.00
21:54:46,0.90
21:54:50,1.00
21:54:54,1.80
21:54:58,0.90
21:55:02,1.00
21:55:06,1.00
21:55:10,0.90
21:55:14,0.90
21:55:18,1.80
21:55:22,1.00
21:55:26,1.10
21:55:30,1.10
21:55:34,1.20
21:55:38,2.40
21:55:42,1.30
21:55:46,1.00
21:55:50,1.00
21:55:54,1.00
21:55:58,2.00
21:56:02,1.20
21:56:06,1.00
21:56:10,1.20
21:56:14,1.30
21:56:18,2.30
21:56:22,1.20
21:56:26,1.20
21:56:30,1.10
21:56:34,1.10
21:56:38,1.60
21:56:42,2.00
21:56:46,1.40
21:56:50,1.40
21:56:54,1.30
21:56:58,1.20
21:57:02,2.60
21:57:06,1.10
21:57:10,0.90
21:57:14,0.90
21:57:18,0.90
21:57:22,1.70
21:57:26,1.30
21:57:30,1.00
21:57:34,1.00
21:57:38,1.20
21:57:42,2.20
21:57:46,2.20
21:57:50,1.10
21:57:54,1.00
21:57:58,1.10
21:58:02,1.00
21:58:06,1.90
21:58:10,0.90
21:58:14,1.00
21:58:18,1.00
21:58:22,0.90
21:58:26,2.00
21:58:30,1.00
21:58:34,1.00
21:58:38,0.90
21:58:42,1.00
21:58:46,1.30
21:58:50,1.50
21:58:55,0.00
