19.7375,LCA_ZEUS,27.748
19.738,Send_ZEUS,,0.032
20.9997,Receive_ZEUS,,0.365
21.502,Receive_ZEUS,,0.214
24.7659,Selection_ZEUS,,,1.054
29.1278,Control_ZEUS,,,,19.21
29.1286,Changes?_ZEUS,,,,,0.242
30.6333,Control_ZEUS,,,,2.867
30.6339,Changes?_ZEUS,,,,,0.08
35.461,Control_ZEUS,,,,2.786
35.4615,Changes?_ZEUS,,,,,0.083
40.4354,Control_ZEUS,,,,2.555
40.4358,Changes?_ZEUS,,,,,0.086
45.6703,Control_ZEUS,,,,2.611
45.6707,Changes?_ZEUS,,,,,0.069
51.3811,Control_ZEUS,,,,4.473
51.3818,Changes?_ZEUS,,,,,0.111
56.3123,Control_ZEUS,,,,3.26
56.3128,Changes?_ZEUS,,,,,0.076
61.4668,Control_ZEUS,,,,2.782
61.4675,Changes?_ZEUS,,,,,0.108
66.4697,Control_ZEUS,,,,2.521
66.4702,Changes?_ZEUS,,,,,0.066
71.4411,Control_ZEUS,,,,2.484
71.4415,Changes?_ZEUS,,,,,0.078
76.6765,Control_ZEUS,,,,2.696
76.6768,Changes?_ZEUS,,,,,0.067
82.0803,Control_ZEUS,,,,3.421
82.0814,Changes?_ZEUS,,,,,0.162
87.0416,Control_ZEUS,,,,2.943
87.042,Changes?_ZEUS,,,,,0.084
92.472,Control_ZEUS,,,,3.065
92.4724,Changes?_ZEUS,,,,,0.073
97.4274,Control_ZEUS,,,,3.304
97.4278,Changes?_ZEUS,,,,,0.055
102.558,Control_ZEUS,,,,2.441
102.558,Changes?_ZEUS,,,,,0.071
107.78,Control_ZEUS,,,,2.565
107.78,Changes?_ZEUS,,,,,0.052
113.151,Control_ZEUS,,,,3.66
113.151,Changes?_ZEUS,,,,,0.081
118.036,Control_ZEUS,,,,2.49
118.036,Changes?_ZEUS,,,,,0.072
123.22,Control_ZEUS,,,,2.88
123.221,Changes?_ZEUS,,,,,0.064
128.406,Control_ZEUS,,,,2.659
128.407,Changes?_ZEUS,,,,,0.078
133.601,Control_ZEUS,,,,2.53
133.601,Changes?_ZEUS,,,,,0.076
138.734,Control_ZEUS,,,,2.312
138.735,Changes?_ZEUS,,,,,0.064
143.886,Control_ZEUS,,,,2.301
143.886,Changes?_ZEUS,,,,,0.054
149.031,Control_ZEUS,,,,2.468
149.032,Changes?_ZEUS,,,,,0.063
154.133,Control_ZEUS,,,,2.23
154.133,Changes?_ZEUS,,,,,0.063
159.228,Control_ZEUS,,,,2.218
159.228,Changes?_ZEUS,,,,,0.05
164.345,Control_ZEUS,,,,2.284
164.346,Changes?_ZEUS,,,,,0.089
169.464,Control_ZEUS,,,,2.336
169.465,Changes?_ZEUS,,,,,0.073
174.668,Control_ZEUS,,,,2.517
174.669,Changes?_ZEUS,,,,,0.053
179.842,Control_ZEUS,,,,2.355
179.842,Changes?_ZEUS,,,,,0.069
185.103,Control_ZEUS,,,,2.551
185.104,Changes?_ZEUS,,,,,0.082
187.368,Receive_ZEUS,,0.481
192.4,Selection_ZEUS,,,1.2
195.279,Control_ZEUS,,,,17.745
195.279,Changes?_ZEUS,,,,,0.079
197.809,Control_ZEUS,,,,2.554
197.81,Changes?_ZEUS,,,,,0.087
202.879,Control_ZEUS,,,,2.403
202.88,Changes?_ZEUS,,,,,0.108
207.928,Control_ZEUS,,,,2.483
207.928,Changes?_ZEUS,,,,,0.061
212.944,Control_ZEUS,,,,2.359
212.944,Changes?_ZEUS,,,,,0.079
217.974,Control_ZEUS,,,,2.333
217.974,Changes?_ZEUS,,,,,0.054
222.997,Control_ZEUS,,,,2.28
222.997,Changes?_ZEUS,,,,,0.074
228.02,Control_ZEUS,,,,2.148
228.021,Changes?_ZEUS,,,,,0.075
233.082,Control_ZEUS,,,,2.422
233.082,Changes?_ZEUS,,,,,0.073
238.114,Control_ZEUS,,,,2.41
238.115,Changes?_ZEUS,,,,,0.083
243.149,Control_ZEUS,,,,2.289
243.149,Changes?_ZEUS,,,,,0.071
248.156,Control_ZEUS,,,,2.222
248.157,Changes?_ZEUS,,,,,0.08
253.24,Control_ZEUS,,,,2.596
253.241,Changes?_ZEUS,,,,,0.058
258.268,Control_ZEUS,,,,2.417
