19.2053,LCA_HERMES,25.94
19.2058,Send_HERMES,,0.026
21.475,Receive_HERMES,,0.409
21.4757,Receive_HERMES,,0.194
24.2436,Selection_HERMES,,,1.593
28.6785,Control_HERMES,,,,19.432
28.6794,Changes?_HERMES,,,,,0.266
32.6943,Control_HERMES,,,,19.128
32.6946,Changes?_HERMES,,,,,0.05
37.0805,Control_HERMES,,,,17.311
37.0809,Changes?_HERMES,,,,,0.052
41.919,Control_HERMES,,,,16.339
41.9194,Changes?_HERMES,,,,,0.057
46.9294,Control_HERMES,,,,16.095
46.9297,Changes?_HERMES,,,,,0.051
52.8945,Control_HERMES,,,,19.911
52.8954,Changes?_HERMES,,,,,0.129
58.272,Control_HERMES,,,,21.509
58.2724,Changes?_HERMES,,,,,0.051
62.5598,Control_HERMES,,,,18.073
62.5602,Changes?_HERMES,,,,,0.053
67.4157,Control_HERMES,,,,17.431
67.416,Changes?_HERMES,,,,,0.053
72.6003,Control_HERMES,,,,18.366
72.6007,Changes?_HERMES,,,,,0.057
77.666,Control_HERMES,,,,17.357
77.6663,Changes?_HERMES,,,,,0.068
83.0924,Control_HERMES,,,,20.3
83.0933,Changes?_HERMES,,,,,0.148
88.081,Control_HERMES,,,,21
88.0815,Changes?_HERMES,,,,,0.068
93.7681,Control_HERMES,,,,19.883
93.7684,Changes?_HERMES,,,,,0.05
98.559,Control_HERMES,,,,19.918
98.5595,Changes?_HERMES,,,,,0.081
103.374,Control_HERMES,,,,17.836
103.374,Changes?_HERMES,,,,,0.052
108.358,Control_HERMES,,,,17.085
108.359,Changes?_HERMES,,,,,0.052
114.204,Control_HERMES,,,,20.289
114.204,Changes?_HERMES,,,,,0.051
118.859,Control_HERMES,,,,18.159
118.859,Changes?_HERMES,,,,,0.06
124.01,Control_HERMES,,,,18.62
124.01,Changes?_HERMES,,,,,0.07
129.324,Control_HERMES,,,,17.745
129.324,Changes?_HERMES,,,,,0.069
134.012,Control_HERMES,,,,15.934
134.012,Changes?_HERMES,,,,,0.053
139.097,Control_HERMES,,,,16.471
139.098,Changes?_HERMES,,,,,0.077
144.266,Control_HERMES,,,,16.157
144.267,Changes?_HERMES,,,,,0.117
149.314,Control_HERMES,,,,16.01
149.315,Changes?_HERMES,,,,,0.051
154.554,Control_HERMES,,,,15.986
154.554,Changes?_HERMES,,,,,0.057
159.604,Control_HERMES,,,,16.259
159.604,Changes?_HERMES,,,,,0.069
164.654,Control_HERMES,,,,16.051
164.654,Changes?_HERMES,,,,,0.051
169.677,Control_HERMES,,,,15.426
169.678,Changes?_HERMES,,,,,0.05
174.821,Control_HERMES,,,,15.974
174.822,Changes?_HERMES,,,,,0.117
179.968,Control_HERMES,,,,16.079
179.969,Changes?_HERMES,,,,,0.076
186.345,Control_HERMES,,,,18.743
186.345,Changes?_HERMES,,,,,0.052
187.353,Receive_HERMES,,0.178
192.382,Selection_HERMES,,,1.051
195.244,Control_HERMES,,,,17.772
195.244,Changes?_HERMES,,,,,0.052
197.813,Control_HERMES,,,,2.337
197.814,Changes?_HERMES,,,,,0.06
202.926,Control_HERMES,,,,2.453
202.927,Changes?_HERMES,,,,,0.062
208.051,Control_HERMES,,,,2.548
208.052,Changes?_HERMES,,,,,0.079
213.131,Control_HERMES,,,,2.732
213.131,Changes?_HERMES,,,,,0.075
218.218,Control_HERMES,,,,2.361
218.218,Changes?_HERMES,,,,,0.051
223.325,Control_HERMES,,,,2.76
223.325,Changes?_HERMES,,,,,0.052
228.39,Control_HERMES,,,,2.224
228.391,Changes?_HERMES,,,,,0.055
233.456,Control_HERMES,,,,2.314
233.456,Changes?_HERMES,,,,,0.059
238.498,Control_HERMES,,,,2.078
238.499,Changes?_HERMES,,,,,0.063
243.585,Control_HERMES,,,,2.346
243.586,Changes?_HERMES,,,,,0.066
248.638,Control_HERMES,,,,2.205
248.639,Changes?_HERMES,,,,,0.076
253.71,Control_HERMES,,,,2.436
253.711,Changes?_HERMES,,,,,0.06
258.767,Control_HERMES,,,,2.428
258.768,Changes?_HERMES,,,,,0.088
263.855,Control_HERMES,,,,2.33
263.855,Changes?_HERMES,,,,,0.084
268.916,Control_HERMES,,,,2.208
268.917,Changes?_HERMES,,,,,0.052
273.988,Control_HERMES,,,,2.272
273.989,Changes?_HERMES,,,,,0.069
279.044,Control_HERMES,,,,2.209
279.045,Changes?_HERMES,,,,,0.054
284.105,Control_HERMES,,,,2.245
284.105,Changes?_HERMES,,,,,0.053
289.153,Control_HERMES,,,,2.055
289.153,Changes?_HERMES,,,,,0.052
294.218,Control_HERMES,,,,2.205
294.219,Changes?_HERMES,,,,,0.051
299.274,Control_HERMES,,,,2.169
299.275,Changes?_HERMES,,,,,0.066
304.345,Control_HERMES,,,,2.212
304.345,Changes?_HERMES,,,,,0.075
309.421,Control_HERMES,,,,2.316
309.421,Changes?_HERMES,,,,,0.05
314.492,Control_HERMES,,,,2.307
314.492,Changes?_HERMES,,,,,0.052
319.581,Control_HERMES,,,,2.554
319.581,Changes?_HERMES,,,,,0.08
324.656,Control_HERMES,,,,2.409
324.657,Changes?_HERMES,,,,,0.05
329.734,Control_HERMES,,,,2.264
329.735,Changes?_HERMES,,,,,0.067
336.698,Control_HERMES,,,,17.668
336.698,Changes?_HERMES,,,,,0.065
338.728,LCA,16.641
338.728,Send_HERMES,,0.021
343.762,Selection_HERMES,,,1.218
345.763,Control_HERMES,,,,15.682
345.764,Changes?_HERMES,,,,,0.095
349.008,Control_HERMES,,,,2.414
349.008,Changes?_HERMES,,,,,0.078
356.065,Control_HERMES,,,,18.44
356.065,Changes?_HERMES,,,,,0.09
358.444,LCA,17.303
358.444,Send_HERMES,,0.016
363.486,Selection_HERMES,,,1.184
365.383,Control_HERMES,,,,15.637
365.383,Changes?_HERMES,,,,,0.066
368.932,Control_HERMES,,,,2.044
368.932,Changes?_HERMES,,,,,0.081
373.999,Control_HERMES,,,,2.316
373.999,Changes?_HERMES,,,,,0.052
381.17,Control_HERMES,,,,18.57
381.171,Changes?_HERMES,,,,,0.068
383.688,LCA,19.482
383.689,Send_HERMES,,0.025
388.716,Selection_HERMES,,,1.154
391.234,Control_HERMES,,,,18.17
391.234,Changes?_HERMES,,,,,0.072
393.958,Control_HERMES,,,,2.3
393.958,Changes?_HERMES,,,,,0.056
401.015,Control_HERMES,,,,18.324
401.015,Changes?_HERMES,,,,,0.055
403.307,LCA,18.112
403.307,Send_HERMES,,0.02
408.35,Selection_HERMES,,,1.228
410.968,Control_HERMES,,,,16.795
410.968,Changes?_HERMES,,,,,0.056
413.793,Control_HERMES,,,,2.611
413.794,Changes?_HERMES,,,,,0.053
418.903,Control_HERMES,,,,2.787
418.903,Changes?_HERMES,,,,,0.05
423.955,Control_HERMES,,,,2.372
423.955,Changes?_HERMES,,,,,0.084
429.076,Control_HERMES,,,,3.166
429.076,Changes?_HERMES,,,,,0.075
431.345,Receive_HERMES,,0.226
436.376,Selection_HERMES,,,0.676
439.387,Control_HERMES,,,,21.484
439.387,Changes?_HERMES,,,,,0.051
443.901,Control_HERMES,,,,17.336
443.901,Changes?_HERMES,,,,,0.074
446.168,Receive_HERMES,,0.222
451.199,Selection_HERMES,,,0.666
453.832,Control_HERMES,,,,18.459
453.833,Changes?_HERMES,,,,,0.073
456.585,Control_HERMES,,,,2.776
456.585,Changes?_HERMES,,,,,0.065
461.671,Control_HERMES,,,,2.766
461.671,Changes?_HERMES,,,,,0.077
466.449,Receive_HERMES,,0.408
471.476,Selection_HERMES,,,1.024
473.995,Control_HERMES,,,,17.531
473.996,Changes?_HERMES,,,,,0.076
479.009,Control_HERMES,,,,17.164
479.01,Changes?_HERMES,,,,,0.071
483.689,Control_HERMES,,,,17.643
483.689,Changes?_HERMES,,,,,0.051
483.693,Receive_HERMES,,0.088
488.735,Selection_HERMES,,,1.103
491.812,Control_HERMES,,,,19.207
491.812,Changes?_HERMES,,,,,0.057
493.824,Receive_HERMES,,0.187
498.85,Selection_HERMES,,,0.961
501.068,Control_HERMES,,,,18.157
501.069,Changes?_HERMES,,,,,0.075
501.072,Receive_HERMES,,0.102
506.109,Selection_HERMES,,,0.725
508.337,Control_HERMES,,,,16.454
508.338,Changes?_HERMES,,,,,0.051
511.615,Control_HERMES,,,,2.227
511.616,Changes?_HERMES,,,,,0.084
516.742,Control_HERMES,,,,2.891
516.742,Changes?_HERMES,,,,,0.084
521.817,Control_HERMES,,,,2.416
521.818,Changes?_HERMES,,,,,0.068
526.952,Control_HERMES,,,,2.507
526.953,Changes?_HERMES,,,,,0.07
529.973,Receive_HERMES,,0.218
535.012,Selection_HERMES,,,0.979
537.365,Control_HERMES,,,,17.306
537.366,Changes?_HERMES,,,,,0.054
542.993,Control_HERMES,,,,21.083
542.994,Changes?_HERMES,,,,,0.082
547.522,Control_HERMES,,,,17.553
547.522,Changes?_HERMES,,,,,0.078
553.003,Control_HERMES,,,,17.93
553.003,Changes?_HERMES,,,,,0.083
557.726,Control_HERMES,,,,18.565
557.729,Changes?_HERMES,,,,,0.107
557.732,Receive_HERMES,,0.179
562.761,Selection_HERMES,,,1.038
565.276,Control_HERMES,,,,17.464
565.277,Changes?_HERMES,,,,,0.067
565.529,Receive_HERMES,,0.171
570.561,Selection_HERMES,,,0.805
573.347,Control_HERMES,,,,19.232
573.348,Changes?_HERMES,,,,,0.128
577.621,Control_HERMES,,,,16.779
577.622,Changes?_HERMES,,,,,0.051
582.627,Control_HERMES,,,,15.886
582.627,Changes?_HERMES,,,,,0.053
587.812,Control_HERMES,,,,17.709
587.815,Changes?_HERMES,,,,,0.16
592.993,Control_HERMES,,,,16.804
592.993,Changes?_HERMES,,,,,0.072
598.504,Control_HERMES,,,,17.298
598.506,Changes?_HERMES,,,,,0.193
598.51,Receive_HERMES,,0.151
603.538,Selection_HERMES,,,0.68
606.695,Control_HERMES,,,,17.419
606.695,Changes?_HERMES,,,,,0.067
608.206,Receive_HERMES,,0.289
613.241,Selection_HERMES,,,1.045
615.516,Control_HERMES,,,,16.556
615.518,Changes?_HERMES,,,,,0.126
620.174,Control_HERMES,,,,15.769
620.175,Changes?_HERMES,,,,,0.055
625.385,Control_HERMES,,,,15.572
625.386,Changes?_HERMES,,,,,0.053
631.032,Control_HERMES,,,,16.574
631.033,Changes?_HERMES,,,,,0.076
635.707,Control_HERMES,,,,15.637
635.71,Changes?_HERMES,,,,,0.195
635.714,Receive_HERMES,,0.175
640.745,Selection_HERMES,,,1.09
643.672,Control_HERMES,,,,17.786
643.672,Changes?_HERMES,,,,,0.053
645.434,Receive_HERMES,,0.238
650.471,Selection_HERMES,,,1.189
653.049,Control_HERMES,,,,17.985
653.05,Changes?_HERMES,,,,,0.129
657.589,Control_HERMES,,,,17.921
657.59,Changes?_HERMES,,,,,0.05
663.032,Control_HERMES,,,,18.309
663.034,Changes?_HERMES,,,,,0.096
665.305,Receive_HERMES,,0.281
670.337,Selection_HERMES,,,0.633
672.75,Control_HERMES,,,,16.15
672.752,Changes?_HERMES,,,,,0.119
675.717,Control_HERMES,,,,2.133
675.717,Changes?_HERMES,,,,,0.056
680.766,Control_HERMES,,,,2.148
680.766,Changes?_HERMES,,,,,0.077
685.796,Control_HERMES,,,,2.201
685.798,Changes?_HERMES,,,,,0.166
690.825,Control_HERMES,,,,2.059
690.826,Changes?_HERMES,,,,,0.067
695.867,Control_HERMES,,,,2.151
695.868,Changes?_HERMES,,,,,0.083
700.888,Control_HERMES,,,,2.042
700.888,Changes?_HERMES,,,,,0.056
705.918,Control_HERMES,,,,2.202
705.919,Changes?_HERMES,,,,,0.064
710.952,Control_HERMES,,,,2.022
710.952,Changes?_HERMES,,,,,0.06
715.992,Control_HERMES,,,,2.108
715.993,Changes?_HERMES,,,,,0.058
721.036,Control_HERMES,,,,2.203
721.037,Changes?_HERMES,,,,,0.056
726.108,Control_HERMES,,,,2.548
726.113,Changes?_HERMES,,,,,0.167
731.182,Control_HERMES,,,,2.865
731.182,Changes?_HERMES,,,,,0.06
736.174,Control_HERMES,,,,2.244
736.174,Changes?_HERMES,,,,,0.057
741.267,Control_HERMES,,,,3.108
741.267,Changes?_HERMES,,,,,0.09
746.294,Control_HERMES,,,,2.784
746.295,Changes?_HERMES,,,,,0.095
751.278,Control_HERMES,,,,2.201
751.279,Changes?_HERMES,,,,,0.056
756.319,Control_HERMES,,,,2.121
756.319,Changes?_HERMES,,,,,0.059
757.627,Receive_HERMES,,0.284
762.664,Selection_HERMES,,,1.174
764.788,Control_HERMES,,,,15.928
764.789,Changes?_HERMES,,,,,0.052
769.644,Control_HERMES,,,,14.848
769.645,Changes?_HERMES,,,,,0.055
774.805,Control_HERMES,,,,15.045
774.805,Changes?_HERMES,,,,,0.052
779.896,Control_HERMES,,,,14.436
779.896,Changes?_HERMES,,,,,0.051
785.065,Control_HERMES,,,,15.532
785.065,Changes?_HERMES,,,,,0.049
790.241,Control_HERMES,,,,15.068
790.242,Changes?_HERMES,,,,,0.076
795.745,Control_HERMES,,,,16.76
795.745,Changes?_HERMES,,,,,0.088
800.605,Control_HERMES,,,,15.462
800.606,Changes?_HERMES,,,,,0.093
805.46,Control_HERMES,,,,14.864
805.46,Changes?_HERMES,,,,,0.051
805.462,Receive_HERMES,,0.142
810.495,Selection_HERMES,,,0.847
813.081,Control_HERMES,,,,16.429
813.081,Changes?_HERMES,,,,,0.11
815.826,Control_HERMES,,,,2.288
815.826,Changes?_HERMES,,,,,0.08
823.147,Control_HERMES,,,,18.834
823.148,Changes?_HERMES,,,,,0.111
825.523,LCA,17.362
825.524,Send_HERMES,,0.017
827.285,Receive_HERMES,,0.212
830.56,Selection_HERMES,,,1.146
833.365,Control_HERMES,,,,16.937
833.367,Changes?_HERMES,,,,,0.124
838.159,Control_HERMES,,,,16.096
838.16,Changes?_HERMES,,,,,0.052
842.536,Control_HERMES,,,,14.835
842.536,Changes?_HERMES,,,,,0.093
842.538,Receive_HERMES,,0.097
847.579,Selection_HERMES,,,1.11
849.987,Control_HERMES,,,,16.031
849.988,Changes?_HERMES,,,,,0.121
854.592,Control_HERMES,,,,14.855
854.592,Changes?_HERMES,,,,,0.05
859.725,Control_HERMES,,,,14.998
859.729,Changes?_HERMES,,,,,0.147
865.14,Control_HERMES,,,,15.933
865.14,Changes?_HERMES,,,,,0.051
867.412,Receive_HERMES,,0.213
872.449,Selection_HERMES,,,0.797
875.005,Control_HERMES,,,,16.165
875.006,Changes?_HERMES,,,,,0.15
879.348,Control_HERMES,,,,14.965
879.348,Changes?_HERMES,,,,,0.088
884.563,Control_HERMES,,,,15.569
884.564,Changes?_HERMES,,,,,0.106
889.702,Control_HERMES,,,,14.904
889.703,Changes?_HERMES,,,,,0.05
895.214,Control_HERMES,,,,15.719
895.218,Changes?_HERMES,,,,,0.175
899.787,Control_HERMES,,,,14.526
899.788,Changes?_HERMES,,,,,0.059
899.791,Receive_HERMES,,0.148
904.82,Selection_HERMES,,,0.701
906.897,Control_HERMES,,,,15.373
906.898,Changes?_HERMES,,,,,0.137
911.903,Control_HERMES,,,,16.976
911.903,Changes?_HERMES,,,,,0.078
913.823,LCA,16.02
913.824,Send_HERMES,,0.014
918.856,Selection_HERMES,,,0.806
920.871,Control_HERMES,,,,15.276
920.872,Changes?_HERMES,,,,,0.123
923.828,LCA,17.703
923.829,Send_HERMES,,0.031
928.866,Selection_HERMES,,,0.758
931.308,Control_HERMES,,,,16.415
931.309,Changes?_HERMES,,,,,0.12
934.324,Control_HERMES,,,,2.467
934.325,Changes?_HERMES,,,,,0.078
939.326,Control_HERMES,,,,2.262
939.327,Changes?_HERMES,,,,,0.079
944.359,Control_HERMES,,,,2.162
944.36,Changes?_HERMES,,,,,0.12
949.394,Control_HERMES,,,,2.386
949.394,Changes?_HERMES,,,,,0.09
954.419,Control_HERMES,,,,2.274
954.419,Changes?_HERMES,,,,,0.059
959.492,Control_HERMES,,,,2.393
959.493,Changes?_HERMES,,,,,0.131
964.542,Control_HERMES,,,,2.642
964.543,Changes?_HERMES,,,,,0.195
969.601,Control_HERMES,,,,2.94
969.601,Changes?_HERMES,,,,,0.064
972.368,Receive_HERMES,,0.359
977.391,Selection_HERMES,,,1.044
979.603,Control_HERMES,,,,16.779
979.606,Changes?_HERMES,,,,,0.336
984.481,Control_HERMES,,,,16.447
984.481,Changes?_HERMES,,,,,0.056
990.582,Control_HERMES,,,,16.977
990.584,Changes?_HERMES,,,,,0.101
992.846,Receive_HERMES,,0.244
994.353,Receive_HERMES,,0.154
997.874,Selection_HERMES,,,1.096
1000.19,Control_HERMES,,,,17.361
1000.19,Changes?_HERMES,,,,,0.096
1005.03,Control_HERMES,,,,16.933
1005.03,Changes?_HERMES,,,,,0.187
