25.8246,LCA_APOLLO,35.186
25.8253,Send_APOLLO,,0.037
27.0865,Receive_APOLLO,,0.32
28.0887,Receive_APOLLO,,0.177
30.859,Selection_APOLLO,,,1.058
41.8933,Control_APOLLO,,,,26.445
41.8946,Changes?_APOLLO,,,,,0.268
42.777,Control_APOLLO,,,,2.901
42.7776,Changes?_APOLLO,,,,,0.081
53.1082,Control_APOLLO,,,,3.094
53.1089,Changes?_APOLLO,,,,,0.092
62.9248,Control_APOLLO,,,,3.1
62.9255,Changes?_APOLLO,,,,,0.069
73.027,Control_APOLLO,,,,3.755
73.0278,Changes?_APOLLO,,,,,0.073
83.3774,Control_APOLLO,,,,4.51
83.3779,Changes?_APOLLO,,,,,0.052
93.5658,Control_APOLLO,,,,3.393
93.5664,Changes?_APOLLO,,,,,0.074
103.172,Control_APOLLO,,,,2.509
103.173,Changes?_APOLLO,,,,,0.052
113.235,Control_APOLLO,,,,2.542
113.236,Changes?_APOLLO,,,,,0.08
123.418,Control_APOLLO,,,,2.844
123.419,Changes?_APOLLO,,,,,0.052
134.381,Control_APOLLO,,,,3.934
134.381,Changes?_APOLLO,,,,,0.055
144.908,Control_APOLLO,,,,5.661
144.909,Changes?_APOLLO,,,,,0.076
153.838,Control_APOLLO,,,,2.726
153.839,Changes?_APOLLO,,,,,0.087
165.046,Control_APOLLO,,,,5.131
165.046,Changes?_APOLLO,,,,,0.106
174.139,Control_APOLLO,,,,2.56
174.14,Changes?_APOLLO,,,,,0.105
184.231,Control_APOLLO,,,,2.762
184.231,Changes?_APOLLO,,,,,0.079
194.368,Control_APOLLO,,,,2.706
194.369,Changes?_APOLLO,,,,,0.105
204.465,Control_APOLLO,,,,2.924
204.467,Changes?_APOLLO,,,,,0.107
214.871,Control_APOLLO,,,,3.045
214.872,Changes?_APOLLO,,,,,0.074
224.73,Control_APOLLO,,,,2.85
224.731,Changes?_APOLLO,,,,,0.146
235.089,Control_APOLLO,,,,3.174
235.091,Changes?_APOLLO,,,,,0.103
245.585,Control_APOLLO,,,,3.588
245.586,Changes?_APOLLO,,,,,0.123
255.337,Control_APOLLO,,,,2.584
255.338,Changes?_APOLLO,,,,,0.086
265.788,Control_APOLLO,,,,3.342
265.789,Changes?_APOLLO,,,,,0.117
275.667,Control_APOLLO,,,,2.638
275.667,Changes?_APOLLO,,,,,0.082
285.772,Control_APOLLO,,,,2.508
285.773,Changes?_APOLLO,,,,,0.076
296.07,Control_APOLLO,,,,3.021
296.07,Changes?_APOLLO,,,,,0.08
306.109,Control_APOLLO,,,,2.997
306.11,Changes?_APOLLO,,,,,0.097
316.122,Control_APOLLO,,,,3.041
316.123,Changes?_APOLLO,,,,,0.08
325.915,Control_APOLLO,,,,2.445
325.915,Changes?_APOLLO,,,,,0.057
335.915,Control_APOLLO,,,,2.385
335.916,Changes?_APOLLO,,,,,0.084
346.262,Control_APOLLO,,,,2.521
346.263,Changes?_APOLLO,,,,,0.091
356.274,Control_APOLLO,,,,2.47
356.275,Changes?_APOLLO,,,,,0.077
366.321,Control_APOLLO,,,,2.617
366.322,Changes?_APOLLO,,,,,0.066
376.331,Control_APOLLO,,,,2.274
376.332,Changes?_APOLLO,,,,,0.075
386.416,Control_APOLLO,,,,2.541
386.416,Changes?_APOLLO,,,,,0.076
397.315,Control_APOLLO,,,,3.148
397.315,Changes?_APOLLO,,,,,0.082
406.567,Control_APOLLO,,,,2.515
406.567,Changes?_APOLLO,,,,,0.056
416.608,Control_APOLLO,,,,2.479
416.608,Changes?_APOLLO,,,,,0.051
426.587,Control_APOLLO,,,,2.29
426.587,Changes?_APOLLO,,,,,0.067
436.841,Control_APOLLO,,,,2.431
436.842,Changes?_APOLLO,,,,,0.077
447.104,Control_APOLLO,,,,2.455
447.105,Changes?_APOLLO,,,,,0.058
457.087,Control_APOLLO,,,,2.452
457.087,Changes?_APOLLO,,,,,0.051
467.416,Control_APOLLO,,,,2.599
467.416,Changes?_APOLLO,,,,,0.074
477.463,Control_APOLLO,,,,2.447
477.464,Changes?_APOLLO,,,,,0.073
487.472,Control_APOLLO,,,,2.322
487.472,Changes?_APOLLO,,,,,0.057
497.55,Control_APOLLO,,,,2.462
497.551,Changes?_APOLLO,,,,,0.053
507.648,Control_APOLLO,,,,2.499
507.648,Changes?_APOLLO,,,,,0.054
517.706,Control_APOLLO,,,,2.58
517.706,Changes?_APOLLO,,,,,0.056
