24.5686,LCA_HERMES,31.107
24.5691,Send_HERMES,,0.028
25.5808,Receive_HERMES,,0.255
25.5826,Receive_HERMES,,0.124
29.6017,Selection_HERMES,,,1.247
37.1865,Control_HERMES,,,,22.3
37.1875,Changes?_HERMES,,,,,0.207
37.9625,Control_HERMES,,,,2.523
37.9645,Changes?_HERMES,,,,,0.092
42.8023,Control_HERMES,,,,2.465
42.8031,Changes?_HERMES,,,,,0.085
47.7505,Control_HERMES,,,,2.488
47.751,Changes?_HERMES,,,,,0.061
53.0121,Control_HERMES,,,,2.516
53.013,Changes?_HERMES,,,,,0.076
58.308,Control_HERMES,,,,2.784
58.3087,Changes?_HERMES,,,,,0.081
63.0389,Control_HERMES,,,,2.651
63.0395,Changes?_HERMES,,,,,0.072
68.279,Control_HERMES,,,,2.58
68.2797,Changes?_HERMES,,,,,0.079
73.5506,Control_HERMES,,,,2.467
73.5513,Changes?_HERMES,,,,,0.086
78.844,Control_HERMES,,,,2.871
78.8446,Changes?_HERMES,,,,,0.073
83.5206,Control_HERMES,,,,2.556
83.5212,Changes?_HERMES,,,,,0.068
88.853,Control_HERMES,,,,2.521
88.8538,Changes?_HERMES,,,,,0.089
93.7945,Control_HERMES,,,,2.45
93.7951,Changes?_HERMES,,,,,0.053
99.9597,Control_HERMES,,,,3.46
99.9603,Changes?_HERMES,,,,,0.073
104.16,Control_HERMES,,,,2.548
104.161,Changes?_HERMES,,,,,0.052
109.347,Control_HERMES,,,,2.517
109.347,Changes?_HERMES,,,,,0.053
114.974,Control_HERMES,,,,3.769
114.975,Changes?_HERMES,,,,,0.076
119.715,Control_HERMES,,,,2.638
119.716,Changes?_HERMES,,,,,0.071
125.129,Control_HERMES,,,,2.598
125.13,Changes?_HERMES,,,,,0.067
130.213,Control_HERMES,,,,2.519
130.213,Changes?_HERMES,,,,,0.08
135.191,Control_HERMES,,,,2.32
135.191,Changes?_HERMES,,,,,0.066
140.564,Control_HERMES,,,,2.903
140.565,Changes?_HERMES,,,,,0.084
145.413,Control_HERMES,,,,2.627
145.414,Changes?_HERMES,,,,,0.108
150.431,Control_HERMES,,,,2.815
150.431,Changes?_HERMES,,,,,0.071
158.66,Control_HERMES,,,,19.587
158.66,Changes?_HERMES,,,,,0.064
162.216,LCA,18.511
162.216,Send_HERMES,,0.026
167.243,Selection_HERMES,,,1.224
172.414,Control_HERMES,,,,19.592
172.415,Changes?_HERMES,,,,,0.076
176.445,LCA,19.081
176.446,Send_HERMES,,0.043
181.474,Selection_HERMES,,,1.728
185.446,Control_HERMES,,,,17.599
185.446,Changes?_HERMES,,,,,0.091
187.267,Control_HERMES,,,,2.59
187.268,Changes?_HERMES,,,,,0.066
192.139,Control_HERMES,,,,2.403
192.14,Changes?_HERMES,,,,,0.072
197.24,Control_HERMES,,,,2.212
197.24,Changes?_HERMES,,,,,0.057
202.395,Control_HERMES,,,,2.836
202.396,Changes?_HERMES,,,,,0.083
207.501,Control_HERMES,,,,2.226
207.502,Changes?_HERMES,,,,,0.064
212.626,Control_HERMES,,,,2.232
212.627,Changes?_HERMES,,,,,0.055
217.779,Control_HERMES,,,,2.38
217.779,Changes?_HERMES,,,,,0.071
222.907,Control_HERMES,,,,2.484
222.908,Changes?_HERMES,,,,,0.055
228.071,Control_HERMES,,,,2.619
228.071,Changes?_HERMES,,,,,0.053
233.295,Control_HERMES,,,,3.288
233.295,Changes?_HERMES,,,,,0.065
238.389,Control_HERMES,,,,2.271
238.39,Changes?_HERMES,,,,,0.069
243.49,Control_HERMES,,,,2.265
243.491,Changes?_HERMES,,,,,0.073
249.106,Control_HERMES,,,,3.842
249.108,Changes?_HERMES,,,,,0.112
253.788,Control_HERMES,,,,2.418
253.789,Changes?_HERMES,,,,,0.072
258.9,Control_HERMES,,,,2.346
258.901,Changes?_HERMES,,,,,0.064
264.01,Control_HERMES,,,,2.388
264.011,Changes?_HERMES,,,,,0.092
269.11,Control_HERMES,,,,2.297
269.111,Changes?_HERMES,,,,,0.055
274.223,Control_HERMES,,,,2.324
274.223,Changes?_HERMES,,,,,0.083
279.338,Control_HERMES,,,,2.496
279.339,Changes?_HERMES,,,,,0.071
284.461,Control_HERMES,,,,2.285
284.461,Changes?_HERMES,,,,,0.053
289.6,Control_HERMES,,,,2.41
289.601,Changes?_HERMES,,,,,0.145
294.706,Control_HERMES,,,,2.353
294.707,Changes?_HERMES,,,,,0.058
299.822,Control_HERMES,,,,2.349
299.822,Changes?_HERMES,,,,,0.058
304.924,Control_HERMES,,,,2.298
304.924,Changes?_HERMES,,,,,0.067
310.035,Control_HERMES,,,,2.18
310.037,Changes?_HERMES,,,,,0.157
315.151,Control_HERMES,,,,2.402
315.151,Changes?_HERMES,,,,,0.072
320.278,Control_HERMES,,,,2.374
320.279,Changes?_HERMES,,,,,0.085
325.394,Control_HERMES,,,,2.322
325.394,Changes?_HERMES,,,,,0.085
330.484,Control_HERMES,,,,2.155
330.485,Changes?_HERMES,,,,,0.055
335.608,Control_HERMES,,,,2.26
335.609,Changes?_HERMES,,,,,0.058
340.739,Control_HERMES,,,,2.363
340.74,Changes?_HERMES,,,,,0.076
345.858,Control_HERMES,,,,2.373
345.859,Changes?_HERMES,,,,,0.07
350.974,Control_HERMES,,,,2.298
350.975,Changes?_HERMES,,,,,0.078
356.091,Control_HERMES,,,,2.315
356.092,Changes?_HERMES,,,,,0.086
361.205,Control_HERMES,,,,2.343
361.206,Changes?_HERMES,,,,,0.067
366.305,Control_HERMES,,,,2.398
366.306,Changes?_HERMES,,,,,0.08
371.427,Control_HERMES,,,,2.245
371.427,Changes?_HERMES,,,,,0.07
376.529,Control_HERMES,,,,2.204
376.53,Changes?_HERMES,,,,,0.07
381.685,Control_HERMES,,,,2.381
381.685,Changes?_HERMES,,,,,0.058
386.802,Control_HERMES,,,,2.216
386.803,Changes?_HERMES,,,,,0.067
391.911,Control_HERMES,,,,2.323
391.911,Changes?_HERMES,,,,,0.055
397,Control_HERMES,,,,2.263
397.001,Changes?_HERMES,,,,,0.061
402.114,Control_HERMES,,,,2.131
402.114,Changes?_HERMES,,,,,0.094
407.221,Control_HERMES,,,,2.31
407.221,Changes?_HERMES,,,,,0.066
412.362,Control_HERMES,,,,2.41
412.362,Changes?_HERMES,,,,,0.06
417.572,Control_HERMES,,,,3.052
417.572,Changes?_HERMES,,,,,0.054
422.811,Control_HERMES,,,,2.873
422.811,Changes?_HERMES,,,,,0.072
428.005,Control_HERMES,,,,2.478
428.006,Changes?_HERMES,,,,,0.127
433.096,Control_HERMES,,,,2.301
433.096,Changes?_HERMES,,,,,0.063
438.308,Control_HERMES,,,,3.178
438.309,Changes?_HERMES,,,,,0.087
443.432,Control_HERMES,,,,2.412
443.433,Changes?_HERMES,,,,,0.057
448.777,Control_HERMES,,,,3.499
448.778,Changes?_HERMES,,,,,0.098
454.021,Control_HERMES,,,,5.047
454.021,Changes?_HERMES,,,,,0.057
458.89,Control_HERMES,,,,2.296
458.89,Changes?_HERMES,,,,,0.06
463.986,Control_HERMES,,,,2.306
463.986,Changes?_HERMES,,,,,0.053
469.099,Control_HERMES,,,,2.227
469.1,Changes?_HERMES,,,,,0.062
