Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,23.956,,0,0,6.92772e-310,6.92772e-310,-1,-1,-1,-1,-1,,263.229,484.813,0,5,102,2,,235.94,352.255,0,4.4107,101.333,2,,495.935,835.878,0,-1,-1,2,,258.773,299.022,0,4.94859,102.333,2,,518.821,782.123,0,-1,-1,2,,491.488,649.099,0,-1,-1,2,,699.415,1133.88,0,-1,-1,4,,
Normal,37.1072,,6,6,492.527,629.738,1.20033,3.2,8.10147,491.488,649.099,,251.843,470.827,10000,5,93.6,4,,228.106,343.542,10000,4.45057,92,4,,479.949,808.369,10000,-1,-1,4,,253.652,292.196,10000,4.98463,91.92,4,,505.495,757.023,2000,-1,-1,4,,492.527,629.738,1.20033,-1,-1,3.2,,733.601,1094.57,2000,-1,-1,4,,
Normal,37.9864,,6,6,501.492,624.895,1.66667,3,0.857586,491.488,649.099,,6.92772e-310,6.92772e-310,1.4822e-323,5,94,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.42953,96,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,6.92772e-310,6.92772e-310,1.4822e-323,4.9217,93,-4.4,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,501.492,624.895,1.66667,-1,-1,3,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,42.8996,,6,6,492.508,634.421,1.57143,3.5,0.62439,491.488,649.099,,6.92772e-310,6.92772e-310,1.4822e-323,5,93,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.46744,91.25,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,6.92772e-310,6.92772e-310,1.4822e-323,5.05015,91.1625,-4.4,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,492.508,634.421,1.57143,-1,-1,3.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,48.0052,,6,6,491.557,634.931,1.55556,3.6,0.584777,491.488,649.099,,6.92772e-310,6.92772e-310,1.4822e-323,5,90.1,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.47135,91,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,6.92772e-310,6.92772e-310,1.4822e-323,5.05456,90.91,-4.4,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,491.557,634.931,1.55556,-1,-1,3.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,53.2004,,6,6,503.225,627.723,1.66667,3,0.664533,491.488,649.099,,6.92772e-310,6.92772e-310,1.4822e-323,5,94,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.49613,96,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,6.92772e-310,6.92772e-310,1.4822e-323,4.8871,93,-4.4,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,503.225,627.723,1.66667,-1,-1,3,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,58.477,,6,6,491.702,628.363,1.625,3.2,0.740061,491.488,649.099,,6.92772e-310,6.92772e-310,1.4822e-323,5,93.6,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.42107,92,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,6.92772e-310,6.92772e-310,1.4822e-323,4.99773,91.92,-4.4,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,491.702,628.363,1.625,-1,-1,3.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,63.3691,,6,6,502.032,624.804,1.66667,3,0.611727,491.488,649.099,,6.92772e-310,6.92772e-310,1.4822e-323,5,94,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.38323,96,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,6.92772e-310,6.92772e-310,1.4822e-323,4.98095,93,-4.4,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,502.032,624.804,1.66667,-1,-1,3,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,68.4936,,6,6,492.155,635.681,1.55556,3.6,0.59907,491.488,649.099,,6.92772e-310,6.92772e-310,1.4822e-323,5,90.1,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.47709,91,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,6.92772e-310,6.92772e-310,1.4822e-323,5.06106,90.91,-4.4,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,492.155,635.681,1.55556,-1,-1,3.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,73.632,,6,6,492.52,634.435,1.57143,3.5,0.590052,491.488,649.099,,6.92772e-310,6.92772e-310,1.4822e-323,5,93,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.46755,91.25,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,6.92772e-310,6.92772e-310,1.4822e-323,5.05027,91.1625,-4.4,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,492.52,634.435,1.57143,-1,-1,3.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
