29.598,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
29.5981,Unsorted:,1.92138/184.725/354.927,1.52387/231.688/353.062,1.71095/413.156/706.889,1.15865/213.058/246.859,1.52152/394.476/600.203,1.35402/441.485/597.779,1.53183/622.022/952.834,
29.5982,Unsorted:,1.84179/263.229/484.813,1.49299/235.94/352.255,1.68546/495.935/835.878,1.15554/258.773/299.022,1.5075/518.821/782.123,1.32068/491.488/649.099,1.62118/699.415/1133.88,
29.6006,Selected:,5,3,5,Total:1141.03/1485.86,OK,CLA:213.058/246.859,UUV:1,Config:3,true

167.24,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
167.24,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.16543/203.123/236.726,1.53453/384.534/590.077,1.36166/435.569/593.097,1.53895/616.104/948.153,
167.24,Unsorted:,1.84179/263.229/484.813,1.49299/235.94/352.255,1.68546/495.935/835.878,1.15554/258.773/299.022,1.5075/518.821/782.123,1.32068/491.488/649.099,1.62118/699.415/1133.88,
167.243,Selected:,5,3,5,Total:1131.09/1475.73,OK,CLA:203.123/236.726,UUV:1,Config:3,true

181.469,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
181.469,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.15835/213.506/247.316,1.52095/394.924/600.659,1.35366/445.959/603.678,1.5303/626.498/958.731,
181.469,Unsorted:,1.84179/263.229/484.813,1.49299/235.94/352.255,1.68546/495.935/835.878,1.15554/258.773/299.022,1.5075/518.821/782.123,1.32068/491.488/649.099,1.62118/699.415/1133.88,
181.473,Selected:,5,3,5,Total:1141.47/1486.32,OK,CLA:213.506/247.316,UUV:1,Config:3,true

1405.04,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
1405.04,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.15835/213.506/247.316,1.52095/394.924/600.659,1.35366/445.959/603.678,1.5303/626.498/958.731,
1405.04,Unsorted:,1.84179/263.229/484.813,1.4865/245.476/364.899,1.67863/505.478/848.513,1.15086/269.835/310.541,1.49773/529.891/793.635,1.31468/512.1/673.246,1.61131/718.684/1158.02,
1405.04,Selected:,4,1,3,Total:1001.29/1422.32,OK,CLA:235.711/358.508,UUV:1,Config:1,true

1418.92,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
1418.92,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.15835/213.506/247.316,1.52095/394.924/600.659,1.35366/445.959/603.678,1.5303/626.498/958.731,
1418.92,Unsorted:,1.84179/263.229/484.813,1.49287/236.098/352.464,1.68535/496.092/836.087,1.15612/257.461/297.656,1.50869/517.508/780.758,1.32143/490.333/647.943,1.62207/698.322/1132.73,
1418.93,Selected:,5,3,5,Total:1140.32/1485.16,OK,CLA:213.506/247.316,UUV:1,Config:3,true

2339.41,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
2339.41,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.15835/213.506/247.316,1.52095/394.924/600.659,1.35366/445.959/603.678,1.5303/626.498/958.731,
2339.41,Unsorted:,1.84179/263.229/484.813,1.48677/245.054/364.339,1.67893/505.055/847.954,1.15053/270.644/311.383,1.49703/530.7/794.476,1.31423/512.487/673.528,1.61086/719.057/1158.3,
2339.42,Selected:,4,1,3,Total:1002.1/1423.16,OK,CLA:235.711/358.508,UUV:1,Config:1,true

2353.54,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
2353.54,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.15835/213.506/247.316,1.52095/394.924/600.659,1.35366/445.959/603.678,1.5303/626.498/958.731,
2353.54,Unsorted:,1.84179/263.229/484.813,1.49278/236.223/352.63,1.68525/496.218/836.253,1.15487/260.282/300.592,1.50614/520.331/783.693,1.31983/493.28/651.044,1.62007/701.101/1135.83,
2353.55,Selected:,5,3,5,Total:1143.27/1488.26,OK,CLA:213.506/247.316,UUV:1,Config:3,true

2565.11,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
2565.11,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.16439/204.593/238.225,1.53256/386.005/591.575,1.3605/437.04/594.594,1.53771/617.575/949.651,
2565.11,Unsorted:,1.84179/263.229/484.813,1.49278/236.223/352.63,1.68525/496.218/836.253,1.15487/260.282/300.592,1.50614/520.331/783.693,1.31983/493.28/651.044,1.62007/701.101/1135.83,
2565.11,Selected:,5,3,5,Total:1134.35/1479.17,OK,CLA:204.593/238.225,UUV:1,Config:3,true

2578.27,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
2578.27,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.15629/216.73/250.604,1.51688/398.151/603.945,1.35125/449.186/606.964,1.52767/629.726/962.016,
2578.27,Unsorted:,1.84179/263.229/484.813,1.49278/236.223/352.63,1.68525/496.218/836.253,1.15487/260.282/300.592,1.50614/520.331/783.693,1.31983/493.28/651.044,1.62007/701.101/1135.83,
2578.27,Selected:,5,3,5,Total:1146.49/1491.55,OK,CLA:216.73/250.604,UUV:1,Config:3,true

2636.61,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
2636.61,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.16284/206.804/240.48,1.52963/388.217/593.828,1.35878/439.252/596.848,1.53585/619.789/951.903,
2636.61,Unsorted:,1.84179/263.229/484.813,1.49278/236.223/352.63,1.68525/496.218/836.253,1.15487/260.282/300.592,1.50614/520.331/783.693,1.31983/493.28/651.044,1.62007/701.101/1135.83,
2636.61,Selected:,5,3,5,Total:1136.56/1481.43,OK,CLA:206.804/240.48,UUV:1,Config:3,true

2650.28,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
2650.28,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.15602/217.171/251.053,1.51632/398.592/604.394,1.35093/449.627/607.413,1.52732/630.167/962.465,
2650.28,Unsorted:,1.84179/263.229/484.813,1.49278/236.223/352.63,1.68525/496.218/836.253,1.15487/260.282/300.592,1.50614/520.331/783.693,1.31983/493.28/651.044,1.62007/701.101/1135.83,
2650.28,Selected:,5,3,5,Total:1146.93/1492,OK,CLA:217.171/251.053,UUV:1,Config:3,true

2718.7,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
2718.7,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.1621/207.885/241.583,1.52821/389.3/594.931,1.35794/440.335/597.95,1.53495/620.871/953.005,
2718.7,Unsorted:,1.84179/263.229/484.813,1.49278/236.223/352.63,1.68525/496.218/836.253,1.15487/260.282/300.592,1.50614/520.331/783.693,1.31983/493.28/651.044,1.62007/701.101/1135.83,
2718.7,Selected:,5,3,5,Total:1137.65/1482.53,OK,CLA:207.885/241.583,UUV:1,Config:3,true

2732.21,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
2732.21,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.15626/216.789/250.664,1.5168/398.21/604.005,1.35121/449.245/607.024,1.52763/629.785/962.076,
2732.21,Unsorted:,1.84179/263.229/484.813,1.49278/236.223/352.63,1.68525/496.218/836.253,1.15487/260.282/300.592,1.50614/520.331/783.693,1.31983/493.28/651.044,1.62007/701.101/1135.83,
2732.21,Selected:,5,3,5,Total:1146.55/1491.61,OK,CLA:216.789/250.664,UUV:1,Config:3,true

2749.6,Unsorted:,1.80948/267.93/484.813,1.54265/208.66/321.889,1.70179/473.344/805.534,1.16924/231.047/270.149,1.51947/495.747/753.271,1.3515/436.48/589.903,1.64736/652.383/1074.71,
2749.6,Unsorted:,1.92138/184.725/354.927,1.52096/235.711/358.508,1.70748/417.182/712.332,1.16303/206.533/240.204,1.52999/387.947/593.553,1.35899/438.982/596.572,1.53608/619.518/951.628,
2749.6,Unsorted:,1.84179/263.229/484.813,1.49278/236.223/352.63,1.68525/496.218/836.253,1.15487/260.282/300.592,1.50614/520.331/783.693,1.31983/493.28/651.044,1.62007/701.101/1135.83,
2749.6,Selected:,5,3,5,Total:1136.29/1481.15,OK,CLA:206.533/240.204,UUV:1,Config:3,true

