23.9537,LCA_ZEUS,32.863
23.9543,Send_ZEUS,,0.026
25.4745,Receive_ZEUS,,0.33
25.9791,Receive_ZEUS,,0.149
29.0038,Selection_ZEUS,,,1.544
37.1048,Control_ZEUS,,,,24.032
150.497,Control_ZEUS,,,,2.479
150.498,Changes?_ZEUS,,,,,0.098
155.58,Control_ZEUS,,,,2.611
155.581,Changes?_ZEUS,,,,,0.124
160.771,Control_ZEUS,,,,2.514
160.772,Changes?_ZEUS,,,,,0.089
163.549,Receive_ZEUS,,0.259
168.575,Selection_ZEUS,,,0.739
174.121,Control_ZEUS,,,,20.189
174.122,Changes?_ZEUS,,,,,0.1
174.706,Control_ZEUS,,,,2.356
174.707,Changes?_ZEUS,,,,,0.079
178.23,Receive_ZEUS,,0.254
183.24,Selection_ZEUS,,,1.159
187.865,Control_ZEUS,,,,18.798
187.866,Changes?_ZEUS,,,,,0.071
188.874,Control_ZEUS,,,,2.383
188.874,Changes?_ZEUS,,,,,0.076
193.911,Control_ZEUS,,,,2.5
193.912,Changes?_ZEUS,,,,,0.103
198.969,Control_ZEUS,,,,2.433
198.969,Changes?_ZEUS,,,,,0.07
204.007,Control_ZEUS,,,,2.351
204.008,Changes?_ZEUS,,,,,0.063
209.036,Control_ZEUS,,,,2.408
209.037,Changes?_ZEUS,,,,,0.096
214.28,Control_ZEUS,,,,2.646
214.28,Changes?_ZEUS,,,,,0.065
219.308,Control_ZEUS,,,,2.283
219.308,Changes?_ZEUS,,,,,0.074
224.32,Control_ZEUS,,,,2.41
224.321,Changes?_ZEUS,,,,,0.093
229.382,Control_ZEUS,,,,2.38
229.382,Changes?_ZEUS,,,,,0.066
234.396,Control_ZEUS,,,,2.303
234.396,Changes?_ZEUS,,,,,0.074
239.83,Control_ZEUS,,,,2.96
239.831,Changes?_ZEUS,,,,,0.078
244.712,Control_ZEUS,,,,2.539
244.713,Changes?_ZEUS,,,,,0.096
249.91,Control_ZEUS,,,,3.225
249.911,Changes?_ZEUS,,,,,0.084
254.945,Control_ZEUS,,,,2.391
254.946,Changes?_ZEUS,,,,,0.081
259.985,Control_ZEUS,,,,2.377
259.986,Changes?_ZEUS,,,,,0.076
264.995,Control_ZEUS,,,,2.357
264.996,Changes?_ZEUS,,,,,0.076
270.026,Control_ZEUS,,,,2.416
270.026,Changes?_ZEUS,,,,,0.05
275.056,Control_ZEUS,,,,2.344
275.056,Changes?_ZEUS,,,,,0.071
280.076,Control_ZEUS,,,,2.389
280.076,Changes?_ZEUS,,,,,0.074
285.068,Control_ZEUS,,,,2.221
285.069,Changes?_ZEUS,,,,,0.076
290.323,Control_ZEUS,,,,2.252
290.324,Changes?_ZEUS,,,,,0.086
295.587,Control_ZEUS,,,,2.35
295.588,Changes?_ZEUS,,,,,0.09
300.589,Control_ZEUS,,,,2.378
300.59,Changes?_ZEUS,,,,,0.08
305.617,Control_ZEUS,,,,2.389
305.617,Changes?_ZEUS,,,,,0.064
310.607,Control_ZEUS,,,,2.373
310.608,Changes?_ZEUS,,,,,0.052
315.874,Control_ZEUS,,,,2.424
315.875,Changes?_ZEUS,,,,,0.075
320.89,Control_ZEUS,,,,2.347
320.891,Changes?_ZEUS,,,,,0.09
325.884,Control_ZEUS,,,,2.359
325.885,Changes?_ZEUS,,,,,0.062
330.902,Control_ZEUS,,,,2.254
330.902,Changes?_ZEUS,,,,,0.075
335.913,Control_ZEUS,,,,2.41
335.914,Changes?_ZEUS,,,,,0.073
340.909,Control_ZEUS,,,,2.163
340.91,Changes?_ZEUS,,,,,0.085
346.129,Control_ZEUS,,,,2.142
346.13,Changes?_ZEUS,,,,,0.062
351.392,Control_ZEUS,,,,2.236
351.393,Changes?_ZEUS,,,,,0.06
356.389,Control_ZEUS,,,,2.195
356.39,Changes?_ZEUS,,,,,0.056
361.603,Control_ZEUS,,,,2.195
361.604,Changes?_ZEUS,,,,,0.059
366.811,Control_ZEUS,,,,2.283
366.812,Changes?_ZEUS,,,,,0.063
371.982,Control_ZEUS,,,,2.122
371.983,Changes?_ZEUS,,,,,0.069
377.216,Control_ZEUS,,,,2.294
377.216,Changes?_ZEUS,,,,,0.074
382.434,Control_ZEUS,,,,2.202
382.435,Changes?_ZEUS,,,,,0.053
387.662,Control_ZEUS,,,,2.203
387.663,Changes?_ZEUS,,,,,0.072
392.876,Control_ZEUS,,,,2.563
392.876,Changes?_ZEUS,,,,,0.056
398.08,Control_ZEUS,,,,2.249
398.081,Changes?_ZEUS,,,,,0.05
403.285,Control_ZEUS,,,,2.242
403.286,Changes?_ZEUS,,,,,0.056
408.487,Control_ZEUS,,,,2.045
408.488,Changes?_ZEUS,,,,,0.049
413.687,Control_ZEUS,,,,2.205
413.687,Changes?_ZEUS,,,,,0.056
418.935,Control_ZEUS,,,,2.652
418.938,Changes?_ZEUS,,,,,0.206
423.9,Control_ZEUS,,,,2.412
423.901,Changes?_ZEUS,,,,,0.065
429.759,Control_ZEUS,,,,5.252
429.762,Changes?_ZEUS,,,,,0.252
434.254,Control_ZEUS,,,,2.281
434.254,Changes?_ZEUS,,,,,0.063
439.565,Control_ZEUS,,,,2.835
439.566,Changes?_ZEUS,,,,,0.079
444.505,Control_ZEUS,,,,2.485
444.505,Changes?_ZEUS,,,,,0.058
449.82,Control_ZEUS,,,,3.475
449.82,Changes?_ZEUS,,,,,0.05
455.414,Control_ZEUS,,,,6.204
455.415,Changes?_ZEUS,,,,,0.079
460.18,Control_ZEUS,,,,4.567
460.182,Changes?_ZEUS,,,,,0.19
464.879,Control_ZEUS,,,,2.324
464.879,Changes?_ZEUS,,,,,0.047
470.083,Control_ZEUS,,,,2.208
470.083,Changes?_ZEUS,,,,,0.084
475.306,Control_ZEUS,,,,2.432
475.307,Changes?_ZEUS,,,,,0.097
480.511,Control_ZEUS,,,,2.27
480.512,Changes?_ZEUS,,,,,0.07
485.713,Control_ZEUS,,,,2.236
485.713,Changes?_ZEUS,,,,,0.061
490.907,Control_ZEUS,,,,2.348
490.907,Changes?_ZEUS,,,,,0.067
496.111,Control_ZEUS,,,,2.255
496.111,Changes?_ZEUS,,,,,0.086
501.316,Control_ZEUS,,,,2.27
501.317,Changes?_ZEUS,,,,,0.076
506.51,Control_ZEUS,,,,2.126
506.51,Changes?_ZEUS,,,,,0.056
511.728,Control_ZEUS,,,,2.31
511.729,Changes?_ZEUS,,,,,0.064
516.95,Control_ZEUS,,,,2.558
516.951,Changes?_ZEUS,,,,,0.079
522.138,Control_ZEUS,,,,2.191
522.139,Changes?_ZEUS,,,,,0.064
527.572,Control_ZEUS,,,,2.639
527.573,Changes?_ZEUS,,,,,0.091
532.509,Control_ZEUS,,,,2.205
532.51,Changes?_ZEUS,,,,,0.07
537.714,Control_ZEUS,,,,2.104
537.715,Changes?_ZEUS,,,,,0.073
542.9,Control_ZEUS,,,,2.131
542.9,Changes?_ZEUS,,,,,0.058
548.094,Control_ZEUS,,,,2.101
548.094,Changes?_ZEUS,,,,,0.06
553.4,Control_ZEUS,,,,2.757
553.401,Changes?_ZEUS,,,,,0.054
558.348,Control_ZEUS,,,,2.218
558.348,Changes?_ZEUS,,,,,0.054
563.53,Control_ZEUS,,,,2.109
563.53,Changes?_ZEUS,,,,,0.059
568.725,Control_ZEUS,,,,2.215
568.725,Changes?_ZEUS,,,,,0.064
573.936,Control_ZEUS,,,,2.262
573.936,Changes?_ZEUS,,,,,0.071
579.22,Control_ZEUS,,,,2.511
579.221,Changes?_ZEUS,,,,,0.073
584.17,Control_ZEUS,,,,2.136
584.171,Changes?_ZEUS,,,,,0.07
589.366,Control_ZEUS,,,,2.165
589.367,Changes?_ZEUS,,,,,0.051
594.556,Control_ZEUS,,,,2.303
594.557,Changes?_ZEUS,,,,,0.052
599.785,Control_ZEUS,,,,2.362
599.786,Changes?_ZEUS,,,,,0.053
604.988,Control_ZEUS,,,,2.022
604.989,Changes?_ZEUS,,,,,0.047
610.376,Control_ZEUS,,,,3.389
610.377,Changes?_ZEUS,,,,,0.075
615.382,Control_ZEUS,,,,2.486
615.382,Changes?_ZEUS,,,,,0.09
620.414,Control_ZEUS,,,,2.897
620.415,Changes?_ZEUS,,,,,0.097
625.441,Control_ZEUS,,,,2.89
625.441,Changes?_ZEUS,,,,,0.065
630.464,Control_ZEUS,,,,2.954
630.465,Changes?_ZEUS,,,,,0.052
635.413,Control_ZEUS,,,,2.401
635.414,Changes?_ZEUS,,,,,0.062
640.631,Control_ZEUS,,,,2.549
640.632,Changes?_ZEUS,,,,,0.057
645.899,Control_ZEUS,,,,2.658
645.9,Changes?_ZEUS,,,,,0.075
650.891,Control_ZEUS,,,,2.699
650.892,Changes?_ZEUS,,,,,0.07
656.139,Control_ZEUS,,,,2.611
656.14,Changes?_ZEUS,,,,,0.066
661.071,Control_ZEUS,,,,2.055
661.071,Changes?_ZEUS,,,,,0.052
666.25,Control_ZEUS,,,,2.366
666.25,Changes?_ZEUS,,,,,0.074
671.813,Control_ZEUS,,,,3.475
671.813,Changes?_ZEUS,,,,,0.055
676.55,Control_ZEUS,,,,2.328
676.55,Changes?_ZEUS,,,,,0.05
681.759,Control_ZEUS,,,,2.373
681.76,Changes?_ZEUS,,,,,0.072
686.996,Control_ZEUS,,,,2.251
686.997,Changes?_ZEUS,,,,,0.052
692.197,Control_ZEUS,,,,2.232
692.198,Changes?_ZEUS,,,,,0.093
697.406,Control_ZEUS,,,,2.173
697.407,Changes?_ZEUS,,,,,0.057
702.663,Control_ZEUS,,,,2.565
702.663,Changes?_ZEUS,,,,,0.068
707.613,Control_ZEUS,,,,2.321
707.614,Changes?_ZEUS,,,,,0.074
712.819,Control_ZEUS,,,,2.321
712.819,Changes?_ZEUS,,,,,0.08
718.03,Control_ZEUS,,,,2.324
718.03,Changes?_ZEUS,,,,,0.066
723.217,Control_ZEUS,,,,2.087
723.218,Changes?_ZEUS,,,,,0.083
728.419,Control_ZEUS,,,,2.178
728.419,Changes?_ZEUS,,,,,0.068
733.855,Control_ZEUS,,,,3.514
733.856,Changes?_ZEUS,,,,,0.059
738.87,Control_ZEUS,,,,2.594
738.871,Changes?_ZEUS,,,,,0.085
743.808,Control_ZEUS,,,,2.299
743.809,Changes?_ZEUS,,,,,0.05
749.18,Control_ZEUS,,,,2.806
749.18,Changes?_ZEUS,,,,,0.076
754.118,Control_ZEUS,,,,2.074
754.119,Changes?_ZEUS,,,,,0.058
759.324,Control_ZEUS,,,,2.356
759.325,Changes?_ZEUS,,,,,0.072
764.517,Control_ZEUS,,,,2.149
764.518,Changes?_ZEUS,,,,,0.049
769.71,Control_ZEUS,,,,2.075
769.71,Changes?_ZEUS,,,,,0.051
774.914,Control_ZEUS,,,,2.392
774.915,Changes?_ZEUS,,,,,0.09
780.104,Control_ZEUS,,,,2.268
780.104,Changes?_ZEUS,,,,,0.051
785.295,Control_ZEUS,,,,2.29
785.295,Changes?_ZEUS,,,,,0.064
790.517,Control_ZEUS,,,,2.612
790.517,Changes?_ZEUS,,,,,0.084
795.989,Control_ZEUS,,,,3.234
795.99,Changes?_ZEUS,,,,,0.078
800.95,Control_ZEUS,,,,2.223
800.951,Changes?_ZEUS,,,,,0.071
806.175,Control_ZEUS,,,,2.444
806.175,Changes?_ZEUS,,,,,0.079
811.371,Control_ZEUS,,,,2.307
811.372,Changes?_ZEUS,,,,,0.061
816.549,Control_ZEUS,,,,2.204
816.55,Changes?_ZEUS,,,,,0.117
821.734,Control_ZEUS,,,,2.231
821.736,Changes?_ZEUS,,,,,0.234
826.956,Control_ZEUS,,,,2.52
826.957,Changes?_ZEUS,,,,,0.054
832.146,Control_ZEUS,,,,2.203
832.146,Changes?_ZEUS,,,,,0.06
837.354,Control_ZEUS,,,,2.286
837.355,Changes?_ZEUS,,,,,0.08
842.536,Control_ZEUS,,,,2.253
842.536,Changes?_ZEUS,,,,,0.063
847.741,Control_ZEUS,,,,2.423
847.742,Changes?_ZEUS,,,,,0.06
852.946,Control_ZEUS,,,,2.234
852.947,Changes?_ZEUS,,,,,0.073
858.171,Control_ZEUS,,,,2.587
858.171,Changes?_ZEUS,,,,,0.066
863.362,Control_ZEUS,,,,2.249
863.363,Changes?_ZEUS,,,,,0.054
868.573,Control_ZEUS,,,,2.388
868.573,Changes?_ZEUS,,,,,0.086
873.8,Control_ZEUS,,,,2.631
873.801,Changes?_ZEUS,,,,,0.093
879.045,Control_ZEUS,,,,2.611
879.045,Changes?_ZEUS,,,,,0.074
884.212,Control_ZEUS,,,,3.256
884.212,Changes?_ZEUS,,,,,0.052
889.186,Control_ZEUS,,,,2.54
889.187,Changes?_ZEUS,,,,,0.051
894.364,Control_ZEUS,,,,2.213
894.365,Changes?_ZEUS,,,,,0.052
899.578,Control_ZEUS,,,,2.238
899.579,Changes?_ZEUS,,,,,0.067
904.792,Control_ZEUS,,,,2.576
904.792,Changes?_ZEUS,,,,,0.053
909.978,Control_ZEUS,,,,2.229
909.978,Changes?_ZEUS,,,,,0.08
915.222,Control_ZEUS,,,,2.711
915.226,Changes?_ZEUS,,,,,0.111
920.467,Control_ZEUS,,,,3.539
920.468,Changes?_ZEUS,,,,,0.076
925.472,Control_ZEUS,,,,2.358
925.473,Changes?_ZEUS,,,,,0.06
930.446,Control_ZEUS,,,,2.412
930.447,Changes?_ZEUS,,,,,0.068
935.78,Control_ZEUS,,,,2.602
935.782,Changes?_ZEUS,,,,,0.126
940.773,Control_ZEUS,,,,2.344
940.774,Changes?_ZEUS,,,,,0.053
946.114,Control_ZEUS,,,,2.762
946.115,Changes?_ZEUS,,,,,0.076
951.182,Control_ZEUS,,,,2.56
951.183,Changes?_ZEUS,,,,,0.057
956.191,Control_ZEUS,,,,2.248
956.191,Changes?_ZEUS,,,,,0.08
961.176,Control_ZEUS,,,,2.365
961.179,Changes?_ZEUS,,,,,0.072
966.432,Control_ZEUS,,,,2.489
966.433,Changes?_ZEUS,,,,,0.082
971.586,Control_ZEUS,,,,2.789
971.587,Changes?_ZEUS,,,,,0.125
976.595,Control_ZEUS,,,,2.473
976.596,Changes?_ZEUS,,,,,0.049
981.581,Control_ZEUS,,,,2.477
981.581,Changes?_ZEUS,,,,,0.071
986.832,Control_ZEUS,,,,2.264
986.835,Changes?_ZEUS,,,,,0.123
991.794,Control_ZEUS,,,,2.386
991.794,Changes?_ZEUS,,,,,0.061
997.024,Control_ZEUS,,,,2.666
997.025,Changes?_ZEUS,,,,,0.082
1002.3,Control_ZEUS,,,,2.589
1002.3,Changes?_ZEUS,,,,,0.118
1007.26,Control_ZEUS,,,,2.356
1007.26,Changes?_ZEUS,,,,,0.053
1012.45,Control_ZEUS,,,,2.125
1012.45,Changes?_ZEUS,,,,,0.076
1017.64,Control_ZEUS,,,,2.194
1017.64,Changes?_ZEUS,,,,,0.051
1022.9,Control_ZEUS,,,,2.277
1022.9,Changes?_ZEUS,,,,,0.114
1027.86,Control_ZEUS,,,,2.351
1027.86,Changes?_ZEUS,,,,,0.065
1033.12,Control_ZEUS,,,,2.442
1033.12,Changes?_ZEUS,,,,,0.103
1038.1,Control_ZEUS,,,,2.45
1038.1,Changes?_ZEUS,,,,,0.073
1043.35,Control_ZEUS,,,,2.345
1043.35,Changes?_ZEUS,,,,,0.097
1048.37,Control_ZEUS,,,,2.566
1048.37,Changes?_ZEUS,,,,,0.085
1053.36,Control_ZEUS,,,,2.261
1053.36,Changes?_ZEUS,,,,,0.07
1058.57,Control_ZEUS,,,,2.382
1058.58,Changes?_ZEUS,,,,,0.149
1063.78,Control_ZEUS,,,,2.217
1063.78,Changes?_ZEUS,,,,,0.06
1068.97,Control_ZEUS,,,,2.117
1068.97,Changes?_ZEUS,,,,,0.073
1074.21,Control_ZEUS,,,,2.506
1074.22,Changes?_ZEUS,,,,,0.067
1079.45,Control_ZEUS,,,,2.291
1079.46,Changes?_ZEUS,,,,,0.108
1084.74,Control_ZEUS,,,,2.435
1084.74,Changes?_ZEUS,,,,,0.08
1089.75,Control_ZEUS,,,,2.499
1089.76,Changes?_ZEUS,,,,,0.08
1094.8,Control_ZEUS,,,,2.801
1094.8,Changes?_ZEUS,,,,,0.122
1100.24,Control_ZEUS,,,,2.822
1100.24,Changes?_ZEUS,,,,,0.088
1105.01,Control_ZEUS,,,,2.518
1105.01,Changes?_ZEUS,,,,,0.102
1110,Control_ZEUS,,,,2.405
1110,Changes?_ZEUS,,,,,0.166
1115.27,Control_ZEUS,,,,2.28
1115.27,Changes?_ZEUS,,,,,0.081
1120.36,Control_ZEUS,,,,2.804
1120.36,Changes?_ZEUS,,,,,0.082
1125.37,Control_ZEUS,,,,2.208
1125.37,Changes?_ZEUS,,,,,0.072
1130.44,Control_ZEUS,,,,2.786
1130.44,Changes?_ZEUS,,,,,0.074
1135.44,Control_ZEUS,,,,2.47
1135.44,Changes?_ZEUS,,,,,0.056
1140.71,Control_ZEUS,,,,2.419
1140.71,Changes?_ZEUS,,,,,0.135
1146.16,Control_ZEUS,,,,3.21
1146.16,Changes?_ZEUS,,,,,0.072
1150.94,Control_ZEUS,,,,2.412
1150.94,Changes?_ZEUS,,,,,0.132
1155.93,Control_ZEUS,,,,2.442
1155.93,Changes?_ZEUS,,,,,0.143
1161.16,Control_ZEUS,,,,2.513
1161.16,Changes?_ZEUS,,,,,0.086
1166.67,Control_ZEUS,,,,3.116
1166.67,Changes?_ZEUS,,,,,0.089
1171.47,Control_ZEUS,,,,2.689
1171.47,Changes?_ZEUS,,,,,0.075
1176.48,Control_ZEUS,,,,2.284
1176.49,Changes?_ZEUS,,,,,0.096
1181.5,Control_ZEUS,,,,2.401
1181.5,Changes?_ZEUS,,,,,0.067
1186.56,Control_ZEUS,,,,2.783
1186.56,Changes?_ZEUS,,,,,0.127
1191.53,Control_ZEUS,,,,2.281
1191.53,Changes?_ZEUS,,,,,0.077
1197.03,Control_ZEUS,,,,2.906
1197.03,Changes?_ZEUS,,,,,0.098
1201.99,Control_ZEUS,,,,2.376
1201.99,Changes?_ZEUS,,,,,0.053
1207.21,Control_ZEUS,,,,2.33
1207.22,Changes?_ZEUS,,,,,0.06
1212.43,Control_ZEUS,,,,2.315
1212.44,Changes?_ZEUS,,,,,0.168
1217.6,Control_ZEUS,,,,2.152
1217.6,Changes?_ZEUS,,,,,0.052
1222.8,Control_ZEUS,,,,2.194
1222.8,Changes?_ZEUS,,,,,0.081
1228.03,Control_ZEUS,,,,2.164
1228.03,Changes?_ZEUS,,,,,0.07
1233.28,Control_ZEUS,,,,2.282
1233.28,Changes?_ZEUS,,,,,0.127
1238.52,Control_ZEUS,,,,2.388
1238.52,Changes?_ZEUS,,,,,0.069
1243.78,Control_ZEUS,,,,2.403
1243.78,Changes?_ZEUS,,,,,0.078
1248.8,Control_ZEUS,,,,2.648
1248.81,Changes?_ZEUS,,,,,0.14
1253.9,Control_ZEUS,,,,2.462
1253.9,Changes?_ZEUS,,,,,0.094
1258.89,Control_ZEUS,,,,2.292
1258.89,Changes?_ZEUS,,,,,0.071
1264.15,Control_ZEUS,,,,2.395
1264.16,Changes?_ZEUS,,,,,0.097
1269.2,Control_ZEUS,,,,2.692
1269.2,Changes?_ZEUS,,,,,0.165
1274.73,Control_ZEUS,,,,3.293
1274.73,Changes?_ZEUS,,,,,0.078
1279.2,Control_ZEUS,,,,2.209
1279.2,Changes?_ZEUS,,,,,0.087
1284.45,Control_ZEUS,,,,2.388
1284.45,Changes?_ZEUS,,,,,0.082
1289.73,Control_ZEUS,,,,2.387
1289.73,Changes?_ZEUS,,,,,0.078
1294.72,Control_ZEUS,,,,2.434
1294.72,Changes?_ZEUS,,,,,0.084
1299.7,Control_ZEUS,,,,2.421
1299.7,Changes?_ZEUS,,,,,0.113
1304.96,Control_ZEUS,,,,2.342
1304.97,Changes?_ZEUS,,,,,0.124
1309.96,Control_ZEUS,,,,2.187
1309.96,Changes?_ZEUS,,,,,0.08
1315.24,Control_ZEUS,,,,2.305
1315.24,Changes?_ZEUS,,,,,0.075
1320.25,Control_ZEUS,,,,2.3
1320.25,Changes?_ZEUS,,,,,0.077
1325.23,Control_ZEUS,,,,2.113
1325.23,Changes?_ZEUS,,,,,0.094
1330.5,Control_ZEUS,,,,2.607
1330.5,Changes?_ZEUS,,,,,0.114
1335.52,Control_ZEUS,,,,2.462
1335.53,Changes?_ZEUS,,,,,0.068
1340.53,Control_ZEUS,,,,2.219
1340.53,Changes?_ZEUS,,,,,0.062
1345.82,Control_ZEUS,,,,2.397
1345.82,Changes?_ZEUS,,,,,0.128
1351.1,Control_ZEUS,,,,2.677
1351.1,Changes?_ZEUS,,,,,0.14
1355.87,Control_ZEUS,,,,2.403
1355.87,Changes?_ZEUS,,,,,0.14
1361.13,Control_ZEUS,,,,2.948
1361.13,Changes?_ZEUS,,,,,0.11
1365.83,Control_ZEUS,,,,2.295
1365.84,Changes?_ZEUS,,,,,0.063
1371.06,Control_ZEUS,,,,2.536
1371.06,Changes?_ZEUS,,,,,0.059
1376.33,Control_ZEUS,,,,2.671
1376.33,Changes?_ZEUS,,,,,0.083
1381.32,Control_ZEUS,,,,2.463
1381.32,Changes?_ZEUS,,,,,0.077
1386.54,Control_ZEUS,,,,2.307
1386.54,Changes?_ZEUS,,,,,0.054
1394.9,Control_ZEUS,,,,19.868
1394.9,Changes?_ZEUS,,,,,0.059
1398.08,LCA,18.02
1398.08,Send_ZEUS,,0.02
1403.11,Selection_ZEUS,,,1.144
1407.12,Control_ZEUS,,,,18.074
1407.13,Changes?_ZEUS,,,,,0.139
1411.84,LCA,19.879
1411.84,Send_ZEUS,,0.02
1416.86,Selection_ZEUS,,,0.827
1420.35,Control_ZEUS,,,,18.52
1420.35,Changes?_ZEUS,,,,,0.096
1422.65,Control_ZEUS,,,,3.013
1422.65,Changes?_ZEUS,,,,,0.111
1427.37,Control_ZEUS,,,,2.388
1427.37,Changes?_ZEUS,,,,,0.051
1432.6,Control_ZEUS,,,,2.403
1432.6,Changes?_ZEUS,,,,,0.059
1437.81,Control_ZEUS,,,,2.226
1437.81,Changes?_ZEUS,,,,,0.077
1443.01,Control_ZEUS,,,,2.21
1443.01,Changes?_ZEUS,,,,,0.142
1448.21,Control_ZEUS,,,,2.201
1448.21,Changes?_ZEUS,,,,,0.069
1453.42,Control_ZEUS,,,,2.394
1453.42,Changes?_ZEUS,,,,,0.078
1458.64,Control_ZEUS,,,,2.476
1458.64,Changes?_ZEUS,,,,,0.152
1463.82,Control_ZEUS,,,,2.148
1463.82,Changes?_ZEUS,,,,,0.066
1469.01,Control_ZEUS,,,,2.198
1469.01,Changes?_ZEUS,,,,,0.056
1474.2,Control_ZEUS,,,,2.062
1474.2,Changes?_ZEUS,,,,,0.052
1479.37,Control_ZEUS,,,,2.159
1479.38,Changes?_ZEUS,,,,,0.177
1484.58,Control_ZEUS,,,,2.165
1484.59,Changes?_ZEUS,,,,,0.094
1489.77,Control_ZEUS,,,,2.205
1489.77,Changes?_ZEUS,,,,,0.057
1494.95,Control_ZEUS,,,,2.12
1494.95,Changes?_ZEUS,,,,,0.059
1500.15,Control_ZEUS,,,,2.26
1500.15,Changes?_ZEUS,,,,,0.059
1505.35,Control_ZEUS,,,,2.194
1505.35,Changes?_ZEUS,,,,,0.127
1510.56,Control_ZEUS,,,,2.406
1510.56,Changes?_ZEUS,,,,,0.053
1515.74,Control_ZEUS,,,,2.262
1515.75,Changes?_ZEUS,,,,,0.078
1520.94,Control_ZEUS,,,,2.206
1520.94,Changes?_ZEUS,,,,,0.048
1526.15,Control_ZEUS,,,,2.237
1526.15,Changes?_ZEUS,,,,,0.133
1531.5,Control_ZEUS,,,,2.679
1531.5,Changes?_ZEUS,,,,,0.056
1536.46,Control_ZEUS,,,,2.246
1536.46,Changes?_ZEUS,,,,,0.077
1541.63,Control_ZEUS,,,,2.133
1541.63,Changes?_ZEUS,,,,,0.057
1546.82,Control_ZEUS,,,,2.166
1546.82,Changes?_ZEUS,,,,,0.151
1552.02,Control_ZEUS,,,,2.233
1552.02,Changes?_ZEUS,,,,,0.056
1557.21,Control_ZEUS,,,,2.555
1557.21,Changes?_ZEUS,,,,,0.06
1562.41,Control_ZEUS,,,,2.117
1562.41,Changes?_ZEUS,,,,,0.054
1567.59,Control_ZEUS,,,,2.151
1567.59,Changes?_ZEUS,,,,,0.071
1572.8,Control_ZEUS,,,,2.373
1572.81,Changes?_ZEUS,,,,,0.186
1578.02,Control_ZEUS,,,,2.274
1578.02,Changes?_ZEUS,,,,,0.063
1583.23,Control_ZEUS,,,,2.311
1583.23,Changes?_ZEUS,,,,,0.068
1588.43,Control_ZEUS,,,,2.346
1588.43,Changes?_ZEUS,,,,,0.118
1593.63,Control_ZEUS,,,,2.422
1593.63,Changes?_ZEUS,,,,,0.057
1598.82,Control_ZEUS,,,,2.232
1598.82,Changes?_ZEUS,,,,,0.052
1604.05,Control_ZEUS,,,,2.288
1604.05,Changes?_ZEUS,,,,,0.068
1609.26,Control_ZEUS,,,,2.315
1609.26,Changes?_ZEUS,,,,,0.098
1614.5,Control_ZEUS,,,,2.369
1614.5,Changes?_ZEUS,,,,,0.066
1619.75,Control_ZEUS,,,,2.378
1619.75,Changes?_ZEUS,,,,,0.075
1625.05,Control_ZEUS,,,,2.191
1625.05,Changes?_ZEUS,,,,,0.119
1630.08,Control_ZEUS,,,,2.329
1630.08,Changes?_ZEUS,,,,,0.104
1635.13,Control_ZEUS,,,,2.472
1635.13,Changes?_ZEUS,,,,,0.114
1640.14,Control_ZEUS,,,,2.568
1640.14,Changes?_ZEUS,,,,,0.076
1645.17,Control_ZEUS,,,,2.594
1645.17,Changes?_ZEUS,,,,,0.086
