Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,24.4704,,0,0,6.94382e-310,6.94382e-310,-1,-1,-1,-1,-1,,258.44,492.721,0,5,102,2,,236.639,366.187,0,4.51692,101.333,2,,492.781,856.312,0,-1,-1,2,,253.935,303.891,0,4.9471,102.333,2,,510.112,793.65,0,-1,-1,2,,488.283,666.782,0,-1,-1,2,,692.646,1158.28,0,-1,-1,4,,
Normal,36.5637,,4,4,254.658,292.521,0.779705,3.9,7.06975,253.935,303.891,,251.843,470.827,10000,5,89.275,4,,228.916,344.712,10000,4.46722,90.25,4,,480.759,809.539,2000,-1,-1,4,,254.658,292.521,0.779705,4.99072,90.1525,3.9,,505.787,757.348,2000,-1,-1,4,,482.861,631.233,2000,-1,-1,4,,734.704,1096.06,2000,-1,-1,4,,
Normal,40.0999,,4,4,254.225,290.47,1.54054,3.7,0.513849,253.935,303.891,,6.94382e-310,6.94382e-310,1.4822e-323,5,89.825,1.9,,6.94382e-310,6.94382e-310,1.4822e-323,4.5,90.75,-0.2,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-2.3,,254.225,290.47,1.54054,4.95233,90.6575,3.7,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-6.5,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-8.6,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-10.7,,
Normal,50.2236,,4,4,254.227,291.256,1.52632,3.8,0.570196,253.935,303.891,,6.94382e-310,6.94382e-310,1.4822e-323,5,89.55,1.9,,6.94382e-310,6.94382e-310,1.4822e-323,4.5,90.5,-0.2,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-2.3,,254.227,291.256,1.52632,4.96703,90.405,3.8,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-6.5,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-8.6,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-10.7,,
Normal,60.2058,,4,4,257.375,295.537,1.51282,3.9,0.449028,253.935,303.891,,6.94382e-310,6.94382e-310,1.4822e-323,5,89.275,1.9,,6.94382e-310,6.94382e-310,1.4822e-323,4.5,90.25,-0.2,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-2.3,,257.375,295.537,1.51282,5.04721,90.1525,3.9,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-6.5,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-8.6,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-10.7,,
Normal,70.4653,,4,4,254.283,292.106,1.51282,3.9,0.473698,253.935,303.891,,6.94382e-310,6.94382e-310,1.4822e-323,5,89.275,1.9,,6.94382e-310,6.94382e-310,1.4822e-323,4.5,90.25,-0.2,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-2.3,,254.283,292.106,1.51282,4.98294,90.1525,3.9,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-6.5,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-8.6,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-10.7,,
Normal,80.5323,,4,4,254.839,292.723,1.51282,3.9,0.529562,253.935,303.891,,6.94382e-310,6.94382e-310,1.4822e-323,5,89.275,1.9,,6.94382e-310,6.94382e-310,1.4822e-323,4.5,90.25,-0.2,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-2.3,,254.839,292.723,1.51282,4.9945,90.1525,3.9,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-6.5,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-8.6,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-10.7,,
Normal,90.6206,,4,4,253.989,291.78,1.51282,3.9,0.570072,253.935,303.891,,6.94382e-310,6.94382e-310,1.4822e-323,5,89.275,1.9,,6.94382e-310,6.94382e-310,1.4822e-323,4.5,90.25,-0.2,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-2.3,,253.989,291.78,1.51282,4.97684,90.1525,3.9,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-6.5,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-8.6,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-10.7,,
Normal,100.646,,4,4,254.16,290.398,1.54054,3.7,0.49624,253.935,303.891,,6.94382e-310,6.94382e-310,1.4822e-323,5,89.825,1.9,,6.94382e-310,6.94382e-310,1.4822e-323,4.5,90.75,-0.2,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-2.3,,254.16,290.398,1.54054,4.95099,90.6575,3.7,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-6.5,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-8.6,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-10.7,,
Normal,110.785,,4,4,254.161,291.97,1.51282,3.9,0.596594,253.935,303.891,,6.94382e-310,6.94382e-310,1.4822e-323,5,89.275,1.9,,6.94382e-310,6.94382e-310,1.4822e-323,4.5,90.25,-0.2,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-2.3,,254.161,291.97,1.51282,4.9804,90.1525,3.9,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-6.5,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-8.6,,6.94382e-310,6.94382e-310,1.4822e-323,-1,-1,-10.7,,
