36.555880,,-1.000000,-1.000000,-1.000000,,3.500000,4.465663,4.004920,,
39.914610,,3.500000,4.465663,4.004920,,3.490504,4.487791,3.889419,,
49.943569,,3.490504,4.487791,3.889419,,3.448674,4.434010,4.039876,,
59.741478,,3.448674,4.434010,4.039876,,3.492331,4.490140,3.991236,,
69.816397,,3.492331,4.490140,3.991236,,3.485431,4.381685,3.983350,,
79.824612,,3.485431,4.381685,3.983350,,3.480148,4.474476,3.977312,,
90.078496,,3.480148,4.474476,3.977312,,3.513093,4.488952,4.001023,,
100.147570,,3.513093,4.488952,4.001023,,3.480125,4.474446,3.977286,,
110.169824,,3.480125,4.474446,3.977286,,3.480296,4.375229,3.977481,,
120.267929,,3.480296,4.375229,3.977481,,3.388422,4.484676,3.986378,,
130.327975,,3.388422,4.484676,3.986378,,3.564277,4.455346,3.960307,,
140.353500,,3.564277,4.455346,3.960307,,3.489885,4.486995,3.988440,,
150.350045,,3.489885,4.486995,3.988440,,3.488025,4.484603,3.986314,,
160.667808,,3.488025,4.484603,3.986314,,3.414515,4.390091,3.999861,,
170.686426,,3.414515,4.390091,3.999861,,3.471766,4.463700,3.967733,,
180.660280,,3.471766,4.463700,3.967733,,3.497260,4.496477,3.996868,,
191.075044,,3.497260,4.496477,3.996868,,3.522154,4.402692,4.011342,,
201.055010,,3.522154,4.402692,4.011342,,3.445372,4.528203,3.937568,,
211.299732,,3.445372,4.528203,3.937568,,3.515113,4.393892,4.003324,,
221.577950,,3.515113,4.393892,4.003324,,3.414006,4.486980,3.999265,,
231.575802,,3.414006,4.486980,3.999265,,3.486010,4.482013,3.984012,,
241.624654,,3.486010,4.482013,3.984012,,3.498935,4.398662,3.898814,,
251.618841,,3.498935,4.398662,3.898814,,3.488100,4.484700,3.986400,,
261.858689,,3.488100,4.484700,3.986400,,3.516327,4.493085,4.004706,,
272.121278,,3.516327,4.493085,4.004706,,3.415944,4.391928,4.001535,,
282.115244,,3.415944,4.391928,4.001535,,3.496753,4.495825,3.996289,,
292.361355,,3.496753,4.495825,3.996289,,3.513582,4.391977,3.903979,,
302.628480,,3.513582,4.391977,3.903979,,3.416659,4.490466,4.002372,,
312.637243,,3.416659,4.490466,4.002372,,3.492407,4.490238,3.991323,,
322.640848,,3.492407,4.490238,3.991323,,3.494588,4.393197,3.993815,,
332.857164,,3.494588,4.393197,3.993815,,3.520379,4.498263,4.009321,,
343.120271,,3.520379,4.498263,4.009321,,3.426977,4.406114,4.014459,,
353.373945,,3.426977,4.406114,4.014459,,3.513383,4.489323,3.903759,,
363.445860,,3.513383,4.489323,3.903759,,3.485374,4.481195,3.983285,,
373.582061,,3.485374,4.481195,3.983285,,3.473296,4.366429,4.068718,,
383.669226,,3.473296,4.366429,4.068718,,3.457018,4.444738,3.950878,,
393.696262,,3.457018,4.444738,3.950878,,3.468495,4.459494,3.963994,,
403.931939,,3.468495,4.459494,3.963994,,3.513865,4.489939,4.001902,,
413.974042,,3.513865,4.489939,4.001902,,3.489041,4.485910,3.987476,,
423.991006,,3.489041,4.485910,3.987476,,3.389355,4.386224,3.987477,,
434.039577,,3.389355,4.386224,3.987477,,3.496290,4.495230,3.895866,,
444.092802,,3.496290,4.495230,3.895866,,3.477356,4.470886,3.974121,,
454.161649,,3.477356,4.470886,3.974121,,3.480947,4.475503,3.978225,,
464.201311,,3.480947,4.475503,3.978225,,3.481386,4.376599,3.978727,,
