24.4685,LCA_ZEUS,32.965
24.4692,Send_ZEUS,,0.031
25.4744,Receive_ZEUS,,0.386
25.4761,Receive_ZEUS,,0.109
29.4928,Selection_ZEUS,,,1.235
36.5625,Control_ZEUS,,,,21.774
36.5636,Changes?_ZEUS,,,,,0.233
40.0988,Control_ZEUS,,,,2.672
40.0995,Changes?_ZEUS,,,,,0.124
50.2214,Control_ZEUS,,,,2.732
50.2221,Changes?_ZEUS,,,,,0.077
60.2048,Control_ZEUS,,,,2.494
60.2056,Changes?_ZEUS,,,,,0.089
70.4645,Control_ZEUS,,,,2.557
70.4652,Changes?_ZEUS,,,,,0.101
80.5314,Control_ZEUS,,,,2.643
80.5321,Changes?_ZEUS,,,,,0.086
90.6184,Control_ZEUS,,,,2.715
90.6191,Changes?_ZEUS,,,,,0.077
100.644,Control_ZEUS,,,,2.66
100.644,Changes?_ZEUS,,,,,0.073
110.783,Control_ZEUS,,,,2.817
110.784,Changes?_ZEUS,,,,,0.083
120.755,Control_ZEUS,,,,2.423
120.756,Changes?_ZEUS,,,,,0.094
131.095,Control_ZEUS,,,,2.799
131.096,Changes?_ZEUS,,,,,0.084
141.152,Control_ZEUS,,,,2.648
141.153,Changes?_ZEUS,,,,,0.072
151.113,Control_ZEUS,,,,2.546
151.114,Changes?_ZEUS,,,,,0.097
161.531,Control_ZEUS,,,,2.749
161.532,Changes?_ZEUS,,,,,0.079
171.468,Control_ZEUS,,,,2.244
171.469,Changes?_ZEUS,,,,,0.085
181.719,Control_ZEUS,,,,2.627
181.72,Changes?_ZEUS,,,,,0.082
192,Control_ZEUS,,,,2.516
192,Changes?_ZEUS,,,,,0.085
201.952,Control_ZEUS,,,,2.454
201.952,Changes?_ZEUS,,,,,0.053
212.189,Control_ZEUS,,,,2.534
212.189,Changes?_ZEUS,,,,,0.078
222.353,Control_ZEUS,,,,2.47
222.354,Changes?_ZEUS,,,,,0.1
232.498,Control_ZEUS,,,,2.433
232.499,Changes?_ZEUS,,,,,0.06
242.738,Control_ZEUS,,,,2.507
242.739,Changes?_ZEUS,,,,,0.099
252.691,Control_ZEUS,,,,2.377
252.692,Changes?_ZEUS,,,,,0.098
262.861,Control_ZEUS,,,,2.261
262.862,Changes?_ZEUS,,,,,0.089
273.003,Control_ZEUS,,,,2.164
273.004,Changes?_ZEUS,,,,,0.062
283.193,Control_ZEUS,,,,2.43
283.193,Changes?_ZEUS,,,,,0.108
293.342,Control_ZEUS,,,,2.277
293.343,Changes?_ZEUS,,,,,0.069
303.515,Control_ZEUS,,,,2.236
303.516,Changes?_ZEUS,,,,,0.064
313.686,Control_ZEUS,,,,2.541
313.687,Changes?_ZEUS,,,,,0.057
323.852,Control_ZEUS,,,,2.458
323.853,Changes?_ZEUS,,,,,0.07
333.985,Control_ZEUS,,,,2.161
333.986,Changes?_ZEUS,,,,,0.058
344.15,Control_ZEUS,,,,2.336
344.15,Changes?_ZEUS,,,,,0.062
354.294,Control_ZEUS,,,,2.218
354.294,Changes?_ZEUS,,,,,0.064
364.431,Control_ZEUS,,,,2.245
364.432,Changes?_ZEUS,,,,,0.058
374.675,Control_ZEUS,,,,2.463
374.676,Changes?_ZEUS,,,,,0.07
384.823,Control_ZEUS,,,,2.657
384.823,Changes?_ZEUS,,,,,0.068
394.974,Control_ZEUS,,,,2.398
394.975,Changes?_ZEUS,,,,,0.062
405.144,Control_ZEUS,,,,2.43
405.144,Changes?_ZEUS,,,,,0.088
415.283,Control_ZEUS,,,,2.293
415.284,Changes?_ZEUS,,,,,0.061
425.454,Control_ZEUS,,,,2.422
425.455,Changes?_ZEUS,,,,,0.092
435.618,Control_ZEUS,,,,2.282
435.618,Changes?_ZEUS,,,,,0.07
445.777,Control_ZEUS,,,,2.412
445.777,Changes?_ZEUS,,,,,0.071
455.945,Control_ZEUS,,,,2.345
455.946,Changes?_ZEUS,,,,,0.074
466.077,Control_ZEUS,,,,2.094
466.078,Changes?_ZEUS,,,,,0.122
