36.562914,,-1.000000,-1.000000,-1.000000,,5.000000,4.467218,4.990721,,
40.099178,,5.000000,4.467218,4.990721,,5.000000,4.500000,4.952331,,
50.221913,,5.000000,4.500000,4.952331,,5.000000,4.500000,4.967030,,
60.205382,,5.000000,4.500000,4.967030,,5.000000,4.500000,5.047211,,
70.464908,,5.000000,4.500000,5.047211,,5.000000,4.500000,4.982944,,
80.531787,,5.000000,4.500000,4.982944,,5.000000,4.500000,4.994498,,
90.618828,,5.000000,4.500000,4.994498,,5.000000,4.500000,4.976845,,
100.643985,,5.000000,4.500000,4.976845,,5.000000,4.500000,4.950992,,
110.783699,,5.000000,4.500000,4.950992,,5.000000,4.500000,4.980402,,
120.755938,,5.000000,4.500000,4.980402,,5.000000,4.500000,5.026016,,
131.095375,,5.000000,4.500000,5.026016,,5.000000,4.500000,4.988943,,
141.152592,,5.000000,4.500000,4.988943,,5.000000,4.500000,5.049065,,
151.113752,,5.000000,4.500000,5.049065,,5.000000,4.500000,4.973227,,
161.531762,,5.000000,4.500000,4.973227,,5.000000,4.500000,5.001277,,
171.468754,,5.000000,4.500000,5.001277,,5.000000,4.500000,4.914275,,
181.719272,,5.000000,4.500000,4.914275,,5.000000,4.500000,5.003066,,
191.999929,,5.000000,4.500000,5.003066,,5.000000,4.500000,4.980111,,
201.952112,,5.000000,4.500000,4.980111,,5.000000,4.500000,4.986574,,
212.189126,,5.000000,4.500000,4.986574,,5.000000,4.500000,4.985346,,
222.353840,,5.000000,4.500000,4.985346,,5.000000,4.500000,4.997243,,
232.498355,,5.000000,4.500000,4.997243,,5.000000,4.500000,5.021950,,
242.738345,,5.000000,4.500000,5.021950,,5.000000,4.500000,5.028095,,
252.691582,,5.000000,4.500000,5.028095,,5.000000,4.500000,4.997184,,
262.861603,,5.000000,4.500000,4.997184,,5.000000,4.500000,4.992774,,
273.003608,,5.000000,4.500000,4.992774,,5.000000,4.500000,4.914399,,
283.192999,,5.000000,4.500000,4.914399,,5.000000,4.500000,5.030751,,
