24.1416,Unsorted:,1.78581/269.788/481.79,1.51732/210.238/318.998,1.66328/478.875/796.504,1.1494/238.13/273.706,1.48197/506.775/751.025,1.31494/447.225/588.075,1.59997/666.433/1066.27,
24.1417,Unsorted:,1.88517/186.614/351.798,1.49828/238.354/357.12,1.66266/423.815/704.658,1.13949/214.851/244.822,1.47939/400.293/592.189,1.32134/452.05/597.311,1.48447/636.972/945.567,
24.1417,Unsorted:,1.8177/265.055/481.79,1.46762/243.134/356.829,1.64547/507.044/834.326,1.14037/260.209/296.734,1.47681/524.136/774.048,1.29215/502.201/648.919,1.58009/713.32/1127.11,
24.1434,Selected:,4,-1,5,Total:1008.98/1399.94,OK,CLA:-1/10000,UUV:1,Config:-1,false

114.269,Unsorted:,1.79194/259.679/465.33,1.51481/213.567/323.513,1.66188/472.094/784.562,1.15148/233.547/268.925,1.48308/492.078/729.79,1.31804/445.971/587.809,1.59998/655.978/1049.55,
114.269,Unsorted:,1.88517/186.614/351.798,1.49828/238.354/357.12,1.66266/423.815/704.658,1.13949/214.851/244.822,1.47939/400.293/592.189,1.32134/452.05/597.311,1.48447/636.972/945.567,
114.269,Unsorted:,1.8177/265.055/481.79,1.46762/243.134/356.829,1.64547/507.044/834.326,1.14037/260.209/296.734,1.47681/524.136/774.048,1.29215/502.201/648.919,1.58009/713.32/1127.11,
114.271,Selected:,5,4,3,Total:1106.47/1476.73,OK,CLA:400.293/592.189,UUV:1,Config:4,true

129.947,Unsorted:,1.79194/259.679/465.33,1.51481/213.567/323.513,1.66188/472.094/784.562,1.15148/233.547/268.925,1.48308/492.078/729.79,1.31804/445.971/587.809,1.59998/655.978/1049.55,
129.947,Unsorted:,1.88517/186.614/351.798,1.49828/238.354/357.12,1.66266/423.815/704.658,1.13949/214.851/244.822,1.47939/400.293/592.189,1.32134/452.05/597.311,1.48447/636.972/945.567,
129.947,Unsorted:,1.8177/265.055/481.79,1.46797/242.528/356.024,1.64585/506.438/833.521,1.14343/252.27/288.453,1.48349/516.195/765.769,1.29612/493.654/639.835,1.58524/705.269/1118.02,
129.949,Selected:,5,4,3,Total:1098.53/1468.45,OK,CLA:400.293/592.189,UUV:1,Config:4,true

139.826,Unsorted:,1.79194/259.679/465.33,1.51481/213.567/323.513,1.66188/472.094/784.562,1.15148/233.547/268.925,1.48308/492.078/729.79,1.31804/445.971/587.809,1.59998/655.978/1049.55,
139.826,Unsorted:,1.88517/186.614/351.798,1.49828/238.354/357.12,1.66266/423.815/704.658,1.13949/214.851/244.822,1.47939/400.293/592.189,1.32134/452.05/597.311,1.48447/636.972/945.567,
139.826,Unsorted:,1.8177/265.055/481.79,1.46797/242.528/356.024,1.64585/506.438/833.521,1.13961/262.256/298.869,1.47512/526.183/776.182,1.29109/503.642/650.249,1.57891/714.69/1128.43,
139.827,Selected:,0,1,5,Total:1001.67/1472.7,OK,CLA:238.354/357.12,UUV:1,Config:1,true

150.955,Unsorted:,1.78581/269.788/481.79,1.51974/207.134/314.79,1.66529/475.771/792.298,1.14961/237.657/273.212,1.48238/506.301/750.531,1.31495/443.647/583.375,1.60101/663.063/1061.57,
150.955,Unsorted:,1.88517/186.614/351.798,1.49828/238.354/357.12,1.66266/423.815/704.658,1.13949/214.851/244.822,1.47939/400.293/592.189,1.32134/452.05/597.311,1.48447/636.972/945.567,
150.955,Unsorted:,1.8177/265.055/481.79,1.46797/242.528/356.024,1.64585/506.438/833.521,1.13961/262.256/298.869,1.47512/526.183/776.182,1.29109/503.642/650.249,1.57891/714.69/1128.43,
150.957,Selected:,4,-1,5,Total:1009.94/1400.78,OK,CLA:-1/10000,UUV:1,Config:-1,false

287.227,Unsorted:,1.78946/263.683/471.851,1.52008/206.708/314.213,1.66607/469.239/781.783,1.15458/227.064/262.163,1.49009/489.599/729.548,1.32159/432.625/571.751,1.60708/647.142/1040.01,
287.227,Unsorted:,1.88517/186.614/351.798,1.49828/238.354/357.12,1.66266/423.815/704.658,1.13949/214.851/244.822,1.47939/400.293/592.189,1.32134/452.05/597.311,1.48447/636.972/945.567,
287.227,Unsorted:,1.8177/265.055/481.79,1.46797/242.528/356.024,1.64585/506.438/833.521,1.13961/262.256/298.869,1.47512/526.183/776.182,1.29109/503.642/650.249,1.57891/714.69/1128.43,
287.228,Selected:,5,4,3,Total:1095.17/1462.81,OK,CLA:400.293/592.189,UUV:1,Config:4,true

297.962,Unsorted:,1.78839/265.455/474.736,1.51648/211.335/320.486,1.6629/475.639/790.939,1.14948/237.932/273.499,1.48089/502.243/743.766,1.31516/448.124/589.356,1.59885/663.29/1060.5,
