2018-12-13 14:28:11,883 [1,1,1,2.1,[514.5529282918634, 1037.3072757943069]]
2018-12-13 14:28:11,885 [1,1,1,2.2,[506.7139975603717, 994.0986748753993]]
2018-12-13 15:45:11,990 [0,0,0,2.0,[0.0, 6.000000000000002]]
2018-12-13 15:45:11,992 [0,0,0,2.1,[0.0, 6.000000000000002]]
2018-12-13 15:45:11,993 [0,0,0,2.2,[0.0, 6.000000000000002]]
2018-12-13 15:45:11,995 [1,0,0,2.0,[216.90490235351507, 478.1884378396677]]
2018-12-13 15:45:11,996 [1,0,0,2.1,[216.96997034371265, 454.0538128378935]]
2018-12-13 15:45:11,998 [1,0,0,2.2,[211.1941099565393, 449.0802402343942]]
2018-12-13 15:45:11,999 [0,1,0,2.0,[176.800306652028, 325.4183255509515]]
2018-12-13 15:45:12,001 [0,1,0,2.1,[164.40728535356877, 303.97046061032097]]
2018-12-13 15:45:12,002 [0,1,0,2.2,[155.4383808481518, 291.3807994188363]]
2018-12-13 15:45:12,004 [1,1,0,2.0,[389.8256966519537, 828.6467025506419]]
2018-12-13 15:45:12,005 [1,1,0,2.1,[374.6545955869863, 785.9700475405674]]
2018-12-13 15:45:12,007 [1,1,0,2.2,[346.7471398557374, 736.9071928600605]]
2018-12-13 15:45:12,008 [0,0,1,2.0,[164.72634159677855, 250.60582414395455]]
2018-12-13 15:45:12,010 [0,0,1,2.1,[164.20527252917174, 251.9626343952405]]
2018-12-13 15:45:12,011 [0,0,1,2.2,[160.02146317602993, 232.08389047973338]]
2018-12-13 15:45:12,013 [1,0,1,2.0,[399.0963373099601, 750.000946306791]]
2018-12-13 15:45:12,014 [1,0,1,2.1,[366.530657052937, 718.5248362902939]]
2018-12-13 15:45:12,016 [1,0,1,2.2,[346.88189438785355, 682.75238802059]]
2018-12-13 15:45:12,017 [0,1,1,2.0,[333.2155664501172, 593.8971898136913]]
2018-12-13 15:45:12,019 [0,1,1,2.1,[331.2285729941454, 561.2198802336613]]
2018-12-13 15:45:12,020 [0,1,1,2.2,[321.6170136942989, 546.0601461673825]]
2018-12-13 15:45:12,022 [1,1,1,2.0,[536.869364091641, 1124.0560677199846]]
2018-12-13 15:45:12,024 [1,1,1,2.1,[508.83558628918234, 1073.0854482105296]]
2018-12-13 15:45:12,025 [1,1,1,2.2,[508.92539701180783, 990.1072129880299]]
2018-12-13 15:50:06,477 [0,0,0,2.0,[0.0, 6.000000000000002]]
2018-12-13 15:50:06,478 [0,0,0,2.1,[0.0, 6.000000000000002]]
2018-12-13 15:50:06,478 [0,0,0,2.2,[0.0, 6.000000000000002]]
2018-12-13 15:50:06,478 [1,0,0,2.0,[216.8226998739875, 503.8097218665742]]
2018-12-13 15:50:06,478 [1,0,0,2.1,[216.85683400167477, 464.228667923113]]
2018-12-13 15:50:06,478 [1,0,0,2.2,[191.52650746802993, 442.77950634375657]]
2018-12-13 15:50:06,478 [0,1,0,2.0,[173.16007440319413, 321.8720360726257]]
2018-12-13 15:50:06,478 [0,1,0,2.1,[180.96754012011297, 319.44707234712547]]
2018-12-13 15:50:06,478 [0,1,0,2.2,[162.42523349014854, 275.6610618753373]]
2018-12-13 15:50:06,478 [1,1,0,2.0,[372.1117153431117, 810.2425480105763]]
2018-12-13 15:50:06,478 [1,1,0,2.1,[377.9415331721566, 769.9729175058347]]
2018-12-13 15:50:06,478 [1,1,0,2.2,[355.6669067022093, 749.7906126981594]]
2018-12-13 15:50:06,478 [0,0,1,2.0,[168.94896949271083, 257.1572615280323]]
2018-12-13 15:50:06,478 [0,0,1,2.1,[154.40275778272732, 252.2837920272789]]
2018-12-13 15:50:06,478 [0,0,1,2.2,[163.30305184600033, 229.67934733403712]]
2018-12-13 15:50:06,478 [1,0,1,2.0,[390.31560748272636, 729.7838348517571]]
2018-12-13 15:50:06,478 [1,0,1,2.1,[364.3489562766468, 710.1745582407332]]
2018-12-13 15:50:06,478 [1,0,1,2.2,[348.522077914687, 685.203079304365]]
2018-12-13 15:50:06,479 [0,1,1,2.0,[335.16086223477214, 569.4456829814051]]
2018-12-13 15:50:06,479 [0,1,1,2.1,[334.8873385599747, 561.8759896587728]]
2018-12-13 15:50:06,479 [0,1,1,2.2,[315.356994120835, 535.7269207961399]]
2018-12-13 15:50:06,479 [1,1,1,2.0,[558.6083049457143, 1096.6213385157928]]
2018-12-13 15:50:06,479 [1,1,1,2.1,[519.2123069528935, 1045.6604455556876]]
