20.6975,LCA_HERMES,26.199
20.6979,Send_HERMES,,0.031
22.4631,Receive_HERMES,,0.423
22.4646,Receive_HERMES,,0.17
25.7259,Selection_HERMES,,,1.473
30.3016,Control_HERMES,,,,19.366
30.3024,Changes?_HERMES,,,,,0.236
31.3018,Control_HERMES,,,,2.474
31.3024,Changes?_HERMES,,,,,0.081
36.2919,Control_HERMES,,,,2.59
36.2924,Changes?_HERMES,,,,,0.081
41.4384,Control_HERMES,,,,2.4
41.4388,Changes?_HERMES,,,,,0.081
46.5995,Control_HERMES,,,,2.347
46.5999,Changes?_HERMES,,,,,0.075
51.834,Control_HERMES,,,,2.599
51.8345,Changes?_HERMES,,,,,0.076
57.4952,Control_HERMES,,,,3.634
57.4956,Changes?_HERMES,,,,,0.084
62.2904,Control_HERMES,,,,2.575
62.2908,Changes?_HERMES,,,,,0.074
67.7139,Control_HERMES,,,,3.206
67.7141,Changes?_HERMES,,,,,0.07
72.4589,Control_HERMES,,,,2.601
72.4593,Changes?_HERMES,,,,,0.077
77.4123,Control_HERMES,,,,2.722
77.4127,Changes?_HERMES,,,,,0.066
82.7189,Control_HERMES,,,,2.802
82.7193,Changes?_HERMES,,,,,0.073
87.6196,Control_HERMES,,,,2.574
87.6199,Changes?_HERMES,,,,,0.053
93.1542,Control_HERMES,,,,2.96
93.1546,Changes?_HERMES,,,,,0.073
97.8147,Control_HERMES,,,,2.508
97.815,Changes?_HERMES,,,,,0.072
103.036,Control_HERMES,,,,3.227
103.037,Changes?_HERMES,,,,,0.077
108.597,Control_HERMES,,,,3.265
108.598,Changes?_HERMES,,,,,0.072
113.519,Control_HERMES,,,,2.833
113.52,Changes?_HERMES,,,,,0.064
118.596,Control_HERMES,,,,3.713
118.597,Changes?_HERMES,,,,,0.075
123.495,Control_HERMES,,,,2.476
123.496,Changes?_HERMES,,,,,0.073
128.773,Control_HERMES,,,,2.63
128.773,Changes?_HERMES,,,,,0.097
133.822,Control_HERMES,,,,2.61
133.823,Changes?_HERMES,,,,,0.079
138.694,Control_HERMES,,,,2.544
138.695,Changes?_HERMES,,,,,0.067
144.153,Control_HERMES,,,,3.214
144.153,Changes?_HERMES,,,,,0.07
149.02,Control_HERMES,,,,2.363
149.02,Changes?_HERMES,,,,,0.068
154.195,Control_HERMES,,,,2.82
154.195,Changes?_HERMES,,,,,0.078
159.403,Control_HERMES,,,,2.552
159.403,Changes?_HERMES,,,,,0.083
164.603,Control_HERMES,,,,2.892
164.603,Changes?_HERMES,,,,,0.073
169.748,Control_HERMES,,,,2.763
169.748,Changes?_HERMES,,,,,0.056
174.921,Control_HERMES,,,,2.675
174.921,Changes?_HERMES,,,,,0.063
180.053,Control_HERMES,,,,2.618
180.053,Changes?_HERMES,,,,,0.074
185.193,Control_HERMES,,,,2.715
185.193,Changes?_HERMES,,,,,0.068
190.275,Control_HERMES,,,,2.242
190.276,Changes?_HERMES,,,,,0.089
195.379,Control_HERMES,,,,2.244
195.379,Changes?_HERMES,,,,,0.083
200.618,Control_HERMES,,,,2.729
200.619,Changes?_HERMES,,,,,0.079
205.877,Control_HERMES,,,,2.73
205.877,Changes?_HERMES,,,,,0.068
210.815,Control_HERMES,,,,3.136
210.815,Changes?_HERMES,,,,,0.073
215.93,Control_HERMES,,,,2.609
215.93,Changes?_HERMES,,,,,0.063
221.007,Control_HERMES,,,,2.4
221.008,Changes?_HERMES,,,,,0.087
226.178,Control_HERMES,,,,3.107
226.178,Changes?_HERMES,,,,,0.128
231.263,Control_HERMES,,,,2.276
231.264,Changes?_HERMES,,,,,0.074
236.376,Control_HERMES,,,,2.414
236.377,Changes?_HERMES,,,,,0.199
241.475,Control_HERMES,,,,2.576
241.475,Changes?_HERMES,,,,,0.079
246.575,Control_HERMES,,,,2.496
246.575,Changes?_HERMES,,,,,0.071
251.745,Control_HERMES,,,,3.14
251.745,Changes?_HERMES,,,,,0.052
256.853,Control_HERMES,,,,2.616
256.853,Changes?_HERMES,,,,,0.05
262.149,Control_HERMES,,,,2.946
262.15,Changes?_HERMES,,,,,0.054
266.978,Control_HERMES,,,,2.262
266.978,Changes?_HERMES,,,,,0.077
272.107,Control_HERMES,,,,2.669
272.107,Changes?_HERMES,,,,,0.071
277.206,Control_HERMES,,,,2.415
277.206,Changes?_HERMES,,,,,0.073
282.33,Control_HERMES,,,,2.285
282.331,Changes?_HERMES,,,,,0.067
287.604,Control_HERMES,,,,2.75
287.605,Changes?_HERMES,,,,,0.074
292.455,Control_HERMES,,,,2.42
292.455,Changes?_HERMES,,,,,0.072
297.579,Control_HERMES,,,,2.437
297.579,Changes?_HERMES,,,,,0.071
302.704,Control_HERMES,,,,2.871
302.704,Changes?_HERMES,,,,,0.053
307.825,Control_HERMES,,,,2.463
