30.440881,,-1.000000,-1.000000,-1.000000,,5.000000,4.488658,4.965329,,
31.571380,,5.000000,4.488658,4.965329,,5.000000,4.500000,4.812316,,
36.633605,,5.000000,4.500000,4.812316,,5.000000,4.500000,5.040371,,
41.719034,,5.000000,4.500000,5.040371,,5.000000,4.500000,4.943251,,
46.758937,,5.000000,4.500000,4.943251,,5.000000,4.500000,4.916352,,
51.854853,,5.000000,4.500000,4.916352,,5.000000,4.500000,4.962896,,
57.512798,,5.000000,4.500000,4.962896,,5.000000,4.500000,5.091663,,
62.185664,,5.000000,4.500000,5.091663,,5.000000,4.500000,4.859476,,
67.682358,,5.000000,4.500000,4.859476,,5.000000,4.500000,5.012203,,
72.617401,,5.000000,4.500000,5.012203,,5.000000,4.500000,4.966141,,
77.788798,,5.000000,4.500000,4.966141,,5.000000,4.500000,5.015247,,
82.886104,,5.000000,4.500000,5.015247,,5.000000,4.500000,4.826335,,
87.895415,,5.000000,4.500000,4.826335,,5.000000,4.500000,5.105042,,
93.186209,,5.000000,4.500000,5.105042,,5.000000,4.500000,4.970042,,
97.959227,,5.000000,4.500000,4.970042,,5.000000,4.500000,4.784073,,
103.092574,,5.000000,4.500000,4.784073,,5.000000,4.500000,4.972646,,
108.435994,,5.000000,4.500000,4.972646,,5.000000,4.500000,5.073159,,
113.359756,,5.000000,4.500000,5.073159,,5.000000,4.500000,4.908216,,
118.550537,,5.000000,4.500000,4.908216,,5.000000,4.500000,5.002497,,
123.605943,,5.000000,4.500000,5.002497,,5.000000,4.500000,5.024492,,
128.722318,,5.000000,4.500000,5.024492,,5.000000,4.500000,4.947375,,
133.911150,,5.000000,4.500000,4.947375,,5.000000,4.500000,4.872836,,
138.976152,,5.000000,4.500000,4.872836,,5.000000,4.500000,5.022610,,
144.130051,,5.000000,4.500000,5.022610,,5.000000,4.500000,4.941308,,
149.201924,,5.000000,4.500000,4.941308,,5.000000,4.500000,5.043647,,
154.246424,,5.000000,4.500000,5.043647,,5.000000,4.500000,4.928614,,
159.353613,,5.000000,4.500000,4.928614,,5.000000,4.500000,4.952490,,
164.497618,,5.000000,4.500000,4.952490,,5.000000,4.500000,4.894813,,
169.617307,,5.000000,4.500000,4.894813,,5.000000,4.500000,5.050284,,
174.794014,,5.000000,4.500000,5.050284,,5.000000,4.500000,4.880732,,
179.881908,,5.000000,4.500000,4.880732,,5.000000,4.500000,5.022375,,
184.969439,,5.000000,4.500000,5.022375,,5.000000,4.500000,4.923465,,
190.064472,,5.000000,4.500000,4.923465,,5.000000,4.500000,4.911345,,
195.178968,,5.000000,4.500000,4.911345,,5.000000,4.500000,4.905399,,
200.418992,,5.000000,4.500000,4.905399,,5.000000,4.500000,5.076376,,
205.639736,,5.000000,4.500000,5.076376,,5.000000,4.500000,4.967517,,
210.747447,,5.000000,4.500000,4.967517,,5.000000,4.500000,4.975696,,
215.790994,,5.000000,4.500000,4.975696,,5.000000,4.500000,4.904446,,
220.853117,,5.000000,4.500000,4.904446,,5.000000,4.500000,4.956093,,
225.981964,,5.000000,4.500000,4.956093,,5.000000,4.500000,4.932483,,
231.053435,,5.000000,4.500000,4.932483,,5.000000,4.500000,5.073314,,
236.083804,,5.000000,4.500000,5.073314,,5.000000,4.500000,4.929991,,
241.180477,,5.000000,4.500000,4.929991,,5.000000,4.500000,4.966156,,
246.216166,,5.000000,4.500000,4.966156,,5.000000,4.500000,4.910893,,
251.303616,,5.000000,4.500000,4.910893,,5.000000,4.500000,4.963818,,
256.321700,,5.000000,4.500000,4.963818,,5.000000,4.500000,4.904596,,
261.396296,,5.000000,4.500000,4.904596,,5.000000,4.500000,4.965710,,
266.437906,,5.000000,4.500000,4.965710,,5.000000,4.500000,4.950592,,
271.438544,,5.000000,4.500000,4.950592,,5.000000,4.500000,4.959763,,
276.475988,,5.000000,4.500000,4.959763,,5.000000,4.500000,4.962347,,
281.629364,,5.000000,4.500000,4.962347,,5.000000,4.500000,4.971732,,
286.676285,,5.000000,4.500000,4.971732,,5.000000,4.500000,5.069576,,
291.676665,,5.000000,4.500000,5.069576,,5.000000,4.500000,4.952148,,
296.712470,,5.000000,4.500000,4.952148,,5.000000,4.500000,4.964974,,
301.762466,,5.000000,4.500000,4.964974,,5.000000,4.500000,4.964252,,
306.796999,,5.000000,4.500000,4.964252,,5.000000,4.500000,4.967382,,
311.871266,,5.000000,4.500000,4.967382,,5.000000,4.500000,4.970212,,
316.919373,,5.000000,4.500000,4.970212,,5.000000,4.500000,4.939053,,
321.934055,,5.000000,4.500000,4.939053,,5.000000,4.500000,4.946031,,
326.977474,,5.000000,4.500000,4.946031,,5.000000,4.500000,4.976229,,
332.009236,,5.000000,4.500000,4.976229,,5.000000,4.500000,4.968655,,
337.063311,,5.000000,4.500000,4.968655,,5.000000,4.500000,4.965341,,
342.091910,,5.000000,4.500000,4.965341,,5.000000,4.500000,4.951811,,
