20.9783,LCA_ZEUS,29.061
20.9789,Send_ZEUS,,0.034
22.4884,Receive_ZEUS,,0.373
22.4888,Receive_ZEUS,,0.112
26.0062,Selection_ZEUS,,,1.355
30.4405,Control_ZEUS,,,,19.558
30.4415,Changes?_ZEUS,,,,,0.299
31.5711,Control_ZEUS,,,,2.727
31.5715,Changes?_ZEUS,,,,,0.057
36.6333,Control_ZEUS,,,,2.341
36.6337,Changes?_ZEUS,,,,,0.071
41.7187,Control_ZEUS,,,,2.506
41.7192,Changes?_ZEUS,,,,,0.063
46.7587,Control_ZEUS,,,,2.372
46.7591,Changes?_ZEUS,,,,,0.092
51.8546,Control_ZEUS,,,,2.491
51.855,Changes?_ZEUS,,,,,0.067
57.5125,Control_ZEUS,,,,2.994
57.5129,Changes?_ZEUS,,,,,0.074
62.1853,Control_ZEUS,,,,2.523
62.1858,Changes?_ZEUS,,,,,0.078
67.6821,Control_ZEUS,,,,2.955
67.6826,Changes?_ZEUS,,,,,0.073
72.6172,Control_ZEUS,,,,2.711
72.6176,Changes?_ZEUS,,,,,0.082
77.788,Control_ZEUS,,,,3.153
77.789,Changes?_ZEUS,,,,,0.087
82.8859,Control_ZEUS,,,,2.43
82.8862,Changes?_ZEUS,,,,,0.059
87.8951,Control_ZEUS,,,,2.276
87.8956,Changes?_ZEUS,,,,,0.075
93.1858,Control_ZEUS,,,,2.746
93.1864,Changes?_ZEUS,,,,,0.076
97.959,Control_ZEUS,,,,2.274
97.9595,Changes?_ZEUS,,,,,0.108
103.092,Control_ZEUS,,,,2.856
103.093,Changes?_ZEUS,,,,,0.089
108.436,Control_ZEUS,,,,3.18
108.436,Changes?_ZEUS,,,,,0.079
113.359,Control_ZEUS,,,,3.287
113.36,Changes?_ZEUS,,,,,0.074
118.55,Control_ZEUS,,,,3.185
118.551,Changes?_ZEUS,,,,,0.07
123.606,Control_ZEUS,,,,2.304
123.606,Changes?_ZEUS,,,,,0.082
128.722,Control_ZEUS,,,,2.346
128.723,Changes?_ZEUS,,,,,0.092
133.911,Control_ZEUS,,,,2.408
133.911,Changes?_ZEUS,,,,,0.071
138.975,Control_ZEUS,,,,2.889
138.976,Changes?_ZEUS,,,,,0.149
144.13,Control_ZEUS,,,,2.729
144.13,Changes?_ZEUS,,,,,0.087
149.202,Control_ZEUS,,,,2.904
149.202,Changes?_ZEUS,,,,,0.082
154.246,Control_ZEUS,,,,2.504
154.247,Changes?_ZEUS,,,,,0.08
159.353,Control_ZEUS,,,,2.44
159.354,Changes?_ZEUS,,,,,0.081
164.497,Control_ZEUS,,,,2.692
164.499,Changes?_ZEUS,,,,,0.513
169.617,Control_ZEUS,,,,2.861
169.617,Changes?_ZEUS,,,,,0.074
174.794,Control_ZEUS,,,,2.655
174.794,Changes?_ZEUS,,,,,0.078
179.882,Control_ZEUS,,,,2.739
179.882,Changes?_ZEUS,,,,,0.064
184.969,Control_ZEUS,,,,2.721
184.97,Changes?_ZEUS,,,,,0.067
190.064,Control_ZEUS,,,,2.804
190.065,Changes?_ZEUS,,,,,0.081
195.179,Control_ZEUS,,,,2.97
195.179,Changes?_ZEUS,,,,,0.062
200.419,Control_ZEUS,,,,3.292
200.419,Changes?_ZEUS,,,,,0.1
205.639,Control_ZEUS,,,,2.924
205.64,Changes?_ZEUS,,,,,0.078
210.747,Control_ZEUS,,,,2.774
210.748,Changes?_ZEUS,,,,,0.062
215.791,Control_ZEUS,,,,2.268
215.791,Changes?_ZEUS,,,,,0.068
220.853,Control_ZEUS,,,,2.721
220.853,Changes?_ZEUS,,,,,0.077
225.982,Control_ZEUS,,,,3.292
225.982,Changes?_ZEUS,,,,,0.067
231.053,Control_ZEUS,,,,2.665
231.054,Changes?_ZEUS,,,,,0.058
236.084,Control_ZEUS,,,,2.365
236.084,Changes?_ZEUS,,,,,0.073
241.18,Control_ZEUS,,,,2.9
241.181,Changes?_ZEUS,,,,,0.054
246.216,Control_ZEUS,,,,2.28
246.216,Changes?_ZEUS,,,,,0.065
251.303,Control_ZEUS,,,,3.083
251.304,Changes?_ZEUS,,,,,0.069
256.321,Control_ZEUS,,,,2.387
256.322,Changes?_ZEUS,,,,,0.069
261.396,Control_ZEUS,,,,2.874
261.396,Changes?_ZEUS,,,,,0.058
266.438,Control_ZEUS,,,,2.421
266.438,Changes?_ZEUS,,,,,0.088
271.438,Control_ZEUS,,,,2.358
271.439,Changes?_ZEUS,,,,,0.058
276.476,Control_ZEUS,,,,2.213
276.476,Changes?_ZEUS,,,,,0.073
281.629,Control_ZEUS,,,,2.853
281.63,Changes?_ZEUS,,,,,0.079
286.676,Control_ZEUS,,,,2.378
286.677,Changes?_ZEUS,,,,,0.095
291.676,Control_ZEUS,,,,2.3
291.677,Changes?_ZEUS,,,,,0.059
296.712,Control_ZEUS,,,,2.173
296.713,Changes?_ZEUS,,,,,0.061
301.762,Control_ZEUS,,,,2.375
301.763,Changes?_ZEUS,,,,,0.054
306.797,Control_ZEUS,,,,2.219
