Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,25.4688,,0,0,6.94448e-310,6.94448e-310,-1,-1,-1,-1,-1,,250.69,512.631,0,5,101.143,2,,191.357,344.905,0,3.97797,102.333,2,,432.231,865.913,0,-1,-1,2,,219.507,293.419,0,4.51553,102.333,2,,460.44,812.86,0,-1,-1,2,,401.114,643.812,0,-1,-1,2,,595.533,1168.26,0,-1,-1,4,,
Normal,37.4861,,6,6,437.654,570.211,1.10646,3.6,6.97529,401.114,643.812,,254.673,470.827,10000,5,91,4,,205.053,310.567,10000,3.98394,90.91,4,,459.726,775.394,2000,-1,-1,4,,227.486,265.645,10000,4.49037,90.1,4,,482.159,730.472,2000,-1,-1,4,,437.654,570.211,1.10646,-1,-1,3.6,,687.212,1035.04,2000,-1,-1,4,,
Normal,41.2631,,6,6,433.897,566.345,1.55556,3.6,0.515163,401.114,643.812,,6.94448e-310,6.94448e-310,1.4822e-323,5,91,1.9,,6.94448e-310,6.94448e-310,1.4822e-323,4.00313,90.91,-0.2,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-2.3,,6.94448e-310,6.94448e-310,1.4822e-323,4.39368,90.1,-4.4,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-6.5,,433.897,566.345,1.55556,-1,-1,3.6,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-10.7,,
Normal,51.3994,,6,6,436.342,568.618,1.55556,3.6,0.589197,401.114,643.812,,6.94448e-310,6.94448e-310,1.4822e-323,5,91,1.9,,6.94448e-310,6.94448e-310,1.4822e-323,3.97531,90.91,-0.2,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-2.3,,6.94448e-310,6.94448e-310,1.4822e-323,4.47223,90.1,-4.4,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-6.5,,436.342,568.618,1.55556,-1,-1,3.6,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-10.7,,
Normal,61.4436,,6,6,433.611,565.17,1.55556,3.6,0.50496,401.114,643.812,,6.94448e-310,6.94448e-310,1.4822e-323,5,91,1.9,,6.94448e-310,6.94448e-310,1.4822e-323,3.94917,90.91,-0.2,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-2.3,,6.94448e-310,6.94448e-310,1.4822e-323,4.44282,90.1,-4.4,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-6.5,,433.611,565.17,1.55556,-1,-1,3.6,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-10.7,,
Normal,71.4767,,6,6,436.45,568.754,1.55556,3.6,0.478578,401.114,643.812,,6.94448e-310,6.94448e-310,1.4822e-323,5,91,1.9,,6.94448e-310,6.94448e-310,1.4822e-323,3.97634,90.91,-0.2,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-2.3,,6.94448e-310,6.94448e-310,1.4822e-323,4.47339,90.1,-4.4,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-6.5,,436.45,568.754,1.55556,-1,-1,3.6,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-10.7,,
Normal,81.5379,,6,6,438.156,570.907,1.55556,3.6,0.520995,401.114,643.812,,6.94448e-310,6.94448e-310,1.4822e-323,5,91,1.9,,6.94448e-310,6.94448e-310,1.4822e-323,3.99268,90.91,-0.2,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-2.3,,6.94448e-310,6.94448e-310,1.4822e-323,4.49176,90.1,-4.4,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-6.5,,438.156,570.907,1.55556,-1,-1,3.6,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-10.7,,
Normal,91.6076,,6,6,436.004,568.191,1.55556,3.6,0.520712,401.114,643.812,,6.94448e-310,6.94448e-310,1.4822e-323,5,91,1.9,,6.94448e-310,6.94448e-310,1.4822e-323,3.97207,90.91,-0.2,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-2.3,,6.94448e-310,6.94448e-310,1.4822e-323,4.46858,90.1,-4.4,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-6.5,,436.004,568.191,1.55556,-1,-1,3.6,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-10.7,,
Normal,101.648,,6,6,435.988,568.171,1.55556,3.6,0.489846,401.114,643.812,,6.94448e-310,6.94448e-310,1.4822e-323,5,91,1.9,,6.94448e-310,6.94448e-310,1.4822e-323,3.97192,90.91,-0.2,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-2.3,,6.94448e-310,6.94448e-310,1.4822e-323,4.46841,90.1,-4.4,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-6.5,,435.988,568.171,1.55556,-1,-1,3.6,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-10.7,,
Normal,111.713,,6,6,432.518,564.529,1.55556,3.6,0.518114,401.114,643.812,,6.94448e-310,6.94448e-310,1.4822e-323,5,91,1.9,,6.94448e-310,6.94448e-310,1.4822e-323,3.98518,90.91,-0.2,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-2.3,,6.94448e-310,6.94448e-310,1.4822e-323,4.38369,90.1,-4.4,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-6.5,,432.518,564.529,1.55556,-1,-1,3.6,,6.94448e-310,6.94448e-310,1.4822e-323,-1,-1,-10.7,,
