23.8991,LCA_HERMES,29.083
23.8998,Send_HERMES,,0.021
25.4161,Receive_HERMES,,0.4
26.921,Receive_HERMES,,0.209
28.9308,Selection_HERMES,,,1.194
36.9881,Control_HERMES,,,,24.353
36.9898,Changes?_HERMES,,,,,0.322
39.6189,Control_HERMES,,,,2.74
39.6196,Changes?_HERMES,,,,,0.074
49.686,Control_HERMES,,,,2.623
49.6867,Changes?_HERMES,,,,,0.076
59.7238,Control_HERMES,,,,2.566
59.7244,Changes?_HERMES,,,,,0.073
69.7118,Control_HERMES,,,,2.512
69.7123,Changes?_HERMES,,,,,0.049
80.0561,Control_HERMES,,,,2.657
80.0566,Changes?_HERMES,,,,,0.065
90.2189,Control_HERMES,,,,2.701
90.2194,Changes?_HERMES,,,,,0.055
100.204,Control_HERMES,,,,2.539
100.205,Changes?_HERMES,,,,,0.124
110.622,Control_HERMES,,,,2.694
110.622,Changes?_HERMES,,,,,0.067
120.67,Control_HERMES,,,,2.566
120.671,Changes?_HERMES,,,,,0.076
130.769,Control_HERMES,,,,2.836
130.77,Changes?_HERMES,,,,,0.1
140.84,Control_HERMES,,,,2.662
140.842,Changes?_HERMES,,,,,0.093
150.825,Control_HERMES,,,,2.678
150.826,Changes?_HERMES,,,,,0.074
161.468,Control_HERMES,,,,2.915
161.469,Changes?_HERMES,,,,,0.095
171.189,Control_HERMES,,,,2.481
171.189,Changes?_HERMES,,,,,0.054
182.003,Control_HERMES,,,,2.985
182.003,Changes?_HERMES,,,,,0.095
191.502,Control_HERMES,,,,2.52
191.503,Changes?_HERMES,,,,,0.074
201.421,Control_HERMES,,,,2.556
201.421,Changes?_HERMES,,,,,0.06
211.62,Control_HERMES,,,,2.652
211.621,Changes?_HERMES,,,,,0.054
221.852,Control_HERMES,,,,2.706
221.853,Changes?_HERMES,,,,,0.075
232.068,Control_HERMES,,,,2.627
232.068,Changes?_HERMES,,,,,0.061
242.376,Control_HERMES,,,,2.695
242.377,Changes?_HERMES,,,,,0.053
252.476,Control_HERMES,,,,2.594
252.477,Changes?_HERMES,,,,,0.078
262.442,Control_HERMES,,,,2.509
262.443,Changes?_HERMES,,,,,0.051
272.72,Control_HERMES,,,,2.657
272.721,Changes?_HERMES,,,,,0.076
282.682,Control_HERMES,,,,2.464
