Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,24.9467,,0,0,6.93628e-310,6.93628e-310,-1,-1,-1,-1,-1,,183.02,357.744,0,3.5,102,2,,234.77,361.709,0,4.51379,102.333,2,,414.85,717.873,0,-1,-1,2,,211.159,248.407,0,3.97643,101.333,2,,391.19,604.138,0,-1,-1,2,,442.984,607.595,0,-1,-1,2,,622.134,964.985,0,-1,-1,2,,
Normal,37.0048,,6,6,436.041,575.936,1.18818,3.6,7.01546,391.19,604.138,,181.148,340.454,10000,3.5,90.91,4,,225.959,344.108,10000,4.45862,90.1,4,,407.108,678.561,2000,-1,-1,4,,205.012,237.829,10000,3.97846,91,4,,395.254,572.282,1.20004,-1,-1,3.5,,436.041,575.936,1.18818,-1,-1,3.6,,612.119,910.39,2000,-1,-1,4,,
Normal,37.7654,,6,6,433.784,572.618,1.55556,3.6,0.752676,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.40866,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,3.98202,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,433.784,572.618,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,43.3522,,6,6,441.085,583.316,1.55556,3.6,1.30715,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.56839,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,3.97251,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,441.085,583.316,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,47.7989,,6,6,437.59,578.84,1.55556,3.6,0.67455,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.53035,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,3.93944,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,437.59,578.84,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,53.0441,,6,6,436.933,576.257,1.55556,3.6,0.717755,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.41927,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,4.03499,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,436.933,576.257,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,58.3729,,6,6,424.659,562.274,1.55556,3.6,0.806992,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.38986,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,3.81727,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,424.659,562.274,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,63.4579,,6,6,447.478,589.726,1.55556,3.6,0.816452,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.53148,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,4.13744,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,447.478,589.726,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,68.5192,,6,6,427.427,564.266,1.55556,3.6,0.793837,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.32737,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,3.93398,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,427.427,564.266,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,73.7885,,6,6,438.323,579.779,1.55556,3.6,0.995286,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.53833,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,3.94637,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,438.323,579.779,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,78.5705,,6,6,432.675,570.972,1.55556,3.6,0.756748,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.38318,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,3.98471,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,432.675,570.972,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,83.5469,,6,6,441.432,583.761,1.55556,3.6,0.702756,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.57217,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,3.9758,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,441.432,583.761,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,93.7971,,6,6,432.48,570.3,1.18589,3.6,5.20891,391.19,604.138,,181.148,340.454,10000,3.5,90.91,4,,221.015,336.885,10000,4.35597,90.1,4,,402.164,671.339,2000,-1,-1,4,,206.439,239.415,10000,4.00749,91,4,,391.916,573.868,1.18984,-1,-1,3.6,,432.48,570.3,1.18589,-1,-1,3.6,,608.603,904.754,2000,-1,-1,4,,
Normal,94.3415,,6,6,445.06,588.183,1.55556,3.6,0.539847,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.59817,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,4.0234,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,445.06,588.183,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,99.3766,,6,6,428.974,566.243,1.55556,3.6,0.509016,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.34382,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,3.94892,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,428.974,566.243,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,104.402,,6,6,441.652,584.043,1.55556,3.6,0.506643,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.57457,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,3.97789,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,441.652,584.043,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
Normal,109.49,,6,6,431.9,569.982,1.55556,3.6,0.564192,391.19,604.138,,6.93628e-310,6.93628e-310,1.4822e-323,3.5,90.91,1.9,,6.93628e-310,6.93628e-310,1.4822e-323,4.37494,90.1,-0.2,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-2.3,,6.93628e-310,6.93628e-310,1.4822e-323,3.97722,91,-4.4,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-6.5,,431.9,569.982,1.55556,-1,-1,3.6,,6.93628e-310,6.93628e-310,1.4822e-323,-1,-1,-10.7,,
