36.858381,,-1.000000,-1.000000,-1.000000,,5.000000,3.989724,4.440736,,
37.738917,,5.000000,3.989724,4.440736,,5.000000,3.888253,4.443718,,
43.700550,,5.000000,3.888253,4.443718,,5.000000,4.074548,4.462600,,
47.960001,,5.000000,4.074548,4.462600,,5.000000,3.852127,4.429946,,
53.004233,,5.000000,3.852127,4.429946,,5.000000,3.984163,4.581788,,
58.201075,,5.000000,3.984163,4.581788,,5.000000,4.160300,4.358410,,
63.281796,,5.000000,4.160300,4.358410,,5.000000,3.859423,4.438336,,
68.253810,,5.000000,3.859423,4.438336,,5.000000,3.929705,4.519161,,
73.753002,,5.000000,3.929705,4.519161,,5.000000,4.016576,4.399107,,
78.728042,,5.000000,4.016576,4.399107,,5.000000,4.007464,4.579959,,
83.969223,,5.000000,4.007464,4.579959,,5.000000,4.013085,4.395284,,
94.199712,,5.000000,4.013085,4.395284,,5.000000,3.993854,4.514791,,
94.689565,,5.000000,3.993854,4.514791,,5.000000,3.851660,4.429409,,
99.938167,,5.000000,3.851660,4.429409,,5.000000,4.001030,4.572606,,
104.954230,,5.000000,4.001030,4.572606,,5.000000,3.996253,4.395879,,
110.041472,,5.000000,3.996253,4.395879,,5.000000,3.981120,4.379232,,
115.059048,,5.000000,3.981120,4.379232,,5.000000,4.132962,4.526578,,
120.091141,,5.000000,4.132962,4.526578,,5.000000,3.978985,4.376883,,
125.074205,,5.000000,3.978985,4.376883,,5.000000,3.975925,4.572314,,
130.360699,,5.000000,3.975925,4.572314,,5.000000,3.818293,4.391037,,
135.459659,,5.000000,3.818293,4.391037,,5.000000,3.979413,4.377354,,
147.734134,,5.000000,3.979413,4.377354,,5.000000,4.075642,4.470059,,
148.427558,,5.000000,4.075642,4.470059,,5.000000,3.999514,4.570874,,
153.537258,,5.000000,3.999514,4.570874,,5.000000,3.838140,4.413861,,
158.644403,,5.000000,3.838140,4.413861,,5.000000,4.100870,4.491429,,
163.760955,,5.000000,4.100870,4.491429,,5.000000,3.929654,4.519102,,
176.196837,,5.000000,3.929654,4.519102,,5.000000,4.059074,4.417228,,
177.292951,,5.000000,4.059074,4.417228,,5.000000,3.869443,4.449859,,
182.704727,,5.000000,3.869443,4.449859,,5.000000,3.910164,4.496689,,
187.681884,,5.000000,3.910164,4.496689,,5.000000,4.071617,4.459390,,
192.725577,,5.000000,4.071617,4.459390,,5.000000,4.026087,4.409524,,
202.876910,,5.000000,4.026087,4.409524,,5.000000,3.953236,4.538901,,
204.612465,,5.000000,3.953236,4.538901,,5.000000,3.909276,4.300204,,
209.739528,,5.000000,3.909276,4.300204,,5.000000,3.994349,4.593501,,
214.969615,,5.000000,3.994349,4.593501,,5.000000,4.103213,4.298605,,
219.991419,,5.000000,4.103213,4.298605,,5.000000,4.012721,4.585967,,
225.133576,,5.000000,4.012721,4.585967,,5.000000,3.988905,4.387796,,
230.429678,,5.000000,3.988905,4.387796,,5.000000,3.893319,4.477317,,
243.603456,,5.000000,3.893319,4.477317,,5.000000,3.970347,4.521784,,
244.610227,,5.000000,3.970347,4.521784,,5.000000,4.088112,4.477456,,
249.531636,,5.000000,4.088112,4.477456,,5.000000,3.979052,4.376957,,
261.194135,,5.000000,3.979052,4.376957,,5.000000,3.903889,4.424408,,
262.226686,,5.000000,3.903889,4.424408,,5.000000,4.087117,4.476366,,
267.348222,,5.000000,4.087117,4.476366,,5.000000,3.962842,4.557268,,
272.472793,,5.000000,3.962842,4.557268,,5.000000,3.901312,4.486509,,
284.140529,,5.000000,3.901312,4.486509,,5.000000,4.064885,4.445968,,
285.405595,,5.000000,4.064885,4.445968,,5.000000,3.885752,4.468615,,
290.493508,,5.000000,3.885752,4.468615,,5.000000,3.974848,4.372333,,
295.754094,,5.000000,3.974848,4.372333,,5.000000,3.935364,4.525669,,
300.486645,,5.000000,3.935364,4.525669,,5.000000,3.986509,4.385160,,
305.718645,,5.000000,3.986509,4.385160,,5.000000,4.012712,4.394875,,
310.983050,,5.000000,4.012712,4.394875,,5.000000,4.017497,4.591425,,
316.085146,,5.000000,4.017497,4.591425,,5.000000,3.988188,4.387007,,
321.077072,,5.000000,3.988188,4.387007,,5.000000,3.919136,4.507006,,
330.439724,,5.000000,3.919136,4.507006,,5.000000,3.995388,4.494811,,
332.194466,,5.000000,3.995388,4.494811,,5.000000,3.927549,4.320304,,
337.137573,,5.000000,3.927549,4.320304,,5.000000,3.989763,4.588227,,
342.320790,,5.000000,3.989763,4.588227,,5.000000,4.039695,4.424428,,
347.592231,,5.000000,4.039695,4.424428,,5.000000,4.058197,4.444692,,
352.598973,,5.000000,4.058197,4.444692,,5.000000,3.986084,4.384693,,
363.052676,,5.000000,3.986084,4.384693,,5.000000,3.987739,4.557416,,
364.819338,,5.000000,3.987739,4.557416,,5.000000,3.859346,4.438247,,
369.860290,,5.000000,3.859346,4.438247,,5.000000,3.981204,4.379324,,
374.851011,,5.000000,3.981204,4.379324,,5.000000,3.961212,4.555394,,
380.169944,,5.000000,3.961212,4.555394,,5.000000,4.001391,4.382476,,
385.200607,,5.000000,4.001391,4.382476,,5.000000,3.944235,4.535870,,
390.247697,,5.000000,3.944235,4.535870,,5.000000,3.983090,4.381399,,
395.351926,,5.000000,3.983090,4.381399,,5.000000,4.160687,4.556943,,
400.355774,,5.000000,4.160687,4.556943,,5.000000,3.917033,4.308736,,
