24.631,LCA_APOLLO,32.613
24.6319,Send_APOLLO,,0.029
26.6514,Receive_APOLLO,,0.318
27.1577,Receive_APOLLO,,0.189
29.6702,Selection_APOLLO,,,1.454
36.8578,Control_APOLLO,,,,21.504
36.8594,Changes?_APOLLO,,,,,0.346
37.7384,Control_APOLLO,,,,2.702
37.7392,Changes?_APOLLO,,,,,0.087
43.7001,Control_APOLLO,,,,3.381
43.7007,Changes?_APOLLO,,,,,0.066
47.9591,Control_APOLLO,,,,2.651
47.9603,Changes?_APOLLO,,,,,0.098
53.0038,Control_APOLLO,,,,2.956
53.0045,Changes?_APOLLO,,,,,0.073
58.2006,Control_APOLLO,,,,2.863
58.2013,Changes?_APOLLO,,,,,0.078
63.2813,Control_APOLLO,,,,2.897
63.282,Changes?_APOLLO,,,,,0.074
68.2534,Control_APOLLO,,,,2.838
68.254,Changes?_APOLLO,,,,,0.073
73.7526,Control_APOLLO,,,,2.782
73.7532,Changes?_APOLLO,,,,,0.051
78.7272,Control_APOLLO,,,,2.531
78.7284,Changes?_APOLLO,,,,,0.123
83.9687,Control_APOLLO,,,,2.446
83.9695,Changes?_APOLLO,,,,,0.085
83.9725,Receive_APOLLO,,0.089
89.0155,Selection_APOLLO,,,0.977
94.1994,Control_APOLLO,,,,19.104
94.1999,Changes?_APOLLO,,,,,0.051
94.6892,Control_APOLLO,,,,2.328
94.6897,Changes?_APOLLO,,,,,0.054
99.9377,Control_APOLLO,,,,2.618
99.9384,Changes?_APOLLO,,,,,0.076
104.954,Control_APOLLO,,,,2.598
104.954,Changes?_APOLLO,,,,,0.076
110.041,Control_APOLLO,,,,2.628
110.042,Changes?_APOLLO,,,,,0.053
115.059,Control_APOLLO,,,,2.626
115.059,Changes?_APOLLO,,,,,0.054
120.091,Control_APOLLO,,,,2.533
120.091,Changes?_APOLLO,,,,,0.105
125.074,Control_APOLLO,,,,2.394
125.074,Changes?_APOLLO,,,,,0.048
130.36,Control_APOLLO,,,,2.549
130.361,Changes?_APOLLO,,,,,0.058
135.459,Control_APOLLO,,,,2.921
135.46,Changes?_APOLLO,,,,,0.067
137.469,Receive_APOLLO,,0.165
142.493,Selection_APOLLO,,,1.049
147.734,Control_APOLLO,,,,19.815
147.734,Changes?_APOLLO,,,,,0.05
148.427,Control_APOLLO,,,,2.697
148.428,Changes?_APOLLO,,,,,0.074
153.537,Control_APOLLO,,,,2.675
153.537,Changes?_APOLLO,,,,,0.074
158.644,Control_APOLLO,,,,2.443
158.645,Changes?_APOLLO,,,,,0.098
163.76,Control_APOLLO,,,,2.637
163.761,Changes?_APOLLO,,,,,0.091
166.521,Receive_APOLLO,,0.155
171.541,Selection_APOLLO,,,1.009
176.196,Control_APOLLO,,,,18.567
176.197,Changes?_APOLLO,,,,,0.073
177.292,Control_APOLLO,,,,2.828
177.293,Changes?_APOLLO,,,,,0.081
182.704,Control_APOLLO,,,,3.087
182.705,Changes?_APOLLO,,,,,0.077
187.681,Control_APOLLO,,,,2.486
187.682,Changes?_APOLLO,,,,,0.08
192.725,Control_APOLLO,,,,2.285
192.726,Changes?_APOLLO,,,,,0.083
193.991,Receive_APOLLO,,0.197
199.028,Selection_APOLLO,,,1.055
202.877,Control_APOLLO,,,,17.329
202.877,Changes?_APOLLO,,,,,0.073
204.612,Control_APOLLO,,,,2.521
204.613,Changes?_APOLLO,,,,,0.077
209.739,Control_APOLLO,,,,2.824
209.74,Changes?_APOLLO,,,,,0.064
214.969,Control_APOLLO,,,,3.446
214.97,Changes?_APOLLO,,,,,0.072
219.991,Control_APOLLO,,,,2.412
219.992,Changes?_APOLLO,,,,,0.077
225.133,Control_APOLLO,,,,2.643
225.134,Changes?_APOLLO,,,,,0.074
230.429,Control_APOLLO,,,,2.81
230.43,Changes?_APOLLO,,,,,0.091
233.7,Receive_APOLLO,,0.201
238.722,Selection_APOLLO,,,1.403
243.603,Control_APOLLO,,,,19.034
243.604,Changes?_APOLLO,,,,,0.091
244.61,Control_APOLLO,,,,2.56
244.61,Changes?_APOLLO,,,,,0.086
249.531,Control_APOLLO,,,,2.498
249.532,Changes?_APOLLO,,,,,0.075
251.545,Receive_APOLLO,,0.215
256.568,Selection_APOLLO,,,0.783
261.194,Control_APOLLO,,,,18.902
261.194,Changes?_APOLLO,,,,,0.076
262.226,Control_APOLLO,,,,2.567
262.227,Changes?_APOLLO,,,,,0.079
267.348,Control_APOLLO,,,,2.7
267.348,Changes?_APOLLO,,,,,0.083
272.472,Control_APOLLO,,,,2.8
272.473,Changes?_APOLLO,,,,,0.078
274.735,Receive_APOLLO,,0.173
279.752,Selection_APOLLO,,,1.007
284.14,Control_APOLLO,,,,18.861
284.141,Changes?_APOLLO,,,,,0.109
285.405,Control_APOLLO,,,,2.496
285.406,Changes?_APOLLO,,,,,0.076
290.493,Control_APOLLO,,,,2.758
290.494,Changes?_APOLLO,,,,,0.118
295.754,Control_APOLLO,,,,3.035
295.754,Changes?_APOLLO,,,,,0.087
300.486,Control_APOLLO,,,,2.309
300.487,Changes?_APOLLO,,,,,0.069
305.718,Control_APOLLO,,,,2.351
305.719,Changes?_APOLLO,,,,,0.063
310.983,Control_APOLLO,,,,2.591
310.983,Changes?_APOLLO,,,,,0.054
316.085,Control_APOLLO,,,,2.655
316.085,Changes?_APOLLO,,,,,0.076
321.077,Control_APOLLO,,,,2.294
321.077,Changes?_APOLLO,,,,,0.054
321.582,Receive_APOLLO,,0.258
326.615,Selection_APOLLO,,,0.878
330.439,Control_APOLLO,,,,17.446
330.44,Changes?_APOLLO,,,,,0.054
332.194,Control_APOLLO,,,,2.434
332.195,Changes?_APOLLO,,,,,0.126
337.137,Control_APOLLO,,,,2.427
337.138,Changes?_APOLLO,,,,,0.053
342.32,Control_APOLLO,,,,2.212
342.321,Changes?_APOLLO,,,,,0.051
347.592,Control_APOLLO,,,,2.4
347.592,Changes?_APOLLO,,,,,0.068
352.599,Control_APOLLO,,,,2.463
352.599,Changes?_APOLLO,,,,,0.153
354.103,Receive_APOLLO,,0.283
359.133,Selection_APOLLO,,,1.048
363.052,Control_APOLLO,,,,18.008
363.053,Changes?_APOLLO,,,,,0.078
364.819,Control_APOLLO,,,,2.495
364.82,Changes?_APOLLO,,,,,0.06
369.86,Control_APOLLO,,,,2.295
369.861,Changes?_APOLLO,,,,,0.074
374.851,Control_APOLLO,,,,2.381
374.851,Changes?_APOLLO,,,,,0.068
380.17,Control_APOLLO,,,,2.393
380.17,Changes?_APOLLO,,,,,0.049
385.2,Control_APOLLO,,,,2.494
385.201,Changes?_APOLLO,,,,,0.063
390.247,Control_APOLLO,,,,2.574
390.248,Changes?_APOLLO,,,,,0.08
395.352,Control_APOLLO,,,,2.679
395.352,Changes?_APOLLO,,,,,0.072
400.355,Control_APOLLO,,,,2.213
400.356,Changes?_APOLLO,,,,,0.061
405.72,Control_APOLLO,,,,2.453
405.721,Changes?_APOLLO,,,,,0.057
410.696,Control_APOLLO,,,,2.269
410.697,Changes?_APOLLO,,,,,0.073
415.716,Control_APOLLO,,,,2.301
415.716,Changes?_APOLLO,,,,,0.077
420.964,Control_APOLLO,,,,2.392
420.965,Changes?_APOLLO,,,,,0.084
426.186,Control_APOLLO,,,,2.388
426.186,Changes?_APOLLO,,,,,0.085
431.419,Control_APOLLO,,,,2.58
431.42,Changes?_APOLLO,,,,,0.063
436.642,Control_APOLLO,,,,2.379
436.643,Changes?_APOLLO,,,,,0.066
442.19,Control_APOLLO,,,,3.453
442.191,Changes?_APOLLO,,,,,0.074
446.976,Control_APOLLO,,,,2.663
446.976,Changes?_APOLLO,,,,,0.077
451.964,Control_APOLLO,,,,2.569
451.965,Changes?_APOLLO,,,,,0.078
457.2,Control_APOLLO,,,,2.296
457.201,Changes?_APOLLO,,,,,0.076
462.418,Control_APOLLO,,,,2.299
462.418,Changes?_APOLLO,,,,,0.067
467.873,Control_APOLLO,,,,2.904
467.874,Changes?_APOLLO,,,,,0.057
472.81,Control_APOLLO,,,,2.378
472.81,Changes?_APOLLO,,,,,0.054
473.565,Receive_APOLLO,,0.148
478.609,Selection_APOLLO,,,1.044
482.511,Control_APOLLO,,,,17.443
482.512,Changes?_APOLLO,,,,,0.068
484.229,Control_APOLLO,,,,2.361
484.229,Changes?_APOLLO,,,,,0.064
489.436,Control_APOLLO,,,,2.531
489.437,Changes?_APOLLO,,,,,0.078
494.644,Control_APOLLO,,,,2.298
494.645,Changes?_APOLLO,,,,,0.083
499.905,Control_APOLLO,,,,2.4
499.906,Changes?_APOLLO,,,,,0.072
505.158,Control_APOLLO,,,,3.045
505.159,Changes?_APOLLO,,,,,0.099
506.162,Receive_APOLLO,,0.272
511.184,Selection_APOLLO,,,0.664
515.05,Control_APOLLO,,,,18.404
515.05,Changes?_APOLLO,,,,,0.09
