24.8184,LCA_ZEUS,34.68
24.8193,Send_ZEUS,,0.034
26.0828,Receive_ZEUS,,0.305
26.0853,Receive_ZEUS,,0.177
29.8536,Selection_ZEUS,,,1.362
771.31,Changes?_ZEUS,,,,,0.056
776.429,Control_ZEUS,,,,2.294
776.43,Changes?_ZEUS,,,,,0.102
781.554,Control_ZEUS,,,,2.32
781.554,Changes?_ZEUS,,,,,0.091
786.668,Control_ZEUS,,,,2.361
786.668,Changes?_ZEUS,,,,,0.086
791.87,Control_ZEUS,,,,2.63
791.87,Changes?_ZEUS,,,,,0.074
797.006,Control_ZEUS,,,,2.911
797.007,Changes?_ZEUS,,,,,0.095
802.117,Control_ZEUS,,,,2.784
802.118,Changes?_ZEUS,,,,,0.124
807.213,Control_ZEUS,,,,2.228
807.213,Changes?_ZEUS,,,,,0.087
812.316,Control_ZEUS,,,,2.412
812.316,Changes?_ZEUS,,,,,0.065
817.457,Control_ZEUS,,,,2.487
817.457,Changes?_ZEUS,,,,,0.072
822.572,Control_ZEUS,,,,2.533
822.573,Changes?_ZEUS,,,,,0.066
827.671,Control_ZEUS,,,,2.402
827.671,Changes?_ZEUS,,,,,0.055
832.746,Control_ZEUS,,,,2.314
832.747,Changes?_ZEUS,,,,,0.056
837.843,Control_ZEUS,,,,2.277
837.844,Changes?_ZEUS,,,,,0.057
842.965,Control_ZEUS,,,,2.468
842.966,Changes?_ZEUS,,,,,0.074
848.287,Control_ZEUS,,,,3.058
848.287,Changes?_ZEUS,,,,,0.097
853.385,Control_ZEUS,,,,3.324
853.385,Changes?_ZEUS,,,,,0.074
858.278,Control_ZEUS,,,,2.381
858.278,Changes?_ZEUS,,,,,0.092
863.403,Control_ZEUS,,,,2.44
863.404,Changes?_ZEUS,,,,,0.097
868.55,Control_ZEUS,,,,2.52
868.551,Changes?_ZEUS,,,,,0.106
873.69,Control_ZEUS,,,,2.563
873.691,Changes?_ZEUS,,,,,0.063
878.888,Control_ZEUS,,,,2.679
878.889,Changes?_ZEUS,,,,,0.053
883.991,Control_ZEUS,,,,2.41
883.991,Changes?_ZEUS,,,,,0.089
889.274,Control_ZEUS,,,,2.961
889.274,Changes?_ZEUS,,,,,0.066
894.141,Control_ZEUS,,,,2.518
894.142,Changes?_ZEUS,,,,,0.076
899.213,Control_ZEUS,,,,2.368
899.214,Changes?_ZEUS,,,,,0.081
904.293,Control_ZEUS,,,,2.252
904.294,Changes?_ZEUS,,,,,0.065
909.38,Control_ZEUS,,,,2.209
909.381,Changes?_ZEUS,,,,,0.087
914.502,Control_ZEUS,,,,2.279
914.503,Changes?_ZEUS,,,,,0.076
919.608,Control_ZEUS,,,,2.42
919.608,Changes?_ZEUS,,,,,0.063
924.713,Control_ZEUS,,,,2.267
924.713,Changes?_ZEUS,,,,,0.064
929.771,Control_ZEUS,,,,2.135
929.772,Changes?_ZEUS,,,,,0.081
934.865,Control_ZEUS,,,,2.265
934.865,Changes?_ZEUS,,,,,0.062
939.967,Control_ZEUS,,,,2.157
939.967,Changes?_ZEUS,,,,,0.074
945.117,Control_ZEUS,,,,2.403
945.118,Changes?_ZEUS,,,,,0.109
950.234,Control_ZEUS,,,,2.256
950.235,Changes?_ZEUS,,,,,0.056
955.289,Control_ZEUS,,,,2.121
955.29,Changes?_ZEUS,,,,,0.057
960.376,Control_ZEUS,,,,2.359
960.377,Changes?_ZEUS,,,,,0.069
965.565,Control_ZEUS,,,,2.341
965.566,Changes?_ZEUS,,,,,0.061
970.676,Control_ZEUS,,,,2.482
970.676,Changes?_ZEUS,,,,,0.061
975.78,Control_ZEUS,,,,2.377
975.78,Changes?_ZEUS,,,,,0.065
980.87,Control_ZEUS,,,,2.223
980.871,Changes?_ZEUS,,,,,0.077
985.985,Control_ZEUS,,,,2.441
985.986,Changes?_ZEUS,,,,,0.112
991.157,Control_ZEUS,,,,2.662
991.158,Changes?_ZEUS,,,,,0.062
996.308,Control_ZEUS,,,,2.532
996.308,Changes?_ZEUS,,,,,0.082
1001.42,Control_ZEUS,,,,2.224
1001.42,Changes?_ZEUS,,,,,0.072
1006.52,Control_ZEUS,,,,2.292
1006.52,Changes?_ZEUS,,,,,0.12
1011.68,Control_ZEUS,,,,2.302
1011.68,Changes?_ZEUS,,,,,0.08
1016.79,Control_ZEUS,,,,2.237
1016.79,Changes?_ZEUS,,,,,0.081
1021.88,Control_ZEUS,,,,2.25
1021.88,Changes?_ZEUS,,,,,0.063
1027.01,Control_ZEUS,,,,2.352
1027.01,Changes?_ZEUS,,,,,0.077
1032.15,Control_ZEUS,,,,2.349
1032.15,Changes?_ZEUS,,,,,0.116
1037.27,Control_ZEUS,,,,2.31
1037.27,Changes?_ZEUS,,,,,0.089
1042.37,Control_ZEUS,,,,2.222
1042.37,Changes?_ZEUS,,,,,0.086
1047.44,Control_ZEUS,,,,2.037
1047.44,Changes?_ZEUS,,,,,0.081
1052.54,Control_ZEUS,,,,2.223
1052.54,Changes?_ZEUS,,,,,0.083
1057.69,Control_ZEUS,,,,2.47
1057.69,Changes?_ZEUS,,,,,0.14
1062.82,Control_ZEUS,,,,2.484
1062.82,Changes?_ZEUS,,,,,0.078
1067.97,Control_ZEUS,,,,2.537
1067.97,Changes?_ZEUS,,,,,0.075
1073.08,Control_ZEUS,,,,2.357
1073.08,Changes?_ZEUS,,,,,0.085
1078.38,Control_ZEUS,,,,2.652
1078.38,Changes?_ZEUS,,,,,0.1
1083.36,Control_ZEUS,,,,2.977
1083.36,Changes?_ZEUS,,,,,0.07
1088.57,Control_ZEUS,,,,2.868
1088.57,Changes?_ZEUS,,,,,0.106
1093.77,Control_ZEUS,,,,3.066
1093.77,Changes?_ZEUS,,,,,0.073
1098.94,Control_ZEUS,,,,3.148
1098.94,Changes?_ZEUS,,,,,0.096
1104.18,Control_ZEUS,,,,3.361
1104.18,Changes?_ZEUS,,,,,0.082
1109.35,Control_ZEUS,,,,2.894
1109.35,Changes?_ZEUS,,,,,0.175
1114.52,Control_ZEUS,,,,2.85
1114.52,Changes?_ZEUS,,,,,0.068
1119.58,Control_ZEUS,,,,2.219
1119.59,Changes?_ZEUS,,,,,0.068
1124.98,Control_ZEUS,,,,4.391
1124.98,Changes?_ZEUS,,,,,0.116
1129.82,Control_ZEUS,,,,2.444
1129.82,Changes?_ZEUS,,,,,0.054
1134.92,Control_ZEUS,,,,2.237
1134.92,Changes?_ZEUS,,,,,0.081
1140,Control_ZEUS,,,,2.212
1140,Changes?_ZEUS,,,,,0.07
1145.1,Control_ZEUS,,,,2.254
1145.1,Changes?_ZEUS,,,,,0.058
1150.17,Control_ZEUS,,,,2.214
1150.17,Changes?_ZEUS,,,,,0.08
1155.49,Control_ZEUS,,,,3.136
1155.49,Changes?_ZEUS,,,,,0.065
1160.37,Control_ZEUS,,,,2.809
1160.38,Changes?_ZEUS,,,,,0.078
1165.49,Control_ZEUS,,,,2.529
1165.49,Changes?_ZEUS,,,,,0.065
1170.57,Control_ZEUS,,,,2.28
1170.57,Changes?_ZEUS,,,,,0.069
1175.72,Control_ZEUS,,,,2.449
1175.72,Changes?_ZEUS,,,,,0.075
1180.86,Control_ZEUS,,,,2.542
1180.86,Changes?_ZEUS,,,,,0.071
1185.99,Control_ZEUS,,,,2.385
1185.99,Changes?_ZEUS,,,,,0.074
1191.09,Control_ZEUS,,,,2.335
1191.09,Changes?_ZEUS,,,,,0.074
1196.43,Control_ZEUS,,,,2.85
1196.43,Changes?_ZEUS,,,,,0.081
1201.29,Control_ZEUS,,,,2.477
1201.29,Changes?_ZEUS,,,,,0.052
1206.43,Control_ZEUS,,,,2.554
1206.43,Changes?_ZEUS,,,,,0.063
1211.52,Control_ZEUS,,,,2.421
1211.52,Changes?_ZEUS,,,,,0.064
1216.58,Control_ZEUS,,,,2.157
1216.58,Changes?_ZEUS,,,,,0.061
1221.66,Control_ZEUS,,,,2.239
1221.66,Changes?_ZEUS,,,,,0.079
1226.79,Control_ZEUS,,,,2.258
1226.79,Changes?_ZEUS,,,,,0.072
1231.91,Control_ZEUS,,,,2.418
1231.91,Changes?_ZEUS,,,,,0.055
1237.02,Control_ZEUS,,,,2.226
1237.02,Changes?_ZEUS,,,,,0.054
1242.39,Control_ZEUS,,,,2.671
1242.39,Changes?_ZEUS,,,,,0.117
1247.28,Control_ZEUS,,,,2.418
1247.28,Changes?_ZEUS,,,,,0.074
1252.38,Control_ZEUS,,,,2.449
1252.38,Changes?_ZEUS,,,,,0.068
1257.47,Control_ZEUS,,,,2.43
1257.47,Changes?_ZEUS,,,,,0.072
1262.58,Control_ZEUS,,,,2.454
1262.58,Changes?_ZEUS,,,,,0.07
1267.64,Control_ZEUS,,,,2.044
1267.64,Changes?_ZEUS,,,,,0.057
1272.78,Control_ZEUS,,,,2.662
1272.78,Changes?_ZEUS,,,,,0.088
1277.9,Control_ZEUS,,,,2.253
1277.9,Changes?_ZEUS,,,,,0.096
1283.06,Control_ZEUS,,,,2.803
1283.06,Changes?_ZEUS,,,,,0.077
1288.16,Control_ZEUS,,,,2.188
1288.16,Changes?_ZEUS,,,,,0.088
1293.23,Control_ZEUS,,,,2.226
1293.23,Changes?_ZEUS,,,,,0.104
1298.37,Control_ZEUS,,,,2.445
1298.37,Changes?_ZEUS,,,,,0.085
1303.49,Control_ZEUS,,,,2.423
1303.49,Changes?_ZEUS,,,,,0.09
1308.64,Control_ZEUS,,,,2.329
1308.64,Changes?_ZEUS,,,,,0.092
1313.76,Control_ZEUS,,,,2.394
1313.76,Changes?_ZEUS,,,,,0.08
1318.93,Control_ZEUS,,,,2.459
1318.93,Changes?_ZEUS,,,,,0.069
1324.09,Control_ZEUS,,,,2.552
1324.09,Changes?_ZEUS,,,,,0.071
1329.18,Control_ZEUS,,,,2.096
1329.18,Changes?_ZEUS,,,,,0.066
1334.29,Control_ZEUS,,,,2.369
1334.29,Changes?_ZEUS,,,,,0.079
1339.44,Control_ZEUS,,,,2.611
1339.44,Changes?_ZEUS,,,,,0.053
1344.54,Control_ZEUS,,,,2.267
1344.54,Changes?_ZEUS,,,,,0.056
1349.66,Control_ZEUS,,,,2.607
1349.66,Changes?_ZEUS,,,,,0.057
1354.75,Control_ZEUS,,,,2.224
1354.75,Changes?_ZEUS,,,,,0.081
1359.83,Control_ZEUS,,,,2.255
1359.84,Changes?_ZEUS,,,,,0.114
1365.11,Control_ZEUS,,,,2.688
1365.11,Changes?_ZEUS,,,,,0.089
1370.11,Control_ZEUS,,,,2.819
1370.11,Changes?_ZEUS,,,,,0.078
1375.04,Control_ZEUS,,,,2.695
1375.04,Changes?_ZEUS,,,,,0.083
1380.17,Control_ZEUS,,,,2.426
1380.17,Changes?_ZEUS,,,,,0.085
1385.33,Control_ZEUS,,,,2.45
1385.33,Changes?_ZEUS,,,,,0.108
1390.45,Control_ZEUS,,,,2.691
1390.45,Changes?_ZEUS,,,,,0.067
1395.54,Control_ZEUS,,,,2.191
1395.54,Changes?_ZEUS,,,,,0.054
1401.01,Control_ZEUS,,,,4.49
1401.01,Changes?_ZEUS,,,,,0.362
1405.98,Control_ZEUS,,,,3.386
1405.98,Changes?_ZEUS,,,,,0.084
1411.57,Control_ZEUS,,,,5.901
1411.57,Changes?_ZEUS,,,,,0.264
1416.59,Control_ZEUS,,,,5.621
1416.59,Changes?_ZEUS,,,,,0.062
1421.2,Control_ZEUS,,,,2.679
1421.2,Changes?_ZEUS,,,,,0.054
1426.3,Control_ZEUS,,,,2.557
1426.3,Changes?_ZEUS,,,,,0.053
1431.4,Control_ZEUS,,,,2.312
1431.4,Changes?_ZEUS,,,,,0.057
1436.54,Control_ZEUS,,,,2.666
1436.54,Changes?_ZEUS,,,,,0.099
1441.75,Control_ZEUS,,,,3.266
1441.75,Changes?_ZEUS,,,,,0.085
1446.97,Control_ZEUS,,,,2.71
1446.97,Changes?_ZEUS,,,,,0.086
1452.1,Control_ZEUS,,,,2.456
1452.1,Changes?_ZEUS,,,,,0.061
1457.27,Control_ZEUS,,,,2.605
1457.27,Changes?_ZEUS,,,,,0.09
1462.34,Control_ZEUS,,,,2.112
1462.34,Changes?_ZEUS,,,,,0.086
1467.45,Control_ZEUS,,,,2.403
1467.45,Changes?_ZEUS,,,,,0.08
1472.61,Control_ZEUS,,,,2.467
1472.61,Changes?_ZEUS,,,,,0.065
1477.75,Control_ZEUS,,,,2.486
1477.75,Changes?_ZEUS,,,,,0.118
1482.83,Control_ZEUS,,,,2.249
1482.83,Changes?_ZEUS,,,,,0.064
1488.01,Control_ZEUS,,,,2.469
1488.01,Changes?_ZEUS,,,,,0.098
1493.1,Control_ZEUS,,,,2.321
1493.1,Changes?_ZEUS,,,,,0.052
1498.22,Control_ZEUS,,,,2.365
1498.22,Changes?_ZEUS,,,,,0.094
1503.35,Control_ZEUS,,,,2.597
1503.35,Changes?_ZEUS,,,,,0.075
1508.45,Control_ZEUS,,,,2.379
1508.45,Changes?_ZEUS,,,,,0.077
1513.53,Control_ZEUS,,,,2.224
1513.53,Changes?_ZEUS,,,,,0.069
1518.64,Control_ZEUS,,,,2.355
1518.64,Changes?_ZEUS,,,,,0.076
1523.75,Control_ZEUS,,,,2.355
1523.75,Changes?_ZEUS,,,,,0.112
1528.85,Control_ZEUS,,,,2.208
1528.85,Changes?_ZEUS,,,,,0.056
1533.94,Control_ZEUS,,,,2.393
1533.95,Changes?_ZEUS,,,,,0.091
1539.04,Control_ZEUS,,,,2.233
1539.04,Changes?_ZEUS,,,,,0.081
1544.22,Control_ZEUS,,,,2.887
1544.22,Changes?_ZEUS,,,,,0.067
1549.35,Control_ZEUS,,,,2.338
1549.35,Changes?_ZEUS,,,,,0.051
1554.47,Control_ZEUS,,,,2.381
1554.47,Changes?_ZEUS,,,,,0.085
1559.56,Control_ZEUS,,,,2.287
1559.56,Changes?_ZEUS,,,,,0.071
1564.67,Control_ZEUS,,,,2.383
1564.67,Changes?_ZEUS,,,,,0.09
1569.77,Control_ZEUS,,,,2.267
1569.77,Changes?_ZEUS,,,,,0.066
1574.85,Control_ZEUS,,,,2.197
1574.85,Changes?_ZEUS,,,,,0.055
1579.93,Control_ZEUS,,,,2.154
1579.93,Changes?_ZEUS,,,,,0.054
1585.04,Control_ZEUS,,,,2.665
1585.04,Changes?_ZEUS,,,,,0.082
1590.17,Control_ZEUS,,,,2.745
1590.17,Changes?_ZEUS,,,,,0.061
1595.27,Control_ZEUS,,,,2.561
1595.27,Changes?_ZEUS,,,,,0.068
1600.39,Control_ZEUS,,,,2.499
1600.39,Changes?_ZEUS,,,,,0.061
1605.5,Control_ZEUS,,,,2.622
1605.5,Changes?_ZEUS,,,,,0.072
1610.63,Control_ZEUS,,,,2.513
1610.63,Changes?_ZEUS,,,,,0.088
1615.76,Control_ZEUS,,,,2.636
1615.76,Changes?_ZEUS,,,,,0.077
1620.86,Control_ZEUS,,,,2.31
1620.86,Changes?_ZEUS,,,,,0.061
1625.95,Control_ZEUS,,,,2.293
1625.95,Changes?_ZEUS,,,,,0.084
1631.04,Control_ZEUS,,,,2.231
1631.04,Changes?_ZEUS,,,,,0.1
1636.15,Control_ZEUS,,,,2.302
1636.15,Changes?_ZEUS,,,,,0.063
1641.23,Control_ZEUS,,,,2.221
1641.23,Changes?_ZEUS,,,,,0.058
1646.33,Control_ZEUS,,,,2.622
1646.33,Changes?_ZEUS,,,,,0.057
1651.42,Control_ZEUS,,,,2.298
1651.42,Changes?_ZEUS,,,,,0.057
1656.5,Control_ZEUS,,,,2.164
1656.5,Changes?_ZEUS,,,,,0.053
