20.5457,LCA_APOLLO,27.366
20.5462,Send_APOLLO,,0.03
22.0582,Receive_APOLLO,,0.724
22.0586,Receive_APOLLO,,0.121
25.5779,Selection_APOLLO,,,1.231
30.0792,Control_APOLLO,,,,19.424
30.0801,Changes?_APOLLO,,,,,0.266
31.0332,Control_APOLLO,,,,2.57
31.0335,Changes?_APOLLO,,,,,0.066
36.3041,Control_APOLLO,,,,2.866
36.3047,Changes?_APOLLO,,,,,0.083
41.2177,Control_APOLLO,,,,2.487
41.2181,Changes?_APOLLO,,,,,0.074
46.407,Control_APOLLO,,,,2.417
46.4074,Changes?_APOLLO,,,,,0.053
51.7027,Control_APOLLO,,,,2.702
51.7031,Changes?_APOLLO,,,,,0.073
56.7703,Control_APOLLO,,,,2.452
56.7708,Changes?_APOLLO,,,,,0.075
61.6552,Control_APOLLO,,,,2.299
61.6556,Changes?_APOLLO,,,,,0.079
67.0093,Control_APOLLO,,,,2.815
67.012,Changes?_APOLLO,,,,,0.114
71.9715,Control_APOLLO,,,,2.389
71.9717,Changes?_APOLLO,,,,,0.063
77.2396,Control_APOLLO,,,,2.559
77.24,Changes?_APOLLO,,,,,0.065
82.1881,Control_APOLLO,,,,2.71
82.1886,Changes?_APOLLO,,,,,0.075
87.3291,Control_APOLLO,,,,2.506
87.3295,Changes?_APOLLO,,,,,0.073
92.8121,Control_APOLLO,,,,3.367
92.8126,Changes?_APOLLO,,,,,0.083
97.6876,Control_APOLLO,,,,2.379
97.6881,Changes?_APOLLO,,,,,0.073
102.81,Control_APOLLO,,,,2.36
102.811,Changes?_APOLLO,,,,,0.068
107.931,Control_APOLLO,,,,2.273
107.932,Changes?_APOLLO,,,,,0.071
113.041,Control_APOLLO,,,,2.214
113.042,Changes?_APOLLO,,,,,0.08
118.161,Control_APOLLO,,,,2.296
118.161,Changes?_APOLLO,,,,,0.05
123.29,Control_APOLLO,,,,2.329
123.29,Changes?_APOLLO,,,,,0.057
128.416,Control_APOLLO,,,,2.379
128.417,Changes?_APOLLO,,,,,0.072
133.585,Control_APOLLO,,,,2.521
133.586,Changes?_APOLLO,,,,,0.052
138.705,Control_APOLLO,,,,2.246
138.706,Changes?_APOLLO,,,,,0.201
143.807,Control_APOLLO,,,,2.383
143.807,Changes?_APOLLO,,,,,0.051
148.912,Control_APOLLO,,,,2.425
148.912,Changes?_APOLLO,,,,,0.072
154.335,Control_APOLLO,,,,3.148
154.336,Changes?_APOLLO,,,,,0.08
159.237,Control_APOLLO,,,,2.663
159.237,Changes?_APOLLO,,,,,0.055
164.345,Control_APOLLO,,,,2.217
164.346,Changes?_APOLLO,,,,,0.051
169.46,Control_APOLLO,,,,2.347
169.46,Changes?_APOLLO,,,,,0.053
174.58,Control_APOLLO,,,,2.579
174.58,Changes?_APOLLO,,,,,0.051
179.688,Control_APOLLO,,,,2.456
179.689,Changes?_APOLLO,,,,,0.049
184.808,Control_APOLLO,,,,2.314
184.808,Changes?_APOLLO,,,,,0.052
189.908,Control_APOLLO,,,,2.266
189.908,Changes?_APOLLO,,,,,0.052
195.011,Control_APOLLO,,,,2.422
195.012,Changes?_APOLLO,,,,,0.075
200.161,Control_APOLLO,,,,2.573
200.161,Changes?_APOLLO,,,,,0.068
205.279,Control_APOLLO,,,,2.317
205.279,Changes?_APOLLO,,,,,0.056
210.406,Control_APOLLO,,,,2.488
210.406,Changes?_APOLLO,,,,,0.058
215.497,Control_APOLLO,,,,2.23
215.497,Changes?_APOLLO,,,,,0.071
220.625,Control_APOLLO,,,,2.587
220.625,Changes?_APOLLO,,,,,0.071
225.741,Control_APOLLO,,,,2.421
225.741,Changes?_APOLLO,,,,,0.066
230.861,Control_APOLLO,,,,2.612
230.861,Changes?_APOLLO,,,,,0.056
235.966,Control_APOLLO,,,,2.212
235.967,Changes?_APOLLO,,,,,0.072
241.056,Control_APOLLO,,,,2.355
241.057,Changes?_APOLLO,,,,,0.051
246.185,Control_APOLLO,,,,2.477
246.186,Changes?_APOLLO,,,,,0.092
251.34,Control_APOLLO,,,,2.462
251.34,Changes?_APOLLO,,,,,0.073
256.473,Control_APOLLO,,,,2.373
256.473,Changes?_APOLLO,,,,,0.054
261.715,Control_APOLLO,,,,2.765
261.716,Changes?_APOLLO,,,,,0.123
266.829,Control_APOLLO,,,,2.256
266.829,Changes?_APOLLO,,,,,0.064
271.941,Control_APOLLO,,,,2.554
271.942,Changes?_APOLLO,,,,,0.059
277.065,Control_APOLLO,,,,2.232
277.065,Changes?_APOLLO,,,,,0.075
282.238,Control_APOLLO,,,,2.575
282.239,Changes?_APOLLO,,,,,0.068
287.404,Control_APOLLO,,,,2.455
287.404,Changes?_APOLLO,,,,,0.088
292.517,Control_APOLLO,,,,2.472
292.518,Changes?_APOLLO,,,,,0.079
297.637,Control_APOLLO,,,,2.079
297.637,Changes?_APOLLO,,,,,0.076
302.744,Control_APOLLO,,,,2.184
302.744,Changes?_APOLLO,,,,,0.052
308.01,Control_APOLLO,,,,2.464
308.01,Changes?_APOLLO,,,,,0.051
312.877,Control_APOLLO,,,,2.339
312.877,Changes?_APOLLO,,,,,0.065
317.987,Control_APOLLO,,,,2.401
317.988,Changes?_APOLLO,,,,,0.055
323.101,Control_APOLLO,,,,2.296
323.101,Changes?_APOLLO,,,,,0.07
328.233,Control_APOLLO,,,,2.169
328.233,Changes?_APOLLO,,,,,0.067
333.341,Control_APOLLO,,,,2.23
333.342,Changes?_APOLLO,,,,,0.074
338.45,Control_APOLLO,,,,2.433
338.451,Changes?_APOLLO,,,,,0.059
343.577,Control_APOLLO,,,,2.352
343.578,Changes?_APOLLO,,,,,0.062
348.713,Control_APOLLO,,,,2.374
348.713,Changes?_APOLLO,,,,,0.048
353.834,Control_APOLLO,,,,2.333
353.835,Changes?_APOLLO,,,,,0.068
