Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,20.5463,,0,0,6.94052e-310,6.94052e-310,-1,-1,-1,-1,-1,,261.112,495.863,0,5,101.143,2,,201.602,330.741,0,3.97483,102.333,2,,458.303,827.13,0,-1,-1,2,,224.031,276.864,0,4.40454,102.333,2,,480.754,772.547,0,-1,-1,2,,421.246,606.825,0,-1,-1,2,,630.313,1104.95,0,-1,-1,4,,
Normal,30.0803,,6,6,436.006,568.605,1.10577,3.6,4.50136,421.246,606.825,,254.673,470.827,10000,5,91,4,,205.743,311.564,10000,3.99798,90.91,4,,460.415,776.391,2000,-1,-1,4,,225.169,263.041,10000,4.4422,90.1,4,,479.842,727.868,2000,-1,-1,4,,436.006,568.605,1.10577,-1,-1,3.6,,685.584,1033.43,2000,-1,-1,4,,
Normal,31.0337,,6,6,443.156,576.48,1.55556,3.6,0.4506,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,3.99408,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.59319,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,443.156,576.48,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,36.3048,,6,6,425.563,554.3,1.55556,3.6,0.496499,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,3.82766,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.40181,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,425.563,554.3,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,41.2191,,6,6,431.412,563.131,1.55556,3.6,0.377902,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,3.97447,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.37192,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,431.412,563.131,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,46.4084,,6,6,449.346,584.496,1.55556,3.6,0.402668,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,4.06616,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.64705,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,449.346,584.496,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,51.7041,,6,6,437.969,571.564,1.55556,3.6,0.509395,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,4.04706,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.43249,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,437.969,571.564,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,56.7722,,6,6,430.914,562.503,1.55556,3.6,0.53884,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,3.96966,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.36663,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,430.914,562.503,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,61.6566,,6,6,437.215,568.99,1.55556,3.6,0.344664,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,3.9378,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.52848,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,437.215,568.99,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,67.0125,,6,6,432.954,563.618,1.55556,3.6,0.568915,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,3.89749,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.48212,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,432.954,563.618,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,71.9727,,6,6,435.277,566.547,1.55556,3.6,0.426598,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,3.91947,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.50739,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,435.277,566.547,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,77.2401,,6,6,435.928,568.984,1.55556,3.6,0.480362,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,4.02725,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.41079,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,435.928,568.984,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,82.1896,,6,6,432.791,564.875,1.55556,3.6,0.413648,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,3.98782,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.3866,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,432.791,564.875,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,87.3297,,6,6,447.101,581.665,1.55556,3.6,0.36278,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,4.04479,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.62262,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,447.101,581.665,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,92.8137,,6,6,431.86,562.239,1.55556,3.6,0.700626,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,3.88715,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.47022,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,431.86,562.239,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,97.6891,,6,6,434.629,567.341,1.55556,3.6,0.345311,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,4.01464,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.39698,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,434.629,567.341,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
Normal,102.812,,6,6,432.074,562.508,1.55556,3.6,0.32536,421.246,606.825,,6.94052e-310,6.94052e-310,1.4822e-323,5,91,1.9,,6.94052e-310,6.94052e-310,1.4822e-323,3.88917,90.91,-0.2,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-2.3,,6.94052e-310,6.94052e-310,1.4822e-323,4.47255,90.1,-4.4,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-6.5,,432.074,562.508,1.55556,-1,-1,3.6,,6.94052e-310,6.94052e-310,1.4822e-323,-1,-1,-10.7,,
