Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,20.5645,,0,0,6.92772e-310,6.92772e-310,-1,-1,-1,-1,-1,,256.531,495.863,0,5,102,2,,234.526,368.562,0,4.51396,101.333,2,,486.667,864.915,0,-1,-1,2,,251.871,305.685,0,4.94386,102.333,2,,504.079,801.34,0,-1,-1,2,,482.019,673.403,0,-1,-1,2,,682.831,1171.5,0,-1,-1,4,,
Normal,30.0671,,4,4,253.346,291.066,0.778525,3.9,4.46311,251.871,305.685,,251.843,470.827,10000,5,89.275,4,,229.501,345.557,10000,4.47924,90.25,4,,481.344,810.384,2000,-1,-1,4,,253.346,291.066,0.778525,4.96348,90.1525,3.9,,504.479,755.893,2000,-1,-1,4,,482.137,630.623,2000,-1,-1,4,,733.98,1095.45,2000,-1,-1,4,,
Normal,31.2089,,4,4,254.01,291.803,1.51282,3.9,0.38445,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,89.275,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,90.25,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,254.01,291.803,1.51282,4.97727,90.1525,3.9,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,36.3923,,4,4,251.939,284.131,1.625,3.2,0.396142,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,93.6,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,92,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,251.939,284.131,1.625,4.8339,91.92,3.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,41.4619,,4,4,256.11,294.133,1.51282,3.9,0.28728,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,89.275,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,90.25,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,256.11,294.133,1.51282,5.0209,90.1525,3.9,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,46.5858,,4,4,252.436,289.274,1.52632,3.8,0.340128,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,89.55,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,90.5,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,252.436,289.274,1.52632,4.92997,90.405,3.8,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,51.7306,,4,4,252.291,286.795,1.57143,3.5,0.365832,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,93,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,91.25,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,252.291,286.795,1.57143,4.88364,91.1625,3.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,57.0129,,4,4,257.679,295.873,1.51282,3.9,0.502426,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,89.275,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,90.25,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,257.679,295.873,1.51282,5.05352,90.1525,3.9,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,61.8672,,4,4,253.439,291.169,1.51282,3.9,0.318432,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,89.275,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,90.25,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,253.439,291.169,1.51282,4.96541,90.1525,3.9,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,67.1255,,4,4,252.333,287.61,1.55556,3.6,0.477628,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,90.1,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,91,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,252.333,287.61,1.55556,4.89886,90.91,3.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,71.9806,,4,4,254.9,292.791,1.51282,3.9,0.327038,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,89.275,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,90.25,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,254.9,292.791,1.51282,4.99576,90.1525,3.9,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,77.1108,,4,4,252.483,287.006,1.57143,3.5,0.342847,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,93,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,91.25,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,252.483,287.006,1.57143,4.88757,91.1625,3.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,82.3534,,4,4,258.767,297.081,1.51282,3.9,0.464197,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,89.275,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,90.25,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,258.767,297.081,1.51282,5.07617,90.1525,3.9,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
Normal,87.1578,,4,4,253.13,282.228,1.66667,3,0.266272,251.871,305.685,,6.92772e-310,6.92772e-310,1.4822e-323,5,94,1.9,,6.92772e-310,6.92772e-310,1.4822e-323,4.5,96,-0.2,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-2.3,,253.13,282.228,1.66667,4.79842,93,3,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-6.5,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-8.6,,6.92772e-310,6.92772e-310,1.4822e-323,-1,-1,-10.7,,
