19.2781,LCA_APOLLO,26.115
19.2788,Send_APOLLO,,0.029
20.5388,Receive_APOLLO,,0.434
20.5393,Receive_APOLLO,,0.118
24.3156,Selection_APOLLO,,,1.345
28.6695,Control_APOLLO,,,,19.866
28.6703,Changes?_APOLLO,,,,,0.279
29.9235,Control_APOLLO,,,,2.595
29.924,Changes?_APOLLO,,,,,0.073
34.9913,Control_APOLLO,,,,2.719
34.9917,Changes?_APOLLO,,,,,0.073
42.7472,Control_APOLLO,,,,20.46
42.7475,Changes?_APOLLO,,,,,0.05
45.3565,LCA,18.996
45.3567,Send_APOLLO,,0.023
50.3919,Selection_APOLLO,,,1.258
52.7711,Control_APOLLO,,,,17.297
52.7716,Changes?_APOLLO,,,,,0.072
55.8378,Control_APOLLO,,,,2.237
55.8382,Changes?_APOLLO,,,,,0.077
63.7805,Control_APOLLO,,,,20.063
63.781,Changes?_APOLLO,,,,,0.07
66.083,LCA,17.726
66.0831,Send_APOLLO,,0.015
71.1167,Selection_APOLLO,,,1.531
73.2296,Control_APOLLO,,,,17.335
73.23,Changes?_APOLLO,,,,,0.079
76.4911,Control_APOLLO,,,,2.314
76.4916,Changes?_APOLLO,,,,,0.078
83.5121,Control_APOLLO,,,,18.115
83.5125,Changes?_APOLLO,,,,,0.063
85.7501,LCA,17.724
85.7502,Send_APOLLO,,0.018
90.8102,Receive_APOLLO,,0.216
90.8128,Selection_APOLLO,,,1.102
92.8824,Control_APOLLO,,,,15.529
92.8829,Changes?_APOLLO,,,,,0.088
96.1808,Control_APOLLO,,,,2.051
96.1812,Changes?_APOLLO,,,,,0.075
101.245,Control_APOLLO,,,,2.091
101.245,Changes?_APOLLO,,,,,0.055
106.334,Control_APOLLO,,,,2.304
106.334,Changes?_APOLLO,,,,,0.075
111.409,Control_APOLLO,,,,2.381
111.41,Changes?_APOLLO,,,,,0.06
116.494,Control_APOLLO,,,,2.332
116.494,Changes?_APOLLO,,,,,0.076
123.585,Control_APOLLO,,,,18.469
123.585,Changes?_APOLLO,,,,,0.054
125.924,LCA,17.688
125.924,Send_APOLLO,,0.017
130.958,Selection_APOLLO,,,0.921
134.056,Control_APOLLO,,,,17.73
134.057,Changes?_APOLLO,,,,,0.086
137.235,LCA,18.315
137.235,Send_APOLLO,,0.017
140.255,Receive_APOLLO,,0.186
142.267,Selection_APOLLO,,,0.689
