Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,19.0243,,0,0,6.92667e-310,6.92667e-310,-1,-1,-1,-1,-1,,266.622,479.191,0,5,102,2,,244.033,353.751,0,4.49805,101.333,2,,509.198,829.116,0,-1,-1,2,,261.015,294.321,0,4.92643,102.333,2,,526.202,769.452,0,-1,-1,2,,503.594,643.8,0,-1,-1,2,,715.859,1119.75,0,-1,-1,4,,
Normal,28.6195,,6,6,504.942,629.232,1.2418,3,4.55157,503.594,643.8,,251.843,470.827,10000,5,94,4,,229.189,345.106,10000,4.47282,96,4,,481.032,809.933,10000,-1,-1,4,,251.792,290.127,10000,4.94591,93,4,,503.635,754.954,2000,-1,-1,4,,504.942,629.232,1.2418,-1,-1,3,,732.824,1094.06,2000,-1,-1,4,,
Normal,29.612,,6,6,508.53,634.152,1.66667,3,0.48716,503.594,643.8,,6.92667e-310,6.92667e-310,1.4822e-323,5,94,1.9,,6.92667e-310,6.92667e-310,1.4822e-323,4.54622,96,-0.2,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-2.3,,6.92667e-310,6.92667e-310,1.4822e-323,4.94155,93,-4.4,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-6.5,,508.53,634.152,1.66667,-1,-1,3,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-10.7,,
Normal,34.7279,,6,6,512.171,638.565,1.66667,3,0.581884,503.594,643.8,,6.92667e-310,6.92667e-310,1.4822e-323,5,94,1.9,,6.92667e-310,6.92667e-310,1.4822e-323,4.58065,96,-0.2,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-2.3,,6.92667e-310,6.92667e-310,1.4822e-323,4.97896,93,-4.4,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-6.5,,512.171,638.565,1.66667,-1,-1,3,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-10.7,,
Normal,39.6703,,6,6,503.813,615.166,2,2,0.41955,503.594,643.8,,6.92667e-310,6.92667e-310,1.4822e-323,5,96,1.9,,6.92667e-310,6.92667e-310,1.4822e-323,4.30978,97.3333,-0.2,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-2.3,,6.92667e-310,6.92667e-310,1.4822e-323,4.89748,95.3333,-4.4,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-6.5,,503.813,615.166,2,-1,-1,2,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-10.7,,
Normal,44.9028,,6,6,514.687,641.727,1.66667,3,0.448693,503.594,643.8,,6.92667e-310,6.92667e-310,1.4822e-323,5,94,1.9,,6.92667e-310,6.92667e-310,1.4822e-323,4.61229,96,-0.2,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-2.3,,6.92667e-310,6.92667e-310,1.4822e-323,4.99665,93,-4.4,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-6.5,,514.687,641.727,1.66667,-1,-1,3,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-10.7,,
Normal,54.8593,,6,6,503.767,623.767,1.31374,2.7,2.90626,503.594,643.8,,251.843,470.827,10000,5,94.6,4,,225.767,340.162,10000,4.40251,96.4,4,,477.61,804.989,10000,-1,-1,4,,251.323,289.605,10000,4.93615,93.7,4,,503.166,754.432,10000,-1,-1,4,,503.767,623.767,1.31374,-1,-1,2.7,,728.932,1088.59,2000,-1,-1,4,,
Normal,57.4741,,6,6,507.428,631.504,1.66667,3,0.34992,503.594,643.8,,6.92667e-310,6.92667e-310,1.4822e-323,5,94,1.9,,6.92667e-310,6.92667e-310,1.4822e-323,4.44511,96,-0.2,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-2.3,,6.92667e-310,6.92667e-310,1.4822e-323,5.0249,93,-4.4,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-6.5,,507.428,631.504,1.66667,-1,-1,3,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-10.7,,
Normal,62.751,,6,6,504.1,626.395,1.71429,2.8,0.499416,503.594,643.8,,6.92667e-310,6.92667e-310,1.4822e-323,5,94.4,1.9,,6.92667e-310,6.92667e-310,1.4822e-323,4.48579,96.2667,-0.2,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-2.3,,6.92667e-310,6.92667e-310,1.4822e-323,4.87586,93.4667,-4.4,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-6.5,,504.1,626.395,1.71429,-1,-1,2.8,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-10.7,,
Normal,67.6389,,6,6,510.703,636.785,1.66667,3,0.351052,503.594,643.8,,6.92667e-310,6.92667e-310,1.4822e-323,5,94,1.9,,6.92667e-310,6.92667e-310,1.4822e-323,4.56676,96,-0.2,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-2.3,,6.92667e-310,6.92667e-310,1.4822e-323,4.96387,93,-4.4,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-6.5,,510.703,636.785,1.66667,-1,-1,3,,6.92667e-310,6.92667e-310,1.4822e-323,-1,-1,-10.7,,
