Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,20.2591,,0,0,6.94799e-310,6.94799e-310,-1,-1,-1,-1,-1,,189.086,347.697,0,3.5,102,2,,234.553,345.441,0,4.39559,102.333,2,,422.014,689.594,0,-1,-1,2,,211.004,235.81,0,3.85954,101.333,2,,398.439,579.722,0,-1,-1,2,,443.927,577.187,0,-1,-1,2,,630.923,921.956,0,-1,-1,2,,
Normal,31.4389,,0,0,204.417,237.168,0.760733,0.1,6.14754,-1,10000,,181.657,340.454,0.887102,3.5,99.8,3.9,,228.676,343.998,0.933733,4.45706,99.7667,3.6,,411.859,678.452,1.30142,-1,-1,3.6,,204.417,237.168,0.760733,3.96638,99.8667,4,,386.642,571.622,1.14124,-1,-1,3.9,,435.364,575.166,1.18787,-1,-1,3.6,,618.548,909.62,1.55556,-1,-1,3.6,,
Normal,34.0975,,0,0,206.071,239.006,0.761359,0.1,2.65376,-1,10000,,181.657,340.454,0.885115,3.5,99.8,3.9,,230.766,347.014,0.935025,4.5,99.7667,3.6,,413.95,681.468,1.30076,-1,-1,3.6,,206.071,239.006,0.761359,4,99.8667,4,,388.3,573.459,1.13991,-1,-1,3.9,,439.126,580.02,1.18982,-1,-1,3.6,,622.31,914.474,1.55556,-1,-1,3.6,,
Normal,39.2154,,0,0,206.071,239.006,0.761359,0.1,2.60108,-1,10000,,181.657,340.454,0.885115,3.5,99.8,3.9,,230.766,347.014,0.935025,4.5,99.7667,3.6,,413.95,681.468,1.30076,-1,-1,3.6,,206.071,239.006,0.761359,4,99.8667,4,,388.3,573.459,1.13991,-1,-1,3.9,,439.126,580.02,1.18982,-1,-1,3.6,,622.31,914.474,1.55556,-1,-1,3.6,,
Normal,44.0474,,0,0,206.071,239.006,0.761359,0.1,2.31438,-1,10000,,181.657,340.454,0.885115,3.5,99.8,3.9,,230.766,347.014,0.935025,4.5,99.7667,3.6,,413.95,681.468,1.30076,-1,-1,3.6,,206.071,239.006,0.761359,4,99.8667,4,,388.3,573.459,1.13991,-1,-1,3.9,,439.126,580.02,1.18982,-1,-1,3.6,,622.31,914.474,1.55556,-1,-1,3.6,,
Normal,49.4335,,0,0,206.071,239.006,0.761359,0.1,2.61587,-1,10000,,181.657,340.454,0.885115,3.5,99.8,3.9,,230.766,347.014,0.935025,4.5,99.7667,3.6,,413.95,681.468,1.30076,-1,-1,3.6,,206.071,239.006,0.761359,4,99.8667,4,,388.3,573.459,1.13991,-1,-1,3.9,,439.126,580.02,1.18982,-1,-1,3.6,,622.31,914.474,1.55556,-1,-1,3.6,,
Normal,54.17,,0,0,206.071,239.006,0.761359,0.1,2.21845,-1,10000,,181.657,340.454,0.885115,3.5,99.8,3.9,,230.766,347.014,0.935025,4.5,99.7667,3.6,,413.95,681.468,1.30076,-1,-1,3.6,,206.071,239.006,0.761359,4,99.8667,4,,388.3,573.459,1.13991,-1,-1,3.9,,439.126,580.02,1.18982,-1,-1,3.6,,622.31,914.474,1.55556,-1,-1,3.6,,
VIOLATION,61.8354,,0,0,206.071,239.006,0.761359,0.1,2.63592,234.553,345.441,,181.148,340.454,10000,3.5,99.8,4,,227.949,347.014,10000,4.5,99.7667,4,,409.097,681.468,2000,-1,-1,4,,206.071,239.006,10000,4,99.8667,4,,387.219,573.459,2000,-1,-1,4,,434.019,580.02,2000,-1,-1,4,,615.168,914.474,2000,-1,-1,4,,
DECIDE,64.2242,,0,0,202.036,243.481,0.761359,0.1,-1,234.553,345.441,,189.086,347.697,0,3.5,99.8,2,,239.944,352.767,0,4.5,99.7667,2,,427.407,696.917,0,-1,-1,2,,218.498,243.481,0,4,99.8667,2,,405.935,587.391,0,-1,-1,2,,456.817,592.179,0,-1,-1,2,,643.815,936.945,0,-1,-1,2,,
Normal,71.3598,,4,4,219.809,239.006,0.928025,3,2.10551,218.498,243.481,,181.148,340.454,10000,3.5,94,4,,227.949,347.014,2000,4.5,93,4,,409.097,681.468,2000,-1,-1,4,,219.809,239.006,0.928025,4,96,3,,387.219,573.459,2000,-1,-1,4,,434.019,580.02,2000,-1,-1,4,,615.168,914.474,2000,-1,-1,4,,
Normal,78.7378,,4,4,223.11,242.445,0.930793,3,2.34572,218.498,243.481,,181.148,340.454,10000,3.5,94,4,,227.949,347.014,2000,4.5,93,4,,409.097,681.468,2000,-1,-1,4,,223.11,242.445,0.930793,4.063,96,3,,390.314,576.899,2000,-1,-1,4,,437.114,583.459,2000,-1,-1,4,,618.263,917.913,2000,-1,-1,4,,
