Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,20.205,,0,0,6.94642e-310,6.94642e-310,-1,-1,-1,-1,-1,,267.444,477.827,0,5,102,2,,240.053,346.211,0,4.40656,101.333,2,,505.882,820.448,0,-1,-1,2,,262.727,294.402,0,4.94395,102.333,2,,528.583,768.378,0,-1,-1,2,,501.17,636.529,0,-1,-1,2,,714.265,1111.35,0,-1,-1,4,,
Normal,31.376,,6,6,504.7,628.809,1.24164,3,6.11532,501.17,636.529,,251.843,470.827,10000,5,94,4,,228.642,344.316,10000,4.46158,96,4,,480.485,809.143,10000,-1,-1,4,,252.121,290.493,10000,4.95276,93,4,,503.964,755.32,2000,-1,-1,4,,504.7,628.809,1.24164,-1,-1,3,,732.606,1093.64,2000,-1,-1,4,,
Normal,31.9731,,6,6,506.97,630.432,1.66667,3,0.589722,501.17,636.529,,6.94642e-310,6.94642e-310,1.4822e-323,5,94,1.9,,6.94642e-310,6.94642e-310,1.4822e-323,4.40503,96,-0.2,,6.94642e-310,6.94642e-310,1.4822e-323,-1,-1,-2.3,,6.94642e-310,6.94642e-310,1.4822e-323,5.05763,93,-4.4,,6.94642e-310,6.94642e-310,1.4822e-323,-1,-1,-6.5,,506.97,630.432,1.66667,-1,-1,3,,6.94642e-310,6.94642e-310,1.4822e-323,-1,-1,-10.7,,
Normal,37.1961,,6,6,502.014,626.255,1.66667,3,0.684266,501.17,636.529,,6.94642e-310,6.94642e-310,1.4822e-323,5,94,1.9,,6.94642e-310,6.94642e-310,1.4822e-323,4.4847,96,-0.2,,6.94642e-310,6.94642e-310,1.4822e-323,-1,-1,-2.3,,6.94642e-310,6.94642e-310,1.4822e-323,4.87468,93,-4.4,,6.94642e-310,6.94642e-310,1.4822e-323,-1,-1,-6.5,,502.014,626.255,1.66667,-1,-1,3,,6.94642e-310,6.94642e-310,1.4822e-323,-1,-1,-10.7,,
Normal,42.2137,,6,6,503.354,626.577,1.66667,3,0.48337,501.17,636.529,,6.94642e-310,6.94642e-310,1.4822e-323,5,94,1.9,,6.94642e-310,6.94642e-310,1.4822e-323,4.40741,96,-0.2,,6.94642e-310,6.94642e-310,1.4822e-323,-1,-1,-2.3,,6.94642e-310,6.94642e-310,1.4822e-323,4.98228,93,-4.4,,6.94642e-310,6.94642e-310,1.4822e-323,-1,-1,-6.5,,503.354,626.577,1.66667,-1,-1,3,,6.94642e-310,6.94642e-310,1.4822e-323,-1,-1,-10.7,,
VIOLATION,49.954,,6,6,512.692,639.196,1.66667,3,3.20719,501.17,636.529,,251.843,470.827,10000,5,94,4,,234.665,353.017,10000,4.58557,96,4,,486.508,817.844,10000,-1,-1,4,,253.636,292.179,10000,4.98431,93,4,,505.48,757.006,2000,-1,-1,4,,488.301,639.196,10000,-1,-1,4,,740.144,1104.02,2000,-1,-1,4,,
DECIDE,52.6933,,6,6,502.793,651.223,1.66667,3,-1,501.17,636.529,,267.444,477.827,0,5,94,2,,249.48,358.758,0,4.58557,96,2,,515.313,832.99,0,-1,-1,2,,264.786,296.555,0,4.98431,93,2,,530.644,770.53,0,-1,-1,2,,512.661,651.223,0,-1,-1,2,,724.93,1126.04,0,-1,-1,4,,
Normal,60.0569,,4,4,265.244,288.957,1.21686,2.1,2.34145,264.786,296.555,,251.843,470.827,10000,5,95.8,4,,228.96,344.775,10000,4.46811,97.2,4,,480.803,809.602,2000,-1,-1,4,,265.244,288.957,1.21686,4.92404,95.1,2.1,,502.584,753.784,2000,-1,-1,4,,479.7,627.732,2000,-1,-1,4,,731.543,1092.56,2000,-1,-1,4,,
VIOLATION,65.5815,,4,4,273.596,297.741,1.21686,2.1,2.75926,264.786,296.555,,251.843,470.827,10000,5,95.8,4,,230.51,347.014,10000,4.5,97.2,4,,482.353,811.842,2000,-1,-1,4,,258.636,297.741,10000,5.08855,95.1,4,,510.479,762.568,2000,-1,-1,4,,489.146,638.755,2000,-1,-1,4,,740.989,1103.58,2000,-1,-1,4,,
DECIDE,67.7583,,4,4,269.437,302.107,1.21686,2.1,-1,264.786,296.555,,267.444,477.827,0,5,95.8,2,,244.978,352.767,0,4.5,97.2,2,,510.81,827.001,0,-1,-1,2,,270.098,302.107,0,5.08855,95.1,2,,535.957,776.079,0,-1,-1,2,,513.471,650.784,0,-1,-1,2,,725.776,1125.6,0,-1,-1,4,,
