20.2586,LCA_HERMES,27.076
20.259,Send_HERMES,,0.024
21.5163,Receive_HERMES,,0.721
22.0175,Receive_HERMES,,0.206
25.2905,Selection_HERMES,,,1.37
274.543,Control_HERMES,,,,18.821
274.543,Changes?_HERMES,,,,,0.05
279.643,Control_HERMES,,,,16.592
279.643,Changes?_HERMES,,,,,0.065
285.052,Control_HERMES,,,,17.895
285.052,Changes?_HERMES,,,,,0.11
286.06,Receive_HERMES,,0.187
291.097,Selection_HERMES,,,0.871
293.895,Control_HERMES,,,,17.434
293.896,Changes?_HERMES,,,,,0.052
296.467,Control_HERMES,,,,2.945
296.467,Changes?_HERMES,,,,,0.064
296.72,Receive_HERMES,,0.175
301.746,Selection_HERMES,,,0.736
303.808,Control_HERMES,,,,16.602
303.809,Changes?_HERMES,,,,,0.054
303.811,Receive_HERMES,,0.104
308.837,Selection_HERMES,,,1.041
310.779,Control_HERMES,,,,16.231
310.78,Changes?_HERMES,,,,,0.068
316.354,Control_HERMES,,,,17.991
316.354,Changes?_HERMES,,,,,0.081
321.241,Control_HERMES,,,,16.536
321.241,Changes?_HERMES,,,,,0.048
323.758,Receive_HERMES,,0.152
327.281,Receive_HERMES,,0.23
328.789,Selection_HERMES,,,0.695
331.196,Control_HERMES,,,,16.912
331.196,Changes?_HERMES,,,,,0.075
333.207,Receive_HERMES,,0.191
336.72,Receive_HERMES,,0.206
338.234,Selection_HERMES,,,0.709
340.307,Control_HERMES,,,,16.176
340.308,Changes?_HERMES,,,,,0.076
345.935,Control_HERMES,,,,17.026
345.935,Changes?_HERMES,,,,,0.068
350.369,Control_HERMES,,,,16.154
350.369,Changes?_HERMES,,,,,0.048
350.372,Receive_HERMES,,0.131
355.399,Selection_HERMES,,,1.119
357.717,Control_HERMES,,,,17.336
357.718,Changes?_HERMES,,,,,0.066
359.633,LCA,16.569
359.634,Send_HERMES,,0.024
359.636,Receive_HERMES,,0.124
364.665,Selection_HERMES,,,0.716
366.703,Control_HERMES,,,,17.176
366.704,Changes?_HERMES,,,,,0.109
371.777,Control_HERMES,,,,18.001
371.777,Changes?_HERMES,,,,,0.073
373.767,LCA,16.553
373.767,Send_HERMES,,0.021
378.801,Selection_HERMES,,,1.737
381.53,Control_HERMES,,,,18.954
381.531,Changes?_HERMES,,,,,0.067
383.961,LCA,17.473
383.961,Send_HERMES,,0.015
388.993,Selection_HERMES,,,0.745
391.194,Control_HERMES,,,,17.767
391.194,Changes?_HERMES,,,,,0.059
391.45,Receive_HERMES,,0.351
396.476,Selection_HERMES,,,0.734
398.536,Control_HERMES,,,,17.097
398.536,Changes?_HERMES,,,,,0.063
403.627,Control_HERMES,,,,17.789
403.628,Changes?_HERMES,,,,,0.067
408.82,Control_HERMES,,,,18.812
408.82,Changes?_HERMES,,,,,0.053
413.981,Control_HERMES,,,,19.606
413.982,Changes?_HERMES,,,,,0.05
419.643,Control_HERMES,,,,20.816
419.643,Changes?_HERMES,,,,,0.071
421.914,Receive_HERMES,,0.286
426.95,Selection_HERMES,,,1.123
429.64,Control_HERMES,,,,16.864
429.64,Changes?_HERMES,,,,,0.084
432.154,Receive_HERMES,,0.235
437.176,Selection_HERMES,,,1.043
439.469,Control_HERMES,,,,16.037
439.471,Changes?_HERMES,,,,,0.152
444.399,Control_HERMES,,,,16.486
444.401,Changes?_HERMES,,,,,0.124
450.069,Control_HERMES,,,,24.895
450.069,Changes?_HERMES,,,,,0.068
450.072,Receive_HERMES,,0.119
455.103,Selection_HERMES,,,1.059
457.412,Control_HERMES,,,,17.389
457.414,Changes?_HERMES,,,,,0.147
460.183,Receive_HERMES,,0.211
463.202,Receive_HERMES,,0.384
465.211,Selection_HERMES,,,0.746
467.523,Control_HERMES,,,,19.323
467.525,Changes?_HERMES,,,,,0.113
470.561,Control_HERMES,,,,2.315
470.562,Changes?_HERMES,,,,,0.082
473.082,Receive_HERMES,,0.148
475.094,Receive_HERMES,,0.41
478.113,Selection_HERMES,,,1.21
480.52,Control_HERMES,,,,17.686
480.523,Changes?_HERMES,,,,,0.104
485.208,Control_HERMES,,,,15.917
485.208,Changes?_HERMES,,,,,0.066
485.21,Receive_HERMES,,0.157
490.243,Selection_HERMES,,,0.845
492.382,Control_HERMES,,,,17.009
492.384,Changes?_HERMES,,,,,0.164
497.547,Control_HERMES,,,,18.775
497.548,Changes?_HERMES,,,,,0.077
500.001,LCA,19.537
500.001,Send_HERMES,,0.017
505.038,Selection_HERMES,,,0.883
506.961,Control_HERMES,,,,15.57
506.962,Changes?_HERMES,,,,,0.116
509.769,LCA,18.453
509.769,Send_HERMES,,0.015
514.805,Selection_HERMES,,,1.236
516.764,Control_HERMES,,,,15.477
516.766,Changes?_HERMES,,,,,0.148
522.053,Control_HERMES,,,,15.373
522.053,Changes?_HERMES,,,,,0.069
527.217,Control_HERMES,,,,16.493
527.217,Changes?_HERMES,,,,,0.075
528.229,Receive_HERMES,,0.37
533.284,Selection_HERMES,,,1.136
535.445,Control_HERMES,,,,16.007
535.447,Changes?_HERMES,,,,,0.376
540.298,Control_HERMES,,,,14.839
540.298,Changes?_HERMES,,,,,0.052
545.521,Control_HERMES,,,,17.52
545.527,Changes?_HERMES,,,,,0.145
550.887,Control_HERMES,,,,17.992
550.887,Changes?_HERMES,,,,,0.092
555.718,Control_HERMES,,,,14.942
555.72,Changes?_HERMES,,,,,0.164
560.969,Control_HERMES,,,,16.052
560.97,Changes?_HERMES,,,,,0.05
566.876,Control_HERMES,,,,18.509
566.879,Changes?_HERMES,,,,,0.171
572.132,Control_HERMES,,,,18.304
572.132,Changes?_HERMES,,,,,0.107
573.89,Receive_HERMES,,0.21
578.922,Selection_HERMES,,,0.761
581.49,Control_HERMES,,,,17.104
581.492,Changes?_HERMES,,,,,0.093
586.08,Control_HERMES,,,,18.553
586.081,Changes?_HERMES,,,,,0.052
588.075,LCA,16.775
588.075,Send_HERMES,,0.021
593.109,Selection_HERMES,,,1.234
594.934,Control_HERMES,,,,15.679
594.936,Changes?_HERMES,,,,,0.142
597.154,LCA,17.059
597.155,Send_HERMES,,0.022
597.158,Receive_HERMES,,0.195
602.183,Selection_HERMES,,,1.25
603.991,Control_HERMES,,,,15.02
603.992,Changes?_HERMES,,,,,0.072
603.994,Receive_HERMES,,0.086
609.032,Selection_HERMES,,,1.551
610.92,Control_HERMES,,,,15.566
610.922,Changes?_HERMES,,,,,0.137
613.011,LCA,16.453
613.011,Send_HERMES,,0.022
617.532,Receive_HERMES,,0.297
618.037,Selection_HERMES,,,1.275
620.073,Control_HERMES,,,,15.758
620.073,Changes?_HERMES,,,,,0.064
622.549,LCA,17.248
622.55,Send_HERMES,,0.038
625.568,Receive_HERMES,,0.429
626.572,Receive_HERMES,,0.231
627.58,Selection_HERMES,,,1.389
629.477,Control_HERMES,,,,15.796
629.477,Changes?_HERMES,,,,,0.102
634.62,Control_HERMES,,,,15.073
634.622,Changes?_HERMES,,,,,0.079
639.717,Control_HERMES,,,,14.759
639.717,Changes?_HERMES,,,,,0.051
640.224,Receive_HERMES,,0.283
645.26,Selection_HERMES,,,1.122
647.697,Control_HERMES,,,,15.817
647.697,Changes?_HERMES,,,,,0.085
649.206,Receive_HERMES,,0.139
651.223,Receive_HERMES,,0.216
654.244,Selection_HERMES,,,0.811
656.55,Control_HERMES,,,,16.383
656.551,Changes?_HERMES,,,,,0.098
661.534,Control_HERMES,,,,16.155
661.535,Changes?_HERMES,,,,,0.069
663.806,Receive_HERMES,,0.367
668.839,Selection_HERMES,,,1.127
671.648,Control_HERMES,,,,18.033
671.649,Changes?_HERMES,,,,,0.09
676.058,Control_HERMES,,,,18.597
676.058,Changes?_HERMES,,,,,0.055
681.031,Control_HERMES,,,,16.976
681.031,Changes?_HERMES,,,,,0.077
687.322,Control_HERMES,,,,17.784
687.323,Changes?_HERMES,,,,,0.12
691.648,Control_HERMES,,,,19.144
691.649,Changes?_HERMES,,,,,0.065
691.652,Receive_HERMES,,0.152
691.652,Receive_HERMES,,0.074
696.681,Selection_HERMES,,,1.105
699.137,Control_HERMES,,,,16.108
699.138,Changes?_HERMES,,,,,0.133
699.895,Receive_HERMES,,0.141
704.93,Selection_HERMES,,,0.686
707.397,Control_HERMES,,,,17.906
707.397,Changes?_HERMES,,,,,0.05
710.401,Control_HERMES,,,,2.624
710.402,Changes?_HERMES,,,,,0.109
711.425,Receive_HERMES,,0.429
716.46,Selection_HERMES,,,1.097
718.956,Control_HERMES,,,,18.608
718.958,Changes?_HERMES,,,,,0.318
723.469,Control_HERMES,,,,16.147
723.472,Changes?_HERMES,,,,,0.145
728.62,Control_HERMES,,,,17.321
728.621,Changes?_HERMES,,,,,0.057
733.772,Control_HERMES,,,,16.785
733.773,Changes?_HERMES,,,,,0.126
738.846,Control_HERMES,,,,16.799
738.848,Changes?_HERMES,,,,,0.278
743.7,Control_HERMES,,,,15.679
743.7,Changes?_HERMES,,,,,0.074
748.853,Control_HERMES,,,,16.197
748.854,Changes?_HERMES,,,,,0.154
754.372,Control_HERMES,,,,16.434
754.374,Changes?_HERMES,,,,,0.074
756.391,Receive_HERMES,,0.314
761.425,Selection_HERMES,,,0.841
763.92,Control_HERMES,,,,16.733
763.921,Changes?_HERMES,,,,,0.253
765.937,Receive_HERMES,,0.21
770.981,Selection_HERMES,,,1.321
773.985,Control_HERMES,,,,16.749
773.986,Changes?_HERMES,,,,,0.123
776.005,Receive_HERMES,,0.195
781.036,Selection_HERMES,,,1.115
783.37,Control_HERMES,,,,16.304
783.371,Changes?_HERMES,,,,,0.067
788.159,Control_HERMES,,,,16.194
788.161,Changes?_HERMES,,,,,0.144
793.142,Control_HERMES,,,,15.992
793.143,Changes?_HERMES,,,,,0.087
798.596,Control_HERMES,,,,16.204
798.596,Changes?_HERMES,,,,,0.071
803.785,Control_HERMES,,,,17.117
803.787,Changes?_HERMES,,,,,0.225
808.775,Control_HERMES,,,,16.014
808.776,Changes?_HERMES,,,,,0.05
814.019,Control_HERMES,,,,16.487
814.019,Changes?_HERMES,,,,,0.05
820.866,Control_HERMES,,,,18.993
820.866,Changes?_HERMES,,,,,0.061
824.375,Control_HERMES,,,,16.927
824.375,Changes?_HERMES,,,,,0.071
824.379,Receive_HERMES,,0.198
829.403,Selection_HERMES,,,1.019
834.375,Control_HERMES,,,,20.404
834.375,Changes?_HERMES,,,,,0.075
837.804,Control_HERMES,,,,18.36
837.804,Changes?_HERMES,,,,,0.075
842.056,Control_HERMES,,,,18.27
842.056,Changes?_HERMES,,,,,0.085
842.061,Receive_HERMES,,0.134
847.091,Selection_HERMES,,,1.065
849.361,Control_HERMES,,,,15.888
849.362,Changes?_HERMES,,,,,0.055
850.124,Receive_HERMES,,0.197
855.152,Selection_HERMES,,,0.838
857.633,Control_HERMES,,,,17.47
857.633,Changes?_HERMES,,,,,0.051
862.343,Control_HERMES,,,,17.393
862.344,Changes?_HERMES,,,,,0.076
868.29,Control_HERMES,,,,20.539
868.291,Changes?_HERMES,,,,,0.07
872.993,Control_HERMES,,,,17.027
872.995,Changes?_HERMES,,,,,0.146
877.696,Control_HERMES,,,,15.649
877.697,Changes?_HERMES,,,,,0.088
883.17,Control_HERMES,,,,17.274
883.171,Changes?_HERMES,,,,,0.066
888.129,Control_HERMES,,,,16.678
888.131,Changes?_HERMES,,,,,0.206
893.459,Control_HERMES,,,,15.18
893.461,Changes?_HERMES,,,,,0.116
898.298,Control_HERMES,,,,15.486
898.299,Changes?_HERMES,,,,,0.047
903.436,Control_HERMES,,,,15.318
903.436,Changes?_HERMES,,,,,0.048
908.83,Control_HERMES,,,,15.689
908.83,Changes?_HERMES,,,,,0.051
913.64,Control_HERMES,,,,14.672
913.64,Changes?_HERMES,,,,,0.075
913.643,Receive_HERMES,,0.126
918.677,Selection_HERMES,,,1.093
920.574,Control_HERMES,,,,14.971
920.575,Changes?_HERMES,,,,,0.054
925.834,Control_HERMES,,,,17.075
925.835,Changes?_HERMES,,,,,0.049
927.904,LCA,16.304
927.905,Send_HERMES,,0.031
932.941,Selection_HERMES,,,1.176
935.157,Control_HERMES,,,,16.218
935.159,Changes?_HERMES,,,,,0.364
938.37,Control_HERMES,,,,2.016
938.37,Changes?_HERMES,,,,,0.064
946.169,Control_HERMES,,,,23.484
946.171,Changes?_HERMES,,,,,0.151
948.07,LCA,16.784
948.07,Send_HERMES,,0.02
948.073,Receive_HERMES,,0.129
953.106,Selection_HERMES,,,0.72
955.18,Control_HERMES,,,,15.949
955.18,Changes?_HERMES,,,,,0.077
959.985,Control_HERMES,,,,14.57
959.985,Changes?_HERMES,,,,,0.05
965.836,Control_HERMES,,,,17.174
965.838,Changes?_HERMES,,,,,0.1
966.6,Receive_HERMES,,0.227
969.118,Receive_HERMES,,0.321
971.64,Selection_HERMES,,,1.073
974.546,Control_HERMES,,,,16.811
974.546,Changes?_HERMES,,,,,0.087
976.076,Receive_HERMES,,0.226
981.099,Selection_HERMES,,,0.744
983.28,Control_HERMES,,,,16.316
983.281,Changes?_HERMES,,,,,0.097
988.106,Control_HERMES,,,,15.057
988.106,Changes?_HERMES,,,,,0.048
988.108,Receive_HERMES,,0.104
993.139,Selection_HERMES,,,0.809
995.754,Control_HERMES,,,,17.336
995.756,Changes?_HERMES,,,,,0.101
1000.99,Control_HERMES,,,,19.472
1000.99,Changes?_HERMES,,,,,0.086
1005.53,Control_HERMES,,,,15.787
1005.53,Changes?_HERMES,,,,,0.048
1005.53,Receive_HERMES,,0.164
1006.54,Receive_HERMES,,0.236
1010.56,Selection_HERMES,,,0.856
1012.93,Control_HERMES,,,,16.438
1012.93,Changes?_HERMES,,,,,0.104
1017.78,Control_HERMES,,,,18.339
1017.78,Changes?_HERMES,,,,,0.052
1019.84,LCA,17.137
1019.84,Send_HERMES,,0.015
1024.87,Selection_HERMES,,,1.162
1027.64,Control_HERMES,,,,17.568
1027.64,Changes?_HERMES,,,,,0.111
