20.2579,HERMES(1),,189.086,347.697,0,,234.553,345.441,0,,422.014,689.594,0,,211.004,235.81,0,,398.439,579.722,0,,443.927,577.187,0,,630.923,921.956,0,,
64.2227,HERMES(1),,189.086,347.697,0,,239.944,352.767,0,,427.407,696.917,0,,218.498,243.481,0,,405.935,587.391,0,,456.817,592.179,0,,643.815,936.945,0,,
86.2463,HERMES(1),,189.086,347.697,0,,239.944,352.767,0,,427.407,696.917,0,,213.606,238.473,0,,401.042,582.385,0,,451.924,587.173,0,,638.921,931.941,0,,
267.48,HERMES(1),,189.086,347.697,0,,244.809,359.376,0,,432.273,703.524,0,,219.569,244.577,0,,407.006,588.487,0,,462.754,599.882,0,,649.753,944.647,0,,
359.632,HERMES(1),,189.086,347.697,0,,239.944,352.767,0,,427.407,696.917,0,,218.498,243.481,0,,405.935,587.391,0,,456.817,592.179,0,,643.815,936.945,0,,
373.767,HERMES(1),,189.086,347.697,0,,239.944,352.767,0,,427.407,696.917,0,,226.309,251.477,0,,413.748,595.384,0,,464.631,600.172,0,,651.63,944.937,0,,
383.961,HERMES(1),,189.086,347.697,0,,239.944,352.767,0,,427.407,696.917,0,,216.866,241.81,0,,404.302,585.721,0,,455.184,590.509,0,,642.182,935.276,0,,
500,HERMES(1),,189.086,347.697,0,,239.944,352.767,0,,427.407,696.917,0,,221.864,246.927,0,,409.302,590.835,0,,460.184,595.623,0,,647.183,940.389,0,,
509.768,HERMES(1),,189.086,347.697,0,,239.944,352.767,0,,427.407,696.917,0,,215.669,240.585,0,,403.105,584.496,0,,453.987,589.284,0,,640.985,934.051,0,,
588.074,HERMES(1),,189.086,347.697,0,,230.892,340.466,0,,418.351,684.621,0,,214.855,239.752,0,,402.291,583.663,0,,444.117,576.154,0,,631.113,920.924,0,,
597.154,HERMES(1),,189.086,347.697,0,,240.238,353.166,0,,427.702,697.317,0,,216.165,241.093,0,,403.601,585.003,0,,454.777,590.19,0,,641.775,934.958,0,,
613.009,HERMES(1),,189.086,347.697,0,,233.813,344.435,0,,421.274,688.589,0,,215.468,240.379,0,,402.904,584.29,0,,447.652,580.75,0,,634.649,925.518,0,,
622.549,HERMES(1),,189.086,347.697,0,,242.658,356.454,0,,430.122,700.604,0,,218.362,243.342,0,,405.799,587.252,0,,459.396,595.726,0,,646.395,940.492,0,,
927.903,HERMES(1),,189.086,347.697,0,,237.347,349.237,0,,424.809,693.389,0,,221.837,246.899,0,,409.275,590.808,0,,457.558,592.067,0,,644.557,936.834,0,,
948.068,HERMES(1),,189.086,347.697,0,,243.832,358.049,0,,431.296,702.198,0,,217.361,242.317,0,,404.797,586.227,0,,459.568,596.295,0,,646.567,941.061,0,,
1019.84,HERMES(1),,189.086,347.697,0,,238.461,350.751,0,,425.924,694.902,0,,222.885,247.972,0,,410.323,591.88,0,,459.722,594.653,0,,646.72,939.42,0,,
