25.2863,Unsorted:,1.7553/272.22/477.827,1.4846/212.489/315.461,1.6347/483.089/789.708,1.12953/234.789/265.201,1.46259/505.397/739.187,1.29379/445.667/576.598,1.57665/666.875/1051.43,
25.2866,Unsorted:,1.83883/189.086/347.697,1.47276/234.553/345.441,1.63405/422.014/689.594,1.11756/211.004/235.81,1.45498/398.439/579.722,1.30018/443.927/577.187,1.46128/630.923/921.956,
25.2869,Unsorted:,1.78664/267.444/477.827,1.44223/240.053/346.211,1.62182/505.882/820.448,1.12056/262.727/294.402,1.45366/528.583/768.378,1.27009/501.17/636.529,1.55594/714.265/1111.35,
25.2897,Selected:,4,-1,5,Total:1006.57/1375.72,OK,CLA:-1/10000,UUV:1,Config:-1,false

59.1965,Unsorted:,1.7553/272.22/477.827,1.4846/212.489/315.461,1.6347/483.089/789.708,1.12953/234.789/265.201,1.46259/505.397/739.187,1.29379/445.667/576.598,1.57665/666.875/1051.43,
59.1966,Unsorted:,1.83883/189.086/347.697,1.47276/234.553/345.441,1.63405/422.014/689.594,1.11756/211.004/235.81,1.45498/398.439/579.722,1.30018/443.927/577.187,1.46128/630.923/921.956,
59.1966,Unsorted:,1.78664/267.444/477.827,1.43802/249.48/358.758,1.61647/515.313/832.99,1.11998/264.786/296.555,1.45207/530.644/770.53,1.27028/512.661/651.223,1.55331/724.93/1126.04,
59.1978,Selected:,4,1,3,Total:1004.74/1381.18,OK,CLA:234.553/345.441,UUV:1,Config:1,true

69.2513,Unsorted:,1.7553/272.22/477.827,1.4846/212.489/315.461,1.6347/483.089/789.708,1.12953/234.789/265.201,1.46259/505.397/739.187,1.29379/445.667/576.598,1.57665/666.875/1051.43,
69.2514,Unsorted:,1.83883/189.086/347.697,1.4702/239.944/352.767,1.63057/427.407/696.917,1.11434/218.498/243.481,1.44701/405.935/587.391,1.29631/456.817/592.179,1.4553/643.815/936.945,
69.2514,Unsorted:,1.78664/267.444/477.827,1.43802/249.48/358.758,1.61647/515.313/832.99,1.11998/264.786/296.555,1.45207/530.644/770.53,1.27028/512.661/651.223,1.55331/724.93/1126.04,
69.2526,Selected:,0,3,5,Total:1003.38/1372.53,OK,CLA:218.498/243.481,UUV:1,Config:3,true

76.3889,Unsorted:,1.7553/272.22/477.827,1.4846/212.489/315.461,1.6347/483.089/789.708,1.12953/234.789/265.201,1.46259/505.397/739.187,1.29379/445.667/576.598,1.57665/666.875/1051.43,
76.389,Unsorted:,1.83883/189.086/347.697,1.4702/239.944/352.767,1.63057/427.407/696.917,1.11434/218.498/243.481,1.44701/405.935/587.391,1.29631/456.817/592.179,1.4553/643.815/936.945,
76.3891,Unsorted:,1.78664/267.444/477.827,1.43999/244.978/352.767,1.619/510.81/827.001,1.11851/270.098/302.107,1.44802/535.957/776.079,1.26742/513.471/650.784,1.55089/725.776/1125.6,
76.391,Selected:,0,3,5,Total:1004.19/1372.09,OK,CLA:218.498/243.481,UUV:1,Config:3,true

91.2808,Unsorted:,1.7553/272.22/477.827,1.4846/212.489/315.461,1.6347/483.089/789.708,1.12953/234.789/265.201,1.46259/505.397/739.187,1.29379/445.667/576.598,1.57665/666.875/1051.43,
91.2808,Unsorted:,1.83883/189.086/347.697,1.4702/239.944/352.767,1.63057/427.407/696.917,1.11642/213.606/238.473,1.45218/401.042/582.385,1.29927/451.924/587.173,1.45862/638.921/931.941,
