40.659978,,-1.000000,-1.000000,-1.000000,,3.500000,4.443275,3.967210,,
43.175972,,3.500000,4.443275,3.967210,,3.476808,4.470182,3.973495,,
52.982295,,3.476808,4.470182,3.973495,,3.485379,4.481202,3.983291,,
63.053109,,3.485379,4.481202,3.983291,,3.477699,4.471327,3.974513,,
73.163153,,3.477699,4.471327,3.974513,,3.570697,4.463371,4.066627,,
83.241230,,3.570697,4.463371,4.066627,,3.465229,4.455294,3.960262,,
93.396126,,3.465229,4.455294,3.960262,,3.475357,4.468316,3.971836,,
103.458337,,3.475357,4.468316,3.971836,,3.442978,4.426686,3.934832,,
113.567304,,3.442978,4.426686,3.934832,,3.477208,4.470696,4.073301,,
123.661257,,3.477208,4.470696,4.073301,,3.462209,4.451411,3.956810,,
133.751125,,3.462209,4.451411,3.956810,,3.573546,4.466933,3.970607,,
143.812609,,3.573546,4.466933,3.970607,,3.466801,4.457316,3.962059,,
153.911308,,3.466801,4.457316,3.962059,,3.469207,4.460408,3.964807,,
164.349044,,3.469207,4.460408,3.964807,,3.476508,4.469796,3.973152,,
174.149686,,3.476508,4.469796,3.973152,,3.428356,4.505840,4.016075,,
184.212472,,3.428356,4.505840,4.016075,,3.486782,4.383383,3.984894,,
194.409877,,3.486782,4.383383,3.984894,,3.483714,4.479061,3.981388,,
204.619982,,3.483714,4.479061,3.981388,,3.523526,4.502283,4.012905,,
214.700859,,3.523526,4.502283,4.012905,,3.430426,4.410548,3.920487,,
224.761617,,3.430426,4.410548,3.920487,,3.569969,4.462461,4.065798,,
234.858778,,3.569969,4.462461,4.065798,,3.473224,4.465574,3.969399,,
245.127319,,3.473224,4.465574,3.969399,,3.469064,4.460225,3.964644,,
255.019578,,3.469064,4.460225,3.964644,,3.491929,4.489623,3.990776,,
265.236712,,3.491929,4.489623,3.990776,,3.456998,4.444712,3.950855,,
275.407558,,3.456998,4.444712,3.950855,,3.419802,4.494596,4.006053,,
285.641721,,3.419802,4.494596,4.006053,,3.541255,4.426569,3.934728,,
295.709108,,3.541255,4.426569,3.934728,,3.425105,4.501567,4.012266,,
