26.8951,LCA_APOLLO,36.219
26.8957,Send_APOLLO,,0.033
29.1655,Receive_APOLLO,,0.37
29.4181,Receive_APOLLO,,0.182
31.9265,Selection_APOLLO,,,1.092
40.739,Control_APOLLO,,,,25.674
40.74,Changes?_APOLLO,,,,,0.218
42.7046,Control_APOLLO,,,,3.341
42.7055,Changes?_APOLLO,,,,,0.082
52.4488,Control_APOLLO,,,,2.55
52.4494,Changes?_APOLLO,,,,,0.063
62.677,Control_APOLLO,,,,2.558
62.6776,Changes?_APOLLO,,,,,0.073
72.9643,Control_APOLLO,,,,2.729
72.9649,Changes?_APOLLO,,,,,0.073
83.0142,Control_APOLLO,,,,2.618
83.0149,Changes?_APOLLO,,,,,0.079
93.108,Control_APOLLO,,,,2.566
93.1086,Changes?_APOLLO,,,,,0.071
103.113,Control_APOLLO,,,,2.584
103.114,Changes?_APOLLO,,,,,0.071
113.087,Control_APOLLO,,,,2.395
113.088,Changes?_APOLLO,,,,,0.059
123.373,Control_APOLLO,,,,2.578
123.373,Changes?_APOLLO,,,,,0.07
133.37,Control_APOLLO,,,,2.511
133.371,Changes?_APOLLO,,,,,0.065
143.35,Control_APOLLO,,,,2.651
143.351,Changes?_APOLLO,,,,,0.07
153.527,Control_APOLLO,,,,2.484
153.527,Changes?_APOLLO,,,,,0.08
163.815,Control_APOLLO,,,,2.516
163.816,Changes?_APOLLO,,,,,0.077
173.763,Control_APOLLO,,,,2.283
173.763,Changes?_APOLLO,,,,,0.055
183.98,Control_APOLLO,,,,2.468
183.981,Changes?_APOLLO,,,,,0.057
194.244,Control_APOLLO,,,,2.488
194.245,Changes?_APOLLO,,,,,0.087
204.485,Control_APOLLO,,,,2.533
204.486,Changes?_APOLLO,,,,,0.086
214.135,Control_APOLLO,,,,2.339
214.136,Changes?_APOLLO,,,,,0.057
224.274,Control_APOLLO,,,,2.434
224.275,Changes?_APOLLO,,,,,0.07
234.48,Control_APOLLO,,,,2.285
234.481,Changes?_APOLLO,,,,,0.082
245.03,Control_APOLLO,,,,2.59
245.031,Changes?_APOLLO,,,,,0.056
254.79,Control_APOLLO,,,,2.48
254.791,Changes?_APOLLO,,,,,0.1
264.772,Control_APOLLO,,,,2.391
264.773,Changes?_APOLLO,,,,,0.098
275.055,Control_APOLLO,,,,2.447
275.056,Changes?_APOLLO,,,,,0.1
